non_base_wage_observation_id,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,non_base_wage_type,value_text,effective_date,eligibility_or_implementation_rule,bounded_evidence_pointer,confidence,reason_code,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,source_quantitative_observation_id,source_mixed_join_key,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane
nobs_f7608fa9b27212590624f723,cexrem_93e502fe208bfc442d451b8c,doc_11d54a6051ca024b7d119834,ttd_632ebb765e8366339d366572,sr_9d90ca784f9578981a60e2b5,NSCQ-OH-20260720-0401,OH,Bellefontaine,CITY OF BELLEFONTAINE,fire,cba,,,14,other,"Employer pays, if approved, the difference between Workers' Compensation allowance and employee's regular pay for the (s",,Applies for the first forty-five (45) calendar days following the injury without workers' compensation; employee must submit temporary total compensation documentation; employer's responsibility ceases when Workers' Compensation benefits do,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0085_sr_9d90ca784f9578981a60e2b5.pdf#page=14,medium,WORKERS_COMP_DIFFERENTIAL_PAYMENT_RULE_1,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_f7608fa9b27212590624f723,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_f7608fa9b27212590624f723,true
nobs_5b2f0f4a769d821670b71894,cexrem_93e502fe208bfc442d451b8c,doc_11d54a6051ca024b7d119834,ttd_632ebb765e8366339d366572,sr_9d90ca784f9578981a60e2b5,NSCQ-OH-20260720-0401,OH,Bellefontaine,CITY OF BELLEFONTAINE,fire,cba,,,14,leave,Accrual reimbursed when Workers' Compensation funds are received for time using vacation leave/personal days/holidays/“s,,"If Employer receives Workers' Compensation funds for time the employee used vacation leave, personal days, holidays, comp time or sick leave, accrual is reimbursed at a rate corresponding to the employee's regular hourly rate of pay",tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0085_sr_9d90ca784f9578981a60e2b5.pdf#page=14,medium,WORKERS_COMP_REIMBURSES_USED_LEAVE_ACCRU,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_5b2f0f4a769d821670b71894,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_5b2f0f4a769d821670b71894,true
nobs_fa6ddef86b0fc50eb8b1d7b6,cexrem_93e502fe208bfc442d451b8c,doc_11d54a6051ca024b7d119834,ttd_632ebb765e8366339d366572,sr_9d90ca784f9578981a60e2b5,NSCQ-OH-20260720-0401,OH,Bellefontaine,CITY OF BELLEFONTAINE,fire,cba,,,13,leave,Sick leave deducted 1 hour for every hour of absence,,Sick leave usage deduction formula: one (1) hour deducted for every hour absent,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0085_sr_9d90ca784f9578981a60e2b5.pdf#page=13,high,SICK_LEAVE_DEDUCTION_RATE_1FOR1,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_fa6ddef86b0fc50eb8b1d7b6,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_fa6ddef86b0fc50eb8b1d7b6,true
nobs_7bcb20f3dc43030b614b9135,cexrem_93e502fe208bfc442d451b8c,doc_11d54a6051ca024b7d119834,ttd_632ebb765e8366339d366572,sr_9d90ca784f9578981a60e2b5,NSCQ-OH-20260720-0401,OH,Bellefontaine,CITY OF BELLEFONTAINE,fire,cba,,,13,leave,After five (5) uses/occurrences in any consecutive six (6) month period: written reprimand; next use is without pay for ,,First incident after five (5) occurrences in any six (6) month period will be without pay for one-half (1/2) tour of duty,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0085_sr_9d90ca784f9578981a60e2b5.pdf#page=13,high,SICK_LEAVE_DISCIPLINE_HALF_TOUR_WITHOUT,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_7bcb20f3dc43030b614b9135,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_7bcb20f3dc43030b614b9135,true
nobs_fd8891b3228dc2d397518c19,cexrem_93e502fe208bfc442d451b8c,doc_11d54a6051ca024b7d119834,ttd_632ebb765e8366339d366572,sr_9d90ca784f9578981a60e2b5,NSCQ-OH-20260720-0401,OH,Bellefontaine,CITY OF BELLEFONTAINE,fire,cba,,,13,leave,Payment on retirement/termination: one-third (1/3) of value of accrued but unused sick leave credit; based on rate of ,,No sick leave granted upon or after retirement or termination except payment for one-third (1/3) of accrued but unused sick leave credit; payment based on employee's rate of pay at time of retirement; section also references value/payment “,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0085_sr_9d90ca784f9578981a60e2b5.pdf#page=13,medium,SICK_LEAVE_PAYOUT_1_3_VALUE_AT_RETIREM,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_fd8891b3228dc2d397518c19,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_fd8891b3228dc2d397518c19,true
nobs_45a960bdb5953310f0db8813,cexrem_97bf6cbf621615b5982170f7,doc_5f5ba54bb9dc316bbe2f29ec,ttd_c3125c1fc19e74566dc598e0,sr_a7a0e93f8359ca6c22b961ef,NSCQ-OH-20260720-0402,OH,Bellefontaine,CITY OF BELLEFONTAINE,fire,cba,,,15,overtime,All hours worked on this day paid at the shift overtime rate (2.1 times normal shift rate) and overtime rate (2.5 times ,,Applies to the specified day described in the shift rotation language; overtime hours on this day are not counted toward moving firefighters/assistant chiefs on the overtime list.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0378_sr_a7a0e93f8359ca6c22b961ef.pdf#page=15,medium,OVERTIME_MULTIPLIERS_2_1_AND_2_5,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_45a960bdb5953310f0db8813,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_45a960bdb5953310f0db8813,true
nobs_0a2cc9155ec4d226de61e318,cexrem_97bf6cbf621615b5982170f7,doc_5f5ba54bb9dc316bbe2f29ec,ttd_c3125c1fc19e74566dc598e0,sr_a7a0e93f8359ca6c22b961ef,NSCQ-OH-20260720-0402,OH,Bellefontaine,CITY OF BELLEFONTAINE,fire,cba,,,15,leave,Sick leave accumulation rate: .0575 hours,,Entitlement to accumulate sick leave at the specified rate.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0378_sr_a7a0e93f8359ca6c22b961ef.pdf#page=15,medium,SICK_LEAVE_ACCRUAL_RATE_0575,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_0a2cc9155ec4d226de61e318,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_0a2cc9155ec4d226de61e318,true
nobs_72b143cd701ec5bb29016b0f,cexrem_97bf6cbf621615b5982170f7,doc_5f5ba54bb9dc316bbe2f29ec,ttd_c3125c1fc19e74566dc598e0,sr_a7a0e93f8359ca6c22b961ef,NSCQ-OH-20260720-0402,OH,Bellefontaine,CITY OF BELLEFONTAINE,fire,cba,,,18,other,Bonus day: one (1) bonus day for every ninety (90) consecutive calendar days that sick time is not used; ninety (90) day,,Restart the ninety (90) day period after each sick day is used.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0378_sr_a7a0e93f8359ca6c22b961ef.pdf#page=18,medium,BONUS_DAY_EARN_CONDITIONS_90_DAYS,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_72b143cd701ec5bb29016b0f,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_72b143cd701ec5bb29016b0f,true
nobs_715b2bd515702addd8d3b221,cexrem_97bf6cbf621615b5982170f7,doc_5f5ba54bb9dc316bbe2f29ec,ttd_c3125c1fc19e74566dc598e0,sr_a7a0e93f8359ca6c22b961ef,NSCQ-OH-20260720-0402,OH,Bellefontaine,CITY OF BELLEFONTAINE,fire,cba,,,18,other,Bonus day pay: full-time Fire Department employees receive pay at their regular rate in lieu of time off; bonus day pay,,Paid with the next pay period compensation following submission on payroll time sheets.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0378_sr_a7a0e93f8359ca6c22b961ef.pdf#page=18,medium,BONUS_DAY_PAID_AT_REGULAR_RATE,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_715b2bd515702addd8d3b221,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_715b2bd515702addd8d3b221,true
nobs_1b327df7c964ada9e5f4bcb5,cexrem_97bf6cbf621615b5982170f7,doc_5f5ba54bb9dc316bbe2f29ec,ttd_c3125c1fc19e74566dc598e0,sr_a7a0e93f8359ca6c22b961ef,NSCQ-OH-20260720-0402,OH,Bellefontaine,CITY OF BELLEFONTAINE,fire,cba,,,18,leave,Personal leave: three (3) personal leave days with pay each year (for employees working forty (40) hours per week),,Personal leave days require prior approval with stated limitations (limitations text truncated on page).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0378_sr_a7a0e93f8359ca6c22b961ef.pdf#page=18,low,PERSONAL_LEAVE_DAYS_3_FOR_40_HR_WEEK,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_1b327df7c964ada9e5f4bcb5,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_1b327df7c964ada9e5f4bcb5,true
nobs_1f76092b3eee8a0b7fa82126,cexrem_1b4599d193c6a2cc37337ec4,doc_c88544ea6a43db6014232054,ttd_2fbc02575e04a4e6dc1bdc07,sr_a6269afbbab4b7908fe34234,NSCQ-OH-20260720-0472,OH,Bexley,CITY OF BEXLEY,non_safety,cba,,,10,overtime,Grievance meeting by the representative result in overtime pay.,,If a grievance meeting results in overtime pay (and separately mentions time off with pay when not calculating overtime).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0333_sr_a6269afbbab4b7908fe34234.pdf#page=10,low,OVERTIME_PAY_FOR_GRIEVANCE_MEETING,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_1f76092b3eee8a0b7fa82126,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_1f76092b3eee8a0b7fa82126,true
nobs_72bb781e0142017b8c6b6ee8,cexrem_1b4599d193c6a2cc37337ec4,doc_c88544ea6a43db6014232054,ttd_2fbc02575e04a4e6dc1bdc07,sr_a6269afbbab4b7908fe34234,NSCQ-OH-20260720-0472,OH,Bexley,CITY OF BEXLEY,non_safety,cba,,,10,other,Such time off with pay when not calculating overtime.,,Referenced in the overtime-pay grievance meeting context.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0333_sr_a6269afbbab4b7908fe34234.pdf#page=10,low,TIME_OFF_WITH_PAY_NOT_CALCULATING_OVERT,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_72bb781e0142017b8c6b6ee8,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_72bb781e0142017b8c6b6ee8,true
nobs_fd6a0166511999cb512035f7,cexrem_c7d97588dc1c00a6e8650290,doc_49f9d1005a6c1fcd10b9366f,ttd_495f06b4949b2c60f81752f2,sr_6ec8533ba2155a07ffad95e6,NSCQ-OH-20260720-0470,OH,Bexley,CITY OF BEXLEY,police,cba,,,6,leave,Personal Leave (Section 20.2),,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0356_sr_6ec8533ba2155a07ffad95e6.pdf#page=6,unknown,SECTION_HEADING_ONLY_NO_TERMS_VISIBLE,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_fd6a0166511999cb512035f7,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_fd6a0166511999cb512035f7,true
nobs_6f346a5dd4cbcac4f32fe139,cexrem_c7d97588dc1c00a6e8650290,doc_49f9d1005a6c1fcd10b9366f,ttd_495f06b4949b2c60f81752f2,sr_6ec8533ba2155a07ffad95e6,NSCQ-OH-20260720-0470,OH,Bexley,CITY OF BEXLEY,police,cba,,,6,leave,Annual Vacation And Personal Leave Scheduling (Section 20.3),,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0356_sr_6ec8533ba2155a07ffad95e6.pdf#page=6,unknown,SECTION_HEADING_ONLY_NO_TERMS_VISIBLE,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_6f346a5dd4cbcac4f32fe139,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_6f346a5dd4cbcac4f32fe139,true
nobs_99a37e7207d0414b7d5abb84,cexrem_c7d97588dc1c00a6e8650290,doc_49f9d1005a6c1fcd10b9366f,ttd_495f06b4949b2c60f81752f2,sr_6ec8533ba2155a07ffad95e6,NSCQ-OH-20260720-0470,OH,Bexley,CITY OF BEXLEY,police,cba,,,6,leave,Sick Leave (Article 22; accrual/use/approval),,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0356_sr_6ec8533ba2155a07ffad95e6.pdf#page=6,unknown,SECTION_HEADING_ONLY_NO_VALUES_VISIBLE,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_99a37e7207d0414b7d5abb84,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_99a37e7207d0414b7d5abb84,true
nobs_60709ad4fea58ac2e23f9fcb,cexrem_c7d97588dc1c00a6e8650290,doc_49f9d1005a6c1fcd10b9366f,ttd_495f06b4949b2c60f81752f2,sr_6ec8533ba2155a07ffad95e6,NSCQ-OH-20260720-0470,OH,Bexley,CITY OF BEXLEY,police,cba,,,5,longevity,Longevity Pay (Sections 16.1 and 16.2),,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0356_sr_6ec8533ba2155a07ffad95e6.pdf#page=5,unknown,SECTION_HEADING_ONLY_NO_VALUES_VISIBLE,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_60709ad4fea58ac2e23f9fcb,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_60709ad4fea58ac2e23f9fcb,true
nobs_40f3dbc1b7e82e3c493a93cb,cexrem_c7d97588dc1c00a6e8650290,doc_49f9d1005a6c1fcd10b9366f,ttd_495f06b4949b2c60f81752f2,sr_6ec8533ba2155a07ffad95e6,NSCQ-OH-20260720-0470,OH,Bexley,CITY OF BEXLEY,police,cba,,,5,other,Shift Differential Pay (Section 16.4),,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0356_sr_6ec8533ba2155a07ffad95e6.pdf#page=5,unknown,SECTION_HEADING_ONLY_NO_VALUES_VISIBLE,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_40f3dbc1b7e82e3c493a93cb,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_40f3dbc1b7e82e3c493a93cb,true
nobs_8d3c98fbfd7dbd59e32c2445,cexrem_51a90f98ee6f96c28816923a,doc_c40bfd8a1d16fe1c53bbb81b,ttd_66f9f6ad45dfba28b76bd354,sr_54b15ee4ac733c1c7f2f7c47,NSCQ-OH-20260720-0444,OH,Blue Ash,CITY OF BLUE ASH,police,cba,,,11,overtime,minimum call in overtime pay or straight overtime pay (as applicable),,City compensation for witnesses reasonably necessary to resolve grievances; minimum-call-in overtime pay or straight overtime pay applies,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0435_sr_54b15ee4ac733c1c7f2f7c47.pdf#page=11,medium,WITNESS_COMPENSATION_INDICATES_OVERTIME,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_8d3c98fbfd7dbd59e32c2445,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_8d3c98fbfd7dbd59e32c2445,true
nobs_5dd1c908e18313b99c67dd96,cexrem_51a90f98ee6f96c28816923a,doc_c40bfd8a1d16fe1c53bbb81b,ttd_66f9f6ad45dfba28b76bd354,sr_54b15ee4ac733c1c7f2f7c47,NSCQ-OH-20260720-0444,OH,Blue Ash,CITY OF BLUE ASH,police,cba,,,12,leave,leave of absence without pay,,"Employee charged with, or under indictment for, a felony and not disciplined or discharged may be placed on unpaid leave until disposition",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0435_sr_54b15ee4ac733c1c7f2f7c47.pdf#page=12,medium,FELONY_CHARGES_UNPAID_LEAVE,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_5dd1c908e18313b99c67dd96,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_5dd1c908e18313b99c67dd96,true
nobs_ced448d9d50b9872491c19b3,cexrem_51a90f98ee6f96c28816923a,doc_c40bfd8a1d16fe1c53bbb81b,ttd_66f9f6ad45dfba28b76bd354,sr_54b15ee4ac733c1c7f2f7c47,NSCQ-OH-20260720-0444,OH,Blue Ash,CITY OF BLUE ASH,police,cba,,,12,healthcare_contributions,insurance premiums as provided for in this Agreement during the unpaid leave of absence,,"Insurance premium coverage continues during the unpaid leave of absence, as provided for in the Agreement",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0435_sr_54b15ee4ac733c1c7f2f7c47.pdf#page=12,low,INSURANCE_PREMIUMS_MENTIONED_BUT_RULES_S,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_ced448d9d50b9872491c19b3,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_ced448d9d50b9872491c19b3,true
nobs_673f1157a566753eab1824f9,cexrem_cafa624e78038f24b742d906,doc_bb3cdeb852ce6b05d41ce5c5,ttd_f751d59c12df69ab938d677e,sr_427607f3271b68692ac11411,NSCQ-OH-20260720-0512,OH,Brooklyn,CITY OF BROOKLYN,non_safety,cba,,,31,other,Lead Man Additional $1.00 Per Hour (2003),2003,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0049_sr_427607f3271b68692ac11411.pdf#page=31,medium,ADDITIONAL_PER_HOUR_DIFFERENTIAL_TOKEN_R,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_673f1157a566753eab1824f9,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_673f1157a566753eab1824f9,true
nobs_74911b4087741426a6755881,cexrem_b57e16909416583456b35a50,doc_2d6f0b2f4631b9acc81c4f39,ttd_e504b40022dc0d6bcb73da03,sr_aa7a919c674f2efd94ee8269,NSCQ-OH-20260720-0770,OH,Brookville,CITY OF BROOKVILLE,police,cba,,,9,leave,13 Personal Days per year,,Personal Days granted each calendar year; use by last pay period ending check; unused Personal Days can be converted to a cash payment.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0348_sr_aa7a919c674f2efd94ee8269.pdf#page=9,medium,PTO13,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_74911b4087741426a6755881,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_74911b4087741426a6755881,true
nobs_512d21c259b364315a9d7f72,cexrem_b57e16909416583456b35a50,doc_2d6f0b2f4631b9acc81c4f39,ttd_e504b40022dc0d6bcb73da03,sr_aa7a919c674f2efd94ee8269,NSCQ-OH-20260720-0770,OH,Brookville,CITY OF BROOKVILLE,police,cba,,,9,leave,0-2 total days of sick leave used in the prior year allows up to one (1) personal leave day (no more than two (2) total:,,Sick leave usage rule tied to nominal use of personal leave day(s) via prior-year sick leave.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0348_sr_aa7a919c674f2efd94ee8269.pdf#page=9,low,SLA_PTO_RULE_UNCLEAR_TEXT,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_512d21c259b364315a9d7f72,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_512d21c259b364315a9d7f72,true
nobs_e1caad0aa529119b639990e7,cexrem_b57e16909416583456b35a50,doc_2d6f0b2f4631b9acc81c4f39,ttd_e504b40022dc0d6bcb73da03,sr_aa7a919c674f2efd94ee8269,NSCQ-OH-20260720-0770,OH,Brookville,CITY OF BROOKVILLE,police,cba,,,9,leave,Unused Personal Days converted to a cash payment at a regular hourly straight pay rate (minus normal deductions); pror~t,,Payment with the second pay period ending check; unused Personal Days prorated for cash-out purposes at rate of one per full year/month implied by 'one per ... prorated for cash-out purposes at the rate of one per' (text truncated).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0348_sr_aa7a919c674f2efd94ee8269.pdf#page=9,low,CASH_OUT_RATE_REGULAR_HOURLY_STRAIGHTPAY,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_e1caad0aa529119b639990e7,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_e1caad0aa529119b639990e7,true
nobs_fd6bcf42340425c5756be85c,cexrem_b57e16909416583456b35a50,doc_2d6f0b2f4631b9acc81c4f39,ttd_e504b40022dc0d6bcb73da03,sr_aa7a919c674f2efd94ee8269,NSCQ-OH-20260720-0770,OH,Brookville,CITY OF BROOKVILLE,police,cba,,,9,uniform_or_equipment,Uniform allowance: Eight Hundred Fifty ($850) yearly uniform allowance; prorated at one-twelfth (1/12) of total yearly [,,"After first year, uniform allowances are prorated 1/12 per full month of service until next semiannual payment; City assumes cost of complete new uniform for first year's service.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0348_sr_aa7a919c674f2efd94ee8269.pdf#page=9,high,UNIFORM_ALLOWANCE_850_AND_1_12_PRORATION,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_fd6bcf42340425c5756be85c,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_fd6bcf42340425c5756be85c,true
nobs_38211c7f59ff44e3d3ee556b,cexrem_b57e16909416583456b35a50,doc_2d6f0b2f4631b9acc81c4f39,ttd_e504b40022dc0d6bcb73da03,sr_aa7a919c674f2efd94ee8269,NSCQ-OH-20260720-0770,OH,Brookville,CITY OF BROOKVILLE,police,cba,,,8,overtime,Court time on scheduled day off: minimum of three (3) hours overtime pay; employee must contact Prosecutor 24 hours in-~,,"Minimum 3 hours overtime if still needed after 24-hour advance contact; if not needed, no compensation due. Not eligible when court appearance abuts regularly scheduled hours occurring within one (1) hour; in that case paid at appropriate (",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0348_sr_aa7a919c674f2efd94ee8269.pdf#page=8,high,COURT_TIME_MIN_3_HOURS_AND_24H_CONTACT_1,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_38211c7f59ff44e3d3ee556b,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_38211c7f59ff44e3d3ee556b,true
nobs_1c7eaf36c326d3629295e7dd,cexrem_e56474341986d4a22f063500,doc_a6313bee9711e9a1501c3283,ttd_7686557cdbb64026a707545d,sr_4caacf0f3c53551ea7b051e2,NSCQ-OH-20260720-0106,OH,Brunswick,CITY OF BRUNSWICK,police,cba,,,6,other,loss of two (2) day’s pay for each work stoppage,,applies to all work stoppages (ARTICLE 8 NO-STRIKE),tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0174_sr_4caacf0f3c53551ea7b051e2.pdf#page=6,low,STRIKE_WORK_STOPPAGE_PENALTY_NOT_BASE_WA,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_1c7eaf36c326d3629295e7dd,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_1c7eaf36c326d3629295e7dd,true
nobs_77f9272d1518935baa21955b,cexrem_79782652b35c28f82e1c441e,doc_fba2ddba56982b2afd42b911,ttd_8ba287d83f86e52c3fcec215,sr_d6daaebeb0c608ba26852534,NSCQ-OH-20260720-0579,OH,Bryan,CITY OF BRYAN,police,cba,,,18,leave,compensated by the Employer for full pay for such hours of jury duty,,"Applicable when an employee is called to and reports for jury duty by the U.S., State of Ohio, or a political subdivision on regularly scheduled working hours; any compensation received for jury duty service must be submitted to the Employe",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0315_sr_d6daaebeb0c608ba26852534.pdf#page=18,medium,JURY_DUTY_FULL_PAY_AND_REMITTANCE,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_77f9272d1518935baa21955b,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_77f9272d1518935baa21955b,true
nobs_fe0526875b2bea2e7abed1b3,cexrem_79782652b35c28f82e1c441e,doc_fba2ddba56982b2afd42b911,ttd_8ba287d83f86e52c3fcec215,sr_d6daaebeb0c608ba26852534,NSCQ-OH-20260720-0579,OH,Bryan,CITY OF BRYAN,police,cba,,,18,leave,"full rate of pay, not to exceed sixty (60) work days",,"Injury/trauma leave when an employee is incapacitated by injury while on the job; application filed with the Employer; sick leave pending allowance of the claim by Ohio BWC; if claim allowed, sick leave used converted to injury leave and (s",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0315_sr_d6daaebeb0c608ba26852534.pdf#page=18,medium,INJURY_TRAUMA_LEAVE_FULL_RATE_CAP_60_DA,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_fe0526875b2bea2e7abed1b3,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_fe0526875b2bea2e7abed1b3,true
