span_id,rating_id,source_id,retained_source_id,municipality,state,region,source_family,source_title,source_locator,cba_non_cba_hint,evidence_category,exact_span_text,short_paraphrase,side_classification,rating_direction_bucket,evidence_quality_score,report_usability_bucket,line_offset,character_start_offset,character_end_offset,claim_boundary,audit_universe,market_or_comparability_pressure_strength,primary_mechanism_subtype,mechanism_subtypes,wage_pressure_pathway,audit_disposition
B4X2500SPAN-20260730-3e82620e613b884db44bdc5e,B4X2500-RATING-20260730-dcf1c5fcb1607da4ba5e8639,B4X2500LIVE-20260729-006783,B4X2500SRD-20260730-a8ff69487c5219d16945,Adel,GA,South,agenda_packet_or_minutes,City Council Meeting Minutes (COLA + market rate adjustments in the police department; 3% across-the-board COLA for remaining employees),https://cityofadelga.gov/sites/default/files/uploads/minutes/10-19-2020_minutes.pdf,non_cba_or_other_hint,market_or_comparability_context,He added that he would like to do the market rate adjustment and 3%,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,67,4360,4429,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,report_usable_direct
B4X2500SPAN-20260730-46398d5aa7dc454792ac5251,B4X2500-RATING-20260730-10092ce1cda06015ba788386,B4X2500LIVE-20260729-006799,B4X2500SRD-20260730-83981c1048255c7c7653,Chattahoochee Hills,GA,South,agenda_packet_or_minutes,"City Council Agenda Packet (includes “Recruitment and Retention Bonuses” policy memo) — TO: All Personnel; FROM: City Manager; DATE: March 1, 2022",https://cms3.revize.com/revize/chattahoocheehillsga/Council%20Agenda%20Packet%2003-01-2022.pdf,non_cba_or_other_hint,market_or_comparability_context,Item 22-006: Consideration of a Recruitment and Retention Bonuses Policy.,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,51,1572,1647,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-812ad57f80b0d89ae14f8e13,B4X2500-RATING-20260730-8a05e5e492a2802c8809c6ce,B4X2500LIVE-20260729-006800,B4X2500SRD-20260730-41cc9b5d97f6eed5e764,Chattahoochee Hills,GA,South,budget_or_pay_plan,"City Council Agenda Packet 09-07-2023_WEB (includes salary range / pay plan table with grade and role listings for multiple job classes, including police officer/firefighter/fire captain and other roles)",https://cms3.revize.com/revize/chattahoocheehillsga/Council%20Agenda%20Packet%2009-07-2023_WEB.pdf,non_cba_or_other_hint,market_or_comparability_context,Engineer (P.E.) E Market Rate Market Rate Market Rate Market Rate Market Rate Market Rate,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,5446,250565,250655,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-c769619b6827969bc0cda8ae,B4X2500-RATING-20260730-9676ce22d0fc8ebe6eb7c7b2,B4X2500LIVE-20260729-006800,B4X2500SRD-20260730-41cc9b5d97f6eed5e764,Chattahoochee Hills,GA,South,budget_or_pay_plan,"City Council Agenda Packet 09-07-2023_WEB (includes salary range / pay plan table with grade and role listings for multiple job classes, including police officer/firefighter/fire captain and other roles)",https://cms3.revize.com/revize/chattahoocheehillsga/Council%20Agenda%20Packet%2009-07-2023_WEB.pdf,non_cba_or_other_hint,market_or_comparability_context,which have increased over the years for recruitment and retention purposes.,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,5371,246561,246637,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-a1b68be53c263654be325c83,B4X2500-RATING-20260730-6b4a20df2a2975c1dad2d7e1,B4X2500LIVE-20260729-006802,B4X2500SRD-20260730-420253724a0fc765fc25,Danielsville,GA,South,civil_service_or_hr_pay_plan,City of Danielsville — Pay Practices (Salary Administration Policy; Performance Appraisals Policy; includes compensation administration and related HR/pay mechanics),https://danielsvillega.com/_files/ugd/6b4076_71bcae36f4794c47b0fc5ab37eac6596.pdf,non_cba_or_other_hint,qualitative_mechanism,"qualifications and skills to fill vacancies above the entry level, unless outside recruitment is considered to be in",The passage describes a possible wage-setting or employment-rule mechanism for later review.,unclear,neutral_or_general,2,pi_report_context_only,347,17926,18043,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment|staffing_shortage,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-0c01f68569ca5ac246145338,B4X2500-RATING-20260730-606e126f8e15d4d049bb0498,B4X2500LIVE-20260729-004324,B4X2500SRD-20260730-e861cc14079246055ea4,Euharlee,GA,South,budget_or_pay_plan,2024 City Council Minutes (PDF) — potential discussion of hiring/compensation and employee matters (uninspected for binding wage text),https://euharlee.com/wp-content/uploads/2024/04/2024-City-Council-Minutes.pdf,non_cba_or_other_hint,market_or_comparability_context,started using the retention program for our social media and is something that they presented to us as,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,777,57125,57228,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-343f800ea5bc87ebcce55997,B4X2500-RATING-20260730-bf09a0e9f451a7cef1a033b9,B4X2500LIVE-20260729-001818,B4X2500SRD-20260730-6c89936359c72c7ae3e1,Fort Valley,GA,South,cba,City of Fort Valley Personnel Manual (Annex E: Pay Scale; includes grades and job titles by department),https://dev.mgrchosting.org/fortvalley/wp-content/uploads/2025/04/Fort-Valley-Personnel-Manual-2017-Updated.pdf,cba_hint,market_or_comparability_context,All personnel responsible for recruitment and employment shall continue to review regularly the,"The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,264,18905,19001,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-8d8a930676aae116e87476a0,B4X2500-RATING-20260730-9621b7823d2845ca3954a49d,B4X2500LIVE-20260729-001818,B4X2500SRD-20260730-6c89936359c72c7ae3e1,Fort Valley,GA,South,cba,City of Fort Valley Personnel Manual (Annex E: Pay Scale; includes grades and job titles by department),https://dev.mgrchosting.org/fortvalley/wp-content/uploads/2025/04/Fort-Valley-Personnel-Manual-2017-Updated.pdf,cba_hint,market_or_comparability_context,"(1) Recruiting, selecting, and advancing employees for positions will be conducted after","The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,313,21891,21980,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-7c4329c922029e3bd0a69d4e,B4X2500-RATING-20260730-46007a4b349132f0f04f66c0,B4X2500LIVE-20260729-004332,B4X2500SRD-20260730-94d81fa42428009eda04,Helen,GA,South,civil_service_or_hr_pay_plan,Ordinance No. 24-05-01 (Adoption of Personnel Policies and Procedures; “Appendix A” to the Helen Municipal Code),https://cityofhelen.org/_files/ugd/2f40d9_886fae2062014fa1bee57c81a5088d35.pdf,non_cba_or_other_hint,market_or_comparability_context,order to retain employees that a new retirement benefit should be considered and that,"The passage references market, comparison, recruitment, or retention context.",unclear,non_safety_advantage,3,pi_report_supporting_example,239,8760,8846,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-f5deca9597ec0a76c4ba2e26,B4X2500-RATING-20260730-a8fdbeaaac08cb71af921e29,B4X2500LIVE-20260729-001846,B4X2500SRD-20260730-6b43a3f6925890203184,Madison,GA,South,cba,Personnel Rules (REV. 2024) - City of Madison (Georgia),https://cityofmadison.com/human-resources/documents/PersonnelRules.pdf,cba_hint,market_or_comparability_context,"Classification and/or Compensation Plans, retention of talented employees","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,484,30297,30371,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-c510a92e96c7cd1432f8f8ee,B4X2500-RATING-20260730-dd5f0ed06215eb94255a17f0,B4X2500LIVE-20260729-006824,B4X2500SRD-20260730-3bbd2633cb29448175f9,Nicholson,GA,South,personnel_policy,Personnel Policy and Procedures (City of Nicholson),https://nicholson-ga.com/wp-content/uploads/2025/02/Personnel-Policy-and-Procedures.pdf,non_cba_or_other_hint,market_or_comparability_context,"Recruiting, selecting and advancing employees on the basis of their relative ability,","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,108,2620,2707,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-2ae9726315fa4db66f69d5e3,B4X2500-RATING-20260730-0d29f1765e6d7e40799c51a3,B4X2500LIVE-20260729-006842,B4X2500SRD-20260730-5964539d9f077aca6d61,Thunderbolt,GA,South,budget_or_pay_plan,Town of Thunderbolt Council Packet (contains personnel ordinance chapter text referencing a pay plan),https://cms2.revize.com/revize/thunderboltga/Council%20Packets/2023/6.6.2023%20MEETING%20Packet.pdf,non_cba_or_other_hint,market_or_comparability_context,Develop and administer such recruiting programs as may be necessary to obtain an adequate supply of,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,530,34644,34745,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-2e7c439eb178ae9b274d590c,B4X2500-RATING-20260730-692e322b944782dd1e34dba7,B4X2500LIVE-20260729-004365,B4X2500SRD-20260730-f27e7ca2b8c70a8eb829,Toomsboro,GA,South,personnel_policy,"Town of Toomsboro Personnel Policy Manual (Adopted January 2019) — Compensation Policies (Pay Scale framework, overtime, pay period)",https://townoftoomsboro.org/wp-content/uploads/2019/12/Personnel-Manual.pdf,non_cba_or_other_hint,market_or_comparability_context,Recruitment should be of qualified individuals from appropriate sources in an,"The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,58,1925,2004,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-84dc2c7c9fdede7df758c4e5,B4X2500-RATING-20260730-e1c40e6cc5e0987c205981d4,B4X2500LIVE-20260729-002499,B4X2500SRD-20260730-671737728102f6d7b428,Avoca,IA,Midwest,mou_or_memorandum,Resolution No. 26-0421-09: Approving the Employment Agreement for Teresa M. Hoepner as City Clerk/Finance Director (includes approved employment terms),https://files-backend.assets.thrillshare.com/documents/asset/uploaded_file/5737/Coa/172fb24d-1a56-4f1d-8cdf-9beec1f59534/04-21-2026-Council-Packet.pdf,non_cba_or_other_hint,market_or_comparability_context,"The most important issues facing our community are retention, engagement, and recreational","The passage references market, comparison, recruitment, or retention context.",non_safety,neutral_or_general,2,pi_report_context_only,5718,237354,237445,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-7ff83fd24e46067c5b462337,B4X2500-RATING-20260730-2e02298ab5fcf28d3f84aea5,B4X2500LIVE-20260729-004966,B4X2500SRD-20260730-e6dbbdac8d9967d1a8b0,Fairfax,IA,Midwest,personnel_policy,Complete Personnel Policy (Revised 06-09-2015 Final),https://cityoffairfax.civicweb.net/document/4468/Complete%20Personnel%20Policy%20Revised%2006-09-2015%20Final.pdf,non_cba_or_other_hint,market_or_comparability_context,City's recruitment area for that position;,"The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,466,20163,20205,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-609a6c24f8bb668c0a43430b,B4X2500-RATING-20260730-9642cfd49786a00e86b182e4,B4X2500LIVE-20260729-000035,B4X2500SRD-20260730-22f5782915fc58e7fcd9,Lake City,IA,Midwest,agenda_packet_or_minutes,"Lake City Council Proceedings — January 19, 2026 (Police/Sheriff contract; staff salaries/wages discussion)",https://lakecityiowa.com/uploads/agenda/1-19-26%20Regular%20Meeting%20Minutes.pdf,non_cba_or_other_hint,market_or_comparability_context,RESOLUTION 2026-5: Authorizing Salary Increase and Retention Bonus for Police Officer.,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,76,4409,4496,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,report_usable_direct
