span_id,rating_id,source_id,retained_source_id,municipality,state,region,source_family,source_title,source_locator,cba_non_cba_hint,evidence_category,exact_span_text,short_paraphrase,side_classification,rating_direction_bucket,evidence_quality_score,report_usability_bucket,line_offset,character_start_offset,character_end_offset,claim_boundary,audit_universe,bargaining_power_signal_strength,strike_or_no_strike_constraint_strength,primary_mechanism_subtype,mechanism_subtypes,wage_pressure_pathway,audit_disposition
B4X2500SPAN-20260730-bb8b8cf6d84db6183998f2b7,B4X2500-RATING-20260730-4e2ce0db74038422e312af13,B4X2500LIVE-20260729-000817,B4X2500SRD-20260730-0ffa264d5f418e6a55e2,Harrison,OH,Midwest,cba,"Collective Bargaining Agreement between the City of Harrison and Fraternal Order of Police, Ohio Labor Council, Inc. (Sergeants and Lieutenants) — Expires 05-31-2021",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-02-0145.pdf,cba_hint,bargaining_or_arbitration_context,"the purpose of collective bargaining with respect to rates of pay, wages, hours of","The passage references bargaining, impasse, factfinding, or arbitration context.",safety,not_applicable,2,pi_report_context_only,77,2014,2097,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",report_usable_direct
B4X2500SPAN-20260730-bbb616c94b0f3c85e7999b02,B4X2500-RATING-20260730-ffb0576b470fdb913969fadc,B4X2500LIVE-20260729-008273,B4X2500SRD-20260730-f4c90d6234970c17c723,Harrison,OH,Midwest,cba,"Collective Bargaining Agreement - Harrison Township & Teamsters, Local Union No. 957",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1284.pdf,cba_hint,qualitative_mechanism,"strike, slowdown, sitdown, work stoppage or other concerted activities which interrupt operations of",The passage describes a possible wage-setting or employment-rule mechanism for later review.,non_safety,not_applicable,3,pi_report_supporting_example,365,21290,21391,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,2,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-bd6f0b9168e0da9797e6b31c,B4X2500-RATING-20260730-f13730d63799227fba3e9312,B4X2500LIVE-20260729-000818,B4X2500SRD-20260730-916a048f5f2c07280f62,Harrison,OH,Midwest,cba,"Collective Bargaining Agreement between the City of Harrison and Harrison Professional Firefighters, IAFF Local 3204 — Term May 16, 2021 through May 11, 2024",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-03-0322.pdf,cba_hint,qualitative_mechanism,ARTICLE 7 - NO STRIKE/NO LOCKOUT 3,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,15,293,328,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-ea2ff97a78a14536a75aceae,B4X2500-RATING-20260730-d01385e088f22d890416ecfa,B4X2500LIVE-20260729-000820,B4X2500SRD-20260730-f11b6bface7af0ef08c4,Harrison,OH,Midwest,cba,"Collective Bargaining Agreement (Effective from and after January 1, 2022 through December 31, 2024) — Harrison Township and IAFF Local 3552",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1001.pdf,cba_hint,qualitative_mechanism,Section A No Strike/No Lockout.,The passage describes a possible wage-setting or employment-rule mechanism for later review.,unclear,not_applicable,4,pi_report_core_finding_ready,686,38039,38070,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-f07fa09e827bed7f59d339ad,B4X2500-RATING-20260730-7b7fdf372e73b3124fbbe333,B4X2500LIVE-20260729-008273,B4X2500SRD-20260730-f4c90d6234970c17c723,Harrison,OH,Midwest,cba,"Collective Bargaining Agreement - Harrison Township & Teamsters, Local Union No. 957",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1284.pdf,cba_hint,qualitative_mechanism,"permit, participate in, or condone any strike, slowdown, sitdown, work stoppage, or other employee",The passage describes a possible wage-setting or employment-rule mechanism for later review.,non_safety,not_applicable,4,pi_report_core_finding_ready,353,20445,20544,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-0a39c3a9cce79d1894e73dbb,B4X2500-RATING-20260730-758c21382d8520fa927dd60b,B4X2500LIVE-20260729-005764,B4X2500SRD-20260730-0f3e1dc5a18d8089773a,Hinckley,OH,Midwest,cba,"Labor Agreement between Hinckley Township, Medina County and Ohio Patrolmen's Benevolent Association (Full-Time Sergeants)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0564.pdf,cba_hint,bargaining_or_arbitration_context,reasonable time off to participate in collective bargaining meetings with the,"The passage references bargaining, impasse, factfinding, or arbitration context.",safety,neutral_or_general,2,pi_report_context_only,124,4268,4346,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-1e8882f2b20fd9a1717d1821,B4X2500-RATING-20260730-ba8e1cadc44b3bb9fae5b068,B4X2500LIVE-20260729-005763,B4X2500SRD-20260730-c427ea8391aa0f8b420c,Hinckley,OH,Midwest,cba,"Labor Agreement between Hinckley Township, Medina County and Ohio Patrolmen's Benevolent Association (Full-Time Patrolmen)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0563.pdf,cba_hint,bargaining_or_arbitration_context,"negotiation teams for each party shall not exceed four (4), one of which may","The passage references bargaining, impasse, factfinding, or arbitration context.",safety,neutral_or_general,2,pi_report_context_only,85,3306,3383,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-d500585038c08805823e81f5,B4X2500-RATING-20260730-8775d77e2b6540ac7fa7f096,B4X2500LIVE-20260729-005763,B4X2500SRD-20260730-c427ea8391aa0f8b420c,Hinckley,OH,Midwest,cba,"Labor Agreement between Hinckley Township, Medina County and Ohio Patrolmen's Benevolent Association (Full-Time Patrolmen)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0563.pdf,cba_hint,bargaining_or_arbitration_context,reasonable time off to participate in collective bargaining meetings with the,"The passage references bargaining, impasse, factfinding, or arbitration context.",safety,non_safety_advantage,2,pi_report_context_only,83,3154,3232,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-e3360e67995f65b26b30cfd9,B4X2500-RATING-20260730-4b31c851532e1ffe51dd4954,B4X2500LIVE-20260729-005764,B4X2500SRD-20260730-0f3e1dc5a18d8089773a,Hinckley,OH,Midwest,cba,"Labor Agreement between Hinckley Township, Medina County and Ohio Patrolmen's Benevolent Association (Full-Time Sergeants)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0564.pdf,cba_hint,bargaining_or_arbitration_context,matter concerning negotiations or the grievance procedures.,"The passage references bargaining, impasse, factfinding, or arbitration context.",safety,not_applicable,2,pi_report_context_only,87,2504,2564,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-ea321802cf18f80494ee1108,B4X2500-RATING-20260730-bc19a9708ee56e50a5aa4e85,B4X2500LIVE-20260729-005763,B4X2500SRD-20260730-c427ea8391aa0f8b420c,Hinckley,OH,Midwest,cba,"Labor Agreement between Hinckley Township, Medina County and Ohio Patrolmen's Benevolent Association (Full-Time Patrolmen)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0563.pdf,cba_hint,bargaining_or_arbitration_context,representative in any matter concerning negotiations or the grievance,"The passage references bargaining, impasse, factfinding, or arbitration context.",safety,neutral_or_general,2,pi_report_context_only,46,1371,1441,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-f5e47f8ec72a97ea87551fbe,B4X2500-RATING-20260730-9adc641825bb0d0d6b868475,B4X2500LIVE-20260729-005764,B4X2500SRD-20260730-0f3e1dc5a18d8089773a,Hinckley,OH,Midwest,cba,"Labor Agreement between Hinckley Township, Medina County and Ohio Patrolmen's Benevolent Association (Full-Time Sergeants)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0564.pdf,cba_hint,bargaining_or_arbitration_context,ARTICLE 9 WAIVER OF NEGOTIATIONS 5,"The passage references bargaining, impasse, factfinding, or arbitration context.",safety,neutral_or_general,2,pi_report_context_only,31,442,477,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-1ba60de6a091e15d37f324d4,B4X2500-RATING-20260730-6a8aaa928a4129fe7a9576a8,B4X2500LIVE-20260729-003286,B4X2500SRD-20260730-05350f6ba84cfad13023,Howland,OH,Midwest,cba,Collective Bargaining Agreement (Howland Township Fire Department and IAFF Local 2786),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0420.pdf,cba_hint,qualitative_mechanism,When the employer elects to fill a vacancy on a shift with a bargaining unit,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,476,17480,17558,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-43341f52151b06d454200896,B4X2500-RATING-20260730-1e7c25d1f3804b033f36072f,B4X2500LIVE-20260729-003287,B4X2500SRD-20260730-74699e4450c04d79c0c9,Howland,OH,Midwest,cba,Collective Bargaining Agreement (Howland Township Road Department Employees Association and Howland Township Trustees),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-04-2355.pdf,cba_hint,bargaining_or_arbitration_context,COLLECTIVE BARGAINING AGREEMENT,"The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,not_applicable,2,pi_report_context_only,6,41,73,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-33464dba0002e77f2c295344,B4X2500-RATING-20260730-a3f25dfc297417e76e564829,B4X2500LIVE-20260729-003290,B4X2500SRD-20260730-7667ae5508adab8279f3,Hubbard,OH,Midwest,cba,"Collective Bargaining Agreement between the Township of Hubbard, Ohio (Board of Township Trustees) and International Brotherhood of Chauffeurs, Teamsters, Warehousemen and Helpers, Local #377",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0524.pdf,cba_hint,qualitative_mechanism,NO STRIKE/NO LOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,non_safety,not_applicable,4,pi_report_core_finding_ready,1076,61602,61623,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-4941673558e43d2148a6de25,B4X2500-RATING-20260730-cb967b3d01d36def6bf6d83e,B4X2500LIVE-20260729-003289,B4X2500SRD-20260730-55c2dd5201b56d3367a9,Hubbard,OH,Midwest,factfinding_report,"Fact-Finder’s Report and Recommendation (SERB) - In the Matter of Fact-finding Between Fraternal Order of Police, Ohio Labor Council, Inc. and Hubbard Twp. (Trumbull County), Ohio",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2016/16-MED-08-0792.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,"Whereas, the parties have been actively engaged in contract negotiations, SERB case numbers","The passage references bargaining, impasse, factfinding, or arbitration context.",safety,not_applicable,2,pi_report_context_only,13,483,575,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,factfinding,factfinding|collective_bargaining,neutral factfinding can frame comparability and settlement options during an impasse,documentary_context_only
B4X2500SPAN-20260730-6629b438a5a9a6a58ce60f36,B4X2500-RATING-20260730-02f06d37dfd73226efeb7906,B4X2500LIVE-20260729-003288,B4X2500SRD-20260730-769809963509afb24f80,Hubbard,OH,Midwest,cba,"Collective Bargaining Agreement between the Township of Hubbard, Ohio and the Fraternal Order of Police, Ohio Labor Council",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-08-0793.pdf,cba_hint,qualitative_mechanism,NO STRIKE,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,4,pi_report_core_finding_ready,111,8789,8799,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-673a9c8dd9da261112dfa719,B4X2500-RATING-20260730-478a629bfef2e82503342f74,B4X2500LIVE-20260729-003290,B4X2500SRD-20260730-7667ae5508adab8279f3,Hubbard,OH,Midwest,cba,"Collective Bargaining Agreement between the Township of Hubbard, Ohio (Board of Township Trustees) and International Brotherhood of Chauffeurs, Teamsters, Warehousemen and Helpers, Local #377",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0524.pdf,cba_hint,qualitative_mechanism,Article 12 No Strike/N'o Lockout...............................................................................................,The passage describes a possible wage-setting or employment-rule mechanism for later review.,non_safety,not_applicable,3,pi_report_supporting_example,38,1838,1965,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,2,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-7881c0e4f5210ffdf700de60,B4X2500-RATING-20260730-da9db473d091791e21408951,B4X2500LIVE-20260729-003290,B4X2500SRD-20260730-7667ae5508adab8279f3,Hubbard,OH,Midwest,cba,"Collective Bargaining Agreement between the Township of Hubbard, Ohio (Board of Township Trustees) and International Brotherhood of Chauffeurs, Teamsters, Warehousemen and Helpers, Local #377",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0524.pdf,cba_hint,qualitative_mechanism,"There shall be no interruption or impeding of work, work stoppage, work slow down,",The passage describes a possible wage-setting or employment-rule mechanism for later review.,non_safety,not_applicable,4,pi_report_core_finding_ready,1078,61634,61718,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-7a38d4c2c1cc3131cf398895,B4X2500-RATING-20260730-7e317791b1e9c8bf8c2ab99d,B4X2500LIVE-20260729-003288,B4X2500SRD-20260730-769809963509afb24f80,Hubbard,OH,Midwest,cba,"Collective Bargaining Agreement between the Township of Hubbard, Ohio and the Fraternal Order of Police, Ohio Labor Council",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-08-0793.pdf,cba_hint,qualitative_mechanism,Article 4 No Strike ...........................................................................................................................,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,13,501,644,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-ba4ed6204ab44bd153a05510,B4X2500-RATING-20260730-d8137db6e2aa22185d7a8e19,B4X2500LIVE-20260729-003288,B4X2500SRD-20260730-769809963509afb24f80,Hubbard,OH,Midwest,cba,"Collective Bargaining Agreement between the Township of Hubbard, Ohio and the Fraternal Order of Police, Ohio Labor Council",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-08-0793.pdf,cba_hint,qualitative_mechanism,"shall be no interruption or impeding of work, work stoppage, work slow down, strike or other",The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,neutral_or_general,4,pi_report_core_finding_ready,114,8894,8987,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-1de1057eca69352808f75fdd,B4X2500-RATING-20260730-e59dc43a072c6c1cc4e44786,B4X2500LIVE-20260729-008276,B4X2500SRD-20260730-a16d1930b47dfc5276f2,Jefferson,OH,Midwest,cba,"Collective Bargaining Agreement between Jefferson Township, Franklin County, Ohio and the Jefferson Township Professional Firefighters Association (AFL-CIO) IAFF Local No. 4038",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-03-0261.pdf,cba_hint,qualitative_mechanism,ARTICLE 10 - NO STRIKE/NO LOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,3,pi_report_supporting_example,627,39328,39362,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,2,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-7640530bed0b4387cee27b60,B4X2500-RATING-20260730-067a9a96da9db5699f8e0f10,B4X2500LIVE-20260729-008276,B4X2500SRD-20260730-a16d1930b47dfc5276f2,Jefferson,OH,Midwest,cba,"Collective Bargaining Agreement between Jefferson Township, Franklin County, Ohio and the Jefferson Township Professional Firefighters Association (AFL-CIO) IAFF Local No. 4038",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-03-0261.pdf,cba_hint,qualitative_mechanism,No Strike.,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,4,pi_report_core_finding_ready,629,39373,39384,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-76af7dc1b8e47de78f80135a,B4X2500-RATING-20260730-3daa0a143ff2879928101e7a,B4X2500LIVE-20260729-008276,B4X2500SRD-20260730-a16d1930b47dfc5276f2,Jefferson,OH,Midwest,cba,"Collective Bargaining Agreement between Jefferson Township, Franklin County, Ohio and the Jefferson Township Professional Firefighters Association (AFL-CIO) IAFF Local No. 4038",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-03-0261.pdf,cba_hint,qualitative_mechanism,ARTICLE 10 ‐ NO STRIKE/NO LOCKOUT .......................................................................................................,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,3,pi_report_supporting_example,31,1505,1642,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,2,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-1c4297d9f95a9a0c13e03403,B4X2500-RATING-20260730-a100feb4ae562fd27790cd36,B4X2500LIVE-20260729-000823,B4X2500SRD-20260730-9d14d060acc697a0029f,Jerome,OH,Midwest,wage_schedule,Collective Bargaining Agreement (Jerome Township Trustees & IAFF Local 3555),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-CON-01-3102.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,"processing of grievances, negotiations and preparation therefore, attendance at regular","The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,neutral_or_general,2,pi_report_context_only,489,21594,21682,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-50afe929c3ded7e0137dbd95,B4X2500-RATING-20260730-72ba552eeb4e2547c45e354e,B4X2500LIVE-20260729-000823,B4X2500SRD-20260730-9d14d060acc697a0029f,Jerome,OH,Midwest,wage_schedule,Collective Bargaining Agreement (Jerome Township Trustees & IAFF Local 3555),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-CON-01-3102.pdf,non_cba_or_other_hint,qualitative_mechanism,Article 6- No Strike/No Lockout Page4,The passage describes a possible wage-setting or employment-rule mechanism for later review.,unclear,not_applicable,4,pi_report_core_finding_ready,13,209,247,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-897fb2f712374546ce83f8dd,B4X2500-RATING-20260730-0bea35b49ae61c8f61000c30,B4X2500LIVE-20260729-000823,B4X2500SRD-20260730-9d14d060acc697a0029f,Jerome,OH,Midwest,wage_schedule,Collective Bargaining Agreement (Jerome Township Trustees & IAFF Local 3555),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-CON-01-3102.pdf,non_cba_or_other_hint,qualitative_mechanism,NO STRIKE I NO LOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,unclear,not_applicable,4,pi_report_core_finding_ready,114,4058,4081,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-9934655b8cc341dc65fa929b,B4X2500-RATING-20260730-576c2be63ba3d18d856f6f32,B4X2500LIVE-20260729-000823,B4X2500SRD-20260730-9d14d060acc697a0029f,Jerome,OH,Midwest,wage_schedule,Collective Bargaining Agreement (Jerome Township Trustees & IAFF Local 3555),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-CON-01-3102.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,The Tovmship and The Union shall commence negotiations beginning no sooner than,"The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,not_applicable,2,pi_report_context_only,110,3890,3971,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-be8e5ffc776877faa13290b8,B4X2500-RATING-20260730-f4b12a10195023c5c585e699,B4X2500LIVE-20260729-000823,B4X2500SRD-20260730-9d14d060acc697a0029f,Jerome,OH,Midwest,wage_schedule,Collective Bargaining Agreement (Jerome Township Trustees & IAFF Local 3555),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-CON-01-3102.pdf,non_cba_or_other_hint,bargaining_or_arbitration_context,of collective bargaining for all full-time uniformed employees of the Division of Fire.,"The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,neutral_or_general,2,pi_report_context_only,57,1656,1744,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-ca5146a143120e1aac261617,B4X2500-RATING-20260730-4790b8d5de93f8b7869cc4c9,B4X2500LIVE-20260729-000823,B4X2500SRD-20260730-9d14d060acc697a0029f,Jerome,OH,Midwest,wage_schedule,Collective Bargaining Agreement (Jerome Township Trustees & IAFF Local 3555),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-CON-01-3102.pdf,non_cba_or_other_hint,qualitative_mechanism,"authorize, instigate, aid, condone, or engage in any strike, work stoppage, slowdown, or other",The passage describes a possible wage-setting or employment-rule mechanism for later review.,unclear,neutral_or_general,2,pi_report_context_only,118,4278,4373,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
