absolute_difference,aggressive_tier,caveat,claim_links,corroboration_status,direction,duplicate_representations,formula,magnitude,municipality,non_safety_value,pay_basis,percentage_difference,period,ratio,raw_values,relaxation_rule,result_id,safety_value,semantic_outcome,source_basis,source_coordinates,source_count,source_ids,source_record_id,state,strict_eligibility,unit_type
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""1""]",BASIS-X,AGGRES-d8222a270aa6047926abbbd6,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""272960"", ""character_start"": ""272959"", ""column"": """", ""page"": ""207"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-fb468033d3cd46af0c5b1084,EXTRECON-4d1d5002c3cd5970ad91bb44,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""2""]",BASIS-X,AGGRES-0e446e2ed8185106f98c2e77,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""101000"", ""character_start"": ""100999"", ""column"": """", ""page"": ""28"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-689f21ad6029e61f28ed8686,EXTRECON-990effd2e66b1c2e0f4ba79c,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""2""]",BASIS-X,AGGRES-6d32cc7bfc60e4b989d7d301,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""53831"", ""character_start"": ""53830"", ""column"": """", ""page"": ""21"", ""row"": """", ""section"": """", ""table_id"": """"}",1,B4X2500SRD-20260730-a5f77753c2f0fbc0df36,EXTRECON-4965d357e6a8d07968c86a09,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$52,159.00""]",BASIS-X,AGGRES-171f69d103804b4a64a373ab,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""150926"", ""character_start"": ""150916"", ""column"": """", ""page"": ""65"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-521d5929f8cdf8f350dc9e44,EXTRECON-848b85796a39efa5d42592dd,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""72""]",BASIS-X,AGGRES-b07c97f4ca9fb4e059549e1c,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""151244"", ""character_start"": ""151242"", ""column"": """", ""page"": ""65"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-521d5929f8cdf8f350dc9e44,EXTRECON-4f8487ccc97c390ee7c4cf30,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$1,250""]",BASIS-X,AGGRES-6ec7818709f77a7986a6e089,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""288380"", ""character_start"": ""288374"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1505"", ""table_id"": """"}",1,EXTSOURCE-9d68b6297be3091d2927cf03,EXTRECON-4b19e16ef31aeb321596580d,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""228""]",BASIS-X,AGGRES-c9153da7659031ab4a1870d7,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""320346"", ""character_start"": ""320343"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1679"", ""table_id"": """"}",1,EXTSOURCE-2e959c9cab2852edce3ec19b,EXTRECON-082e16e4dbd0c198970b3bf9,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$42.47""]",BASIS-X,AGGRES-ce03d7f61840a290865787b5,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""37544"", ""character_start"": ""37538"", ""column"": """", ""page"": ""15"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-2c9fc6c464cf2ed86e246095,EXTRECON-6b3d6ee1f669f667c8db498b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$406,630""]",BASIS-X,AGGRES-4fc23c5523974656123556f5,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""434364"", ""character_start"": ""434356"", ""column"": """", ""page"": ""278"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-3b02c5d3da62f050cc122b96,EXTRECON-7401617073e9529590aa401a,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$143,026""]",BASIS-X,AGGRES-36a35a74d922200b8b44ae28,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""434430"", ""character_start"": ""434422"", ""column"": """", ""page"": ""278"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-3b02c5d3da62f050cc122b96,EXTRECON-d99726a0ba07bc5fdcb9fa10,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""Annual Hourly""]",BASIS-X,AGGRES-610385ed52c2f6dc9da94c5b,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""3"", ""page"": """", ""row"": ""3"", ""section"": """", ""table_id"": ""html_table_1""}",1,EXTSOURCE-be3d000aaacb9fc0fb388058,EXTRECON-49836d5e166fcf0f82fbb2bb,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""Annual Hourly""]",BASIS-X,AGGRES-b0bce2f6325d8c4c8a676f12,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""3"", ""page"": """", ""row"": ""8"", ""section"": """", ""table_id"": ""html_table_1""}",1,EXTSOURCE-be3d000aaacb9fc0fb388058,EXTRECON-09acd6964a140db2c4deee98,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$2,700""]",BASIS-X,AGGRES-3de8fda1ac3f7f0412ddfcb7,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""3235"", ""character_start"": ""3229"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""29"", ""table_id"": """"}",1,EXTSOURCE-95e9ceb83d6bfe7592c79bdf,EXTRECON-e26788c282ab9667b035bd97,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$250.00""]",BASIS-X,AGGRES-e57fb587585b1b3cba46990d,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""58768"", ""character_start"": ""58761"", ""column"": """", ""page"": ""47"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-9e6a23ff9e952eb3838d5668,EXTRECON-cd08b69159f78e03af4cd3b0,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""11""]",BASIS-X,AGGRES-a123b50d97ab02d9300feb40,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""3913"", ""character_start"": ""3911"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""12"", ""table_id"": """"}",1,EXTSOURCE-54db8b17efaf2bf3488d4e3c,EXTRECON-9ca57c0d7b26886ce9d3aa3e,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-07,not_corroborated,not_calculated,,,,,,,,,,"[""11/24/20""]",BASIS-X,AGGRES-63b0dd04eaaa538ac6b0122e,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""3130928"", ""character_start"": ""3130920"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1"", ""table_id"": """"}",1,EXTSOURCE-28482f8de88118e4681270ca,EXTRECON-aa98bb9313a94a0804872c46,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$18.00""]",BASIS-X,AGGRES-ba4b762f6466bd9206e30286,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""213429"", ""character_start"": ""213423"", ""column"": """", ""page"": ""105"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-01ecd274e11d960ad324a10e,EXTRECON-d0d3615ddeaf88c4b80e9933,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$50""]",BASIS-X,AGGRES-48c9d0a74a605197a9dcfa5d,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""980843"", ""character_start"": ""980840"", ""column"": """", ""page"": ""440"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-5e7212fc58fac37fd3d901e6,EXTRECON-ba2e411df4e305333a2f7999,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$141,440""]",BASIS-X,AGGRES-feddc3f42c56df187c3019c5,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""150420"", ""character_start"": ""150412"", ""column"": """", ""page"": ""65"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-906f2e3fdb9b23bfbc1b9a27,EXTRECON-499f36df76b013e6aae16768,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""19""]",BASIS-X,AGGRES-a5a4dcb77c25373d512ee8b5,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""66185"", ""character_start"": ""66183"", ""column"": """", ""page"": ""24"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-fbfc98b6ddf6d050fa9502ca,EXTRECON-da549557ad68d9a47b06748c,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$86,500.00""]",BASIS-X,AGGRES-3e5ada3cc71612cf43b34142,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""13550"", ""character_start"": ""13540"", ""column"": """", ""page"": ""2"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-167756b00d6ce16721738d11,EXTRECON-25ab27e4eabcbffca08cccc5,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""5""]",BASIS-X,AGGRES-8b862e0f8db044f15795a29e,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""23651"", ""character_start"": ""23650"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""308"", ""table_id"": """"}",1,EXTSOURCE-4b2c4c2f5b4df3caa7bf33e9,EXTRECON-25e9387b36ba78f220cc5752,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""14""]",BASIS-X,AGGRES-a158b26d4ab24cb135234391,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""257814"", ""character_start"": ""257812"", ""column"": """", ""page"": ""143"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-89178d9c1db65c4d20705dea,EXTRECON-6b1f9c4453c77ddf78b7586b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$5,000""]",BASIS-X,AGGRES-730a6a202bde32da68cc0f9a,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""1457914"", ""character_start"": ""1457908"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1"", ""table_id"": """"}",1,EXTSOURCE-c79f538e94117258d45291f7,EXTRECON-1742db62955d78d1434caa77,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""2025""]",BASIS-X,AGGRES-abcddb01dbe8d7cfd8f27e5a,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""10991"", ""character_start"": ""10987"", ""column"": """", ""page"": ""6"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-d15e56d7bb0cf39ce43f4bc4,EXTRECON-933ad570c967ed1768f58b02,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$6.7""]",BASIS-X,AGGRES-001d57fbf40a1912238662f9,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""63513"", ""character_start"": ""63509"", ""column"": """", ""page"": ""23"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-98e4279040559741748a9692,EXTRECON-eb58fe4a7b7489a19a15b2be,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""5""]",BASIS-X,AGGRES-736c21d11da5ede945c9dc96,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""859110"", ""character_start"": ""859109"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""3946"", ""table_id"": """"}",1,EXTSOURCE-cf73192f9cb7963ffaa3946c,EXTRECON-4850aecf794c49d8794dd030,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""0.85%""]",BASIS-X,AGGRES-90ec34229fec61f7857d8945,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""67612"", ""character_start"": ""67607"", ""column"": """", ""page"": ""61"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-d6e9270c96277168a057839a,EXTRECON-f15d9948fffb8e5f6856d9de,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$25.00""]",BASIS-X,AGGRES-53f2ec3ead48837461768ac7,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""28834"", ""character_start"": ""28828"", ""column"": """", ""page"": ""17"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-a743a6b48c69323c6a06bb06,EXTRECON-3741c57d2bbbc8c224239686,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""5""]",BASIS-X,AGGRES-acb311dd8e8f2ca0661c9287,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""9350"", ""character_start"": ""9349"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""379"", ""table_id"": """"}",1,EXTSOURCE-df35b889e764d88ef980539b,EXTRECON-7b9bd5f5cd49e28873f8cf9c,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$ 94,180""]",BASIS-X,AGGRES-fe1a73242ad2f91186253c62,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""16355"", ""character_start"": ""16347"", ""column"": """", ""page"": ""6"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-412ccd9f11a111f2592657f8,EXTRECON-5f0723704b980b0fef80e920,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$77,361.43""]",BASIS-X,AGGRES-64fdded7cd15e799f1c50481,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""4"", ""page"": """", ""row"": ""2"", ""section"": """", ""table_id"": ""html_table_1""}",1,EXTSOURCE-5a16a933232c77ae908a9cbf,EXTRECON-06c51b053c8720d12a6ab8ff,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$ 134,829.92""]",BASIS-X,AGGRES-4759bf1385dc1da42ca5ff13,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": """", ""character_start"": """", ""column"": ""4"", ""page"": """", ""row"": ""7"", ""section"": """", ""table_id"": ""html_table_1""}",1,EXTSOURCE-5a16a933232c77ae908a9cbf,EXTRECON-353c4521949c7fe49b7cc25b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""12""]",BASIS-X,AGGRES-834cc41223b5b9a96944720f,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""120231"", ""character_start"": ""120229"", ""column"": """", ""page"": ""55"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-6ca549b51b6cc3c31cf269f8,EXTRECON-a5af8e9dbedaafc7c40f302b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$36.00""]",BASIS-X,AGGRES-4549c56020959606a20d7f54,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""250038"", ""character_start"": ""250032"", ""column"": """", ""page"": ""119"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-6ca549b51b6cc3c31cf269f8,EXTRECON-88c2a00c3c681c3fa8d275e4,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$23.32""]",BASIS-X,AGGRES-bd263ba3f05fe824bb8b63a4,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""278817"", ""character_start"": ""278811"", ""column"": """", ""page"": ""133"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-6ca549b51b6cc3c31cf269f8,EXTRECON-b3bbb0706c33d03df2366a5c,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""$82""]",BASIS-X,AGGRES-77ec252f964fa555bf7c453c,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""423642"", ""character_start"": ""423639"", ""column"": """", ""page"": ""149"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-42962237b96c0ac0cd769b43,EXTRECON-a4cd417af98e016a7c0ff438,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-03,not_corroborated,not_calculated,,,,,,,,,,"[""2026""]",BASIS-X,AGGRES-e1d8edf57d65884ba026ca53,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""9107"", ""character_start"": ""9103"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""91"", ""table_id"": """"}",1,EXTSOURCE-faf273309289f8edb887ef3a,EXTRECON-722bf929cead9364490c411a,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""40""]",BASIS-X,AGGRES-b69406fb25d0dfb99300872d,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""78709"", ""character_start"": ""78707"", ""column"": """", ""page"": ""95"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-0af63285e06ac4a63558e632,EXTRECON-f1973d30fc8c535a92def078,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""1""]",BASIS-X,AGGRES-ee1c86477c0ebc206d80b90d,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""144472"", ""character_start"": ""144471"", ""column"": """", ""page"": ""98"", ""row"": """", ""section"": """", ""table_id"": """"}",1,B4X2500SRD-20260730-ee9820a61e1d63b9aa71,EXTRECON-94c309c05c51275a3eec39a9,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,MECH-07,not_corroborated,not_calculated,,,,,,,,,,"[""When an employee is catted by the City Manager or designe€ to return to duty after""]",BASIS-X,AGGRES-5d320614aabca31803fd91ff,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""63666"", ""character_start"": ""63584"", ""column"": """", ""page"": ""27"", ""row"": """", ""section"": """", ""table_id"": """"}",1,B4X2500SRD-20260730-8c193bea69d193d10400,EXTRECON-c894d3e243ee1a0e656d082b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$60,807""]",BASIS-X,AGGRES-b663ca2502cdde1112b2939c,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""13863"", ""character_start"": ""13856"", ""column"": """", ""page"": ""7"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-829462b094e954037d6a42ec,EXTRECON-f849e1caa24ecee7e5ec7c85,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""12""]",BASIS-X,AGGRES-129e16863fba54bd2525d4fd,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""106047"", ""character_start"": ""106045"", ""column"": """", ""page"": ""49"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-829462b094e954037d6a42ec,EXTRECON-7b66f83d88894098f71c2571,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$ 49,668""]",BASIS-X,AGGRES-de685d62267766b94d115b4a,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""289514"", ""character_start"": ""289506"", ""column"": """", ""page"": ""128"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-829462b094e954037d6a42ec,EXTRECON-c5816bef100543a8473dff1b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""3""]",BASIS-X,AGGRES-fae77d970526b9482f18840a,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""127625"", ""character_start"": ""127624"", ""column"": """", ""page"": ""39"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-d047e44e3938784d6735c2b4,EXTRECON-85aadc6cc84b2edec75c9dea,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$77,700,""]",BASIS-X,AGGRES-950434e5fa6865a78b092d86,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""58065"", ""character_start"": ""58057"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""656"", ""table_id"": """"}",1,EXTSOURCE-63896ff772e42261cb4ec19b,EXTRECON-8d438bcccf9aac228aa52e47,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""401""]",BASIS-X,AGGRES-7fecff2a1a00c22f403afc58,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""3118"", ""character_start"": ""3115"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""32"", ""table_id"": """"}",1,EXTSOURCE-390e84f9993d5c77763800ca,EXTRECON-3f8e2d6949c7657c22e66f6b,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""741.32""]",BASIS-X,AGGRES-a85b746dfe8fe94878b4b76a,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""1437"", ""character_start"": ""1431"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""16"", ""table_id"": """"}",1,EXTSOURCE-942e5b0ea21706e90e976f9a,EXTRECON-7d421f5b9425ecbc8180b9fa,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$94,234.00""]",BASIS-X,AGGRES-df73416c9feb80299cef0169,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""150554"", ""character_start"": ""150544"", ""column"": """", ""page"": ""65"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-521d5929f8cdf8f350dc9e44,EXTRECON-cec83cb55b8340611397fc50,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""72""]",BASIS-X,AGGRES-2e4bc92a42858199f93d37d0,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""150935"", ""character_start"": ""150933"", ""column"": """", ""page"": ""65"", ""row"": """", ""section"": """", ""table_id"": """"}",1,EXTSOURCE-521d5929f8cdf8f350dc9e44,EXTRECON-8ba620f9853ab7fd38ac0f6e,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$50,000""]",BASIS-X,AGGRES-fec138cc5f672b5dc21c9676,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""287589"", ""character_start"": ""287582"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1505"", ""table_id"": """"}",1,EXTSOURCE-9d68b6297be3091d2927cf03,EXTRECON-6f94acf8e72fe35215f47456,,no_compatible_match,local_comparison
,tier_4_context_only,not promoted: no compatible opposite-side role/value group after source-local review,,not_corroborated,not_calculated,,,,,,,,,,"[""$5,737.50""]",BASIS-X,AGGRES-f88af0acd233e1b2007d90cf,,downgrade_to_tier_4,canonical external candidate retained without compatible comparison,"{""character_end"": ""287941"", ""character_start"": ""287932"", ""column"": """", ""page"": """", ""row"": """", ""section"": ""1505"", ""table_id"": """"}",1,EXTSOURCE-9d68b6297be3091d2927cf03,EXTRECON-e861dd1a2ec7bd4f219d605a,,no_compatible_match,local_comparison
