auto_adjudication_id,adjudication_case_id,calibration_id,source_review_id,pdf_readiness_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,pdf_page_count,content_artifact_path,candidate_pages_evaluated,nearby_pages_evaluated,navigation_pages_evaluated,local_text_signal_summary,local_layout_signal_summary,rendered_page_available,rendered_page_count_used,table_structure_feature_score,wage_language_feature_score,pay_numeric_feature_score,navigation_feature_score,non_wage_false_positive_feature_score,compact_compensation_sheet_feature_score,gate_mode,gate2_diagnostic_reason_codes,gate2_candidate_discovery_summary,gate2_printed_page_offsets,gabriel_request_id,gabriel_backend,gabriel_model,gabriel_status,gabriel_schema_valid,gabriel_wage_schedule_present,gabriel_candidate_page_relationship,gabriel_visual_table_type,gabriel_non_wage_family,gabriel_navigation_needed,gabriel_navigation_target_found,gabriel_extraction_complexity,gabriel_extraction_recommendation,gabriel_confidence,gabriel_reason_codes,gabriel_short_rationale,gabriel_input_page_count,gabriel_input_text_chars,gabriel_elapsed_seconds,auto_gate_label,auto_gate_confidence,auto_gate_reason_codes,auto_gate_rationale,auto_gate_passes_500_doc_criteria_candidate
auto_adj_426cfefd6d32bb946b88,adj_e2832ddb9903e9be0d15,cal_2d661ee8ab7ef19340fbad0c,sr_d950ee809737f7cc9ed93a71,pr_4da0b21f4daa5b1243cfe585,NSCQ-IL-20260720-0176,IL,North Chicago,CITY OF NORTH CHICAGO,non_safety,memorandum_or_settlement,62,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0495_sr_d950ee809737f7cc9ed93a71.pdf,"15,28,62",14,"1,2","{""benefit_terms"":10,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":117,""role_terms"":44,""wage_terms"":36}","{""column_lines"":41,""geometry_columns"":8,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":11}",true,5,0.635000,1.000000,1.000000,0.200000,1.000000,0.833333,auto_gabriel_gate2_navigation_table_refine,compact_compensation_candidate|benefits_table|true_wage_table_evidence,"{""aligned_numeric_columns"":4,""candidate_pages"":3,""compact_role_pay_lines"":6,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":8,""unresolved_navigation_targets"":0}",,resp_0cd48c732a02a921006a650af56ebc81939b01fde1a8a72751,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,other,unknown,unknown,moderate,exclude_for_now,low,NO_STRUCTURED_PAY_BANDS_OR_RATES|ROLE_GRADE_STEP_MENTION_ONLY|NO_NUMERIC_SALARY_COLUMN_EVIDENCE,"Packet includes prose and some “step system/grade/step” role lines, but no structured pay table with rates/salaries or repeated role-to-pay bands; no extractable wage schedule evidence.",6,5264,32.181963,second_review_required,low,EVIDENCE_NOT_STRONG_ENOUGH|NEGATIVE_PAGE_FAMILY,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_833c12109041f0ee93c4,adj_93b3857f5afaebbdb210,cal_32e26e9fd1b36d8f29174580,sr_982e3d978294d76b87e6eecc,pr_b3f02bdc7284604509c80d90,NSCQ-KS-20260720-0034,KS,Pittsburg,CITY OF PITTSBURG,non_safety,ordinance_or_policy,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0497_sr_982e3d978294d76b87e6eecc.pdf,"1,4,7","2,3,5",,"{""benefit_terms"":0,""budget_terms"":2,""index_pages"":0,""numeric_tokens"":250,""role_terms"":20,""wage_terms"":55}","{""column_lines"":120,""geometry_columns"":73,""geometry_rows"":153,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":33}",true,6,1.000000,1.000000,1.000000,0.000000,0.240000,1.000000,auto_gabriel_gate2_navigation_table_refine,compact_compensation_candidate|true_wage_table_evidence,"{""aligned_numeric_columns"":25,""candidate_pages"":3,""compact_role_pay_lines"":9,""navigation_pages"":0,""nearby_pages"":3,""resolved_navigation_targets"":0,""role_pay_rows"":9,""unresolved_navigation_targets"":0}",,resp_03d7b9b0c3e5ca0a006a650af863488190b33a2cbdc668436e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,unknown,not_applicable,no,yes,moderate,extraction_ready_with_schema_update,medium,STRUCTURED_PAY_TABLE_EVIDENCE|ROLE_CLASSIFICATION_AND_MIN_MAX_RATES|HOURLY_AND_ANNUAL_SCHEDULES_PRESENT,Packet contains structured pay schedules with job classifications/grades and min/max hourly or annual salary rates (not just prose).,6,6000,35.629260,second_review_required,medium,EVIDENCE_NOT_STRONG_ENOUGH,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_5c2f0b1eeacb0a9a058e,adj_6a600456a32507e3dfff,cal_3641a73760e319fa915df354,sr_32786611fb6285f4b9d0ad9d,pr_0dfcd8ea30c0d6f761ef2f7e,NSCQ-IN-20260720-0031,IN,Lawrence,CITY OF LAWRENCE,non_safety,ordinance_or_policy,3,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0481_sr_32786611fb6285f4b9d0ad9d.pdf,"1,2",3,,"{""benefit_terms"":1,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":84,""role_terms"":7,""wage_terms"":37}","{""column_lines"":24,""geometry_columns"":3,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":3,""row_like_lines"":28}",true,3,1.000000,1.000000,1.000000,0.000000,0.120000,1.000000,auto_gabriel_gate2_navigation_table_refine,compact_compensation_candidate|true_wage_table_evidence,"{""aligned_numeric_columns"":10,""candidate_pages"":2,""compact_role_pay_lines"":7,""navigation_pages"":0,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":5,""unresolved_navigation_targets"":0}",,resp_0dd10a062463e8bc006a650afbcc6881908e1f315a523dfdb2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,annual_salary_schedule,not_applicable,no,not_applicable,moderate,extraction_ready_with_schema_update,high,WAGE_TABLE_WITH_ROLE_ROWS|SALARY_RANGES_AND_HOURLY_RATE_RANGES|STRUCTURED_POSITION_TO_PAY_MAPPINGS|RESOLUTION_ESTABLISHES_PAY_SCHEDULE,Packet contains structured salary and hourly wage schedules with role/position names and corresponding pay ranges/salary ranges.,3,3112,37.617294,extraction_ready_with_schema_update,high,GABRIEL_POSITIVE|LOCAL_SCHEMA_UPDATE_EVIDENCE|GATE2_DIRECT_STRUCTURE_SUPPORTED,"Bounded evidence supports a wage schedule, but local structure, compact layout, or navigation requires a schema-specific rule.",true
auto_adj_688e653cbc94dc81d2ff,adj_ed08a4e3218fe321e3ef,cal_3780a6990e664d2e6c35ff2e,sr_fe40278a3d486e04f76aefa4,pr_d5f23c592a744b92e056f7eb,NSCQ-IN-20260720-0009,IN,Bloomington,CITY OF BLOOMINGTON,police,cba,48,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0103_sr_fe40278a3d486e04f76aefa4.pdf,"2,22,47",1,"4,5","{""benefit_terms"":21,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":40,""role_terms"":4,""wage_terms"":9}","{""column_lines"":0,""geometry_columns"":5,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":2}",true,5,0.305000,1.000000,1.000000,0.200000,1.000000,0.366667,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|candidate_is_prose_only|candidate_is_index_or_contents|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":2,""candidate_pages"":3,""compact_role_pay_lines"":4,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":1,""unresolved_navigation_targets"":0}",,resp_00de671140c2fc3e006a650afe7f9c819692557be8d9cd2948,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,other,unknown,no,not_extractable,exclude_for_now,high,NO_STRUCTURED_WAGE_TABLE_EVIDENCE|PROSE_ONLY_NON_SCHEDULE_LANGUAGE|NO_ROLE_TO_PAY_BANDS_OR_RATES_LINES,"Provided pages show contract narrative (benefits/leave/transfer/definitions) and a contents/header pointer, with no structured pay/classification/rank schedule or pay bands/rates.",6,5134,41.322525,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_9f92313addac62d96dda,adj_54b5ba263fe292194749,cal_37bc3a947fbe1061dfff33b8,sr_346a89c5f1515120aa023e79,pr_7be15724a711c8f633f1ea67,NSCQ-MD-20260720-0034,MD,Cumberland,CITY OF CUMBERLAND,fire,ordinance_or_policy,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0481_sr_346a89c5f1515120aa023e79.pdf,"2,8,12","1,3,4",,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":83,""role_terms"":6,""wage_terms"":9}","{""column_lines"":65,""geometry_columns"":54,""geometry_rows"":106,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":6}",true,4,0.615000,1.000000,1.000000,0.000000,0.000000,1.000000,auto_gabriel_gate2_navigation_table_refine,candidate_is_prose_only|compact_compensation_candidate|true_wage_table_evidence,"{""aligned_numeric_columns"":12,""candidate_pages"":3,""compact_role_pay_lines"":7,""navigation_pages"":0,""nearby_pages"":3,""resolved_navigation_targets"":0,""role_pay_rows"":4,""unresolved_navigation_targets"":0}",,resp_0a430225d23cf566006a650b0182148194ae318abacc45f116,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,not_applicable,no,not_applicable,not_extractable,exclude_for_now,medium,NO_MONEY_TOKENS|NO_PAY_BANDS_OR_RATES|ONLY_PAY_GRADE_ROLE_PROSE|FRAGMENTED_TABLE_EVIDENCE,"Packet contains references to pay grades/compensation plan wording and role/classification lists, but no structured pay bands/rates/salaries or repeated role-to-pay lines with money values.",6,1706,43.985176,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_26b5162cd9c20c352ac6,adj_7d5329d9646f47217b36,cal_37ea2ac16336a1ebf64724bd,sr_012768cc36d0233f0b1abdd6,pr_c9bff97dd79338da1191f9e2,NSCQ-ND-20260720-0001,ND,Fargo,CITY OF FARGO,non_safety,wage_schedule_or_compensation_plan,4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0488_sr_012768cc36d0233f0b1abdd6.pdf,"1,3,4",2,,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":1595,""role_terms"":1,""wage_terms"":138}","{""column_lines"":138,""geometry_columns"":27,""geometry_rows"":10,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":138}",true,4,0.660000,1.000000,1.000000,0.000000,0.000000,0.750000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|insufficient_role_pay_columns,"{""aligned_numeric_columns"":26,""candidate_pages"":3,""compact_role_pay_lines"":68,""navigation_pages"":0,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":0,""unresolved_navigation_targets"":0}",,resp_0d307683bf7160c1006a650b0428c08196885311ec57e54afc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,step_grade,not_applicable,no,not_applicable,moderate,extraction_ready_with_schema_update,medium,WAGE_TABLE_STRUCTURE_STRONG|GRADE_STEP_MIN_MAX_COLUMNS|NO_ROLE_PAY_LINES,"Packet contains a structured Pay Ranges table with grade/step columns and min/max across hourly/bi-weekly/monthly/annual. No clear role names, but pay schedule structure is present.",4,6000,47.467059,second_review_required,medium,GATE2_INSUFFICIENT_ROLE_PAY_COLUMNS,"The bounded model judgment is positive, but Gate 2 direct role/pay-column evidence remains insufficient.",false
auto_adj_0c25e617c2208fc5ae93,adj_ab23a74c384ed6615d10,cal_3bb99602441b9cfadcc0f8cc,sr_0c39899118ec6a5846bec1c9,pr_b68ae4323fded1fd1263baae,NSCQ-CA-20260720-0295,CA,Redlands,CITY OF REDLANDS,non_safety,cba,36,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0150_sr_0c39899118ec6a5846bec1c9.pdf,"5,19,20",4,"1,2","{""benefit_terms"":6,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":117,""role_terms"":23,""wage_terms"":14}","{""column_lines"":1,""geometry_columns"":36,""geometry_rows"":70,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":38}",true,5,0.800000,1.000000,1.000000,0.000000,1.000000,0.650000,auto_gabriel_gate2_navigation_table_refine,compact_compensation_candidate|benefits_table|true_wage_table_evidence,"{""aligned_numeric_columns"":8,""candidate_pages"":3,""compact_role_pay_lines"":3,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":7,""unresolved_navigation_targets"":0}",,resp_064c5254046229bc006a650b07a360819399467eebb06f9457,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,other,unknown,not_applicable,not_extractable,exclude_for_now,high,PROSE_ONLY_NO_ROLE_PAY_TABLE|NO_STRUCTURED_PAY_BANDS|NO_ROW_COLUMN_PAY_MATRIX|NO_NAVIGATION_TARGET_TABLE_EVIDENCE,"Packet contains contract/MOU provisions and pay-related premium language, not a structured wage table with role/classification and pay bands/rates.",6,4582,50.132272,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_b056fbd5606d2ea7fb1c,adj_2f459f3609947ea66038,cal_433c56e99c2468011e67a57f,sr_c24dec1e2e6f33eb55b8dc73,pr_268e1c3ca19f82bbd05b8dc5,NSCQ-TN-20260720-0003,TN,Memphis,CITY OF MEMPHIS,police,cba,59,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0043_sr_c24dec1e2e6f33eb55b8dc73.pdf,"27,30,58",26,"1,2","{""benefit_terms"":13,""budget_terms"":1,""index_pages"":1,""numeric_tokens"":163,""role_terms"":35,""wage_terms"":27}","{""column_lines"":47,""geometry_columns"":16,""geometry_rows"":36,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":57}",true,5,1.000000,1.000000,1.000000,0.200000,1.000000,0.750000,auto_gabriel_gate2_navigation_table_refine,candidate_is_prose_only|compact_compensation_candidate|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":21,""candidate_pages"":3,""compact_role_pay_lines"":17,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":9,""unresolved_navigation_targets"":0}",,resp_020722784b4a3b35006a650b0a4d948193a9c61adb5b7ac2d8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,not_applicable,no,not_applicable,not_extractable,exclude_for_now,high,PROSE_OR_MISC_INCENTIVE_ONLY|NO_ROLE_CLASSIFICATION_PAY_MATRIX|NO_STRUCTURED_SCHEDULE_TABLE,"Packet contains wage-related prose and isolated pay items (e.g., incentive/shift/allowances) but no structured role/class-rank/grade schedule with corresponding pay bands/rates in a table.",6,6000,52.797007,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_ef8663367dc465b9a6f6,adj_f7009c25c7a772204ab5,cal_444af6472fbcec8ba405d09d,sr_085e00e9c5537c6e4fe3c8f9,pr_24fde6bdb8a18daec7cd5fe8,NSCQ-NE-20260720-0031,NE,La Vista,CITY OF LAVISTA,non_safety,ordinance_or_policy,9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0469_sr_085e00e9c5537c6e4fe3c8f9.pdf,"1,5,9","2,3,4",,"{""benefit_terms"":38,""budget_terms"":13,""index_pages"":0,""numeric_tokens"":195,""role_terms"":30,""wage_terms"":70}","{""column_lines"":35,""geometry_columns"":12,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":16}",true,5,0.815000,1.000000,1.000000,0.000000,1.000000,1.000000,auto_gabriel_gate2_navigation_table_refine,compact_compensation_candidate|benefits_table|budget_table|true_wage_table_evidence,"{""aligned_numeric_columns"":14,""candidate_pages"":3,""compact_role_pay_lines"":11,""navigation_pages"":0,""nearby_pages"":3,""resolved_navigation_targets"":0,""role_pay_rows"":8,""unresolved_navigation_targets"":0}",,resp_0034504d14f2cc3f006a650b0cf6a88197acbddd45da32d858,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,maybe,unknown,other,other,unknown,unknown,moderate,exclude_for_now,low,WAGE_TABLE_REFERENCE_ONLY|NO_ROLE_TO_PAY_MATRIX_IN_PACKET|PLACEHOLDER_NUMBERS_ONLY|NO_EXPLICIT_RATE_SCHEDULE_TABLE_PRESENT,"Packet shows compensation/allowance prose and references to Tables, plus tier allowance lines with placeholders, but no clearly included role/classification pay matrix with full salary/rate bands.",6,6000,56.825278,second_review_required,low,EVIDENCE_NOT_STRONG_ENOUGH,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_a659f48461568c6028ad,adj_2176155d78875df142ce,cal_4453630dbcea0b4cd5ed3aed,sr_f9aa5e9819cf2c79c486059b,pr_8cb9648992ae6c6565f7ce6a,NSCQ-SC-20260720-0001,SC,North Charleston,CITY OF NORTH CHARLESTON,non_safety,wage_schedule_or_compensation_plan,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0491_sr_f9aa5e9819cf2c79c486059b.pdf,"1,3,6","2,4,5",,"{""benefit_terms"":3,""budget_terms"":4,""index_pages"":0,""numeric_tokens"":1578,""role_terms"":27,""wage_terms"":18}","{""column_lines"":312,""geometry_columns"":33,""geometry_rows"":176,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":318}",true,6,0.992500,1.000000,1.000000,0.000000,0.840000,1.000000,auto_gabriel_gate2_navigation_table_refine,compact_compensation_candidate|budget_table|true_wage_table_evidence,"{""aligned_numeric_columns"":25,""candidate_pages"":3,""compact_role_pay_lines"":19,""navigation_pages"":0,""nearby_pages"":3,""resolved_navigation_targets"":0,""role_pay_rows"":15,""unresolved_navigation_targets"":0}",,resp_0e27e26e2a1ba33e006a650b10fe30819492c5ace82f53b489,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,annual_salary_schedule,not_applicable,no,not_applicable,moderate,extraction_ready,high,WAGE_TABLE_GRID_MIN_MARKET_MAX|ROLE_TO_PAY_GRADE_ROWS|CITY_PAY_SCALE_EFFECTIVE_HEADER,"Packet contains a structured pay scale table with job/position rows, pay grade, and Minimum/Market/Maximum salary columns (wage schedule, not prose).",6,6000,59.446129,extraction_ready_with_schema_update,high,GABRIEL_POSITIVE|LOCAL_SCHEMA_UPDATE_EVIDENCE|GATE2_DIRECT_STRUCTURE_SUPPORTED,"Bounded evidence supports a wage schedule, but local structure, compact layout, or navigation requires a schema-specific rule.",true
auto_adj_76b13f36d62cc6f55d85,adj_580ff03dec496d0fac1e,cal_473055028533d315d7876b00,sr_1c0fd9f2cdb1d3b8e392f969,pr_f32c1c37e0f3d6e0802fcb0c,NSCQ-ME-20260720-0007,ME,Bangor,CITY OF BANGOR,fire,cba,72,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0161_sr_1c0fd9f2cdb1d3b8e392f969.pdf,"2,17,71",1,"4,5","{""benefit_terms"":8,""budget_terms"":3,""index_pages"":1,""numeric_tokens"":139,""role_terms"":27,""wage_terms"":4}","{""column_lines"":38,""geometry_columns"":8,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":44}",true,5,0.465000,1.000000,1.000000,0.200000,1.000000,0.475000,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|candidate_is_index_or_contents|possible_printed_page_offset|non_wage_numeric_table|benefits_table|budget_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":10,""candidate_pages"":3,""compact_role_pay_lines"":3,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":7,""unresolved_navigation_targets"":0}",1,resp_0cbc172ad5f056eb006a650b139de08197aa8612cf4226591f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,memorandum_without_table,no,no,not_extractable,exclude_for_now,high,NO_PAY_TABLE_EVIDENCE|PROSE_ONLY_CONTRACT_ARTICLES|NO_ROLE_TO_PAY_BANDS_LINES,Packet contains contract text and TOC/navigation excerpts without structured role/classification pay bands or any wage rate/salary schedule table.,6,6000,61.976056,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_f87e7ca3e386d6ba0d83,adj_57dc72b4e6e5a4d7d3e8,cal_4bc1c73b4633dbdc54bcb906,sr_9e9a57070c5cef750e05db5a,pr_a926d8b1863e60301ea3c985,NSCQ-OH-20260720-0455,OH,Bedford,CITY OF BEDFORD,non_safety,ordinance_or_policy,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0492_sr_9e9a57070c5cef750e05db5a.pdf,"1,3,6","2,4,5",,"{""benefit_terms"":4,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":209,""role_terms"":42,""wage_terms"":32}","{""column_lines"":49,""geometry_columns"":12,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":12}",true,5,0.760000,1.000000,1.000000,0.000000,0.840000,0.925000,auto_gabriel_gate2_navigation_table_refine,compact_compensation_candidate|true_wage_table_evidence,"{""aligned_numeric_columns"":13,""candidate_pages"":3,""compact_role_pay_lines"":10,""navigation_pages"":0,""nearby_pages"":3,""resolved_navigation_targets"":0,""role_pay_rows"":10,""unresolved_navigation_targets"":0}",,resp_0a83be6b9523e4a8006a650b1625a08196985f504af86da55d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,adjacent_to_table,classification_pay_table,not_applicable,no,yes,moderate,extraction_ready,medium,WAGE_TABLE_SCHEDULE_TEXT|CLASS_LEVELS_WITH_YEARLY_RANGES,"Packet includes a compensation plan schedule with classification levels and yearly beginning-range pay evidence (page 2), while supplied candidate pages are narrative/other content adjacent to the table.",6,6000,65.941913,extraction_ready_with_schema_update,medium,GABRIEL_POSITIVE|LOCAL_SCHEMA_UPDATE_EVIDENCE|GATE2_DIRECT_STRUCTURE_SUPPORTED,"Bounded evidence supports a wage schedule, but local structure, compact layout, or navigation requires a schema-specific rule.",true
auto_adj_13d84005126b00c0e416,adj_bbc297512061b87b3085,cal_4c6f22b20218be88851ac92b,sr_6f03205124bf801518e58992,pr_23e25af9fbd1f645e208dc99,NSCQ-NY-20260720-0010,NY,Syracuse,CITY OF SYRACUSE,non_safety,cba,52,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0146_sr_6f03205124bf801518e58992.pdf,"2,24,29",1,"4,5","{""benefit_terms"":19,""budget_terms"":1,""index_pages"":1,""numeric_tokens"":163,""role_terms"":18,""wage_terms"":14}","{""column_lines"":6,""geometry_columns"":36,""geometry_rows"":51,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":47}",true,5,0.532800,1.000000,1.000000,0.200000,1.000000,0.308333,auto_gabriel_gate2_navigation_table_refine,no_candidate_detected|candidate_is_index_or_contents|non_wage_numeric_table|benefits_table|insufficient_role_pay_columns,"{""aligned_numeric_columns"":16,""candidate_pages"":3,""compact_role_pay_lines"":5,""navigation_pages"":2,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":4,""unresolved_navigation_targets"":0}",,resp_0ec9669924e90f0c006a650b1a20d48196926f2f16576a08f3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,index_or_contents,index_or_contents,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_PAY_BANDS|INDEX_ONLY|NO_ROW_CLASSIFICATION_PAY_MAPPING|PROSE_ONLY_WAGE_MENTIONS,Packet pages show TOC/index-like content and narrative contract clauses; no structured role/classification-to-pay table with pay bands/salaries/rates.,6,6000,68.432878,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_8048db15d8e84bfbf58a,adj_4c41866f64bf21c4542c,cal_50d728e95903683ee807533b,sr_26bfc55d01df6ea7b51672b8,pr_2f53cff6a1c6aa572ba4a72b,NSCQ-WY-20260720-0013,WY,Rawlins,CITY OF RAWLINS,non_safety,wage_schedule_or_compensation_plan,4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0486_sr_26bfc55d01df6ea7b51672b8.pdf,"1,3,4",2,,"{""benefit_terms"":0,""budget_terms"":3,""index_pages"":0,""numeric_tokens"":341,""role_terms"":15,""wage_terms"":18}","{""column_lines"":94,""geometry_columns"":13,""geometry_rows"":34,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":13}",true,4,0.840000,1.000000,1.000000,0.000000,0.540000,0.925000,auto_gabriel_gate2_navigation_table_refine,possible_printed_page_offset|compact_compensation_candidate|budget_table|true_wage_table_evidence,"{""aligned_numeric_columns"":7,""candidate_pages"":3,""compact_role_pay_lines"":16,""navigation_pages"":0,""nearby_pages"":1,""resolved_navigation_targets"":0,""role_pay_rows"":13,""unresolved_navigation_targets"":0}",-2,resp_0f3afbe5a7af8734006a650b1ca44c81908d1b64ad6245fc76,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,adjacent_to_table,hourly_schedule,not_applicable,no,yes,moderate,extraction_ready,high,HOURLY_INCREMENTS_TABLE|BASE_MID_MAX_COLUMNS|SALARY_GRADE_PLAN_ROLE_LIST|TABLE_EVIDENCE_PRESENT,"Packet includes a structured hourly increments/pay table (base/mid-point/maximum) and a salary grade plan with assigned positions, indicating a real wage schedule.",4,3082,71.869314,extraction_ready_high_confidence,high,GABRIEL_LOCAL_AGREE|ROW_COLUMN_EVIDENCE|PAGE_RELATIONSHIP_RESOLVED|GATE2_DIRECT_STRUCTURE_CONFIRMED,Schema-valid GABRIEL and strong local rendered/text geometry agree on a bounded wage-schedule page with resolved page identity.,true
