document_identity_id,candidate_queue_row_id,source_review_id,verification_id,retrieval_date,retrieval_method,source_type,source_corpus,source_cite,artifact_pointer,retrieval_bridge_status,retrieval_support_fields,source_corpus_bridge_status
doc_d864adbc0d9991e1d2f0abfd,NSCQ-WA-20260720-0057,sr_25abe17239ee324d8dc902a2,VER-159251db30b2c537fcf6,2026-07-24,public_download,cba,causal,https://olympia.legistar.com/View.ashx?GUID=68786789-A468-4BB3-BD0A-A56F5D49D6B3&ID=6970920&M=F,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0030_sr_25abe17239ee324d8dc902a2.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_d87cfe791c63a4dfdbdafce2,NSCQ-IL-20260720-0159,sr_ca7039b0e1ab4e1173e8d6b1,VER-d837914b37607c57208b,2026-07-24,public_download,cba,causal,https://www.iaff.org/wp-content/uploads/Toolkits/Secondary_Employment/CaMCL/45720_Streamwood_IL_OutsideEmployment_16-18.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0399_sr_ca7039b0e1ab4e1173e8d6b1.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_d89e5b45c6ee64c8087d2606,NSCQ-IL-20260720-0046,sr_73b3cb51bbca43b0ec8dfbf6,VER-749995148821040287db,2026-07-24,public_download,cba,causal,https://www.bolingbrook.gov/vertical/sites/%7B55EB27CA-CA9F-40A5-A0EF-1E4EEF52F39E%7D/uploads/2019-2020_CBA_Final_Signed.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0163_sr_73b3cb51bbca43b0ec8dfbf6.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_d8a1d427b1c4a5b6fcb12a86,NSCQ-WA-20260720-0020,sr_0e69f652a0e6dd375c36e1b2,VER-5e13177a7d26b2a383b7,2026-07-24,public_download,cba,causal,https://www.everettwa.gov/DocumentCenter/View/17781/CBA---EPMA-PDF?bidId=,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0409_sr_0e69f652a0e6dd375c36e1b2.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_d925c859294ebb0df8894972,NSCQ-OH-20260720-0154,sr_5b9549421a41ac0adc44acb5,VER-2252b76abdf449889195,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-10-1242.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0239_sr_5b9549421a41ac0adc44acb5.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_d938ff366a5433503e5bd3ca,NSCQ-CA-20260720-0291,sr_d76dc558c2ff9ab87f37160e,VER-770e9c52ab51429b6e37,2026-07-24,public_download,cba,causal,https://www.lake-elsinore.org/ArchiveCenter/ViewFile/Item/93,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0257_sr_d76dc558c2ff9ab87f37160e.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_d9ceec9fb5d409755290163f,NSCQ-IL-20260720-0146,sr_e3f782c1b244705b4efdf866,VER-869a75d4c29ae9093efd,2026-07-24,public_download,cba,causal,https://cms7files.revize.com/galesburg/Document_Center/Department/Administration/Human%20Resources/Documents/PSEO%20Agreement%202024%20-%202026.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0125_sr_e3f782c1b244705b4efdf866.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_da087fadcd471854a889f521,NSCQ-WI-20260720-0162,sr_3c8b32c09b00dc937c318818,VER-821d6116bdafda5a298a,2026-07-24,public_download,cba,causal,https://www.vil.oregon.wi.us/DocumentCenter/View/1237/2023-2026-WPPA-Local-421-WI-Professional-Police-Association-Agreement-PDF,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0043_sr_3c8b32c09b00dc937c318818.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_da2635a5443afcf1cb939508,NSCQ-CA-20260720-0201,sr_cb59c028ab540f56150940ab,VER-400d58c79e63de633ee4,2026-07-24,public_download,cba,causal,https://www.sanmarcosca.gov/files/assets/city/v/1/human-resources/documents/classified_mou_070125063027_final.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0453_sr_cb59c028ab540f56150940ab.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_da677fe6834726dd69991080,NSCQ-NV-20260720-0002,sr_e21422fb95315559eebd6a71,VER-5e7102aa1ddb4c5e349f,2026-07-24,public_download,cba,causal,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/police/Henderson%20Police%20Officers%20Association%20Labor%20Agreement%202009-2010%20and%20extensions%20through%2006%2030%202016.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0118_sr_e21422fb95315559eebd6a71.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_da7485c1ac0e068460084041,NSCQ-CA-20260720-0063,sr_78d3b225a23048dc9e1c1ed3,VER-8d0363bbd22daac7ed9e,2026-07-24,public_download,cba,causal,https://www.paloalto.gov/files/assets/public/v/1/human-resources/compensation/labor-agreements/umpapa-final-moa-19-20.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0095_sr_78d3b225a23048dc9e1c1ed3.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_da7bf6ea8389feda584ca27b,NSCQ-MI-20260720-0059,sr_f238f43a487aa10900d7092d,VER-38f8f9c777707cd9fc0e,2026-07-24,public_download,cba,causal,https://www.dearbornheightsmi.gov/DocumentCenter/View/5138/2023-to-2024----DHPOA-CBA-PDF,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0084_sr_f238f43a487aa10900d7092d.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_da9c9f2ef2bda47ae5b4d24c,NSCQ-TX-20260720-0068,sr_7e2342e487db6889b2e3f0b1,VER-7b9a2dfb374d23f8d453,2026-07-24,public_download,wage_schedule_or_compensation_plan,causal,https://cms7files.revize.com/edinburgtx/Police%20Department/Civil%20Service%20POLICE%20Base%20Salary%20%26%20Incentive%20Pay%202022-2023-eff%2010.3.22.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0462_sr_7e2342e487db6889b2e3f0b1.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dac45148e68d2f324af9d521,NSCQ-OH-20260720-0333,sr_7fc696ca90b24af14189b9ac,VER-3cefe0512f6e3a9acf38,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-1038.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0284_sr_7fc696ca90b24af14189b9ac.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dad15c9ca20a4f91ad63c06a,NSCQ-OH-20260720-0017,sr_787ab65f2f8e79706333d085,VER-1a2a74efe41a2768f2e8,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0951.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0235_sr_787ab65f2f8e79706333d085.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_db1c05e70a63710cb0425e03,NSCQ-WI-20260720-0108,sr_ea8e369207d75f9193f94b92,VER-5b27ec29ca992353acd4,2026-07-24,public_download,cba,causal,https://cms3.revize.com/revize/onalaska/Documents/Departments/Human%20Resources/Labor%20Relations/SORD%202023-25%20FINAL%20with%20LOU%20at%20end.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0024_sr_ea8e369207d75f9193f94b92.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_db2db4e56cd42528e6cc458b,NSCQ-OH-20260720-0733,sr_2b826123bcc7f3536de95c70,VER-638e5cd2c84d97aedd76,2026-07-24,public_download,cba,causal,https://cms4files1.revize.com/olmstedfalls/2023%20Legislation/Exh%20A%20-%2049-2023%20-%20Redlined%20Olmsted%20Falls%20-%20AFSCME%20CBA%202024-2026%20%28MVR%20Nov%2028%202023%29.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0215_sr_2b826123bcc7f3536de95c70.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_db429d9d062bb07f9fe2d89f,NSCQ-OH-20260720-0710,sr_c69679b42b077a507c27dbe0,VER-9eb8bef2dc7f108f7b32,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0982.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0309_sr_c69679b42b077a507c27dbe0.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_db632c9e635bbf454f585eea,NSCQ-OK-20260720-0002,sr_29be04399ee7807610da281c,VER-ae61c51f877658e919ac,2026-07-24,public_download,cba,causal,https://www.cityoftulsa.org/media/20960/fopjan1_2023-june30_2024.pdf,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0067_sr_29be04399ee7807610da281c.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_db93e234f5a78b74fd2861a7,NSCQ-OH-20260720-0531,sr_9f7a4666d0b9e156fffa0459,VER-269e8e8ff339cbac3dd2,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0006.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0056_sr_9f7a4666d0b9e156fffa0459.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dbad9cd1fc2560c993df7346,NSCQ-AK-20260720-0028,sr_9c5d52dc460ebd5cfc4ce342,VER-da2f78a845a8ff70a216,2026-07-24,public_download,cba,causal,https://www.psea.net/images/documents/contracts/PSEA_Soldotna_2022-2025_Contract_signed.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0098_sr_9c5d52dc460ebd5cfc4ce342.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dbe16f66d924ff4aa0791731,NSCQ-IL-20260720-0075,sr_cfc4dd12e1f1f056ef10b208,VER-9fc59872d69b20205309,2026-07-24,public_download,cba,causal,https://www.quincyil.gov/files/assets/city/v/1/hr/documents/2024-2027-822-contract-final.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0073_sr_cfc4dd12e1f1f056ef10b208.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dbe5bdce453c666c73afff25,NSCQ-OH-20260720-0307,sr_0eec129eee2104b632879c39,VER-8219895a513d7284cf13,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-10-1265.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0064_sr_0eec129eee2104b632879c39.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dc17f9313aeddf4edb53d83f,NSCQ-OK-20260720-0001,sr_32365df2eb33cf1266aa4461,VER-32b9d811f6f9a97b9cab,2026-07-24,public_download,cba,causal,https://www.fop123okc.com/wp-content/uploads/2023/10/2023-2025-CBA.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0384_sr_32365df2eb33cf1266aa4461.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dc3cff2fce92632b66820dee,NSCQ-OR-20260720-0037,sr_05d23ee5fe41ad084bc38414,VER-7f548c57679e3e9963c7,2026-07-24,public_download,cba,causal,https://public.powerdms.com/SpringfieldOR/documents/1964140,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0003_sr_05d23ee5fe41ad084bc38414.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dc52d27088f022cc4f69a94d,NSCQ-OR-20260720-0011,sr_98dd831c62fb2b2ac16e0774,VER-807939274e8b47677a4c,2026-07-24,public_download,cba,causal,https://www.eugene-or.gov/ArchiveCenter/ViewFile/Item/1174,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0056_sr_98dd831c62fb2b2ac16e0774.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dc6cbd0a45c474d81948c55e,NSCQ-WI-20260720-0198,sr_644c95449dcc515eb9b79120,VER-792e8f67a070273ef9b4,2026-07-24,public_download,cba,causal,https://www.villageofhartland.wi.gov/DocumentCenter/View/6978/10-25-2021-VB-Packet,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0142_sr_644c95449dcc515eb9b79120.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dc962eaa24a34a5fdba3ffb5,NSCQ-CA-20260720-0730,sr_832154e7811e89006fa15180,VER-50e8139e95d2a0f4fd80,2026-07-24,public_download,cba,causal,https://www.sanfernando.gov/files/assets/public/v/1/government/documents/human-resources/mous/contract-no-2210-mou-sf-police-officers-association-sfpoa-jan-1-2024-to-june-30-2028-11-6-2023.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0248_sr_832154e7811e89006fa15180.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dcfe12d82a20c75fa4dad2d6,NSCQ-OH-20260720-0581,sr_dc5f599b408e5eab0a110562,VER-508307bc327de90a9a77,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1325.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0438_sr_dc5f599b408e5eab0a110562.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dd40e051223fc2d4e4cb87a6,NSCQ-CA-20260720-0233,sr_b43f75f3397904de6310bb17,VER-bc687288d18c74cd61d0,2026-07-24,public_download,cba,causal,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_10826046/File/Our%20City/Departments/Admin%20Services/HR/MOU/poamou.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0109_sr_b43f75f3397904de6310bb17.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dd575e3ac1cca575f55c8ee2,NSCQ-OH-20260720-0458,sr_2990b9e67e284b4ad2eaa74a,VER-7e7e99f99d3530acdcab,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1162.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0224_sr_2990b9e67e284b4ad2eaa74a.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dd5b9f8fcb898e7d8c1e7dda,NSCQ-CT-20260720-0007,sr_e843a3c1b57bc0692b4c6d48,VER-4c86ad3cf9ebc36376ae,2026-07-24,public_download,cba,causal,https://ojp-content.s3.us-east-2.amazonaws.com/NHI/Old/BaseImages/2019/09/Tom/Police_Union_Contract.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dd5c50f3ebe56c0fc5c84e09,NSCQ-OR-20260720-0082,sr_b50e73ddd48833545b8d0b43,VER-558048650b5b67110ec0,2026-07-24,public_download,cba,causal,https://www.lebanonoregon.gov/DocumentCenter/View/1528/Teamsters-Lebanon-Police-Association---Effective-2024-2027-PDF,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0014_sr_b50e73ddd48833545b8d0b43.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dd6c76b54580bdba4284a5f4,NSCQ-TX-20260720-0057,sr_bbb58c33efcc70a58147d0c3,VER-1fd6772d48a98f163905,2026-07-24,public_download,cba,causal,https://www.cleat.org/wp-content/uploads/2025/11/Abilene-Meet-and-Confer-TA-Copy-2024-2029.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0436_sr_bbb58c33efcc70a58147d0c3.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dd7779e4c78f37326066a23c,NSCQ-OH-20260720-0264,sr_4586be26064cd1ac01726414,VER-7194919cfcbfbaeba1e2,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1143.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0332_sr_4586be26064cd1ac01726414.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dd8a33c5688406d20549bc2e,NSCQ-WA-20260720-0044,sr_fe89275c11e6dc9ab21b33d5,VER-f51bf059db5f258c574e,2026-07-24,public_download,cba,causal,https://www.go2kennewick.com/DocumentCenter/View/646/Police-Officers-PDF,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0124_sr_fe89275c11e6dc9ab21b33d5.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_ddb8af4fb4827755ac6f40dd,NSCQ-FL-20260720-0157,sr_c3f687ca1b5b3edd39bbbe71,VER-5f2cbea9bc986ea8a1cb,2026-07-24,public_download,cba,causal,https://www.dunedin.gov/files/assets/city/v/1/emergency-services/fire/documents/firefighters-contract-ag-2024-2027.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0086_sr_c3f687ca1b5b3edd39bbbe71.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_ddc72cd0a817c77f151f3ab2,NSCQ-FL-20260720-0120,sr_4ac2e5112eccfc66da5a358f,VER-7a9801e7e4535b1c267a,2026-07-24,public_download,cba,causal,https://www.cityofoviedo.net/DocumentCenter/View/6602/Ratified-CFPBA-Contract-FY-24-35-FY-25-26-FY-26-27?bidId=,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0051_sr_4ac2e5112eccfc66da5a358f.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
