verification_row_id,verification_lane_id,verification_lane_sequence,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,canonical_review_locator,canonical_locator_before_verification,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,candidate_quality_tier,discovery_run_id,lane_completed_at,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,verification_status,http_status_code,final_url_or_locator,final_canonical_locator,redirect_count,content_type,content_length_header,verification_method,verification_attempt_count,verification_started_at,verification_completed_at,error_class,error_message_redacted,pre_duplicate_verification_status,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,review_candidate_id,target_id,municipality_id,original_locator_or_url,source_family_query_family,mechanism_source_family_hints,review_rationale,review_confidence,duplicate_suppression_status,candidate_review_lane_id,live_scout_lane_id,lineage,duplicate_of_verification_id
RMV-20260801-03135,verification_lane_005,11,BRM5C-BRM5-20260731-11705-02,BRM5C-BRM5-20260731-11705-02,BRM5-20260731-11705,scout_lane_004,,,IL,Midwest,Tremont,Tazewell County (17179; primary),unclear,unclear,,unclear (agenda item only; no wage schedule or executed agreement text retrieved),"Village of Tremont Board Meeting Agenda (Aug 18, 2025) - item: ""SRO Agreement Ordinance""",https://www.tremontil.gov/wp-content/uploads/2025/08/Board-Meeting-Agenda-08.18.25.pdf,tremontil.gov,https://tremontil.gov/wp-content/uploads/2025/08/Board-Meeting-Agenda-08.18.25.pdf,https://tremontil.gov/wp-content/uploads/2025/08/Board-Meeting-Agenda-08.18.25.pdf,https://tremontil.gov/wp-content/uploads/2025/08/Board-Meeting-Agenda-08.18.25.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,,"Could be a binding compensation/wage-setting document for police-related school resource officer arrangements, but only an agenda reference was found.",broad_pay_employee_compensation_index,,,,low_candidate,,,3.54,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-11705-02,BRM5-20260731-11705,cog_2025_163340,https://www.tremontil.gov/wp-content/uploads/2025/08/Board-Meeting-Agenda-08.18.25.pdf,broad_pay_employee_compensation_index,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_005,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11705,
RMV-20260801-03136,verification_lane_005,12,BRM5C-BRM5-20260731-15439-01,BRM5C-BRM5-20260731-15439-01,BRM5-20260731-15439,scout_lane_005,,,IL,Midwest,Stronghurst,Henderson County (17071; primary),police,police,,unclear,"Village Minutes - January 2021 (meeting held January 4, 2021)",https://www.villageofstronghurst.org/documents/217/Village_Minutes_-_January_2021.pdf,villageofstronghurst.org,https://villageofstronghurst.org/documents/217/Village_Minutes_-_January_2021.pdf,https://villageofstronghurst.org/documents/217/Village_Minutes_-_January_2021.pdf,https://villageofstronghurst.org/documents/217/Village_Minutes_-_January_2021.pdf,agenda_packet_or_minutes,meeting_minutes,high,,May indicate upcoming/future wage change discussions involving police staffing/pay.,agenda_minutes_packet,,,,low_candidate,,,3.77,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-15439-01,BRM5-20260731-15439,cog_2025_204281,https://www.villageofstronghurst.org/documents/217/Village_Minutes_-_January_2021.pdf,agenda_minutes_packet,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_004,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15439,
RMV-20260801-03137,verification_lane_005,13,BRM5C-BRM5-20260731-11567-01,BRM5C-BRM5-20260731-11567-01,BRM5-20260731-11567,scout_lane_004,,,IL,Midwest,Medina,Peoria County (17143; primary),police,police,,unclear,Board Meeting Minutes: December 2018 (Revised) — Review/discuss police contract (Peoria County Sheriff’s proposal; stated % increases by year),https://www.medinatownship.org/2019/05/board-meeting-minutes-december-2018/,medinatownship.org,https://medinatownship.org/2019/05/board-meeting-minutes-december-2018,https://medinatownship.org/2019/05/board-meeting-minutes-december-2018,https://medinatownship.org/2019/05/board-meeting-minutes-december-2018,agenda_packet_or_minutes,context_only,high,,Contains year-by-year % increase language for the (police) contract referenced in Medina Township governance minutes (potential wage-setting context).,compensation_classification_plan,,,,low_candidate,,,3.38,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-11567-01,BRM5-20260731-11567,cog_2025_103063,https://www.medinatownship.org/2019/05/board-meeting-minutes-december-2018/,compensation_classification_plan,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_001,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11567,
RMV-20260801-03138,verification_lane_005,14,BRM5C-BRM5-20260731-11656-01,BRM5C-BRM5-20260731-11656-01,BRM5-20260731-11656,scout_lane_004,,,IL,Midwest,Sammons Point,Kankakee County (17091; primary),non_safety,non_safety,,unclear,"Village Board Minutes (October 13, 2021) — Hire Jim MacDonald as Village Building Inspector for 6 months with a $500.00 salary (to be reviewed in 6 months)",https://villageofsammonspoint.org/wp-content/uploads/BOARD-MEETING-MINUTES-OCTOBER-13-2021.pdf,villageofsammonspoint.org,https://villageofsammonspoint.org/wp-content/uploads/BOARD-MEETING-MINUTES-OCTOBER-13-2021.pdf,https://villageofsammonspoint.org/wp-content/uploads/BOARD-MEETING-MINUTES-OCTOBER-13-2021.pdf,https://villageofsammonspoint.org/wp-content/uploads/BOARD-MEETING-MINUTES-OCTOBER-13-2021.pdf,agenda_packet_or_minutes,meeting_minutes,high,market_or_comparability_pressure;non_safety_constraint_signal,"Contains an explicit compensation amount ($500.00) tied to a hire duration (6 months), which may be useful as narrow context but does not establish a general municipal wage setting for ordinary non-safety employees.",local_pay_policy_payroll,,,,medium_candidate,,,4.0,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-11656-01,BRM5-20260731-11656,cog_2025_219540,https://villageofsammonspoint.org/wp-content/uploads/BOARD-MEETING-MINUTES-OCTOBER-13-2021.pdf,local_pay_policy_payroll,market_or_comparability_pressure;non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_004,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11656,
RMV-20260801-03139,verification_lane_005,15,BRM5C-BRM5-20260731-04097-03,BRM5C-BRM5-20260731-04097-03,BRM5-20260731-04097,scout_lane_002,,,IL,Midwest,Monmouth,Warren County (17187; primary),non_safety,non_safety,AFSCME (union name not fully specified in the minutes excerpt; represents MPD dispatchers),2019-2022 (explicitly states 'approve the 2019-2022 AFSCME Contract'),"June 17, 2019 Council Meeting Minutes (Approval of AFSCME Contract; MPD dispatchers)",https://www.cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,cityofmonmouth.com,https://cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,https://cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,https://cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,Non-safety municipal labor comparator lead (dispatchers are civilian/authoritative civilian wage setting). Provides explicit contract years and may lead to the attached/linked AFSCME wage agreement.,local_pay_policy_payroll,,,,medium_candidate,,,3.38,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-04097-03,BRM5-20260731-04097,cog_2025_163355,https://www.cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,local_pay_policy_payroll,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_001,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04097,
RMV-20260801-03140,verification_lane_005,16,BRM5C-BRM5-20260731-15364-02,BRM5C-BRM5-20260731-15364-02,BRM5-20260731-15364,scout_lane_005,,,IL,Midwest,Oregon-Nashua,Ogle County (17141; primary),non_safety,non_safety,,unclear,"Monthly Meeting Minutes — March 10, 2021",https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2021-March.pdf,oregon-nashuatownship.org,https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2021-March.pdf,https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2021-March.pdf,https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2021-March.pdf,agenda_packet_or_minutes,meeting_minutes,high,,May help identify whether the township uses minutes/agenda attachments or separate wage-plan documents for compensation actions.,compensation_classification_plan,,,,medium_candidate,,,3.31,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-15364-02,BRM5-20260731-15364,cog_2025_125304,https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2021-March.pdf,compensation_classification_plan,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_003,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15364,
RMV-20260801-03141,verification_lane_005,17,BRM5C-BRM5-20260731-11458-01,BRM5C-BRM5-20260731-11458-01,BRM5-20260731-11458,scout_lane_004,,,IL,Midwest,Germantown,Clinton County (17027; primary),non_safety,non_safety,,unclear,"Village of Germantown Board Meeting Minutes (Employee raises: Yr 1–5%, Yr 2–5%, Yr 3–3%)",https://germantownil.net/wp-content/uploads/April-15-2025.pdf,germantownil.net,https://germantownil.net/wp-content/uploads/April-15-2025.pdf,https://germantownil.net/wp-content/uploads/April-15-2025.pdf,https://germantownil.net/wp-content/uploads/April-15-2025.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,Contains explicit across-the-board percentage raise figures that may be applicable to ordinary municipal/non-safety employees.,budget_pay_plan,,,,medium_candidate,,,3.85,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-11458-01,BRM5-20260731-11458,cog_2025_162225,https://germantownil.net/wp-content/uploads/April-15-2025.pdf,budget_pay_plan,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_005,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11458,
RMV-20260801-03142,verification_lane_005,18,BRM5C-BRM5-20260731-07950-01,BRM5C-BRM5-20260731-07950-01,BRM5-20260731-07950,scout_lane_003,,,IL,Midwest,Spring Bay,Woodford County (17203; primary),police,police,,unclear,Village of Spring Bay Board Minutes (Oct 2019) — “Bay View Board approved the draft police department contract”,https://static1.squarespace.com/static/5e20bfae4e3c863cbe161408/t/5e442431e2383679303cd0ed/1581524017864/Oct%2B2019.pdf,static1.squarespace.com,https://static1.squarespace.com/static/5e20bfae4e3c863cbe161408/t/5e442431e2383679303cd0ed/1581524017864/Oct%2B2019.pdf,https://static1.squarespace.com/static/5e20bfae4e3c863cbe161408/t/5e442431e2383679303cd0ed/1581524017864/Oct%2B2019.pdf,https://static1.squarespace.com/static/5e20bfae4e3c863cbe161408/t/5e442431e2383679303cd0ed/1581524017864/Oct%2B2019.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,,Potential lead to police labor terms for Spring Bay; might contain the pointer to an attached/executed contract elsewhere.,compensation_classification_plan,,,,medium_candidate,,,3.08,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-07950-01,BRM5-20260731-07950,cog_2025_193250,https://static1.squarespace.com/static/5e20bfae4e3c863cbe161408/t/5e442431e2383679303cd0ed/1581524017864/Oct%2B2019.pdf,compensation_classification_plan,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_005,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07950,
RMV-20260801-03143,verification_lane_005,19,BRM5C-BRM5-20260731-11678-01,BRM5C-BRM5-20260731-11678-01,BRM5-20260731-11678,scout_lane_004,,,IL,Midwest,South Rock Island,Rock Island County (17161; primary),non_safety,non_safety,,"4-year term beginning May 19, 2025 (duration stated; end date not explicitly shown in visible minutes excerpt)","Minutes of the Meeting (South Rock Island Township Board) — September 30, 2024",https://www.sritownship.net/minutes/20240930.pdf,sritownship.net,https://sritownship.net/minutes/20240930.pdf,https://sritownship.net/minutes/20240930.pdf,https://sritownship.net/minutes/20240930.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,"Provides operative language about municipal compensation setting (non-safety municipal roles), which can be used as context for pay-setting mechanisms (longevity shift specialty/non-base pay not evidenced here).",agenda_minutes_packet,,,,medium_candidate,,,4.0,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-11678-01,BRM5-20260731-11678,cog_2025_125322,https://www.sritownship.net/minutes/20240930.pdf,agenda_minutes_packet,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_004,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11678,
RMV-20260801-03144,verification_lane_005,20,BRM5C-BRM5-20260731-00259-02,BRM5C-BRM5-20260731-00259-02,BRM5-20260731-00259,scout_lane_001,,,IL,Midwest,Gridley,McLean County (17113; primary),non_safety,non_safety,,unclear,"Minutes of March 3, 2025 (Board of Trustees of the Village of Gridley) — wage and pay-rate increase motions",https://villageofgridley.org/wp-content/uploads/2025/04/Minutes-of-March-3-2025.pdf,villageofgridley.org,https://villageofgridley.org/wp-content/uploads/2025/04/Minutes-of-March-3-2025.pdf,https://villageofgridley.org/wp-content/uploads/2025/04/Minutes-of-March-3-2025.pdf,https://villageofgridley.org/wp-content/uploads/2025/04/Minutes-of-March-3-2025.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,"Operative wage-setting/pay-rate changes for Village employees (non-safety/general), supporting municipal personnel wage adjustment patterns.",personnel_policy,,,,medium_candidate,,,3.54,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-00259-02,BRM5-20260731-00259,cog_2025_162490,https://villageofgridley.org/wp-content/uploads/2025/04/Minutes-of-March-3-2025.pdf,personnel_policy,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00259,
RMV-20260801-03145,verification_lane_005,21,BRM5C-BRM5-20260731-15240-01,BRM5C-BRM5-20260731-15240-01,BRM5-20260731-15240,scout_lane_005,,,IL,Midwest,Holiday Hills,McHenry County (17111; primary),police,police,,unclear,"Village of Holiday Hills Board Meeting Minutes — January 21, 2026",https://villageofholidayhills.com/wp-content/uploads/2026/02/01.21.26-BM-min.pdf,villageofholidayhills.com,https://villageofholidayhills.com/wp-content/uploads/2026/02/01.21.26-BM-min.pdf,https://villageofholidayhills.com/wp-content/uploads/2026/02/01.21.26-BM-min.pdf,https://villageofholidayhills.com/wp-content/uploads/2026/02/01.21.26-BM-min.pdf,agenda_packet_or_minutes,meeting_minutes,high,,"May evidence ongoing police pay adjustments or internal pay mechanics for Holiday Hills police officers, but it is not a labor-agreement artifact on its face.",mou_memorandum_settlement,,,,medium_candidate,,,3.31,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-15240-01,BRM5-20260731-15240,cog_2025_124993,https://villageofholidayhills.com/wp-content/uploads/2026/02/01.21.26-BM-min.pdf,mou_memorandum_settlement,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_003,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15240,
RMV-20260801-03146,verification_lane_005,22,BRM5C-BRM5-20260731-11666-01,BRM5C-BRM5-20260731-11666-01,BRM5-20260731-11666,scout_lane_004,,,IL,Midwest,Sheldon,Iroquois County (17075; primary),unclear,unclear,,unclear,"Village of Sheldon Regular Board Meeting Minutes (posted PDF copy; example: July 11, 2022)",https://villageofsheldonil.org/wp-content/uploads/2022/10/July22.pdf,villageofsheldonil.org,https://villageofsheldonil.org/wp-content/uploads/2022/10/July22.pdf,https://villageofsheldonil.org/wp-content/uploads/2022/10/July22.pdf,https://villageofsheldonil.org/wp-content/uploads/2022/10/July22.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,Municipal minutes packets can sometimes include ordinance/board actions that approve pay increases or authorize execution of wage MOAs/settlements applicable to municipal employees (including public safety and non-safety).,agenda_minutes_packet,,,,low_candidate,,,3.77,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-11666-01,BRM5-20260731-11666,cog_2025_193226,https://villageofsheldonil.org/wp-content/uploads/2022/10/July22.pdf,agenda_minutes_packet,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_002,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11666,
RMV-20260801-03147,verification_lane_005,23,BRM5C-BRM5-20260731-07808-01,BRM5C-BRM5-20260731-07808-01,BRM5-20260731-07808,scout_lane_003,,,IL,Midwest,McLeansboro,Hamilton County (17065; primary),police,police,,unclear,"Minutes Regular Meeting of the McLeansboro City Council — July 12, 2022 (motion approving $1.00 raises for part time police officers effective immediately and July 1, 2023)",https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf,mcleansboro.us,https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf,https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf,https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,strike_or_no_strike_constraint,"Contains operative city-approved compensation changes affecting police personnel and includes effective date(s), which may help locate/triangulate related wage-setting documents.",civil_service_hr,,,,medium_candidate,,,4.0,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-07808-01,BRM5-20260731-07808,cog_2025_162934,https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf,civil_service_hr,strike_or_no_strike_constraint,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_002,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07808,
RMV-20260801-03148,verification_lane_005,24,BRM5C-BRM5-20260731-11470-02,BRM5C-BRM5-20260731-11470-02,BRM5-20260731-11470,scout_lane_004,,,IL,Midwest,Grant Park,Kankakee County (17091; primary),non_safety,non_safety,,unclear,Grant Park Village Board Agendas & Minutes (landing/index for individual dated agenda/minutes files),https://www.grantpark-il.org/agendas-minutes-2017,grantpark-il.org,https://grantpark-il.org/agendas-minutes-2017,https://grantpark-il.org/agendas-minutes-2017,https://grantpark-il.org/agendas-minutes-2017,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,"Provides a municipality-held archive likely to include ordinance/action items affecting non-safety compensation (e.g., pay resolutions/schedules) if they exist for Grant Park municipal employees.",budget_pay_plan,,,,low_candidate,,,2.92,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-11470-02,BRM5-20260731-11470,cog_2025_124961,https://www.grantpark-il.org/agendas-minutes-2017,budget_pay_plan,non_safety_constraint_signal,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_001,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11470,
RMV-20260801-03149,verification_lane_005,25,BRM5C-BRM5-20260731-00708-02,BRM5C-BRM5-20260731-00708-02,BRM5-20260731-00708,scout_lane_001,,,IN,Midwest,Spring Grove,Wayne County (18177; primary),non_safety,non_safety,,unclear,"Minutes for the Town of Spring Grove - December 9, 2025",https://springgroveindiana.com/wp-content/uploads/2026/01/Minutes-12.09.2025.pdf,springgroveindiana.com,https://springgroveindiana.com/wp-content/uploads/2026/01/Minutes-12.09.2025.pdf,https://springgroveindiana.com/wp-content/uploads/2026/01/Minutes-12.09.2025.pdf,https://springgroveindiana.com/wp-content/uploads/2026/01/Minutes-12.09.2025.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,"May help locate the timeframe when compensation/salary-related items are discussed, but it is not itself a wage-setting comparator.",broad_pay_employee_compensation_index,,,,low_candidate,,,3.54,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-00708-02,BRM5-20260731-00708,cog_2025_163703,https://springgroveindiana.com/wp-content/uploads/2026/01/Minutes-12.09.2025.pdf,broad_pay_employee_compensation_index,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00708,
RMV-20260801-03150,verification_lane_005,26,BRM5C-BRM5-20260731-04091-02,BRM5C-BRM5-20260731-04091-02,BRM5-20260731-04091,scout_lane_002,,,IL,Midwest,Mill Shoals,White County (17193; primary),unclear,unclear,,unclear,Mill Shoals Board Meets Tuesday Night — Agenda (includes Policing Contract),https://www.thevillagersvoice.com/mill-shoals-board-meets-tuesday-night/,thevillagersvoice.com,https://thevillagersvoice.com/mill-shoals-board-meets-tuesday-night,https://thevillagersvoice.com/mill-shoals-board-meets-tuesday-night,https://thevillagersvoice.com/mill-shoals-board-meets-tuesday-night,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,May lead to the actual contract/policy document(s) that could contain compensation terms.,budget_pay_plan,,,,low_candidate,,,2.73,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_unresolved_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-04091-02,BRM5-20260731-04091,cog_2025_163381,https://www.thevillagersvoice.com/mill-shoals-board-meets-tuesday-night/,budget_pay_plan,non_safety_constraint_signal,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_005,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04091,
