document_identity_id,candidate_queue_row_id,unit_type,controlled_occupation_class,occupation_class_bridge_status,occupation_support_fields,residual_occupation_bridge_status,residual_occupation_support_fields,residual_occupation_evidence_token,residual_occupation_evidence_sha256
doc_c42d5fc6002f27cfaaf337b0,NSCQ-CA-20260720-0445,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_c43948a4779ae1e98fa3491c,NSCQ-OH-20260720-0239,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c449591ea53048dd845706c1,NSCQ-ME-20260720-0018,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c4c0619d77ffa47eefd6907b,NSCQ-OR-20260720-0172,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c55b5773863dfe40015717fe,NSCQ-CA-20260720-0611,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c5896368f41a7d5c32f8133f,NSCQ-WA-20260720-0038,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_c59b443a599a94de68a3272a,NSCQ-OR-20260720-0153,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c650c756e8b37cf235382b48,NSCQ-OH-20260720-0534,non_safety,public_works,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title,Street Workers,f0a8d62fa9c93b774fa66536dd89ad1243bcbcb19eddb5b8b8439c35588edbfc
doc_c66795543bd00e17aee29dbc,NSCQ-DE-20260720-0011,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c69e5170f3e3f597f7139840,NSCQ-OH-20260720-0222,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c6a0fb16decb026a42ba27d8,NSCQ-WI-20260720-0137,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c6a12467e37cc524feb430b9,NSCQ-OH-20260720-0213,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_c6abc6dabeaed9ac7c51df04,NSCQ-CA-20260720-0021,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c6dd7d1a80220e7356a813aa,NSCQ-OH-20260720-0643,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c6dfd8545ce46975fce43fae,NSCQ-OH-20260720-0267,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c6e901228af03d83b6a06523,NSCQ-WA-20260720-0010,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_c722e5a8e166fc676f49973a,NSCQ-OH-20260720-0527,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_c75c257f9e7377285ff9cf24,NSCQ-FL-20260720-0056,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c76a043487daae630d671e1d,NSCQ-OH-20260720-0774,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c772844a10d77bf3c39aa6a1,NSCQ-CA-20260720-0664,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c78d39033f9871d876587657,NSCQ-IL-20260720-0110,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c79787c5c6fe8db37a11d6ff,NSCQ-OH-20260720-0392,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c7adaec2e04e6d204ca9f2eb,NSCQ-OH-20260720-0341,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c7afa74231445a2f579bfd4d,NSCQ-OH-20260720-0083,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_c7bff1ae1539014fb744e5e2,NSCQ-OH-20260720-0658,non_safety,clerical_admin,established_single_explicit_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,preserved_prior_controlled_class,,,
doc_c7d357975c8078298d7cc6a5,NSCQ-OH-20260720-0414,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c7ee5fe61efc273c4a099b62,NSCQ-OH-20260720-0475,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c80078ebb08dca3c8c13bd3e,NSCQ-FL-20260720-0230,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c84a01242b569ad742c9d97c,NSCQ-IL-20260720-0107,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c854feaf7e3f2a541be18a63,NSCQ-CA-20260720-0760,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_multiple_controlled_residual_labels,,,
doc_c8679a1371b2a4b93e403b19,NSCQ-OH-20260720-0707,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_c8717e21a22e205b325c134e,NSCQ-OH-20260720-0683,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c88544ea6a43db6014232054,NSCQ-OH-20260720-0472,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_c8d8613594a04fff85aea5a1,NSCQ-FL-20260720-0009,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c8e350ed82a56730ff5ec09f,NSCQ-OK-20260720-0010,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c913bdf785fc71f1decb298a,NSCQ-CA-20260720-0012,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c913dd57fcb628ac6ac669b2,NSCQ-RI-20260720-0014,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c92010d1f10e6539a4289e2d,NSCQ-CA-20260720-0134,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_c955740ff462f7bcbe7eafea,NSCQ-SD-20260720-0003,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_c9580fc8e50861427083d7d5,NSCQ-OH-20260720-0672,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c9ca6482ce19f15a97e4363f,NSCQ-NE-20260720-0018,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_c9d9aa7d886e4b412239fcf5,NSCQ-IL-20260720-0009,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_c9e968699f1b335c497db80f,NSCQ-MA-20260720-0073,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_c9eb2dbdcd85c060574c10b4,NSCQ-ME-20260720-0003,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_ca3ea3d9739a4264b3205797,NSCQ-IL-20260720-0008,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_ca681b2948d94fab2dc46982,NSCQ-OH-20260720-0257,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_ca85fcc1673db56a99cf500a,NSCQ-FL-20260720-0147,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_ca8dabc3f38886591e2fa5ed,NSCQ-OR-20260720-0120,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_caa3f42e72f721c19d94887a,NSCQ-OH-20260720-0689,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_caadaab55d5f555a182abf5a,NSCQ-NV-20260720-0022,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cabf47be61c98b47bcb8d9a6,NSCQ-CA-20260720-0316,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_caf057aa041dfe94c4cac34a,NSCQ-OH-20260720-0745,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_cb0b4119fe27549274cd755b,NSCQ-OH-20260720-0685,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cb29654d8da29e21e17bcfa9,NSCQ-NM-20260720-0025,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_cb72d32c6e70102f7e8d4d8d,NSCQ-CA-20260720-0752,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cb78e5858da4d63a2e63a26f,NSCQ-OH-20260720-0471,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_cbdba91222a1dbccbdbf8a6f,NSCQ-PA-20260720-0062,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cbfb09a394f36bf1b1d9d697,NSCQ-WA-20260720-0012,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cc31e25041491e08e371e3f1,NSCQ-OH-20260720-0698,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_cc4a6dda75dc394070f45896,NSCQ-MD-20260720-0037,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_cc65f305bdbff86ff5a52e3d,NSCQ-TX-20260720-0016,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cc6ca25085b814120ec48b6f,NSCQ-OH-20260720-0207,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_cc76e13ce5db7b5a29ca9468,NSCQ-CA-20260720-0234,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_ccb6f8ff93e141f170815e5c,NSCQ-OH-20260720-0502,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_ccdf273bb78b3fd567feafd4,NSCQ-AZ-20260720-0004,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_ccf20915869fb4e773bbc346,NSCQ-CA-20260720-0751,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cd1295957dff69425818fc8b,NSCQ-WA-20260720-0230,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cd3b19aaff8a09fe88ffeeb3,NSCQ-TX-20260720-0011,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cd61bf18ee9aa2e7c7cf33b9,NSCQ-OH-20260720-0558,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_cd820d29340d4064159cc009,NSCQ-MI-20260720-0068,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cda955476a5438a0106fdfa0,NSCQ-CA-20260720-0389,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_cdb29ebdcee1146216eb5a2e,NSCQ-OH-20260720-0297,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_cde39dc46cc6609266ae444d,NSCQ-IL-20260720-0108,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_cdfb4f236954a15c96ac0b16,NSCQ-OH-20260720-0296,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_ce0e8e0c1e6ba4dc5364bc75,NSCQ-WY-20260720-0001,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_ce346f7783c5c9c52189dd7d,NSCQ-OH-20260720-0340,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_ce4e700e7121a7ca9d82b012,NSCQ-CA-20260720-0320,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,County Employees,b311b6c3b9fd585fb7ff6c88d2c516242acc8b9d8b9104e53baf6b793c240d6e
doc_ceb096d4e30e04101a9d9a9b,NSCQ-MN-20260720-0073,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cf1830c92e5e40d485e07d39,NSCQ-IA-20260720-0015,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cf4da1cd9ec04f4bb6289305,NSCQ-VA-20260720-0004,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cf6c06aaeaad097ce20cead5,NSCQ-WA-20260720-0011,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cf826eb5a1710b371441f7f1,NSCQ-IA-20260720-0014,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cf88529d14e571fbfa616c20,NSCQ-FL-20260720-0086,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cfcdcb9ce1e453b3296ab4ab,NSCQ-TX-20260720-0058,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_cff8a366d95098b99901195f,NSCQ-FL-20260720-0094,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d012f1c195c3437d4930460c,NSCQ-OH-20260720-0360,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d03d44d5c5e22ae00a9d7371,NSCQ-WA-20260720-0055,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d0482960d739bce71618a1af,NSCQ-CA-20260720-0503,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d068e6f8972d7306560e93f2,NSCQ-OH-20260720-0271,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d0981607274642ec49b528a2,NSCQ-ME-20260720-0041,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d0aad00271222e6594b4ca45,NSCQ-MA-20260720-0032,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,City Employees,f28800c01d06e66cadd25f1712497e07575e00961252cfead91157dde609a3b3
doc_d0ad3a3e6d3c2bccbedcfa91,NSCQ-OH-20260720-0071,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d102020f18917e035c6349b2,NSCQ-IL-20260720-0204,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d11fd63b4d803df64c61892b,NSCQ-IL-20260720-0065,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d13981bdad93b4ff96a26a4e,NSCQ-OH-20260720-0395,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d13b1fc846605822385d8827,NSCQ-FL-20260720-0010,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d14bed4644d5723e491dd746,NSCQ-FL-20260720-0037,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d17532db1f6e31d7e3b3f5f1,NSCQ-OH-20260720-0746,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d193ee5c48ca8765acd2d22e,NSCQ-GA-20260720-0002,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d1989231667afb85f22d5261,NSCQ-HI-20260720-0003,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d1d97a75226ae2bc738512a8,NSCQ-AK-20260720-0005,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d201518369b7467b407c6134,NSCQ-WI-20260720-0145,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d211ec7bac57c08da12b2a72,NSCQ-CA-20260720-0070,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d2136cb8a855c690e125b0d1,NSCQ-VA-20260720-0019,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d219517e1a50e1570d5f09d1,NSCQ-OH-20260720-0618,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d226311bcf545250faf2cfa1,NSCQ-OH-20260720-0800,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d2273e314efe6e2eed84635a,NSCQ-FL-20260720-0063,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d2575b9eb45a2bf1997012cc,NSCQ-OH-20260720-0349,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d25de88f370697c7e61516d8,NSCQ-FL-20260720-0187,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d2676d1b74bd757020867e61,NSCQ-WA-20260720-0099,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d333b9403ec23f26936e5ce9,NSCQ-OH-20260720-0681,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d35526b6e96607b1c388ff06,NSCQ-CA-20260720-0040,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,City Employees,f28800c01d06e66cadd25f1712497e07575e00961252cfead91157dde609a3b3
doc_d37233a7ecfaadecb34e0c79,NSCQ-NV-20260720-0011,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d382baf5b95c90d22b030e44,NSCQ-OH-20260720-0602,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d3963f12e5b547dd4917f310,NSCQ-MI-20260720-0079,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d3a1364cc5fbcf674c53d103,NSCQ-TX-20260720-0063,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d3d06ec8757cfbc1a242e6f0,NSCQ-NH-20260720-0005,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d403a3cf904fa4239ce8d268,NSCQ-WA-20260720-0165,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d4512a1a4b549f337b590a5a,NSCQ-OH-20260720-0064,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d475e5b940b8c04d93f7d528,NSCQ-OH-20260720-0712,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d4989a163f5b9238af5e9101,NSCQ-OH-20260720-0682,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d4c895e36494fabe9dae6476,NSCQ-WA-20260720-0225,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d4e8f84a7ff11a0fc59fba54,NSCQ-CA-20260720-0542,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d4f8e4858ce5273c95c26fb7,NSCQ-MI-20260720-0011,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d55539619cecce8f1d6c0eeb,NSCQ-MI-20260720-0012,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d5be18d1719af03adfcedbab,NSCQ-WA-20260720-0220,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title,civilian employees,a5ce0220974c25393008dfab6a87ae083011f7858377507f5e3e4fdd7391367b
doc_d5e823bf6535203d464763b7,NSCQ-NY-20260720-0042,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d5f00c8ade08f76152fa9e21,NSCQ-MA-20260720-0035,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d5f7f25a56eac803ffb0b880,NSCQ-WA-20260720-0208,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d61e7c78a1610a9a96dc7c29,NSCQ-CA-20260720-0584,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d63f6673f4b0234ca973815e,NSCQ-IL-20260720-0202,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d65f2e2038ce319f4a8cb2b0,NSCQ-OH-20260720-0334,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d674c119db187af55a841623,NSCQ-OH-20260720-0436,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d6fc539a1c0e1cdf369f7248,NSCQ-CA-20260720-0269,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_d73e52311eb6c7604548cc6d,NSCQ-OH-20260720-0366,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d74f0fc0e24036274f2f2d08,NSCQ-OH-20260720-0646,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d76dac7a66e1b54af3947249,NSCQ-OH-20260720-0725,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d786de187b1ab4d94e7926d1,NSCQ-WI-20260720-0003,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d78860f6de94776c814a556e,NSCQ-MA-20260720-0099,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
