growth_record_id,evidence_route,normalized_record_id,codified_record_id,rating_id,span_id,municipality,state,region,source_family,unit_or_group,unit_type,occupation_or_classification,effective_period,effective_year,source_reported_growth_value,growth_value_type,pay_basis,base_or_non_base,primary_growth_mechanism,secondary_growth_mechanisms,mechanism_cluster,mechanism_confidence,confidence_score,municipality_cycle_key,unit_cycle_key,raw_value_text,raw_span_text,raw_values_preserved,growth_rate_eligible,dashboard_default_eligible,exclusion_or_caveat,final_locator
B4X2500GROWTHSRC-04b32fec3a86676f6154,source_reported_growth_rate,B4X2500NORM-b69e1106bbd8941bc1ed4872,B4X2500COD-20260730-dd82f9e4c4f1dac914eb16dd,B4X2500-RATING-20260730-d5f034eaac54ecd80a659f5b,B4X2500SPAN-20260730-d8d8d116e288919791b748c8,Carmel-by-the-Sea,CA,West,mou_or_memorandum,unresolved_unit,unclear,unknown,2024,2024,8.0,percentage_raise,percentage,base,across_the_board_percentage_raise,"[""implementation_retroactivity""]",timing_implementation,high,0.72,CA|carmel_by_the_sea|2024,CA|carmel_by_the_sea|2024|unresolved_unit|unknown,8%,"Effective July 1, 2024, the City shall provide an eight percent (8%) increase to base salary for each",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://ci.carmel.ca.us/sites/main/files/file-attachments/mou_fire_and_ambulance_effective_july_1_2024.pdf
B4X2500GROWTHSRC-55566c31fd1c3515b540,source_reported_growth_rate,B4X2500NORM-e7fdfa3c59e1b06ef3a941e5,B4X2500COD-20260730-3642074bf560b604afdabc59,B4X2500-RATING-20260730-93707198bb4f6892853f9eae,B4X2500SPAN-20260730-22be88bc2e011ee949c0ba3d,Sand City,CA,West,mou_or_memorandum,police,police,police,2024,2024,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.9,CA|sand_city|2024,CA|sand_city|2024|police|police,4%,"Effective the first full pay period following City Council approval, a 4% salary increase will be provided to all bargaining unit members.",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://d3n9y02raazwpg.cloudfront.net/sandcity/2be31209-a2b6-11ef-ab4b-005056a89546-4b719464-99ac-4a15-8a03-d622ffbda647-1747338739.pdf
B4X2500GROWTHSRC-64c3e5583bb693e73642,source_reported_growth_rate,B4X2500NORM-269cc0679ee720a2f8f795c0,B4X2500COD-20260730-80f57bd4d4149132208a116e,B4X2500-RATING-20260730-ccc4a5b7dcd52dd92488ea89,B4X2500SPAN-20260730-61aa1dd18b06989df1609f61,Sand City,CA,West,mou_or_memorandum,police,police,police,2024,2024,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.9,CA|sand_city|2024,CA|sand_city|2024|police|police,3%,"Effective the first full pay period following July 1, 2025, a 3% salary increase will be",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://d3n9y02raazwpg.cloudfront.net/sandcity/2be31209-a2b6-11ef-ab4b-005056a89546-4b719464-99ac-4a15-8a03-d622ffbda647-1747338739.pdf
B4X2500GROWTHSRC-67536b7d4ae111243f28,source_reported_growth_rate,B4X2500NORM-565417898eeb12de6bc1669e,B4X2500COD-20260730-810906afc3c3f920436cb451,B4X2500-RATING-20260730-08d6b427ae58fbba02c93ae1,B4X2500SPAN-20260730-ba9c4ea906cc5bb3c5e25d18,Sand City,CA,West,mou_or_memorandum,police,police,police,2024,2024,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.9,CA|sand_city|2024,CA|sand_city|2024|police|police,4%," The City has agreed to a salary increase of 4% effective in FY 24/25, providing",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://d3n9y02raazwpg.cloudfront.net/sandcity/2be31209-a2b6-11ef-ab4b-005056a89546-4b719464-99ac-4a15-8a03-d622ffbda647-1747338739.pdf
B4X2500GROWTHSRC-77cb89dddc91b93fc082,source_reported_growth_rate,B4X2500NORM-ccd22804b46406b4580915e9,B4X2500COD-20260730-6c0b1143b6efb4c5a58983c1,B4X2500-RATING-20260730-aabb660de352c7c7a946798b,B4X2500SPAN-20260730-9b934f1398ba53eb1503da18,Sand City,CA,West,mou_or_memorandum,police,police,police,2024,2024,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.9,CA|sand_city|2024,CA|sand_city|2024|police|police,3%,"Effective the first full pay period following July 1, 2026, a 3% salary increase will be",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://d3n9y02raazwpg.cloudfront.net/sandcity/2be31209-a2b6-11ef-ab4b-005056a89546-4b719464-99ac-4a15-8a03-d622ffbda647-1747338739.pdf
B4X2500GROWTHSRC-8725d1fd83725e76268e,source_reported_growth_rate,B4X2500NORM-9cd9acb20fa1e14740e5664e,B4X2500COD-20260730-34e3ed3d03369124142eac4d,B4X2500-RATING-20260730-de68c5673b30bb42dd614a71,B4X2500SPAN-20260730-89632752f0be47b4f2437edd,Sand City,CA,West,mou_or_memorandum,police,police,police,2024,2024,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""implementation_retroactivity""]",timing_implementation,high,0.9,CA|sand_city|2024,CA|sand_city|2024|police|police,3%,"retroactive pay from July 1, 2024 - December 31 2024, 3% effective July 1, 2025,",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://d3n9y02raazwpg.cloudfront.net/sandcity/2be31209-a2b6-11ef-ab4b-005056a89546-4b719464-99ac-4a15-8a03-d622ffbda647-1747338739.pdf
B4X2500GROWTHSRC-0ffa64a15fab67b7a0be,source_reported_growth_rate,B4X2500NORM-82498a4fa3c00e99dfb64868,B4X2500COD-20260730-7feaaf67b6e2e1d04ef77eda,B4X2500-RATING-20260730-3c9fb7cc6e2dd86b575fbaab,B4X2500SPAN-20260730-196a25d0a8f45006fcf9e776,Euharlee,GA,South,budget_or_pay_plan,unresolved_unit,unclear,unknown,2024,2024,2.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,GA|euharlee|2024,GA|euharlee|2024|unresolved_unit|unknown,"$3,100,814.15; 2%","The total general fund budget is $3,100,814.15 which is a 2% increase over last year's budget.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://euharlee.com/wp-content/uploads/2024/04/2024-City-Council-Minutes.pdf
B4X2500GROWTHSRC-4f174e7204863fa89fcf,source_reported_growth_rate,B4X2500NORM-e8e5bc5611f450c797a477a6,B4X2500COD-20260730-0a26f81a768266abbdb4527d,B4X2500-RATING-20260730-6eb50d5d48610331dff1271c,B4X2500SPAN-20260730-e853d0ff1bcf27f27febacaa,Euharlee,GA,South,budget_or_pay_plan,unresolved_unit,unclear,unknown,2024,2024,5.1,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,GA|euharlee|2024,GA|euharlee|2024|unresolved_unit|unknown,5.1%,"It would be advertised as a 5.1% increase, and it would generate",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://euharlee.com/wp-content/uploads/2024/04/2024-City-Council-Minutes.pdf
B4X2500GROWTHSRC-fb4bebbed4b7488225cc,source_reported_growth_rate,B4X2500NORM-1e8ddcef6c093bc614defee5,B4X2500COD-20260730-5ba1d0204760e09d5dad6d39,B4X2500-RATING-20260730-be181dc3f9264a32574bc946,B4X2500SPAN-20260730-82f6443768a91c66aea050f2,Euharlee,GA,South,budget_or_pay_plan,unresolved_unit,unclear,unknown,2024,2024,39.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,GA|euharlee|2024,GA|euharlee|2024|unresolved_unit|unknown,39%,39% increase.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://euharlee.com/wp-content/uploads/2024/04/2024-City-Council-Minutes.pdf
B4X2500GROWTHSRC-99abfe2c25b78b816944,source_reported_growth_rate,B4X2500NORM-148e43e25d22c41c7f8a3b94,B4X2500COD-20260730-6840dba1c17640b50df65535,B4X2500-RATING-20260730-f33c45a6d8f0b85b48c08223,B4X2500SPAN-20260730-9ac929dc8442d4bd2a841909,Madison,GA,South,cba,unresolved_unit,unclear,unknown,2024,2024,5.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.72,GA|madison|2024,GA|madison|2024|unresolved_unit|unknown,5%,"salary range, and that, where possible, ensures at least a 5% increase in pay.",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://cityofmadison.com/human-resources/documents/PersonnelRules.pdf
B4X2500GROWTHSRC-c8e42c7a89e35f663bf5,source_reported_growth_rate,B4X2500NORM-06a280a1c1a5fd38deb97417,B4X2500COD-20260730-03d92dae69a1f8e9493c44ae,B4X2500-RATING-20260730-f2d8a75258bfa865f5337469,B4X2500SPAN-20260730-8cd1c5230b41344c104b9821,Madison,GA,South,cba,unresolved_unit,unclear,unknown,2024,2024,5.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,GA|madison|2024,GA|madison|2024|unresolved_unit|unknown,5%,"least a 5% increase in pay, and a new anniversary date will",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cityofmadison.com/human-resources/documents/PersonnelRules.pdf
B4X2500GROWTHSRC-dba9d253c67cf14d05f0,source_reported_growth_rate,B4X2500NORM-ada46df8b97675e235d41d7b,B4X2500COD-20260730-e3d8c44e3c2042b8c8055053,B4X2500-RATING-20260730-8357626791a6220a514e27e4,B4X2500SPAN-20260730-99921240f2f1c33c8d213926,Madison,GA,South,cba,unresolved_unit,unclear,unknown,2024,2024,5.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,GA|madison|2024,GA|madison|2024|unresolved_unit|unknown,5%,"possible, a 5% increase in pay.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cityofmadison.com/human-resources/documents/PersonnelRules.pdf
B4X2500GROWTHSRC-f6c67e8591da9f5e1978,source_reported_growth_rate,B4X2500NORM-531950bf52ff8fcc788007ae,B4X2500COD-20260730-129be46795504151fd9490ea,B4X2500-RATING-20260730-0d73a688767b3b476c9c700a,B4X2500SPAN-20260730-6404d99fd0947138731c532b,Early,IA,Midwest,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2024,2024,3.5,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,IA|early|2024,IA|early|2024|unresolved_unit|unknown,3.5%,Pickhinke and seconded by Councilor Langner to increase full time staff by 3.5% increase,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://earlyia.com/wp-content/uploads/2024/01/January-2024-minutes.pdf
B4X2500GROWTHSRC-ebaa715e56b029a6322c,source_reported_growth_rate,B4X2500NORM-f7941b8c4deaaf2134dcf760,B4X2500COD-20260730-dc77da4d1549e98229535784,B4X2500-RATING-20260730-2e2b1451f9c7f483344a83b6,B4X2500SPAN-20260730-5741079028935f7b63ab01b2,Sherman,IL,Midwest,cba,police,police,police,2024,2024,5.0,COLA_CPI,percentage,unclear,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.9,IL|sherman|2024,IL|sherman|2024|police|police,5%; 5%,"Wage increases (COLA) moving forward will increase by 5% on May 1, 2025 and 5% on",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://shermanil.org/resources/b452c282-6f5c-4b63-9b45-39bed3f2e33b/2024%2011%20(nov)%2019%20ord%2024-11%20fop%20labor%20agreement.pdf
B4X2500GROWTHSRC-7fd645a233675a496600,source_reported_growth_rate,B4X2500NORM-9eb95dfc3802bb51d3305c61,B4X2500COD-20260730-743af0bec4afc754dd962d0f,B4X2500-RATING-20260730-598ab761d261b1c22e4ac331,B4X2500SPAN-20260730-b7c50eba69f848a4021ad3d3,Bloomfield,KY,South,other_local_government_pay_policy,unresolved_unit,unclear,unknown,2024,2024,5.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,KY|bloomfield|2024,KY|bloomfield|2024|unresolved_unit|unknown,5%,and The City of Bloomfield (after completing a year of service) will receive a 4 or 5% increase,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://bloomfield.ky.gov/our-city/Documents/2024-3%20Personnel%20Pay%20Classification%20Plan.pdf
B4X2500GROWTHSRC-e9809281ffa2d940a46c,source_reported_growth_rate,B4X2500NORM-f4fe7691c52f39978d9ab78c,B4X2500COD-20260730-bb9e778385e9d3ca30d17c1e,B4X2500-RATING-20260730-4b4d430ba890a15723f59bd3,B4X2500SPAN-20260730-20b1ce71801483fe98cadaca,Grosse Tete,LA,South,civil_service_or_hr_pay_plan,unresolved_unit,unclear,unknown,2024,2024,2.0,COLA_CPI,percentage,unclear,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.72,LA|grosse_tete|2024,LA|grosse_tete|2024|unresolved_unit|unknown,2%,"The Board is authorized to provide an additional 2% COLA,",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://app.lla.la.gov/publicreports.nsf/0/47305c7cd64f229b86258cc20058a8ac/%24file/00007f94.pdf
B4X2500GROWTHSRC-7f68bffa2b8f6cf9fb3b,source_reported_growth_rate,B4X2500NORM-1c322d30254d29361e3a7ae6,B4X2500COD-20260730-197db2d8b5c88604920694db,B4X2500-RATING-20260730-c089aef51f408df418255953,B4X2500SPAN-20260730-df36654ae0ff7aa3c823d981,Hiram,ME,Northeast,wage_schedule,unresolved_unit,unclear,unknown,2024,2024,15.9,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",weak_context_exclusion,high,0.45,ME|hiram|2024,ME|hiram|2024|unresolved_unit|unknown,15.9%,2024 saw a 15.9% increase in our dispatched call volume.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://img1.wsimg.com/blobby/go/7f564db5-346e-4648-974c-59e836dea411/downloads/068a7026-9601-40b5-bd14-93942a8df25e/2024%20Town%20Report.pdf
B4X2500GROWTHSRC-8e24fb683935cb86d257,source_reported_growth_rate,B4X2500NORM-468d980b0377f1e7a4a826cb,B4X2500COD-20260730-6b68616d377f899effcafe2f,B4X2500-RATING-20260730-560e6f1674eea9e4701761e2,B4X2500SPAN-20260730-7b047c894bad41c1aa30f730,Goodrich,MI,Midwest,agenda_packet_or_minutes,public_works,non_safety,public_works,2024,2024,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.9,MI|goodrich|2024,MI|goodrich|2024|public_works|public_works,4%,Administrator’s wage increase of 4%,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://villageofgoodrich.com/wp-content/uploads/2024/09/minutes-council-6-10-24.pdf
B4X2500GROWTHSRC-96fe341b308b6d48a560,source_reported_growth_rate,B4X2500NORM-3cc3230c34cc73e3162df5a2,B4X2500COD-20260730-2d23813ad728f8f1428a1b4f,B4X2500-RATING-20260730-c1304f8057eddaecb9e55eff,B4X2500SPAN-20260730-90e30b98aa8961cb201db93d,Goodrich,MI,Midwest,agenda_packet_or_minutes,clerical_admin,non_safety,clerical_admin,2024,2024,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.9,MI|goodrich|2024,MI|goodrich|2024|clerical_admin|clerical_admin,4%,Treasurer’s wage increase of 4% beginning,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://villageofgoodrich.com/wp-content/uploads/2024/09/minutes-council-6-10-24.pdf
B4X2500GROWTHSRC-0ae3b09c016e4fed3b57,source_reported_growth_rate,B4X2500NORM-0ab82aea30d094a0f9eb05a1,B4X2500COD-20260730-747f94410dd7c6bbe6c8c51d,B4X2500-RATING-20260730-0a60ab5f457aebdf66c2cc94,B4X2500SPAN-20260730-9bdc40cec5fde231ee3a05e0,Grand Blanc charter,MI,Midwest,mou_or_memorandum,unresolved_unit,unclear,unknown,2024,2024,15.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise"", ""implementation_retroactivity""]",timing_implementation,high,0.45,MI|grand_blanc_charter|2024,MI|grand_blanc_charter|2024|unresolved_unit|unknown,15%,"15% increase effective July 1, 2024.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://maff.org/contracts/618-grand-blanc-township-part-time-fire-fighters
B4X2500GROWTHSRC-1d47898381a6ee542b42,source_reported_growth_rate,B4X2500NORM-a1f16800b02f70db5e1d4ebe,B4X2500COD-20260730-9e39fca4535ce91eb8ce2cfc,B4X2500-RATING-20260730-40ae7ee34e3c4d5216eeb842,B4X2500SPAN-20260730-3a53d33799226c37083cab3d,Ithaca,MI,Midwest,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2024,2024,15.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,MI|ithaca|2024,MI|ithaca|2024|unresolved_unit|unknown,15%; 20%,The rates will incur an increase of 15% - 20% for the 2024-25,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://ithacami.com/download/9830/city-council-minutes-full-year-2024.pdf
B4X2500GROWTHSRC-37bc310b48bf3edfb6e7,source_reported_growth_rate,B4X2500NORM-cfd4d47aea08f669b019db79,B4X2500COD-20260730-703e1bb3303b5e7ba5b8510e,B4X2500-RATING-20260730-56f99c30a713e5377c2efda3,B4X2500SPAN-20260730-11c5a7909cf6401043c751dc,Ithaca,MI,Midwest,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2024,2024,15.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,MI|ithaca|2024,MI|ithaca|2024|unresolved_unit|unknown,15%; 5%,The proposed alternatives would affect the sewer rate increase of 15% or 5%.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://ithacami.com/download/9830/city-council-minutes-full-year-2024.pdf
B4X2500GROWTHSRC-f122501c8dbec2e8df01,source_reported_growth_rate,B4X2500NORM-f1d31a906085e18b7a3964cb,B4X2500COD-20260730-8fd4a4928ab4e0c93314ccc2,B4X2500-RATING-20260730-70ba32cddf1bf2027652aa7b,B4X2500SPAN-20260730-19842b1b10a4f402810d5a0f,Yale,MI,Midwest,agenda_packet_or_minutes,public_works,non_safety,public_works,2024,2024,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.9,MI|yale|2024,MI|yale|2024|public_works|public_works,3%,"24-011 P Motion by O’Brien, seconded by Jedrzejczak to allow a 3% wage increase to",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://webgen1files.revize.com/cityofyalemi/January%208%2C%202024.pdf
B4X2500GROWTHSRC-6b3f130290828483614d,source_reported_growth_rate,B4X2500NORM-3e8b4ff42c0bdfed692d3f36,B4X2500COD-20260730-6ff1c5cf9fec6a42ee9863c3,B4X2500-RATING-20260730-36f234cba9b3b94409cb45e3,B4X2500SPAN-20260730-22a6f8150ebaac38c2e8a42d,Braham,MN,Midwest,mou_or_memorandum,unresolved_unit,unclear,unknown,2024,2024,3.0,step_schedule,percentage,unclear,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.45,MN|braham|2024,MN|braham|2024|unresolved_unit|unknown,3%,that the schedule did not reflect a 3% increase in all pay.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://brahammn.gov/vertical/sites/%7B7EC913ED-A65B-4E08-A2EF-E535A7854808%7D/uploads/02_13_24_CC_Meeting_Packet_AMENDED.pdf
B4X2500GROWTHSRC-59f3c2ceaae674e60d4f,source_reported_growth_rate,B4X2500NORM-0ccb0958d94bd7700e403d40,B4X2500COD-20260730-053bc0516da41c93e65329bd,B4X2500-RATING-20260730-d7708d9ab9f387362a306d48,B4X2500SPAN-20260730-0127dc927345ad7d17972193,Coleraine,MN,Midwest,wage_schedule,police,police,police,2024,2024,5.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise"", ""implementation_retroactivity""]",timing_implementation,high,0.9,MN|coleraine|2024,MN|coleraine|2024|police|police,5%,"Wage agreement effective January 1, 2024- 5% increase",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6723ad35fa188b59027012b6/1730391349904/ActiveContract+-+Coleraine+PD+-+12-31-2026.pdf
B4X2500GROWTHSRC-c88ec686fe1951cbdb64,source_reported_growth_rate,B4X2500NORM-e533d3ac8451cb79544b99e1,B4X2500COD-20260730-08d8b092c5c5eebf8fe0bd06,B4X2500-RATING-20260730-d6b3cf26d4e0daa4b7f26f81,B4X2500SPAN-20260730-5010a36c8630fca47b48e26e,Deephaven,MN,Midwest,cba,police,police,police,2024,2024,5.0,step_schedule,percentage,unclear,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.9,MN|deephaven|2024,MN|deephaven|2024|police|police,5%,5.0% increase in the step plan in 2024 & 2025,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6723b45756ad543a769cdab0/1730393178514/ActiveContract+-+Deephaven+PD+-+12-31-2025.pdf
B4X2500GROWTHSRC-4633ad1db9b95c291258,source_reported_growth_rate,B4X2500NORM-d994a552b301b9aff47ff3de,B4X2500COD-20260730-58a0961ebe4a83eec8f49cd4,B4X2500-RATING-20260730-3aadf0acc8d2ebe0e2db7d23,B4X2500SPAN-20260730-0d201e28fdb91a76ae65dd6b,Hawley,MN,Midwest,wage_schedule,police,police,police,2024,2024,3.75,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,MN|hawley|2024,MN|hawley|2024|police|police,3.75%,living adjustment of 3.75% will be applied for the first payroll in 2024;,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6723df2d027c3e2cf3ac08ee/1730404147251/ActiveContract%2B-%2BHawley%2BPD%2B-%2B12-31-2025.pdf
B4X2500GROWTHSRC-6162885b6b71b1097e06,source_reported_growth_rate,B4X2500NORM-b826e644ff7caa5fe9dafe14,B4X2500COD-20260730-f067d17a145c1de5870a9431,B4X2500-RATING-20260730-511335f6474ec1890cdf069e,B4X2500SPAN-20260730-4417cfe5e25e74bc6ebe7da3,Hawley,MN,Midwest,wage_schedule,police,police,police,2024,2024,3.75,COLA_CPI,percentage,unclear,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.9,MN|hawley|2024,MN|hawley|2024|police|police,3.75%,"2024 Police Officer, 3.75% COLA Increase",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6723df2d027c3e2cf3ac08ee/1730404147251/ActiveContract%2B-%2BHawley%2BPD%2B-%2B12-31-2025.pdf
B4X2500GROWTHSRC-d5149d25418698284db6,source_reported_growth_rate,B4X2500NORM-fe80a611e472581716d24375,B4X2500COD-20260730-d77d748b526064e3f1422174,B4X2500-RATING-20260730-e3bad384e169e2b50f093c24,B4X2500SPAN-20260730-7e14b26ae4c64adbb642ee71,Karlstad,MN,Midwest,budget_or_pay_plan,unresolved_unit,unclear,unknown,2024,2024,5.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",weak_context_exclusion,high,0.45,MN|karlstad|2024,MN|karlstad|2024|unresolved_unit|unknown,"$9,750.00; 5%","5% increase to water and sewer rates: $9,750 annual increase",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://kkfilecdn.s3.us-east-2.amazonaws.com/CityofKarlstad/minutes/12-2024.pdf
B4X2500GROWTHSRC-edd3718620f522047a79,source_reported_growth_rate,B4X2500NORM-8d804b1361b9a3718c42952e,B4X2500COD-20260730-3f6a10decacb2f54027639bb,B4X2500-RATING-20260730-302bddeb28ebab3cc52c19d8,B4X2500SPAN-20260730-aed026d313c6bcc0547d34a0,Mayer,MN,Midwest,cba,unresolved_unit,unclear,unknown,2024,2024,3.0,step_schedule,percentage,unclear,step_schedule_progression,"[""automatic_raise""]",automatic_wage_growth,high,0.45,MN|mayer|2024,MN|mayer|2024|unresolved_unit|unknown,3%,2025 Step System (Effective 1/1/2025 reflects 3.0% increase),True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://cityofmayer.com/vertical/sites/%7B3D5EE776-BEA6-4CF2-9B4F-DA394A663FA4%7D/uploads/2024-7-22_Council_Agenda_Packet.pdf
B4X2500GROWTHSRC-eefcfba3ddb07a945e74,source_reported_growth_rate,B4X2500NORM-e44a017a8bd0c03ebd8f8e70,B4X2500COD-20260730-dd8ed2875a1e7e9cb0834a14,B4X2500-RATING-20260730-91ed9c9ad8c60f5bb19d7a29,B4X2500SPAN-20260730-62232d2ccc92b5d3713ed196,Trimont,MN,Midwest,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2024,2024,1.5,retroactive_or_lump_sum,unknown,unclear,implementation_retroactivity,[],weak_context_exclusion,high,0.45,MN|trimont|2024,MN|trimont|2024|unresolved_unit|unknown,$1.50,approve water rate increase of $1.50/1000-gallon effective January 2025.,True,False,False,growth_value_not_a_plausible_percentage_rate,https://trimontmn.com/documents/701/2024-12-16_Regular_Meeting.pdf
B4X2500GROWTHSRC-a1711039bf178af07ad4,source_reported_growth_rate,B4X2500NORM-2f7d6a164130720b6445c5d0,B4X2500COD-20260730-dee390d95d8a5a2795c798e6,B4X2500-RATING-20260730-7139a5955b1f71f7ea897e16,B4X2500SPAN-20260730-b6fe464d7b0a544d8468fd95,Sunrise Beach,MO,Midwest,wage_schedule,police,police,police,2024,2024,1.5,COLA_CPI,percentage,unclear,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.9,MO|sunrise_beach|2024,MO|sunrise_beach|2024|police|police,1.5%,"step percentage is 1.5 percent, which essentially represents a COLA.",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://sunrisebeachmo.gov/media/181
B4X2500GROWTHSRC-642ea8056aa77f2585e5,source_reported_growth_rate,B4X2500NORM-53e982873618eebe48ea5ee5,B4X2500COD-20260730-14f903f36f887de5670e77bf,B4X2500-RATING-20260730-4590dd510deaaf447a6a3cff,B4X2500SPAN-20260730-7013ee027324940ede1e3e34,Duck,NC,South,budget_or_pay_plan,unresolved_unit,unclear,unknown,2024,2024,1.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",weak_context_exclusion,high,0.45,NC|duck|2024,NC|duck|2024|unresolved_unit|unknown,1%,Finance Officer is predicting this revenue to increase by 1% over the current fiscal year.,True,False,False,percentage_or_amount_is_not_recurring_wage_growth,https://ducknc.gov/wp-content/uploads/2024/06/FY-2024-25-Budget-Document-As-Approved.pdf
B4X2500GROWTHSRC-b598630d14e431b9093f,source_reported_growth_rate,B4X2500NORM-2ee080b9070cc9cba3f6f74f,B4X2500COD-20260730-fcd107ad3a09e546732dca57,B4X2500-RATING-20260730-48b2c7cc03072a8ff53dd1ce,B4X2500SPAN-20260730-12926dd683aa381aeda35444,Duck,NC,South,budget_or_pay_plan,unresolved_unit,unclear,unknown,2024,2024,1.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,NC|duck|2024,NC|duck|2024|unresolved_unit|unknown,1%,This budget reflects an increase of 1% over the anticipated receipts in FY 2023-24 for the,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://ducknc.gov/wp-content/uploads/2024/06/FY-2024-25-Budget-Document-As-Approved.pdf
