annualization_assumption,annualized_growth_rate,base_or_non_base,caveats,codified_record_id,confidence_score,cycle_gap_years,dashboard_default_eligible,effective_period,effective_year,evidence_route,exclusion_or_caveat,final_locator,grade,growth_percent_for_averaging,growth_rate_eligible,growth_record_id,growth_value_type,later_cycle,later_normalized_record_id,later_span_id,later_value,match_tier,match_tier_label,mechanism_cluster,mechanism_confidence,municipality,municipality_cycle_key,normalized_record_id,occupation_or_classification,pay_basis,payband,percent_growth,position_schedule_label,primary_growth_mechanism,prior_cycle,prior_normalized_record_id,prior_span_id,prior_value,rank,rating_id,raw_later_span_text,raw_later_value_text,raw_prior_span_text,raw_prior_value_text,raw_span_text,raw_value_text,raw_values_preserved,region,secondary_growth_mechanisms,small_n_scope_warning,source_family,source_record_count,source_reported_growth_value,span_id,state,step,unit_cycle_key,unit_or_group,unit_type,value_difference
,,unclear,,B4X2500COD-20260730-925f518d1a233ef9a6b27fc2,0.45,,False,2023,2023,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://cms2.revize.com/revize/entiatwa/12.14.2023%20Council%20Packet.pdf,,,False,B4X2500GROWTHSRC-e937c5189572c6099cbf,percentage_raise,,,,,,,automatic_wage_growth,high,Entiat,WA|entiat|2023,B4X2500NORM-89e16b709f85803db0a04e43,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-c8424b4e344a647415603423,,,,,Rate is a 5% increase over the 2024 rate as a whole.,5%,True,West,"[""automatic_raise""]",,budget_or_pay_plan,,5.0,B4X2500SPAN-20260730-64fa2c36625801eedd96aedf,WA,,WA|entiat|2023|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-8ff3c9d03132d9c32ef59b8d,0.45,,False,2023,2023,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://cms2.revize.com/revize/entiatwa/12.14.2023%20Council%20Packet.pdf,,,False,B4X2500GROWTHSRC-fd6aa73001d820048f1f,percentage_raise,,,,,,,automatic_wage_growth,high,Entiat,WA|entiat|2023,B4X2500NORM-e5a77ce09d9f218891d1a0de,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-be72c2de977de220fc069f5b,,,,,Rate is a 5% increase over the 2025 rate as a whole.,5%,True,West,"[""automatic_raise""]",,budget_or_pay_plan,,5.0,B4X2500SPAN-20260730-5881b6a6d96dbcb5b6e1df3e,WA,,WA|entiat|2023|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-7047189c3fa92d8c11740ae2,0.72,,True,2023,2023,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://auburndalewi.com/government/documents/meeting-minutes/2023-06-05.pdf,,,True,B4X2500GROWTHSRC-40f3b6dfef3681b82d98,percentage_raise,,,,,,,timing_implementation,high,Auburndale,WI|auburndale|2023,B4X2500NORM-ba7d274888ee883719ebb5b3,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-bb24eb1ba4aaab3f9fadec9b,,,,,"Motion Marten/Weiler to approve a 5% wage increase for village employees effective July 1, 2023.",5%,True,Midwest,"[""automatic_raise"", ""implementation_retroactivity""]",,agenda_packet_or_minutes,,5.0,B4X2500SPAN-20260730-189113044493411ac2a802dc,WI,,WI|auburndale|2023|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-19e0b3b3383531f76a9f934e,0.45,,False,2023,2023,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://valders.org/files/minutes/2023.pdf,,,False,B4X2500GROWTHSRC-46b19e19eccb3b655e89,percentage_raise,,,,,,,automatic_wage_growth,high,Valders,WI|valders|2023,B4X2500NORM-3681f2442edec801b98f4f9b,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-2aaa723e9029e6ca95e83e84,,,,,mandatory small group age rate up applied is 10.2% increase overall.,10.2%,True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,10.2,B4X2500SPAN-20260730-ed160dba9715212e6b251147,WI,,WI|valders|2023|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-aefefb806c830ca9706ce046,0.45,,False,2023,2023,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://valders.org/files/minutes/2023.pdf,,,False,B4X2500GROWTHSRC-4cf100279d5b2b9b53b6,percentage_raise,,,,,,,automatic_wage_growth,high,Valders,WI|valders|2023,B4X2500NORM-d0aa36aecf8b6078a525c324,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-f3097c732dae2388751565d5,,,,,"6/30/2030, and 4% increase for (5) five-year renewal terms thereafter.",4%,True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,4.0,B4X2500SPAN-20260730-09bbb03dd1d439cad07ef57f,WI,,WI|valders|2023|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-0f57ab459186a63c8c4359c6,0.45,,False,2023,2023,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://valders.org/files/minutes/2023.pdf,,,False,B4X2500GROWTHSRC-5167b9f6e1e9b7f2c7f3,percentage_raise,,,,,,,automatic_wage_growth,high,Valders,WI|valders|2023,B4X2500NORM-6c075f90a347f60d64f1f6ca,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-df703beffd150120d77b9023,,,,,apply to the Public Service Commission for a Simplified Rate Case for a 3% increase,3%,True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,3.0,B4X2500SPAN-20260730-7fe1dad8244598228b935466,WI,,WI|valders|2023|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-6f3e748a4a9679cb9324bb59,0.45,,False,2023,2023,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://valders.org/files/minutes/2023.pdf,,,False,B4X2500GROWTHSRC-746420e2ee63dca999e8,percentage_raise,,,,,,,automatic_wage_growth,high,Valders,WI|valders|2023,B4X2500NORM-f774429aa3766ec71112bc88,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-3947c20ffcb8c249508a08b0,,,,,"Budget as presented and to set the 2023 levy at $366,874, an increase of 0.8%","$366,874.00; 0.8%",True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,0.8,B4X2500SPAN-20260730-f258c2b71f5541f3653e35e6,WI,,WI|valders|2023|unresolved_unit|unknown,unresolved_unit,unclear,
,,base,,B4X2500COD-20260730-dd82f9e4c4f1dac914eb16dd,0.72,,True,2024,2024,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://ci.carmel.ca.us/sites/main/files/file-attachments/mou_fire_and_ambulance_effective_july_1_2024.pdf,,,True,B4X2500GROWTHSRC-04b32fec3a86676f6154,percentage_raise,,,,,,,timing_implementation,high,Carmel-by-the-Sea,CA|carmel_by_the_sea|2024,B4X2500NORM-b69e1106bbd8941bc1ed4872,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-d5f034eaac54ecd80a659f5b,,,,,"Effective July 1, 2024, the City shall provide an eight percent (8%) increase to base salary for each",8%,True,West,"[""implementation_retroactivity""]",,mou_or_memorandum,,8.0,B4X2500SPAN-20260730-d8d8d116e288919791b748c8,CA,,CA|carmel_by_the_sea|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-3642074bf560b604afdabc59,0.9,,True,2024,2024,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://d3n9y02raazwpg.cloudfront.net/sandcity/2be31209-a2b6-11ef-ab4b-005056a89546-4b719464-99ac-4a15-8a03-d622ffbda647-1747338739.pdf,,,True,B4X2500GROWTHSRC-55566c31fd1c3515b540,percentage_raise,,,,,,,automatic_wage_growth,high,Sand City,CA|sand_city|2024,B4X2500NORM-e7fdfa3c59e1b06ef3a941e5,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-93707198bb4f6892853f9eae,,,,,"Effective the first full pay period following City Council approval, a 4% salary increase will be provided to all bargaining unit members.",4%,True,West,"[""automatic_raise""]",,mou_or_memorandum,,4.0,B4X2500SPAN-20260730-22be88bc2e011ee949c0ba3d,CA,,CA|sand_city|2024|police|police,police,police,
,,unclear,,B4X2500COD-20260730-80f57bd4d4149132208a116e,0.9,,True,2024,2024,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://d3n9y02raazwpg.cloudfront.net/sandcity/2be31209-a2b6-11ef-ab4b-005056a89546-4b719464-99ac-4a15-8a03-d622ffbda647-1747338739.pdf,,,True,B4X2500GROWTHSRC-64c3e5583bb693e73642,percentage_raise,,,,,,,automatic_wage_growth,high,Sand City,CA|sand_city|2024,B4X2500NORM-269cc0679ee720a2f8f795c0,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-ccc4a5b7dcd52dd92488ea89,,,,,"Effective the first full pay period following July 1, 2025, a 3% salary increase will be",3%,True,West,"[""automatic_raise""]",,mou_or_memorandum,,3.0,B4X2500SPAN-20260730-61aa1dd18b06989df1609f61,CA,,CA|sand_city|2024|police|police,police,police,
,,unclear,,B4X2500COD-20260730-810906afc3c3f920436cb451,0.9,,True,2024,2024,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://d3n9y02raazwpg.cloudfront.net/sandcity/2be31209-a2b6-11ef-ab4b-005056a89546-4b719464-99ac-4a15-8a03-d622ffbda647-1747338739.pdf,,,True,B4X2500GROWTHSRC-67536b7d4ae111243f28,percentage_raise,,,,,,,automatic_wage_growth,high,Sand City,CA|sand_city|2024,B4X2500NORM-565417898eeb12de6bc1669e,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-08d6b427ae58fbba02c93ae1,,,,," The City has agreed to a salary increase of 4% effective in FY 24/25, providing",4%,True,West,"[""automatic_raise""]",,mou_or_memorandum,,4.0,B4X2500SPAN-20260730-ba9c4ea906cc5bb3c5e25d18,CA,,CA|sand_city|2024|police|police,police,police,
,,unclear,,B4X2500COD-20260730-6c0b1143b6efb4c5a58983c1,0.9,,True,2024,2024,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://d3n9y02raazwpg.cloudfront.net/sandcity/2be31209-a2b6-11ef-ab4b-005056a89546-4b719464-99ac-4a15-8a03-d622ffbda647-1747338739.pdf,,,True,B4X2500GROWTHSRC-77cb89dddc91b93fc082,percentage_raise,,,,,,,automatic_wage_growth,high,Sand City,CA|sand_city|2024,B4X2500NORM-ccd22804b46406b4580915e9,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-aabb660de352c7c7a946798b,,,,,"Effective the first full pay period following July 1, 2026, a 3% salary increase will be",3%,True,West,"[""automatic_raise""]",,mou_or_memorandum,,3.0,B4X2500SPAN-20260730-9b934f1398ba53eb1503da18,CA,,CA|sand_city|2024|police|police,police,police,
,,unclear,,B4X2500COD-20260730-34e3ed3d03369124142eac4d,0.9,,True,2024,2024,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://d3n9y02raazwpg.cloudfront.net/sandcity/2be31209-a2b6-11ef-ab4b-005056a89546-4b719464-99ac-4a15-8a03-d622ffbda647-1747338739.pdf,,,True,B4X2500GROWTHSRC-8725d1fd83725e76268e,percentage_raise,,,,,,,timing_implementation,high,Sand City,CA|sand_city|2024,B4X2500NORM-9cd9acb20fa1e14740e5664e,police,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-de68c5673b30bb42dd614a71,,,,,"retroactive pay from July 1, 2024 - December 31 2024, 3% effective July 1, 2025,",3%,True,West,"[""implementation_retroactivity""]",,mou_or_memorandum,,3.0,B4X2500SPAN-20260730-89632752f0be47b4f2437edd,CA,,CA|sand_city|2024|police|police,police,police,
,,unclear,,B4X2500COD-20260730-7feaaf67b6e2e1d04ef77eda,0.45,,False,2024,2024,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://euharlee.com/wp-content/uploads/2024/04/2024-City-Council-Minutes.pdf,,,False,B4X2500GROWTHSRC-0ffa64a15fab67b7a0be,percentage_raise,,,,,,,automatic_wage_growth,high,Euharlee,GA|euharlee|2024,B4X2500NORM-82498a4fa3c00e99dfb64868,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-3c9fb7cc6e2dd86b575fbaab,,,,,"The total general fund budget is $3,100,814.15 which is a 2% increase over last year's budget.","$3,100,814.15; 2%",True,South,"[""automatic_raise""]",,budget_or_pay_plan,,2.0,B4X2500SPAN-20260730-196a25d0a8f45006fcf9e776,GA,,GA|euharlee|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-0a26f81a768266abbdb4527d,0.45,,False,2024,2024,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://euharlee.com/wp-content/uploads/2024/04/2024-City-Council-Minutes.pdf,,,False,B4X2500GROWTHSRC-4f174e7204863fa89fcf,percentage_raise,,,,,,,automatic_wage_growth,high,Euharlee,GA|euharlee|2024,B4X2500NORM-e8e5bc5611f450c797a477a6,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-6eb50d5d48610331dff1271c,,,,,"It would be advertised as a 5.1% increase, and it would generate",5.1%,True,South,"[""automatic_raise""]",,budget_or_pay_plan,,5.1,B4X2500SPAN-20260730-e853d0ff1bcf27f27febacaa,GA,,GA|euharlee|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-5ba1d0204760e09d5dad6d39,0.45,,False,2024,2024,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://euharlee.com/wp-content/uploads/2024/04/2024-City-Council-Minutes.pdf,,,False,B4X2500GROWTHSRC-fb4bebbed4b7488225cc,percentage_raise,,,,,,,automatic_wage_growth,high,Euharlee,GA|euharlee|2024,B4X2500NORM-1e8ddcef6c093bc614defee5,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-be181dc3f9264a32574bc946,,,,,39% increase.,39%,True,South,"[""automatic_raise""]",,budget_or_pay_plan,,39.0,B4X2500SPAN-20260730-82f6443768a91c66aea050f2,GA,,GA|euharlee|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-6840dba1c17640b50df65535,0.72,,True,2024,2024,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://cityofmadison.com/human-resources/documents/PersonnelRules.pdf,,,True,B4X2500GROWTHSRC-99abfe2c25b78b816944,percentage_raise,,,,,,,automatic_wage_growth,high,Madison,GA|madison|2024,B4X2500NORM-148e43e25d22c41c7f8a3b94,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-f33c45a6d8f0b85b48c08223,,,,,"salary range, and that, where possible, ensures at least a 5% increase in pay.",5%,True,South,"[""automatic_raise""]",,cba,,5.0,B4X2500SPAN-20260730-9ac929dc8442d4bd2a841909,GA,,GA|madison|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-03d92dae69a1f8e9493c44ae,0.45,,False,2024,2024,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://cityofmadison.com/human-resources/documents/PersonnelRules.pdf,,,False,B4X2500GROWTHSRC-c8e42c7a89e35f663bf5,percentage_raise,,,,,,,automatic_wage_growth,high,Madison,GA|madison|2024,B4X2500NORM-06a280a1c1a5fd38deb97417,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-f2d8a75258bfa865f5337469,,,,,"least a 5% increase in pay, and a new anniversary date will",5%,True,South,"[""automatic_raise""]",,cba,,5.0,B4X2500SPAN-20260730-8cd1c5230b41344c104b9821,GA,,GA|madison|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-e3d8c44e3c2042b8c8055053,0.45,,False,2024,2024,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://cityofmadison.com/human-resources/documents/PersonnelRules.pdf,,,False,B4X2500GROWTHSRC-dba9d253c67cf14d05f0,percentage_raise,,,,,,,automatic_wage_growth,high,Madison,GA|madison|2024,B4X2500NORM-ada46df8b97675e235d41d7b,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-8357626791a6220a514e27e4,,,,,"possible, a 5% increase in pay.",5%,True,South,"[""automatic_raise""]",,cba,,5.0,B4X2500SPAN-20260730-99921240f2f1c33c8d213926,GA,,GA|madison|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-129be46795504151fd9490ea,0.45,,False,2024,2024,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://earlyia.com/wp-content/uploads/2024/01/January-2024-minutes.pdf,,,False,B4X2500GROWTHSRC-f6c67e8591da9f5e1978,percentage_raise,,,,,,,automatic_wage_growth,high,Early,IA|early|2024,B4X2500NORM-531950bf52ff8fcc788007ae,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-0d73a688767b3b476c9c700a,,,,,Pickhinke and seconded by Councilor Langner to increase full time staff by 3.5% increase,3.5%,True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,3.5,B4X2500SPAN-20260730-6404d99fd0947138731c532b,IA,,IA|early|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-dc77da4d1549e98229535784,0.9,,True,2024,2024,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://shermanil.org/resources/b452c282-6f5c-4b63-9b45-39bed3f2e33b/2024%2011%20(nov)%2019%20ord%2024-11%20fop%20labor%20agreement.pdf,,,True,B4X2500GROWTHSRC-ebaa715e56b029a6322c,COLA_CPI,,,,,,,automatic_wage_growth,high,Sherman,IL|sherman|2024,B4X2500NORM-f7941b8c4deaaf2134dcf760,police,percentage,,,,COLA_CPI,,,,,,B4X2500-RATING-20260730-2e2b1451f9c7f483344a83b6,,,,,"Wage increases (COLA) moving forward will increase by 5% on May 1, 2025 and 5% on",5%; 5%,True,Midwest,"[""automatic_raise""]",,cba,,5.0,B4X2500SPAN-20260730-5741079028935f7b63ab01b2,IL,,IL|sherman|2024|police|police,police,police,
standard_2080_hours,2.597403,base,Computed from preserved normalized wage levels; no inflation or cost-of-living adjustment. Unit-level comparison lacks a fully resolved named position or schedule location; excluded from dashboard default.,B4X2500COD-20260730-299e5056d4d808d5806eb289,0.65,1,False,,,computed_cycle_to_cycle,,,,2.597403,,B4X2500GROWTHCONT-6a50c501e353de82649a,,2024,B4X2500NORM-2b85aa53b6a58acb6eeb398b,B4X2500SPAN-20260730-6b99a6c9a5917737ebece148,19.75,3,defensible_unit_level_match,automatic_wage_growth,moderate,Lincoln Center,KS|lincoln_center|2024,B4X2500NORM-2b85aa53b6a58acb6eeb398b,unknown,hourly,,2.597403,unresolved_unit,COLA_CPI,2023,B4X2500NORM-5c98342a699f2ecb380aa04a,B4X2500SPAN-20260730-ee7f16d11c575ca413da0713,19.25,,B4X2500-RATING-20260730-91e140a1d43754616edf50f2,$.50 per hour COLA increase and the starting wage increase to $19.75 per hour effective with,$19.75,$.50 per hour COLA increase and the starting wage increase to $19.25 per hour effective with,$19.25,,,,Midwest,"[""automatic_raise""]",Applied in aggregate outputs when fewer than three unit-cycles.,agenda_packet_or_minutes,2,,,KS,,KS|lincoln_center|2024|unresolved_unit|unresolved_unit,unresolved_unit,unclear,0.5
,,unclear,,B4X2500COD-20260730-743af0bec4afc754dd962d0f,0.45,,False,2024,2024,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://bloomfield.ky.gov/our-city/Documents/2024-3%20Personnel%20Pay%20Classification%20Plan.pdf,,,False,B4X2500GROWTHSRC-7fd645a233675a496600,percentage_raise,,,,,,,automatic_wage_growth,high,Bloomfield,KY|bloomfield|2024,B4X2500NORM-9eb95dfc3802bb51d3305c61,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-598ab761d261b1c22e4ac331,,,,,and The City of Bloomfield (after completing a year of service) will receive a 4 or 5% increase,5%,True,South,"[""automatic_raise""]",,other_local_government_pay_policy,,5.0,B4X2500SPAN-20260730-b7c50eba69f848a4021ad3d3,KY,,KY|bloomfield|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-bb9e778385e9d3ca30d17c1e,0.72,,True,2024,2024,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://app.lla.la.gov/publicreports.nsf/0/47305c7cd64f229b86258cc20058a8ac/%24file/00007f94.pdf,,,True,B4X2500GROWTHSRC-e9809281ffa2d940a46c,COLA_CPI,,,,,,,automatic_wage_growth,high,Grosse Tete,LA|grosse_tete|2024,B4X2500NORM-f4fe7691c52f39978d9ab78c,unknown,percentage,,,,COLA_CPI,,,,,,B4X2500-RATING-20260730-4b4d430ba890a15723f59bd3,,,,,"The Board is authorized to provide an additional 2% COLA,",2%,True,South,"[""automatic_raise""]",,civil_service_or_hr_pay_plan,,2.0,B4X2500SPAN-20260730-20b1ce71801483fe98cadaca,LA,,LA|grosse_tete|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-197db2d8b5c88604920694db,0.45,,False,2024,2024,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://img1.wsimg.com/blobby/go/7f564db5-346e-4648-974c-59e836dea411/downloads/068a7026-9601-40b5-bd14-93942a8df25e/2024%20Town%20Report.pdf,,,False,B4X2500GROWTHSRC-7f68bffa2b8f6cf9fb3b,percentage_raise,,,,,,,weak_context_exclusion,high,Hiram,ME|hiram|2024,B4X2500NORM-1c322d30254d29361e3a7ae6,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-c089aef51f408df418255953,,,,,2024 saw a 15.9% increase in our dispatched call volume.,15.9%,True,Northeast,"[""automatic_raise""]",,wage_schedule,,15.9,B4X2500SPAN-20260730-df36654ae0ff7aa3c823d981,ME,,ME|hiram|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-6b68616d377f899effcafe2f,0.9,,True,2024,2024,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://villageofgoodrich.com/wp-content/uploads/2024/09/minutes-council-6-10-24.pdf,,,True,B4X2500GROWTHSRC-8e24fb683935cb86d257,percentage_raise,,,,,,,automatic_wage_growth,high,Goodrich,MI|goodrich|2024,B4X2500NORM-468d980b0377f1e7a4a826cb,public_works,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-560e6f1674eea9e4701761e2,,,,,Administrator’s wage increase of 4%,4%,True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,4.0,B4X2500SPAN-20260730-7b047c894bad41c1aa30f730,MI,,MI|goodrich|2024|public_works|public_works,public_works,non_safety,
,,unclear,,B4X2500COD-20260730-2d23813ad728f8f1428a1b4f,0.9,,True,2024,2024,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://villageofgoodrich.com/wp-content/uploads/2024/09/minutes-council-6-10-24.pdf,,,True,B4X2500GROWTHSRC-96fe341b308b6d48a560,percentage_raise,,,,,,,automatic_wage_growth,high,Goodrich,MI|goodrich|2024,B4X2500NORM-3cc3230c34cc73e3162df5a2,clerical_admin,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-c1304f8057eddaecb9e55eff,,,,,Treasurer’s wage increase of 4% beginning,4%,True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,4.0,B4X2500SPAN-20260730-90e30b98aa8961cb201db93d,MI,,MI|goodrich|2024|clerical_admin|clerical_admin,clerical_admin,non_safety,
,,unclear,,B4X2500COD-20260730-747f94410dd7c6bbe6c8c51d,0.45,,False,2024,2024,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://maff.org/contracts/618-grand-blanc-township-part-time-fire-fighters,,,False,B4X2500GROWTHSRC-0ae3b09c016e4fed3b57,percentage_raise,,,,,,,timing_implementation,high,Grand Blanc charter,MI|grand_blanc_charter|2024,B4X2500NORM-0ab82aea30d094a0f9eb05a1,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-0a60ab5f457aebdf66c2cc94,,,,,"15% increase effective July 1, 2024.",15%,True,Midwest,"[""automatic_raise"", ""implementation_retroactivity""]",,mou_or_memorandum,,15.0,B4X2500SPAN-20260730-9bdc40cec5fde231ee3a05e0,MI,,MI|grand_blanc_charter|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-9e39fca4535ce91eb8ce2cfc,0.45,,False,2024,2024,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://ithacami.com/download/9830/city-council-minutes-full-year-2024.pdf,,,False,B4X2500GROWTHSRC-1d47898381a6ee542b42,percentage_raise,,,,,,,automatic_wage_growth,high,Ithaca,MI|ithaca|2024,B4X2500NORM-a1f16800b02f70db5e1d4ebe,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-40ae7ee34e3c4d5216eeb842,,,,,The rates will incur an increase of 15% - 20% for the 2024-25,15%; 20%,True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,15.0,B4X2500SPAN-20260730-3a53d33799226c37083cab3d,MI,,MI|ithaca|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-703e1bb3303b5e7ba5b8510e,0.45,,False,2024,2024,source_reported_growth_rate,insufficient_context_to_confirm_recurring_wage_growth,https://ithacami.com/download/9830/city-council-minutes-full-year-2024.pdf,,,False,B4X2500GROWTHSRC-37bc310b48bf3edfb6e7,percentage_raise,,,,,,,automatic_wage_growth,high,Ithaca,MI|ithaca|2024,B4X2500NORM-cfd4d47aea08f669b019db79,unknown,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-56f99c30a713e5377c2efda3,,,,,The proposed alternatives would affect the sewer rate increase of 15% or 5%.,15%; 5%,True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,15.0,B4X2500SPAN-20260730-11c5a7909cf6401043c751dc,MI,,MI|ithaca|2024|unresolved_unit|unknown,unresolved_unit,unclear,
,,unclear,,B4X2500COD-20260730-8fd4a4928ab4e0c93314ccc2,0.9,,True,2024,2024,source_reported_growth_rate,source_explicit_recurring_wage_or_schedule_growth,https://webgen1files.revize.com/cityofyalemi/January%208%2C%202024.pdf,,,True,B4X2500GROWTHSRC-f122501c8dbec2e8df01,percentage_raise,,,,,,,automatic_wage_growth,high,Yale,MI|yale|2024,B4X2500NORM-f1d31a906085e18b7a3964cb,public_works,percentage,,,,across_the_board_percentage_raise,,,,,,B4X2500-RATING-20260730-70ba32cddf1bf2027652aa7b,,,,,"24-011 P Motion by O’Brien, seconded by Jedrzejczak to allow a 3% wage increase to",3%,True,Midwest,"[""automatic_raise""]",,agenda_packet_or_minutes,,3.0,B4X2500SPAN-20260730-19842b1b10a4f402810d5a0f,MI,,MI|yale|2024|public_works|public_works,public_works,non_safety,
