extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status
cexrem_7c5db29345ffad0f6fc24047,doc_0c5885338388db1623f0fb9b,ttd_41e9193479261665d4a630b9,sr_8b6cdd89662e043d1edf68ba,NSCQ-CA-20260720-0338,CA,Santa Cruz,CITY OF SANTA CRUZ,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0218_sr_8b6cdd89662e043d1edf68ba.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0218_sr_8b6cdd89662e043d1edf68ba.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0218_sr_8b6cdd89662e043d1edf68ba.pdf#page=22|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0218_sr_8b6cdd89662e043d1edf68ba.pdf#page=43|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0218_sr_8b6cdd89662e043d1edf68ba.pdf#page=48|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0218_sr_8b6cdd89662e043d1edf68ba.pdf#page=53|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0218_sr_8b6cdd89662e043d1edf68ba.pdf#page=94,unknown,NO_VISIBLE_BASE_WAGE_VALUES|NO_VISIBLE_COMPENSATION_MECHANISM_TERMS|PAGE_TEXT_IS_SECTION_INDEX_OR_NON_COMPEN,"The provided page packet contains only the MOU title pages/section headings and administrative/union-rights text; no explicit base wage amounts, salary-step/rate values, or wage-setting mechanisms are visible.",excluded_provisional
cexrem_d5344f35bee8f3cf6bd345d8,doc_75c3588ff955f74a634a24d2,ttd_8c227d2eab848e9b30700194,sr_895cb04e46595bfe8d256f9c,NSCQ-CA-20260720-0643,CA,Shafter,CITY OF SHAFTER,police,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0392_sr_895cb04e46595bfe8d256f9c.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0392_sr_895cb04e46595bfe8d256f9c.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0392_sr_895cb04e46595bfe8d256f9c.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0392_sr_895cb04e46595bfe8d256f9c.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0392_sr_895cb04e46595bfe8d256f9c.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0392_sr_895cb04e46595bfe8d256f9c.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0392_sr_895cb04e46595bfe8d256f9c.pdf#page=16,unknown,BOUNDING_PACKET_CONTAINS_SECTION_REFEREN,"Packet shows only MOU preamble/rights and a table-of-contents style list of pay sections (e.g., salary, education incentive, longevity) without the underlying wage/step/indexing formulas or compensation amounts.",needs_review
cexrem_2c62b3a5fefa2be11da817ae,doc_e4b9ac690f3d01252b879d1b,ttd_7f5ddb0014c991132c32498c,sr_1ab34fb2d73ce8350a1b96fe,NSCQ-CA-20260720-0342,CA,Woodland,CITY OF WOODLAND,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0015_sr_1ab34fb2d73ce8350a1b96fe.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0015_sr_1ab34fb2d73ce8350a1b96fe.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0015_sr_1ab34fb2d73ce8350a1b96fe.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0015_sr_1ab34fb2d73ce8350a1b96fe.pdf#page=20|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0015_sr_1ab34fb2d73ce8350a1b96fe.pdf#page=35|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0015_sr_1ab34fb2d73ce8350a1b96fe.pdf#page=36,unknown,BOUNDARY_PACKET_CONTAINS_ONLY_TABLE_OF_1|NO_VISIBLE_BASE_WAGE_AMOUNT_OR_RATE_TER|NO_VISIBLE_COMPENSATION_MECHANISM_TEXT|NO_VISIBLE_NON_BASE_COMPENSATION_VALUES,"The provided bounded page packet contains only memorandum/TOC fragments listing section headings without any visible wage amounts, formulas, or rules.",excluded_provisional
cexrem_60bd600c7499072402045f2f,doc_5093dfbf6a4c5de77592052e,ttd_a88263ef490fb738ede7d599,sr_1b0fb7a8caa3eeb389fda242,NSCQ-CO-20260720-0013,CO,Greeley,CITY OF GREELEY,fire,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0072_sr_1b0fb7a8caa3eeb389fda242.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0072_sr_1b0fb7a8caa3eeb389fda242.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0072_sr_1b0fb7a8caa3eeb389fda242.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0072_sr_1b0fb7a8caa3eeb389fda242.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0072_sr_1b0fb7a8caa3eeb389fda242.pdf#page=20|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0072_sr_1b0fb7a8caa3eeb389fda242.pdf#page=35|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0072_sr_1b0fb7a8caa3eeb389fda242.pdf#page=36,unknown,NO_BASE_WAGE_AMOUNTS_OR_RATES_VISIBLE_IN|NO_EXPLICIT_COMPENSATION_MECHANISM_WITHD,"This packet contains management/committee/grievance language and union dues/time-off framework references, but no visible base wage rates/salaries or explicit compensation-adjustment mechanisms.",needs_review
cexrem_87e7c3d145be78e94ee4ac26,doc_8296861d58345dcfa637b41f,ttd_97b8b58d334ef6a6effb5991,sr_0543f34f4c51b2b4f3ed7601,NSCQ-DC-20260720-0002,DC,Washington,CITY OF WASHINGTON DC,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0036_sr_0543f34f4c51b2b4f3ed7601.pdf#page=1|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0036_sr_0543f34f4c51b2b4f3ed7601.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0036_sr_0543f34f4c51b2b4f3ed7601.pdf#page=21,unknown,NO_VISIBLE_BASE_WAGE_TERMS_OR_MECHANISMS|PAGES_CONTAIN_NON_COMPENSATION_PROVISONS|NO_OVERTIME_OR_DIFFERENTIAL_OR_OTHER_NON,"The provided pages do not display any base wage amounts/rates or any compensation adjustment mechanisms, and they do not contain extractable non-base wage compensation terms.",excluded_provisional
cexrem_cf655c3fb02cfafdadc490eb,doc_bf1edddff2318edc7063d7ac,ttd_3974a4c8c103a90951dc755d,sr_54a1dd075ebaefd3532b8b67,NSCQ-FL-20260720-0019,FL,Cape Coral,CITY OF CAPE CORAL,non_safety,cba,exclude,no_candidate_page,,unknown,CBA_ANI_PAGE_WITHOUT_COMPENSATION_TERMS,Page shows union/CBA identification and contract dates only; no wage rates or compensation mechanisms are visible.,excluded_provisional
cexrem_c074ee6d46246fac4aaf4560,doc_3a6145072714dcde8ae909b2,ttd_cbb66e555eeae6392cbdac02,sr_c108cebd5c4cb1c74b61bb53,NSCQ-FL-20260720-0050,FL,Clearwater,CITY OF CLEARWATER,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0088_sr_c108cebd5c4cb1c74b61bb53.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0088_sr_c108cebd5c4cb1c74b61bb53.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0088_sr_c108cebd5c4cb1c74b61bb53.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0088_sr_c108cebd5c4cb1c74b61bb53.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0088_sr_c108cebd5c4cb1c74b61bb53.pdf#page=34|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0088_sr_c108cebd5c4cb1c74b61bb53.pdf#page=60|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0088_sr_c108cebd5c4cb1c74b61bb53.pdf#page=61,unknown,PAGE_PACKET_CONTAINS_NO_VISIBLE_BASE_WA|PAGE_PACKET_CONTAINS_NO_VISIBLE_WAGE_ME|NO_NON_BASE_COMPENSATION_VALUE_TOKENS_OB,"The provided pages are procedural (grievance/arbitration and work hours) and do not show any structured wage/compensation amounts or mechanisms tied to pay rates, salary, steps, or specific non-base compensation provisions.",excluded_provisional
cexrem_5f2d5b6e71c1c902b1462734,doc_b13f87e7deb562a8ab1e38ce,ttd_8fd8e5acfd18bfab10fe27b1,sr_7932d027bb443c0c711750b1,NSCQ-FL-20260720-0024,FL,Fort Lauderdale,CITY OF FORT LAUDERDALE,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0088_sr_7932d027bb443c0c711750b1.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0088_sr_7932d027bb443c0c711750b1.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0088_sr_7932d027bb443c0c711750b1.pdf#page=31|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0088_sr_7932d027bb443c0c711750b1.pdf#page=45|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0088_sr_7932d027bb443c0c711750b1.pdf#page=60|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0088_sr_7932d027bb443c0c711750b1.pdf#page=68|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0088_sr_7932d027bb443c0c711750b1.pdf#page=75|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0088_sr_7932d027bb443c0c711750b1.pdf#page=133|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0088_sr_7932d027bb443c0c711750b1.pdf#page=134,unknown,NO_VISIBLE_BASE_WAGE_VALUES_IN_PACKET|NO_VISIBLE_COMPENSATION_MECHANISM_OR_NON,"In the provided bounded page packet, no explicit base-wage rate/step/grade/salary amounts or compensation mechanism language with actionable wage terms is visible on the included pages.",excluded_provisional
cexrem_1d75aaeabc2514384cc70a88,doc_2f06d1a64b14befa6f9f2801,ttd_1fd47688e9d112e02d609845,sr_e8ad05c2e810ec999af5cef3,NSCQ-FL-20260720-0130,FL,Lake Worth Beach,CITY OF LAKE WORTH BEACH,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0132_sr_e8ad05c2e810ec999af5cef3.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0132_sr_e8ad05c2e810ec999af5cef3.pdf#page=26|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0132_sr_e8ad05c2e810ec999af5cef3.pdf#page=43,unknown,NO_VISIBLE_BASE_WAGE_VALUES|NO_COMPENSATION_MECHANISM_RULES_STATED|TEXT_REFERENCES_WAGE_RATE_OR_FRINGE_BENF,"The provided pages describe general management/disciplines and mention wage rates/monetary fringe benefits in general terms, but contain no visible base-wage amounts, rates, or a clear compensation mechanism tied to wages.",excluded_provisional
cexrem_9868261aea431a82e274d046,doc_2730e1a04044ea92f7a0a2be,ttd_0c38657ecd0b81a4a22a1985,sr_f96c61a6f8ae3242691b699b,NSCQ-FL-20260720-0224,FL,Marco Island,CITY OF MARCO ISLAND,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0103_sr_f96c61a6f8ae3242691b699b.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0103_sr_f96c61a6f8ae3242691b699b.pdf#page=22|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0103_sr_f96c61a6f8ae3242691b699b.pdf#page=29|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0103_sr_f96c61a6f8ae3242691b699b.pdf#page=33|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0103_sr_f96c61a6f8ae3242691b699b.pdf#page=36,unknown,NO_EXPLICIT_BASE_WAGE_RATE_OR_SALARY_TOK,"This packet primarily describes general management rights, bargaining/impasse procedures, and arbitration/back-pay limits, but contains no visible base wage amount/rate or compensation-adjustment mechanism tied to wages.",excluded_provisional
cexrem_f2fd456dc0555f2bedd71469,doc_73bd559633a012a2e749da0a,ttd_e06d562b9038aa65c2db4df9,sr_96d4d47db255eeb2c43f4ebe,NSCQ-FL-20260720-0093,FL,Miami Beach,CITY OF MIAMI BEACH,non_safety,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0387_sr_96d4d47db255eeb2c43f4ebe.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0387_sr_96d4d47db255eeb2c43f4ebe.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0387_sr_96d4d47db255eeb2c43f4ebe.pdf#page=29|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0387_sr_96d4d47db255eeb2c43f4ebe.pdf#page=62|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0387_sr_96d4d47db255eeb2c43f4ebe.pdf#page=63,unknown,PAGE_PACKET_CONTAINS_NO_NUMERIC_BASE_WA0,"The packet only references fields such as 'Hourly wage' for information to be provided, without any specific pay rate/amount or wage change mechanism.",needs_review
cexrem_0fd2bf8db2f80cd28258a5fd,doc_382f669c19087713119cbbef,ttd_8c5d31f1c55709d3710e91d3,sr_aaf34503314329cce81c33fb,NSCQ-FL-20260720-0036,FL,Miramar,CITY OF MIRAMAR,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0074_sr_aaf34503314329cce81c33fb.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0074_sr_aaf34503314329cce81c33fb.pdf#page=55|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0074_sr_aaf34503314329cce81c33fb.pdf#page=68,unknown,NO_BASE_WAGE_EVIDENCE_VISIBLE|NO_COMPENSATION_MECHANISM_EVIDENCE_ON_P1|NO_NON_BASE_COMPENSATION_EVIDENCE_ON_P54|NO_NON_BASE_COMPENSATION_EVIDENCE_ON_P55|NO_NON_BASE_COMPENSATION_EVIDENCE_ON_P56,"The provided page excerpts are either a table of contents or grievance/arbitration procedure text and do not show any base wage amounts, wage formulas/mechanisms, or non-base compensation terms.",excluded_provisional
cexrem_0f6c3eee2778d94038723c90,doc_6d2bf1d4876f2cdce6809a51,ttd_61144299d8325c8c6068a3a3,sr_7768a0c3549a07953860ac85,NSCQ-FL-20260720-0239,FL,Palmetto,CITY OF PALMETTO,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0428_sr_7768a0c3549a07953860ac85.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0428_sr_7768a0c3549a07953860ac85.pdf#page=36,unknown,NO_COMPENSATION_EVIDENCE_PRESENT_IN_BOUN,The packet pages cover grievance/arbitration and discipline procedures/execution/expiration; no base wage or compensation terms are visible.,excluded_provisional
cexrem_edc42a1aa1175efe5bf2e1cf,doc_7492d9ea2d8ebaee0efe5d57,ttd_2c4537c87098c1d747b90ea5,sr_31277e9426088895ddacc0a9,NSCQ-FL-20260720-0215,FL,Seminole,CITY OF SEMINOLE,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0026_sr_31277e9426088895ddacc0a9.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0026_sr_31277e9426088895ddacc0a9.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0026_sr_31277e9426088895ddacc0a9.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0026_sr_31277e9426088895ddacc0a9.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0026_sr_31277e9426088895ddacc0a9.pdf#page=31|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0026_sr_31277e9426088895ddacc0a9.pdf#page=34,unknown,BOUNDED_PAGE_PACKET_CONTAINS_SECTION_AND|NO_VISIBLE_BASE_WAGE_AMOUNTS_OR_RATES|NON_BASE_COMPENSATION_HEADINGS_PRESENT_B|WITHOUT_VISIBLE_VALUES_OR_RULE_TEXT,"The packet shows only article/section headings (e.g., overtime compensation, insurance, tuition reimbursement, uniforms) without any visible wage amounts, rates, or mechanism/rule terms sufficient to form structured compensation observations.",excluded_provisional
cexrem_ea42e07c795c8227d4c76be3,doc_61541e5a608ba48f06bcd25f,ttd_4994c2bb3c94b3ce2ba87210,sr_0e1594cb10b16222b069b4bd,NSCQ-FL-20260720-0136,FL,Tamarac,CITY OF TAMARAC,non_safety,cba,reference_only,no_candidate_page,,unknown,NO_VISIBLE_COMPENSATION_TERMS_IN_PROVIDE|ONLY_CONTRACT_PERIOD_HEADER_PRESENT,"The provided page only shows the contract title and dates, with no visible base wage or compensation mechanism language.",needs_review
cexrem_40cec6c993e90ec4696ad8bd,doc_2629da37511428d31c3f80c1,ttd_bda0af24d0dc8e72f61b4401,sr_404c80c44590a43388d6e7df,NSCQ-FL-20260720-0210,FL,Vero Beach,CITY OF VERO BEACH,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0125_sr_404c80c44590a43388d6e7df.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0125_sr_404c80c44590a43388d6e7df.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0125_sr_404c80c44590a43388d6e7df.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0125_sr_404c80c44590a43388d6e7df.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0125_sr_404c80c44590a43388d6e7df.pdf#page=18,unknown,NO_VISIBLE_COMPENSATION_TERMS_IN_BOUND_S|NO_BASE_WAGE_AMOUNTS_OR_RATE_FORMULAS_EX|NO_COMPENSATION_MECHANISM_DETAILS_EXCEPT|PAGE_FRAGMENTS_REFERENCE_OTHER_CONTENT,"The provided page packet contains a table of contents and partial non-compensation text (e.g., grievance procedure fragment) but no visible salary/rate numbers or explicit compensation mechanisms.",excluded_provisional
cexrem_6eaa7973d33b17d375fa5409,doc_7e2b421d1febdac333d491f2,ttd_e96815ee2ccbcf5e51d877fc,sr_56f2a540b8d5c69b6ba61a87,NSCQ-FL-20260720-0044,FL,West Palm Beach,CITY OF WEST PALM BEACH,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0029_sr_56f2a540b8d5c69b6ba61a87.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0029_sr_56f2a540b8d5c69b6ba61a87.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0029_sr_56f2a540b8d5c69b6ba61a87.pdf#page=36|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0029_sr_56f2a540b8d5c69b6ba61a87.pdf#page=44|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0029_sr_56f2a540b8d5c69b6ba61a87.pdf#page=78,unknown,NO_VISIBLE_BASE_WAGE_COMPENSATION_TERMS|NO_VISIBLE_COMPENSATION_MECHANISM_TERMS|NO_VISIBLE_NON_BASE_COMPENSATION_VALUES,"The provided pages discuss general provisions (e.g., strike prohibition, management rights, dues deduction) and do not display any base wage amounts/rates, compensation-setting mechanisms, or non-base wage/benefit payment values.",excluded_provisional
cexrem_50b81b17b5f50f11446ffde9,doc_535ea6b8e5ec2feb12762aa1,ttd_f1a31a4d3f0433e141d56f50,sr_a5644c1a76ac6da6f5f960fc,NSCQ-FL-20260720-0190,FL,Zephyrhills,CITY OF ZEPHYRHILLS,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_a5644c1a76ac6da6f5f960fc.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_a5644c1a76ac6da6f5f960fc.pdf#page=53,unknown,NO_PROVISIONAL_COMPENSATION_EVIDENCE_IN_|PACKET_CONTAINS_GRIEVANCE_ARBITRATION_T|AND_DURATION_TERMS_WITHOUT_WAGE_RATES_OR|BASE_COMPENSATION_VALUES,"The provided pages discuss grievance/arbitration procedures and agreement duration/termination, without any visible base wage amounts, wage step/grade changes, or other compensation terms.",excluded_provisional
cexrem_f0a5653f38f96ebad55a8ca3,doc_781d91a4f2ec8e26bd47268a,ttd_b13619a259b135a2a6d7456f,sr_e6da312a434d00bf5dcdb67b,NSCQ-GA-20260720-0001,GA,Atlanta,CITY OF ATLANTA,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0375_sr_e6da312a434d00bf5dcdb67b.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0375_sr_e6da312a434d00bf5dcdb67b.pdf#page=27|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0375_sr_e6da312a434d00bf5dcdb67b.pdf#page=31|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0375_sr_e6da312a434d00bf5dcdb67b.pdf#page=60,unknown,NO_VISIBLE_COMPENSATION_TERMS_OR_AMOUNTS|PAGES_CONTAIN_SUMMARY_OR_TABLE_OF_CONTET|NO_SUPPORTED_BASE_WAGE_EVIDENCE|NO_SUPPORTED_COMPENSATION_MECHANISM_EVID|NO_SUPPORTED_NON_BASE_WAGE_EVIDENCE,"The provided pages contain general pleading language and article/section references but no visible base wage numbers or supported compensation-setting mechanisms, nor any specific non-base compensation provisions with values or rules.",excluded_provisional
