auto_adjudication_id,adjudication_case_id,calibration_id,source_review_id,pdf_readiness_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,pdf_page_count,content_artifact_path,candidate_pages_evaluated,nearby_pages_evaluated,navigation_pages_evaluated,local_text_signal_summary,local_layout_signal_summary,rendered_page_available,rendered_page_count_used,table_structure_feature_score,wage_language_feature_score,pay_numeric_feature_score,navigation_feature_score,non_wage_false_positive_feature_score,compact_compensation_sheet_feature_score,gabriel_request_id,gabriel_backend,gabriel_model,gabriel_status,gabriel_schema_valid,gabriel_wage_schedule_present,gabriel_candidate_page_relationship,gabriel_visual_table_type,gabriel_non_wage_family,gabriel_navigation_needed,gabriel_navigation_target_found,gabriel_extraction_complexity,gabriel_extraction_recommendation,gabriel_confidence,gabriel_reason_codes,gabriel_short_rationale,gabriel_input_page_count,gabriel_input_text_chars,gabriel_elapsed_seconds,auto_gate_label,auto_gate_confidence,auto_gate_reason_codes,auto_gate_rationale,auto_gate_passes_500_doc_criteria_candidate
auto_adj_6bd9fdde640e61d7ee7f,adj_e2832ddb9903e9be0d15,cal_2d661ee8ab7ef19340fbad0c,sr_d950ee809737f7cc9ed93a71,pr_4da0b21f4daa5b1243cfe585,NSCQ-IL-20260720-0176,IL,North Chicago,CITY OF NORTH CHICAGO,non_safety,memorandum_or_settlement,62,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0495_sr_d950ee809737f7cc9ed93a71.pdf,"15,28,62","14,61",1,"{""benefit_terms"":11,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":61,""role_terms"":45,""wage_terms"":32}","{""column_lines"":12,""geometry_columns"":9,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":12}",true,6,0.605000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_0b249dce16a5e768006a65028bb4f88195bc8e10740a351851,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,maybe,exact_table_page,step_grade,other,no,not_applicable,hard,second_review_required,medium,NO_RATE_SALARY_COLUMNS|STEP_GRADE_MENTION_ONLY|WAGE_PROSE_LACKS_SCHEDULE,Pages include pay/compensation language and a “Step system” mapping (grade/step) but no visible wage/rate/salary columns or complete pay schedule table.,6,3982,31.102965,second_review_required,medium,EVIDENCE_NOT_STRONG_ENOUGH,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_5485b5e6ea33e6eeb639,adj_93b3857f5afaebbdb210,cal_32e26e9fd1b36d8f29174580,sr_982e3d978294d76b87e6eecc,pr_b3f02bdc7284604509c80d90,NSCQ-KS-20260720-0034,KS,Pittsburg,CITY OF PITTSBURG,non_safety,ordinance_or_policy,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0497_sr_982e3d978294d76b87e6eecc.pdf,"1,4,7",,,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":114,""role_terms"":15,""wage_terms"":38}","{""column_lines"":52,""geometry_columns"":42,""geometry_rows"":80,""navigation_targets_evaluated"":0,""rendered_pages"":3,""row_like_lines"":17}",true,3,0.930000,1.000000,1.000000,0.000000,0.000000,0.750000,resp_0a5e3fe536032e76006a65028e1a948194be5fb3d70dd0bcea,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,hourly_schedule,not_applicable,no,not_applicable,moderate,extraction_ready,high,HOURLY_SCHEDULE_TABLE_COLUMNS|CLASSIFICATION_ROWS_PRESENT|MIN_MAX_RATE_COLUMNS_VISIBLE|NON_EXEMPT_EMPLOYEE_HOURLY_RATE_TEXT|FIRE_POLICE_ROLE_BANDS_WITH_RATES,Pages 4 and 7 contain an hourly wage/pay schedule table with role/classification rows and hourly minimum/maximum rate columns.,3,3752,34.490435,extraction_ready_high_confidence,high,GABRIEL_LOCAL_AGREE|ROW_COLUMN_EVIDENCE|PAGE_RELATIONSHIP_RESOLVED,Schema-valid GABRIEL and strong local rendered/text geometry agree on a bounded wage-schedule page with resolved page identity.,true
auto_adj_6fbdd4def46ab6b43a18,adj_6a600456a32507e3dfff,cal_3641a73760e319fa915df354,sr_32786611fb6285f4b9d0ad9d,pr_0dfcd8ea30c0d6f761ef2f7e,NSCQ-IN-20260720-0031,IN,Lawrence,CITY OF LAWRENCE,non_safety,ordinance_or_policy,3,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0481_sr_32786611fb6285f4b9d0ad9d.pdf,"1,2",3,,"{""benefit_terms"":1,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":84,""role_terms"":7,""wage_terms"":37}","{""column_lines"":24,""geometry_columns"":3,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":3,""row_like_lines"":28}",true,3,0.625000,1.000000,1.000000,0.000000,0.120000,0.750000,resp_040b9e147b81e46e006a65029177dc8195b938931afaabacb8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,classification_pay_table,not_applicable,no,not_applicable,moderate,extraction_ready,high,ROLE_BASED_SCHEDULE|SALARY_RANGE_ROWS|HOURLY_RATE_RANGE_ROWS|WAGE_AND_SCHEDULE_HEADERS_PRESENT|STRUCTURED_MIN_MAX_OR_RANGE_COLS,"Candidate pages contain structured salary range and hourly rate range schedules by role (exempt and non-exempt), with stable row/column layout and wage/rate columns.",3,3112,36.785593,extraction_ready_high_confidence,high,GABRIEL_LOCAL_AGREE|ROW_COLUMN_EVIDENCE|PAGE_RELATIONSHIP_RESOLVED,Schema-valid GABRIEL and strong local rendered/text geometry agree on a bounded wage-schedule page with resolved page identity.,true
auto_adj_4302ee5bf0cef38484f3,adj_ed08a4e3218fe321e3ef,cal_3780a6990e664d2e6c35ff2e,sr_fe40278a3d486e04f76aefa4,pr_d5f23c592a744b92e056f7eb,NSCQ-IN-20260720-0009,IN,Bloomington,CITY OF BLOOMINGTON,police,cba,48,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0103_sr_fe40278a3d486e04f76aefa4.pdf,"2,22,47","1,48",4,"{""benefit_terms"":21,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":38,""role_terms"":4,""wage_terms"":9}","{""column_lines"":0,""geometry_columns"":5,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":2}",true,6,0.335000,1.000000,1.000000,0.200000,1.000000,1.000000,resp_0e951f7048f12669006a65029458e081968071dd9f82ffea70,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,index_or_contents,index_or_contents,no,not_applicable,not_extractable,exclude_for_now,high,ONLY_CONTENTS_OR_PROSE_FRAGMENTS|NO_VISIBLE_PAY_RATE_OR_SALARY_COLUMN|NO_ROLE_OR_RANK_ROWS_WITH_COMPENSATION|NO_CONFIRMABLE_TABLE_STRUCTURE,"Candidate pages show cover/signatures, contents/navigation, and leave/transfer prose. No extractable wage/pay schedule table with role/classification rows and salary/rate columns.",6,4169,39.974024,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_83faf014bad6c4104ed2,adj_54b5ba263fe292194749,cal_37bc3a947fbe1061dfff33b8,sr_346a89c5f1515120aa023e79,pr_7be15724a711c8f633f1ea67,NSCQ-MD-20260720-0034,MD,Cumberland,CITY OF CUMBERLAND,fire,ordinance_or_policy,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0481_sr_346a89c5f1515120aa023e79.pdf,"2,8,12","1,9",,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":46,""role_terms"":7,""wage_terms"":14}","{""column_lines"":36,""geometry_columns"":51,""geometry_rows"":80,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":6}",true,5,0.725000,1.000000,1.000000,0.000000,0.000000,0.750000,resp_09499b3907d53317006a650296f7b4819490ac20e83f875a5b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,adjacent_to_table,classification_without_pay,classification_without_pay,unknown,unknown,not_extractable,exclude_for_now,medium,NO_MONEY_VALUES|NO_PAY_GRADE_ROWS_WITH_RATES|PROSE_OR_CLASS_LABELS_ONLY,Candidate pages mention pay grades/compensation plan and roles but show no extractable salary/rate columns or numeric grade-to-pay mapping.,5,2000,43.083297,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_506faddc6356b6827852,adj_7d5329d9646f47217b36,cal_37ea2ac16336a1ebf64724bd,sr_012768cc36d0233f0b1abdd6,pr_c9bff97dd79338da1191f9e2,NSCQ-ND-20260720-0001,ND,Fargo,CITY OF FARGO,non_safety,wage_schedule_or_compensation_plan,4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0488_sr_012768cc36d0233f0b1abdd6.pdf,"1,3,4",,,"{""benefit_terms"":0,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":1103,""role_terms"":1,""wage_terms"":104}","{""column_lines"":97,""geometry_columns"":23,""geometry_rows"":8,""navigation_targets_evaluated"":0,""rendered_pages"":3,""row_like_lines"":97}",true,3,0.915833,1.000000,1.000000,0.000000,0.000000,0.562500,resp_0a59c433607e5fa1006a65029a12188193ae0bd992fe392136,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,step_grade,not_applicable,no,not_applicable,easy,extraction_ready,high,PAY_RANGES_HEADER|STEP_GRADE_COLUMNS|RATE_UNITS_HOURLY_BIWEEKLY_MONTHLY_ANNUA|TABLE_STRUCTURE_HIGH|NO_BENEFITS_ONLY|NO_INDEX_ONLY,"Pages contain a visible “Pay Ranges” step/grade matrix with Min/Max and multiple pay-unit columns (hourly/bi-weekly/monthly/annual), indicating an extractable wage schedule table.",3,4500,46.748887,extraction_ready_high_confidence,high,GABRIEL_LOCAL_AGREE|ROW_COLUMN_EVIDENCE|PAGE_RELATIONSHIP_RESOLVED,Schema-valid GABRIEL and strong local rendered/text geometry agree on a bounded wage-schedule page with resolved page identity.,true
auto_adj_f14462cbbb477d62a28a,adj_ab23a74c384ed6615d10,cal_3bb99602441b9cfadcc0f8cc,sr_0c39899118ec6a5846bec1c9,pr_b68ae4323fded1fd1263baae,NSCQ-CA-20260720-0295,CA,Redlands,CITY OF REDLANDS,non_safety,cba,36,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0150_sr_0c39899118ec6a5846bec1c9.pdf,"5,19,20","4,21",1,"{""benefit_terms"":6,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":128,""role_terms"":38,""wage_terms"":15}","{""column_lines"":1,""geometry_columns"":45,""geometry_rows"":84,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":39}",true,6,0.740000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_03e93c483482cf6d006a65029dc660819788659f5c8631b463,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,other,no,not_applicable,not_extractable,exclude_for_now,high,NO_TABLE_STRUCTURE|ONLY_WAGE_PROSE_PREMIUM_PAY|NO_RATE_OR_SALARY_COLUMNS|NO_ROLE_STEP_ROW_MATCH,"Candidate pages contain wage/hourly adjustments in article prose (e.g., premium pay) but no salary/rate table with classification/step rows and pay columns.",6,4941,49.077713,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_49dcd074348f72abedf9,adj_2f459f3609947ea66038,cal_433c56e99c2468011e67a57f,sr_c24dec1e2e6f33eb55b8dc73,pr_268e1c3ca19f82bbd05b8dc5,NSCQ-TN-20260720-0003,TN,Memphis,CITY OF MEMPHIS,police,cba,59,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0043_sr_c24dec1e2e6f33eb55b8dc73.pdf,"27,30,58","26,59",1,"{""benefit_terms"":5,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":80,""role_terms"":33,""wage_terms"":24}","{""column_lines"":5,""geometry_columns"":13,""geometry_rows"":6,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":16}",true,6,0.778333,1.000000,1.000000,0.000000,0.600000,1.000000,resp_02299b9c17983ef4006a6502a01484819089aa7c2d51e8448b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,maybe,adjacent_to_table,hourly_schedule,not_applicable,no,not_applicable,moderate,second_review_required,medium,POSSIBLE_PAY_TYPE_ROWS|MONEY_COLUMN_LABELS_PRESENT|NO_CLEAR_ROLE_CLASSIFICATION_GRID,"Page 58 shows multiple pay types with Annually/Monthly/Pay Period/Hourly labels, but the snippet doesn’t clearly show full role/classification rows or a complete structured wage schedule table.",6,4884,52.500796,second_review_required,medium,EVIDENCE_NOT_STRONG_ENOUGH,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_2f03f5ed45083a5d01bc,adj_f7009c25c7a772204ab5,cal_444af6472fbcec8ba405d09d,sr_085e00e9c5537c6e4fe3c8f9,pr_24fde6bdb8a18daec7cd5fe8,NSCQ-NE-20260720-0031,NE,La Vista,CITY OF LAVISTA,non_safety,ordinance_or_policy,9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0469_sr_085e00e9c5537c6e4fe3c8f9.pdf,"1,5,9",8,,"{""benefit_terms"":27,""budget_terms"":9,""index_pages"":0,""numeric_tokens"":76,""role_terms"":13,""wage_terms"":27}","{""column_lines"":16,""geometry_columns"":7,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":10}",true,4,0.660000,1.000000,1.000000,0.000000,1.000000,1.000000,resp_06fc54bd57025fea006a6502a3795881938b0e3c8bdeb00ef9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,unknown,non_wage_table,other,no,not_applicable,not_extractable,exclude_for_now,medium,NO_VISIBLE_WAGE_RATE_SALARY_MATRIX|PROSE_ONLY_OR_TOKENS_REDACTED|ONLY_ALLOWANCE_TIER_VALUES_WITHOUT_ROLE_|NO_ROLE_TABLE_WITH_PAY_COLUMNS,"Candidate pages show ordinance prose about increases/overtime plus tier allowance language, but not an extractable wage/salary/pay matrix with stable role/classification rows and corresponding pay columns.",4,4130,55.838351,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_5feb01bd749b29841990,adj_2176155d78875df142ce,cal_4453630dbcea0b4cd5ed3aed,sr_f9aa5e9819cf2c79c486059b,pr_8cb9648992ae6c6565f7ce6a,NSCQ-SC-20260720-0001,SC,North Charleston,CITY OF NORTH CHARLESTON,non_safety,wage_schedule_or_compensation_plan,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0491_sr_f9aa5e9819cf2c79c486059b.pdf,"1,3,6",,,"{""benefit_terms"":2,""budget_terms"":4,""index_pages"":0,""numeric_tokens"":719,""role_terms"":10,""wage_terms"":9}","{""column_lines"":142,""geometry_columns"":16,""geometry_rows"":86,""navigation_targets_evaluated"":0,""rendered_pages"":3,""row_like_lines"":145}",true,3,0.919500,1.000000,1.000000,0.000000,0.720000,0.750000,resp_0a893bec8636b762006a6502a6d470819697409bf53a174c2d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,annual_salary_schedule,not_applicable,no,not_applicable,easy,extraction_ready,high,PAY_SCALE_TABLE_VISIBLE|COLUMN_HEADERS_MINIMUM_MARKET_MAXIMUM|ROLE_AND_PAY_GRADE_ROWS_PRESENT|NUMERIC_PAY_COLUMNS_PRESENT|WAGE_SCHEDULE_HEADER_PRESENT,Pages show a “Pay Scale” table with position/job rows and pay-grade plus Minimum/Market/Maximum money columns (effective date header).,3,4500,60.089441,extraction_ready_with_schema_update,high,GABRIEL_POSITIVE|LOCAL_SCHEMA_UPDATE_EVIDENCE,"Bounded evidence supports a wage schedule, but local structure, compact layout, or navigation requires a schema-specific rule.",true
auto_adj_2f3b77863ae174b8c6ab,adj_580ff03dec496d0fac1e,cal_473055028533d315d7876b00,sr_1c0fd9f2cdb1d3b8e392f969,pr_f32c1c37e0f3d6e0802fcb0c,NSCQ-ME-20260720-0007,ME,Bangor,CITY OF BANGOR,fire,cba,72,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0161_sr_1c0fd9f2cdb1d3b8e392f969.pdf,"2,17,71","1,72",4,"{""benefit_terms"":8,""budget_terms"":3,""index_pages"":1,""numeric_tokens"":126,""role_terms"":18,""wage_terms"":4}","{""column_lines"":38,""geometry_columns"":7,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":44}",true,6,0.345000,1.000000,1.000000,0.200000,1.000000,1.000000,resp_0b8e745e185f17b1006a6502ab11b88193bc7015041b5cdff8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,no_table,index_or_contents,no,not_applicable,not_extractable,exclude_for_now,high,TOC_ONLY_NO_PAY_TABLE|PROSE_ONLY_NO_RATE_SALARY_COLUMNS|NO_VISIBLE_ROLE_CLASSIFICATION_PAY_ROWS|NO_NUMERIC_MONEY_TOKENS,"Candidate pages show agreement front matter/prose and an index-like table of contents, but no wage/pay schedule table with role/classification rows and rate/salary columns.",6,4610,62.159049,exclude_for_now,high,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_286f7c133c3200ccf6e3,adj_57dc72b4e6e5a4d7d3e8,cal_4bc1c73b4633dbdc54bcb906,sr_9e9a57070c5cef750e05db5a,pr_a926d8b1863e60301ea3c985,NSCQ-OH-20260720-0455,OH,Bedford,CITY OF BEDFORD,non_safety,ordinance_or_policy,7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0492_sr_9e9a57070c5cef750e05db5a.pdf,"1,3,6",7,,"{""benefit_terms"":4,""budget_terms"":0,""index_pages"":0,""numeric_tokens"":106,""role_terms"":32,""wage_terms"":15}","{""column_lines"":22,""geometry_columns"":7,""geometry_rows"":0,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":10}",true,4,0.550000,1.000000,1.000000,0.000000,0.660000,1.000000,resp_0915902ee98a8953006a6502ad26cc81968206da7938e9cb29,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,adjacent_to_table,hourly_schedule,benefits,no,not_applicable,moderate,extraction_ready,medium,TABLE_LIKE_ROLE_ROW_STRUCTURES|PAY_RANGE_TERMS_PRESENT|MIN_AND_MONEY_COLUMNS_VISIBLE|PROSE_PAGES_WITHOUT_TABLE,"A wage/pay table is present showing role rows and minimum/starting rate values (e.g., hourly “MIN” and “per hour” note), with related benefits prose elsewhere in the packet.",4,4373,65.578750,second_review_required,medium,EVIDENCE_NOT_STRONG_ENOUGH|NEGATIVE_PAGE_FAMILY,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_1d1073e376d74d925fa6,adj_bbc297512061b87b3085,cal_4c6f22b20218be88851ac92b,sr_6f03205124bf801518e58992,pr_23e25af9fbd1f645e208dc99,NSCQ-NY-20260720-0010,NY,Syracuse,CITY OF SYRACUSE,non_safety,cba,52,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0146_sr_6f03205124bf801518e58992.pdf,"2,24,29","1,30",4,"{""benefit_terms"":7,""budget_terms"":2,""index_pages"":1,""numeric_tokens"":138,""role_terms"":23,""wage_terms"":13}","{""column_lines"":6,""geometry_columns"":32,""geometry_rows"":48,""navigation_targets_evaluated"":0,""rendered_pages"":6,""row_like_lines"":41}",true,6,0.698333,1.000000,1.000000,0.200000,1.000000,1.000000,resp_090ec62ce77cc2a2006a6502b093d48195a45a26e969b0f4fd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,no_candidate_page,prose_only,not_applicable,unknown,unknown,not_extractable,exclude_for_now,medium,TOC_ONLY_NO_TABLE|NO_VISIBLE_PAY_RATE_TABLE|SALARY_ALLOCATION_IS_PROSE|NO_STABLE_ROLE_TO_PAY_ROWS,"Candidate pages show contents/provisions referencing “Salary & Wages” and committee/policy prose about salary allocations and payroll checks, but no extractable pay-rate/salary table with role rows and wage columns.",6,5245,68.339971,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
auto_adj_dcc1c76b024b227fde36,adj_4c41866f64bf21c4542c,cal_50d728e95903683ee807533b,sr_26bfc55d01df6ea7b51672b8,pr_2f53cff6a1c6aa572ba4a72b,NSCQ-WY-20260720-0013,WY,Rawlins,CITY OF RAWLINS,non_safety,wage_schedule_or_compensation_plan,4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0486_sr_26bfc55d01df6ea7b51672b8.pdf,"1,3,4",,,"{""benefit_terms"":0,""budget_terms"":3,""index_pages"":0,""numeric_tokens"":118,""role_terms"":15,""wage_terms"":10}","{""column_lines"":85,""geometry_columns"":8,""geometry_rows"":4,""navigation_targets_evaluated"":0,""rendered_pages"":3,""row_like_lines"":11}",true,3,0.725000,1.000000,1.000000,0.000000,0.540000,0.750000,resp_07c98c33c349a426006a6502b354e481978bad7bc21abff21c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,maybe,adjacent_to_table,classification_pay_table,not_applicable,unknown,unknown,moderate,second_review_required,low,APPENDIX_POINTER_PRESENT|TABLE_STRUCTURE_LIKELY|PAY_VALUES_NOT_VISIBLE_IN_SNIPPET|ONLY_POSITIONS_SALARY_GRADE_HEADERS_SEEN,"Resolution references Appendix A pay plan. Page 3 shows a positions-by-FY-salary-grade table structure, but the snippet lacks visible salary/rate figures; page 4 lists positions only.",3,1582,71.456312,second_review_required,low,EVIDENCE_NOT_STRONG_ENOUGH,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_74d5506d6f3807de9541,adj_41394a6de21a9662e30a,cal_56072a1d4fb5a9252e95b51b,sr_375a318dd7ce24b48569c434,pr_11b70a88e2c99cab8c8d94f4,NSCQ-WA-20260720-0115,WA,Moses Lake,CITY OF MOSES LAKE,police,memorandum_or_settlement,4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0462_sr_375a318dd7ce24b48569c434.pdf,"1,2,3",4,,"{""benefit_terms"":26,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":142,""role_terms"":23,""wage_terms"":23}","{""column_lines"":24,""geometry_columns"":18,""geometry_rows"":17,""navigation_targets_evaluated"":0,""rendered_pages"":4,""row_like_lines"":33}",true,4,0.690000,1.000000,1.000000,0.200000,1.000000,1.000000,resp_0a70ad7516a287c8006a6502b672a881938bc878aba60e4921,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,yes,exact_table_page,step_grade,benefits,no,not_applicable,moderate,extraction_ready,medium,TABLE_ROW_STRUCTURE_VISIBLE|CLASSIFICATION_AND_STEP_HEADERS|PAY_AMOUNTS_INDICATED_AS_MONEY_TOKENS|NOT_JUST_PROSE,Page 2 contains a structured pay table for classifications (Sergeant/Corporal/Officer) with entry/step/top columns and mid-year/january increase headings; not merely wage prose.,4,4382,75.321001,second_review_required,medium,EVIDENCE_NOT_STRONG_ENOUGH|NEGATIVE_PAGE_FAMILY,"The bounded GABRIEL/local evidence is ambiguous, weak, conflicting, or navigation-dependent and cannot support an extraction-ready label.",false
auto_adj_ba1618c0339661ed47b9,adj_936a0b9b54be53419141,cal_577b9aee5b4319988b53305c,sr_6d5ace15262503bd643a943c,pr_662f24dc0535bd38dea14ddd,NSCQ-WA-20260720-0041,WA,Kirkland,CITY OF KIRKLAND,fire,cba,46,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0090_sr_6d5ace15262503bd643a943c.pdf,26,"25,27","1,2","{""benefit_terms"":48,""budget_terms"":0,""index_pages"":1,""numeric_tokens"":238,""role_terms"":25,""wage_terms"":38}","{""column_lines"":5,""geometry_columns"":5,""geometry_rows"":1,""navigation_targets_evaluated"":0,""rendered_pages"":5,""row_like_lines"":73}",true,5,0.608333,1.000000,1.000000,0.200000,1.000000,1.000000,resp_051e702dbbcb1c19006a6502ba4f2081948c689ea74a93a273,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,no,wrong_page,benefits_table,benefits,no,not_applicable,moderate,exclude_for_now,medium,VACATION_ACCRUAL_APPEARS_BENEFIT_NOT_PAY|NO_VISIBLE_ROLE_ROW_WITH_WAGE_RATE_OR_SA|PROSE_DESCRIBES_BASE_PAY_ADJUSTMENTS_BUT|NOT_A_STABLE_COMPACT_ROLE_TO_PAY_SHEET,"Pages contain pay-grade/prose and vacation accrual language (benefits), but no extractable wage/salary schedule grid with role/class rows plus wage/rate/salary columns.",5,6000,79.342064,exclude_for_now,medium,NON_WAGE_OR_PROSE_CONFIRMED,"GABRIEL identifies prose or a non-wage page family, and the local evidence does not satisfy the strict positive table gate.",false
