relationship_id,candidate_id_a,locator_a,candidate_id_b,locator_b,relationship_basis,relationship_confidence,preverification_collapsed
EXTMODREL-a423abb08322c6c4d097808f,RESCAND-320331fc97e803c36fa7ebde,https://www.linncountyiowa.gov/m/newsflash?cat=38&searchTerms=Lyon+County+Iowa+Rock+Rapids,RESCAND-75aa112891b4e23dfb994853,https://www.linncountyiowa.gov/m/newsflash?cat=15%2C29%2C28%2C24%2C16%2C17%2C10%2C1%2C11%2C22%2C8,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-2b7cb50d3c181fe372c92803,RESCAND-320331fc97e803c36fa7ebde,https://www.linncountyiowa.gov/m/newsflash?cat=38&searchTerms=Lyon+County+Iowa+Rock+Rapids,RESCAND-e7673acd6699eb57978909c7,https://www.linncountyiowa.gov/m/newsflash?cat=24%2C16%2C17%2C1%2C11%2C22%2C8%2C10,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ef4fce15c5942ead48473c23,RESCAND-3289130bb2581cff972e0c21,https://milwaukee.legistar.com/LegislationDetail.aspx?GUID=98052448-6876-4D42-8305-847C660F6131&ID=156168,RESCAND-b650b91dbadb8b299cd88802,https://milwaukee.legistar.com/LegislationDetail.aspx?G=08FEFB22-B33A-4882-9C5A-6D37E84EF01D&GUID=A4271263-0E23-4D76-8D2D-AF3F55871518&ID=5970342,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-2eaff5682a507f99013d12c3,RESCAND-3297d1043a981db05f388c95,https://cityofavon.com/801/Join-Our-Team,RESCAND-41302cb4473e2cce42788e37,https://www.cityofavon.com/801/Join-Our-Team,likely_http_https_or_www_alias,moderate,false
EXTMODREL-c17e8ae4fc004b6e1b25f8e7,RESCAND-33464431a5cc737333a499f8,https://www.villageofchesterny.gov/,RESCAND-6f6b3504b64989b33c51f447,https://villageofchesterny.gov/,likely_http_https_or_www_alias,moderate,false
EXTMODREL-35fb7dce52c629d2556c71a0,RESCAND-33aaf6029c6b548bd2c64378,https://www.leg.state.fl.us/Statutes/index.cfm/index.cfm?App_mode=Display_Statute&StatuteYear=2022&Title=-%3E2022-%3EChapter+129&URL=0100-0199%2F0129%2F0129ContentsIndex.html,RESCAND-b8e4f789b239c1e78ad07e79,https://www.leg.state.fl.us/Statutes/index.cfm/index.cfm?App_mode=Display_Statute&URL=0100-0199%2F0121%2FSections%2F0121.071.html,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-be769722073b391c6637eccb,RESCAND-340743792034f7613a9a52fe,https://publicpay.ca.gov/Reports/Cities/City.aspx?entityid=371&year=2015,RESCAND-f723d5b7c0e5aecc98715a72,https://publicpay.ca.gov/Reports/Cities/City.aspx?entityid=371&rpt=1&year=2024,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-c3d6bd08bdc28cdf655984f0,RESCAND-35d2e534b3811fc3e5c1747b,https://www.townofchebeagueisland.org/index.asp?DE=F12E5917-6E19-4475-B839-01AE67D7A89A&SEC=29C6E9A3-EF84-4003-9A8D-650E6D84BEC5,RESCAND-8b20e29c3f95082e4281ba2a,https://www.townofchebeagueisland.org/index.asp?SEC=8EAB5EA0-860C-4CA3-9648-DF555DF9C49B,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-7b02f5f0087e883308542fb4,RESCAND-35d2e534b3811fc3e5c1747b,https://www.townofchebeagueisland.org/index.asp?DE=F12E5917-6E19-4475-B839-01AE67D7A89A&SEC=29C6E9A3-EF84-4003-9A8D-650E6D84BEC5,RESCAND-b32d3b8afa8ba041f72bae84,https://www.townofchebeagueisland.org/index.asp?DE=B64B3DEB-8FAD-4293-A679-2F821FE70DD0&SEC=D7CDAA73-84B6-4AC9-AFFE-2DAFF18A35BF,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-2c0bb5c02932b0525f00b4ea,RESCAND-35d2e534b3811fc3e5c1747b,https://www.townofchebeagueisland.org/index.asp?DE=F12E5917-6E19-4475-B839-01AE67D7A89A&SEC=29C6E9A3-EF84-4003-9A8D-650E6D84BEC5,RESCAND-d67e845333cf0631e8af0028,https://www.townofchebeagueisland.org/index.asp?SEC=1A08947D-A563-4CDD-B681-70FE5EC8EE57,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ba40d914bfe99c6486cc8dee,RESCAND-3605a6537a1450b20beb92d5,https://chagrinfallsoh.gov/Calendar.aspx?EID=301,RESCAND-62e449b33aba0c1d79e2a28a,https://www.chagrinfallsoh.gov/Calendar.aspx?EID=324,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-8582b2183c4579341f50ab4f,RESCAND-3605a6537a1450b20beb92d5,https://chagrinfallsoh.gov/Calendar.aspx?EID=301,RESCAND-ac49ead3e03acd3e345139e3,https://www.chagrinfallsoh.gov/calendar.aspx?EID=286&PREVIEW=YES,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-b513577a3d8ab260d04fe928,RESCAND-3605a6537a1450b20beb92d5,https://chagrinfallsoh.gov/Calendar.aspx?EID=301,RESCAND-cbb2e0e4f1bbb0b1c779e0a6,https://www.chagrinfallsoh.gov/Calendar.aspx?EID=266,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-df6668bab534c237d494e8f2,RESCAND-369d6a0ef33e92302f723bc3,https://www.wosu.org/politics-government/2025-10-07/voter-guide-for-the-2025-general-election-in-columbus-central-ohio,RESCAND-8ee6294ff04001dc1ecb8817,https://www.wosu.org/politics-government/2025-10-07/voter-guide-for-the-2025-general-election-in-columbus-central-ohio?_amp=true,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-586b4e3973ef7333aa3c4233,RESCAND-36a009adb93f77f58f87b898,https://www.browncountyohio.gov/index.php/component/docman/cat_view/112-budget?Itemid=131,RESCAND-ed3160963bdce6afb72a3ab1,https://browncountyohio.gov/index.php/component/docman/cat_view/112-budget?Itemid=119,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ad7f1ad7eb70bb979481daca,RESCAND-36cbf199e36aa17a4f0ddc97,https://www.civilserviceeligiblelist.mass.gov/eligiblelist/eligiblelistentry.aspx?ListId=1&Location_Id=71&name=Police+Departments,RESCAND-7bcbd8d869efbfecbceba35d,https://www.civilserviceeligiblelist.mass.gov/eligiblelist/eligiblelistentry.aspx?ListId=1&Location_Id=71&strListType_Id=1,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-8f018d1d675889363d53d256,RESCAND-3706f721d2defd527bbfe5a4,https://www.applitrack.com/dayton/onlineapp/default.aspx?all=1applitrackjobid%3D31166,RESCAND-bba6e0a75ecc0ada435bdb00,https://www.applitrack.com/dayton/onlineapp/default.aspx?all=1applitrackjobid%3D30634,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-5e57b6a8325d9705c79d5832,RESCAND-3709a84d109f060a07502ed0,https://www.chagrinfallsoh.gov/CivicAlerts.aspx?AID=136&ARC=208,RESCAND-d06e251b7b5febd73f307093,https://www.chagrinfallsoh.gov/CivicAlerts.aspx?AID=195&ARC=305,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-f20924365a177e9891940591,RESCAND-3709a84d109f060a07502ed0,https://www.chagrinfallsoh.gov/CivicAlerts.aspx?AID=136&ARC=208,RESCAND-e20659f3524b79a3012fd76f,https://www.chagrinfallsoh.gov/CivicAlerts.aspx?AID=150,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-c946f80f6b215be2f75a8e98,RESCAND-3751077e7add77787501b6d2,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=AuthForm,RESCAND-3f0591886a0e68f9b7403c3e,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=MuniPolice_Excel,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-8168c410b90cc705ec58306b,RESCAND-3751077e7add77787501b6d2,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=AuthForm,RESCAND-58827251336df2940cd0354a,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=MunicipalAuthorityFinancial,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-842fae4948a9189b941e9300,RESCAND-3751077e7add77787501b6d2,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=AuthForm,RESCAND-9b627b4dd7f9818a8faace0b,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=LocalOfficial_Excel,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-308c6f3acdb4dee9b7c9da82,RESCAND-3751077e7add77787501b6d2,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=AuthForm,RESCAND-a62e9a6b21bc695f14d2f4d1,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=taxes_Dyn_Excel,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-9a612c305633a81a32a4880e,RESCAND-3751077e7add77787501b6d2,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=AuthForm,RESCAND-d35528cd93c932cda5fac629,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=MunicipalitySchoolDistrictRelationshipByCounty,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-baeca718c08f8ef137acc944,RESCAND-375df2668a4f51105a29831e,https://www.ashtabulacounty.us/QuickLinks.aspx?CID=154,RESCAND-6f8545b6a479c7e88d0db479,https://www.ashtabulacounty.us/QuickLinks.aspx?CID=15,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-16f1d98d50e668fb850fa417,RESCAND-37927bc392c599ec8f4b1b0a,https://baraboowi.gov/?SEC=C61F3F5A-B401-46CD-8CE9-72645DFA5991,RESCAND-915190e583314c22b7edaa81,https://baraboowi.gov/?SEC=50E3CD6D-8D16-4715-9010-6EEBB23DA80F,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-885817ab1df9610789dc9137,RESCAND-37927bc392c599ec8f4b1b0a,https://baraboowi.gov/?SEC=C61F3F5A-B401-46CD-8CE9-72645DFA5991,RESCAND-9fa8c02af8445d782f79b549,https://baraboowi.gov/?SEC=ED3BE8E3-C155-475C-8850-4790F6572CE8,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-3a011f1d0c8047474b3efe40,RESCAND-37aa1824f772664dbd892546,https://columbus.legistar.com/LegislationDetail.aspx?G=4F637594-17B0-4E92-8196-37F14328D337&GUID=FDDFDD8B-FA2C-43B1-9165-1B70A7938611&ID=6804996,RESCAND-d8aa0e8841314bda5d139754,https://columbus.legistar.com/LegislationDetail.aspx?GUID=5BB34BA3-1A55-4058-A9E3-641603C31BBC&ID=6696000,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-cea22a7db7ba17c418d520ca,RESCAND-38ee75ab6e59b4c642827786,https://www.champaigncountyil.gov/auditor/OnlineCheckbook.php,RESCAND-8eca204bda06d35b8a509c09,https://champaigncountyil.gov/Auditor/OnlineCheckbook.php,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-4f6ef72121f0db786cad8ab9,RESCAND-38ee75ab6e59b4c642827786,https://www.champaigncountyil.gov/auditor/OnlineCheckbook.php,RESCAND-e55dd1716c2d5f9de165b484,https://www.champaigncountyil.gov/Auditor/OnlineCheckbook.php,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-3a1de2338ee01910be2570a9,RESCAND-393b274efa9bf02fbd946dd8,https://www.cville.org/Archive.aspx?AMID=59,RESCAND-d61cc2c499127472602616f4,https://cville.org/Archive.aspx?AMID=57,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-e9103f3d438289a3cbcadbc4,RESCAND-397c498520a092c5de5e6559,https://www.belleplainemn.gov/CivicAlerts.aspx?AID=150,RESCAND-b61e663b7ec2a48810f181ad,https://www.belleplainemn.gov/CivicAlerts.aspx?AID=155&ARC=308,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a13ed72d266b2d6e3ee51e05,RESCAND-397c498520a092c5de5e6559,https://www.belleplainemn.gov/CivicAlerts.aspx?AID=150,RESCAND-c4e0ce1d23df09a759728b61,https://www.belleplainemn.gov/CivicAlerts.aspx?AID=93&ARC=170,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-0a58275c6f4295b8e844fd97,RESCAND-397c498520a092c5de5e6559,https://www.belleplainemn.gov/CivicAlerts.aspx?AID=150,RESCAND-c9f5b4cec937e83bbd5df6f2,https://www.belleplainemn.gov/CivicAlerts.aspx?AID=154&ARC=305,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-06200e2c223cd579e1748eca,RESCAND-3b1f2fff2b4ec42b132fdac1,https://legistar.council.nyc.gov/View.ashx?GUID=513F2691-E314-43B4-A897-4F85E784C454&ID=13903802&M=F,RESCAND-4b98ad5e6ad7458b19d34006,https://legistar.council.nyc.gov/View.ashx?GUID=7ED659A0-8F44-4ECE-BFCA-997EE0B3935E&ID=11777190&M=F,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-08523ab59c45d96b42e31c00,RESCAND-3b95a5136eb467dd00dd3935,https://www.glenellyn.org/Archive.aspx?ADID=158,RESCAND-bf7de050dd9de5e33a2af77b,https://www.glenellyn.org/Archive.aspx?ADID=157,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a4541277bb22b288f2f31dad,RESCAND-3be89110a001dc3135c4d954,https://borgertx.gov/190/Public-Information,RESCAND-c5756c016104b7c35a969f72,https://www.borgertx.gov/190/Public-Information,likely_http_https_or_www_alias,moderate,false
EXTMODREL-4fbc24fc1878543fea00957e,RESCAND-3bf96d2d6af51a209d6a22e8,https://www.cohassetma.gov/DocumentCenter/View/11910/Police-Patrol_Sergeant-CBA-FY23-FY25-PDF,RESCAND-4fa0d03855ee2fd65875a014,https://cohassetma.gov/DocumentCenter/View/11910/Police-Patrol_Sergeant-CBA-FY23-FY25-PDF,likely_http_https_or_www_alias,moderate,false
EXTMODREL-21eecbbf8c120a2692c0b3a5,RESCAND-3c1b097ccbb05fb54f6f4630,https://clintontownship.com/DocumentCenter/View/864/POAM-Patrol-Officers---CBA---2021---2026-Signature-Copy,RESCAND-e46158795e1b910bd80a1e96,https://www.clintontownship.com/DocumentCenter/View/864/POAM-Patrol-Officers---CBA---2021---2026-Signature-Copy,likely_http_https_or_www_alias,moderate,false
EXTMODREL-4f635b3fa43522f099cf0f2d,RESCAND-3c1f2cba035908082157cf39,https://baraboowi.gov/index.asp?SEC=800011C1-0D6D-4F69-A8CE-73A5E20AD228,RESCAND-9c806c95f11b0c93e8d7131c,https://baraboowi.gov/index.asp?SEC=%7B50632E6A-C3CA-4C2C-AD47-31500BF083B0%7D&Type=B_LIST,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a718f896e9a418b6716f4844,RESCAND-3c1f2cba035908082157cf39,https://baraboowi.gov/index.asp?SEC=800011C1-0D6D-4F69-A8CE-73A5E20AD228,RESCAND-c224da2675d9a0910dc06fe6,https://baraboowi.gov/index.asp?SEC=0167AC19-BCE8-4DBD-AD84-09AD41195A64,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-3635c342f32a96d694cf9695,RESCAND-3c1f2cba035908082157cf39,https://baraboowi.gov/index.asp?SEC=800011C1-0D6D-4F69-A8CE-73A5E20AD228,RESCAND-de5a7d36ecc6f6c7076313f7,https://baraboowi.gov/index.asp?SEC=B55D3911-B63F-490B-8C70-9A48B705260F,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a8f2dd0158cc5a2dfaea81d2,RESCAND-3c1f2cba035908082157cf39,https://baraboowi.gov/index.asp?SEC=800011C1-0D6D-4F69-A8CE-73A5E20AD228,RESCAND-ee3988c693ee896e5b0357de,https://baraboowi.gov/index.asp?DE=14A8374C-6C3F-4F1A-B1F2-28AC040AF57D&SEC=B55D077F-2005-4BE3-AABC-7447CCA3F2C6,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-8067da6da98140bf3e2c679a,RESCAND-3c62ff71948d408c79c31200,https://www.borgertx.gov/Calendar.aspx?EID=436,RESCAND-b0c92ae2608fa5ee0901d527,https://borgertx.gov/calendar.aspx?CID=24,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a306011a0effa4a17e00021e,RESCAND-3caa7bb4f2973ce8095f8cf6,https://www.stonington-ct.gov/m/newsflash?cat=11,RESCAND-6ee12046ea14f9daea9007b3,https://stonington-ct.gov/m/newsflash?cat=11,likely_http_https_or_www_alias,moderate,false
EXTMODREL-4b129c6919f0d99bfecf67ee,RESCAND-3d1b6c808f57ded2f5caaae6,https://belleplaine.granicus.com/AgendaViewer.php?clip_id=824&view_id=2,RESCAND-69cc32a36e1e7984b1c18eed,https://belleplaine.granicus.com/AgendaViewer.php?clip_id=836&view_id=2,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-1ba284e0d5af19b5f1f56adb,RESCAND-3d1b6c808f57ded2f5caaae6,https://belleplaine.granicus.com/AgendaViewer.php?clip_id=824&view_id=2,RESCAND-6c910befc6d02c324a12d464,https://belleplaine.granicus.com/AgendaViewer.php?clip_id=864&view_id=2,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-4fc0745303bb9bd2c9c77128,RESCAND-3d1b6c808f57ded2f5caaae6,https://belleplaine.granicus.com/AgendaViewer.php?clip_id=824&view_id=2,RESCAND-7a4a3c4a67f5d5e4c3038822,https://belleplaine.granicus.com/AgendaViewer.php?clip_id=877&view_id=2,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-7d3778f594a102fd5dc580de,RESCAND-3d3bd44b130613024aab2d81,https://ted.cviog.uga.edu/FINANCIAL-DOCUMENTS/sites/default/files/budgetdoc/financial-report/city-chattahoochee-hills-fy2022-financial-report.pdf,RESCAND-669f9fbed10bc15ecd236a9a,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/financial-report/city-chattahoochee-hills-fy2022-financial-report.pdf,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-1839e863b56e8312572f0d9f,RESCAND-3e73770447e384f9e62810bf,https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=500014KJ.TXT,RESCAND-59d201bffdd8044bb8c873c6,https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=10001PMJ.txt,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-bba7bdb9c66b8d969fb699f7,RESCAND-3e73770447e384f9e62810bf,https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=500014KJ.TXT,RESCAND-91da3013d33cb7ad8bfc81bc,https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=P100XID1.TXT,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-b641026a733bcedfcfe3a3e6,RESCAND-3e73770447e384f9e62810bf,https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=500014KJ.TXT,RESCAND-cdf0524422021960cdef74a8,https://nepis.epa.gov/Exe/ZyPURL.cgi?Dockey=P100Q7PV.TXT,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-0e9626d3643665a5b2181cb6,RESCAND-3f45cad9a85961b644ed930f,https://bainbridgewa.gov/Calendar.aspx?EID=4131,RESCAND-c92dcc8633b9f95726ad7c3f,https://bainbridgewa.gov/Calendar.aspx?calType=0&day=8&EID=4131&month=11&year=2022,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a5a78c302178eb4fcad69ee9,RESCAND-3f84452921539fde83182917,https://services.austintexas.gov/budget/cbq/index.cfm?action=pushFile&FILE_ID=2050CCDECC&popup=true,RESCAND-55f64758ceb2c425a63c2a6a,https://services.austintexas.gov/budget/cbq/index.cfm?action=pushFile&FILE_ID=2051C9DECF&popup=true,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-b9dbc1195afa248bed8732f6,RESCAND-3f8602160cdccf429ea40381,https://ohioauditor.gov/AuditSearch/Results.aspx?ReleaseDate=04%2F16%2F2026,RESCAND-46358ec1df386e4b231aa079,https://ohioauditor.gov/AuditSearch/results.aspx?ReleaseDate=06%2F11%2F2026,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ca2237a0c53a36cbb2dc23d8,RESCAND-401abf0a168f9dbd9c2da27a,https://lookup.boe.ohio.gov/vtrapp/medina/cnm.aspx?prsid=055___1&task=voter,RESCAND-99c420dd176c2ef5f1aee139,https://lookup.boe.ohio.gov/vtrapp/medina/cnm.aspx?prsid=057___1&task=voter,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-d96f9015469a4d67365a43be,RESCAND-4041ce93efd6ce1bdd9be098,https://www.copley.oh.us/CivicAlerts.aspx?AID=257&ARC=482,RESCAND-514ae21f63f8f8c00eec0545,https://www.copley.oh.us/CivicAlerts.aspx?AID=186&ARC=362,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-7491f0972b07d6aa3df54dd4,RESCAND-4041ce93efd6ce1bdd9be098,https://www.copley.oh.us/CivicAlerts.aspx?AID=257&ARC=482,RESCAND-712c04201cb4e38e124e9a50,https://copley.oh.us/CivicAlerts.aspx?ARC=L&CC=0&From=CID%3D10%252c1%26sort%3Dcategory&What=1,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-25940d6a4d5ea91cefa3f524,RESCAND-4041ce93efd6ce1bdd9be098,https://www.copley.oh.us/CivicAlerts.aspx?AID=257&ARC=482,RESCAND-72db160f9c8a94cc16cfb4d5,https://www.copley.oh.us/CivicAlerts.aspx?AID=188&ARC=361,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-777bf751716a37f47c0fc838,RESCAND-405ef955bc7629b653d95fe2,https://www.blueearthcountymn.gov/Archive.aspx?ADID=2292,RESCAND-e2fadff1e3420dededbefba1,https://www.blueearthcountymn.gov/Archive.aspx?ADID=2623,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-84e6423205dcdc55df428cf5,RESCAND-40c4c4197f47f0dc2eeec106,https://www.baycitymi.gov/Archive.aspx?AMID=42,RESCAND-dd2390451eb4871043730e46,https://www.baycitymi.gov/Archive.aspx?ADID=2686,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ea2b625c3867a390ac560064,RESCAND-40d9c2d7e4936c1357744e3e,https://meetings.municode.com/adaHtmlDocument/index?cc=AUGUSTAGA&ip=True&me=5e4e454b74e14ab3a6066b91c2258568,RESCAND-c4f02932788afe73a7855eaf,https://meetings.municode.com/adaHtmlDocument/index?cc=AUGUSTAGA&ip=True&me=e9979fff318e4112af289b88561937f1,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-2a4eb1fa1b327cffc319286e,RESCAND-4185679be311ed45ef5b3b5e,https://library.municode.com/mi/brownstown_charter_township_(wayne_co.)/codes/compilation-general_ordinances?nodeId=PT132PARE_132.000PARE_132.002DE,RESCAND-534f556da585e7e94d4f8f35,https://library.municode.com/mi/brownstown_charter_township_(wayne_co.)/codes/compilation-general_ordinances?nodeId=PT76FILA,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-e300490a67cfce63d824b829,RESCAND-4185679be311ed45ef5b3b5e,https://library.municode.com/mi/brownstown_charter_township_(wayne_co.)/codes/compilation-general_ordinances?nodeId=PT132PARE_132.000PARE_132.002DE,RESCAND-9bbfeab9aea3be77d7b93d24,https://library.municode.com/mi/brownstown_charter_township_(wayne_co.)/codes/compilation-general_ordinances?nodeId=PT24PETRMELIRE,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-f324a70e85961929c1ffdfa7,RESCAND-4185679be311ed45ef5b3b5e,https://library.municode.com/mi/brownstown_charter_township_(wayne_co.)/codes/compilation-general_ordinances?nodeId=PT132PARE_132.000PARE_132.002DE,RESCAND-dfddc97e110e92b40237be17,https://library.municode.com/mi/brownstown_charter_township_(wayne_co.)/codes/compilation-general_ordinances?nodeId=PT194FIPRDI,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-8022103722e85ab968e125c7,RESCAND-4185679be311ed45ef5b3b5e,https://library.municode.com/mi/brownstown_charter_township_(wayne_co.)/codes/compilation-general_ordinances?nodeId=PT132PARE_132.000PARE_132.002DE,RESCAND-ea44dc7050a64b9bfb1ec8e9,https://library.municode.com/mi/brownstown_charter_township_(wayne_co.)/codes/compilation-general_ordinances?nodeId=PT194FIPRDI_194.000FIPRDIES_194.019FIEM,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-ef248c3ab9a7ff3978ac21a6,RESCAND-41d2bd5c4f92b5efe3baa8e4,https://www.revisor.mn.gov/bills/text.php?number=HF4064&session=ls92&session_number=0&session_year=2022&type=div&version=1,RESCAND-e44496de61b8acb551df26bb,https://www.revisor.mn.gov/bills/text.php?number=HF3669&session=ls92&session_number=0&session_year=2022&type=ue&version=2,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-516e4d72759407c3d3e03928,RESCAND-4292f694a6b494a29c65546a,https://monterey.legistar.com/View.ashx?GUID=120FC2FD-2824-407F-81B2-90ED7D02C59E&ID=14288408&M=F,RESCAND-4a89bf0b610552c170f5ded4,https://monterey.legistar.com/View.ashx?GUID=875D5957-E4E3-4CA4-9FDF-9D98E9F04BBB&ID=1386869&M=A,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-a6a73d3361d9bb91c42ced32,RESCAND-43f1b584bd923e8273249789,https://bellmeadtx.gov/Directory.aspx,RESCAND-b3555f3a8948628be526ef9f,https://bellmeadtx.gov/directory.aspx?did=24,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-159d04e288cb9cff54fd36d1,RESCAND-4435d279f009a399a5b6b4ba,https://clerk.kcmo.gov/View.ashx?GUID=72F1E136-1AEC-4B10-A912-69794267626B&ID=1407528&M=A,RESCAND-de1e512bf491e6897b657aca,https://clerk.kcmo.gov/View.ashx?GUID=77BA6E9F-BC16-4F10-93B9-253BA187270B&ID=11170732&M=F,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-c32c33102c632c5d4b499138,RESCAND-44e0aa910b6855fce4ef24a2,https://www.bloomfieldct.gov/CivicAlerts.aspx?AID=215&ARC=327,RESCAND-f7ca74dfe4920bf2b46232af,https://www.bloomfieldct.gov/CivicAlerts.aspx?AID=171&ARC=279,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-97c4da5b3f2777a4dabb699d,RESCAND-44e3279b9edb000a49999775,https://legislature.maine.gov/house/HouseActivities/HouseCalendarDetails/92?style=Print,RESCAND-6b4f3821f390b660db009d5d,https://legislature.maine.gov/house/HouseActivities/HouseCalendarDetails/92,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-6c373e49cc1e5d9b501adcff,RESCAND-44e7cd8104066e49b7f99882,https://www.canandaiguanewyork.gov/directory.aspx?EID=34,RESCAND-bf5314800edc8277a8930df0,https://www.canandaiguanewyork.gov/directory.aspx?eid=9,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-05eab426e381acf5b8c99687,RESCAND-44e7cd8104066e49b7f99882,https://www.canandaiguanewyork.gov/directory.aspx?EID=34,RESCAND-f4a903ca00bc90c8d8747464,https://www.canandaiguanewyork.gov/directory.aspx?EID=21,same_domain_title_municipality_period_path_family,moderate,false
EXTMODREL-d7c85cb5f9b3a7850d8d9a7e,RESCAND-450e3d2810f25400c69219a3,https://www.bainbridgewa.gov/DocumentCenter/View/20744/City-of-Bainbridge-Island-WA---2024-Audited-ACFR,RESCAND-b97fd30b4024f2728528e00d,https://bainbridgewa.gov/DocumentCenter/View/20744/City-of-Bainbridge-Island-WA---2024-Audited-ACFR,likely_http_https_or_www_alias,moderate,false
EXTMODREL-3b26a7bcb1af700ed7eabb2b,RESCAND-45a5cabd0fb0ac28977ee8c7,https://charleston-sc.gov/agendacenter,RESCAND-5b101d5bd5d4f7109f7551dc,https://www.charleston-sc.gov/agendacenter,likely_http_https_or_www_alias,moderate,false
