canonical_source_record_id,retained_source_id,canonical_source_review_id,canonical_payload_id,SHA_256,local_artifact_path,byte_size,detected_file_type,MIME_type,original_filename,readiness_hint,source_quality,primary_content_family,secondary_content_families,administrative_source_type,final_priority_bucket,municipality,state,period,side_scope,department_scope,linked_search_waves,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,duplicate_relationship_count,exact_duplicate_source_review_ids,prior_reuse_source_review_ids,version_relationship_ids,payload_origin,source_review_only,analytical_extraction_performed
EXTREADYQ-30aa16d9d4322ee9097bd09f,EXTSOURCE-d86dec2aa65b44d846d1a8ec,EXTSRCREV-1ed82f995847d2716cabcebc,EXTPAYLOAD-d86dec2aa65b44d846d1a8ec,0aed574e71d0da8cb1f1ee4285013d446788abed46f375237687d8d1dbb55271,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0aed574e71d0da8cb1f1ee4285013d446788abed46f375237687d8d1dbb55271.html,30757,html,text/html; charset=utf-8,18-389-C-M-R-ch-5-SS-1,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,high,Shapleigh,ME,2025,all_units,all_units,external_search_wave_001_compacted,EXTCAND-8cf1058fbd5bd49c08788f19,ROOTCOMP-325d6c90d379093392908cd2,MECHEXP-200fd43b8ce23c5e5201bfc9|MECHEXP-46c77edb8e0402171192f845|MECHEXP-5fec503d0e535d7ed0270062|MECHEXP-79e0c3741b57b91cbbc47cb9|MECHEXP-fb1ac5c1ece3ffa22fbcf425,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-30adb0b2e25fee0816ad7e00,EXTSOURCE-db4865d0be7e7f25bb155418,EXTSRCREV-4b994b347cc8b4d51c8553b5,EXTPAYLOAD-db4865d0be7e7f25bb155418,04388f56fd4916682c6abf899e1110be17ab4265ae0ee5b86022062f900e86b2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/04388f56fd4916682c6abf899e1110be17ab4265ae0ee5b86022062f900e86b2.html,37692,html,text/html; charset=UTF-8,current-employment-statistics-0,html_text_candidate,official_administrative_summary,contextual_controls,recruitment_and_retention,other,repaired,Chester,NY,2025,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-c43abd861410988c120fba94,ROOTCOMP-563a29dec913be98b896ed8d|ROOTCOMP-6533d469dedb49e66474e19c|ROOTCOMP-698963aa96704a21788a0c7c|ROOTCOMP-ef699e72c9f7359e26949fec,MECHEXP-308d058bf2a08094e4f548b6|MECHEXP-3792a76a48c88d049c1c81bc|MECHEXP-3a47a0f282936724f2759b68|MECHEXP-3b6ac662d75083ea24dea8bf|MECHEXP-3f75327c42ebfb86113aee71|MECHEXP-41c33f3fe7b9b859159b3792|MECHEXP-45f0989d12365e9eef39d680|MECHEXP-5b09f55f8a45b75939dcf2f0|MECHEXP-6ceba3d5f7af393df82dfeb3|MECHEXP-72108b284c24f6f65379d6e0|MECHEXP-7503a5ed40d11d2be44d4e8d|MECHEXP-76e9720fcfd7f7058652aafd|MECHEXP-997bbb4316e8f4081f9b779d|MECHEXP-a764aeeb3fb4f6a6bbdc15dd|MECHEXP-b0bd0fa86bf404f302347218|MECHEXP-ca7ae4836d647a9ce9c9e35a|MECHEXP-d18906137e7a58ef326c834d|MECHEXP-f30ee38bb31a49d8f9dbb302,,upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-30b8f9146b4ad60deef87b8a,EXTSOURCE-bf7e18ad033a5996ace3227e,EXTSRCREV-f586c5b70046e0b979ba3909,EXTPAYLOAD-bf7e18ad033a5996ace3227e,69d43ea44bc3dd3c4d69780e332386660e6ce9b8aebcee606c5d50c8410b231e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/69d43ea44bc3dd3c4d69780e332386660e6ce9b8aebcee606c5d50c8410b231e.pdf,5957990,pdf,application/pdf,ACFR-Farmington-City-FY23-1.pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,high,Farmington,IA,2016,all_units,all_units,external_search_wave_001_compacted,EXTCAND-a7cca0c23239e682c8e0dc43,ROOTCOMP-a9d6287a460d64c042efd359,MECHEXP-24e6ee3f65049419612fb8a2|MECHEXP-6abb4bcca5ba7924e848b4c8|MECHEXP-ad14994c8a2da04d015cd2a2|MECHEXP-dfe27997dd28fce01d2e68ce|MECHEXP-f3050b2c583688e515348561,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-30b906145b3d4d5db6e23b47,EXTSOURCE-6218b8b254e96926308bc2ea,EXTSRCREV-c445a948b8cd6545f7b063ad,EXTPAYLOAD-6218b8b254e96926308bc2ea,dd96c415d124375a9317f3ade752e9125a65b203434c17b735d76bcf58f4fd3f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd96c415d124375a9317f3ade752e9125a65b203434c17b735d76bcf58f4fd3f.html,651160,html,text/html; charset=utf-8,index.html,html_text_candidate,official_administrative_summary,contextual_controls,implementation_confirmation,payroll_roster,high,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-0e11991b65373a9fe96358f6,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-30bc69e02b5955d7cd9de9c6,EXTSOURCE-378d021e4929cbbf0b9bd983,EXTSRCREV-86e9d624221e488b2c78f0d8,EXTPAYLOAD-378d021e4929cbbf0b9bd983,66e4abc10fd52268c2fd06c3678f8391878fe272f84b77596eaa5dc6da7e0ff8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/66e4abc10fd52268c2fd06c3678f8391878fe272f84b77596eaa5dc6da7e0ff8.pdf,7276,pdf,application/pdf,2017_01_SCH_K.pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Barrington Hills,IL,2017,police,police,external_search_wave_002_exhaustive_residual,RESCAND-31d8abd10f6909a05540873e,ROOTCOMP-158e25b1362e0d71dd429fee,MECHEXP-1af75edfa63b5cb6cc4e1640|MECHEXP-2174ba011cdacfbbeee0f6c3|MECHEXP-4e684fbc5aad4338acaaaecb|MECHEXP-ab818287f5252827a5e62f31|MECHEXP-d20702b310da0db5b13910c2,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-30c3e5539a8314bdfb69baf5,EXTSOURCE-b23e175b0cb2d3584d2116e3,EXTSRCREV-fc984a6cfaebf4dc69b303f4,EXTPAYLOAD-b23e175b0cb2d3584d2116e3,00501c0b37b10800fe8ab7ce5d99126950ab1e6b822ba5490589c61523be666d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/00501c0b37b10800fe8ab7ce5d99126950ab1e6b822ba5490589c61523be666d.html,105903,html,text/html; charset=utf-8,Archive.aspx,html_text_candidate,official_administrative_summary,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Bedford Park,IL,2024,non_safety,non_safety,external_search_wave_002_exhaustive_residual,RESCAND-fae0be5d3ef00f22aba99491,ROOTCOMP-ca49dbdce0bbec48ca22543a,MECHEXP-28e0cf80bb4e765c136e7d1a|MECHEXP-4dfbfaf50049e5aed4877d8b|MECHEXP-8642d6b5da826519391f7fda|MECHEXP-8e030c1eb27822abbe50c5ab|MECHEXP-da4e6479345eb076dd958f56,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-30c7fcd919a2a49fb0b46476,EXTSOURCE-82ce7d1c9f63ee66dc6f5cbd,EXTSRCREV-60d5905fe6a449eb6365a31c,EXTPAYLOAD-82ce7d1c9f63ee66dc6f5cbd,a84aeb64b35e2cea7278dc5a5a52424f09c309b059cc4ef86d0e1e0973105bd9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a84aeb64b35e2cea7278dc5a5a52424f09c309b059cc4ef86d0e1e0973105bd9.html,94042,html,text/html; charset=UTF-8,25-27,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,payroll_roster,high,Black Earth,WI,2025,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-d347eba9fd01814228f54caa,ROOTCOMP-246c5dfbf21f8a9af058919e|ROOTCOMP-bcd1520d67c25db434d9ba20,MECHEXP-1161169947274865e74c8a21|MECHEXP-7e4f1f109ced9c0e5f1d710f|MECHEXP-8bd780228b99260d2f8b9a48|MECHEXP-c918a84014b737f0a707f269|MECHEXP-dba9fe52d2af601580a0dc20|MECHEXP-e98725e235e84d2d38811730|MECHEXP-f4dd37ddff34e8107d9b3523|MECHEXP-fa85347ca9e58bb5291d814f,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-30ccaf19e9d2c5c387901a51,EXTSOURCE-c04900f046d7b20d6de3eeae,EXTSRCREV-d402bee0a53396816d35bddb,EXTPAYLOAD-c04900f046d7b20d6de3eeae,cd7cfcd1d051ca831e4dc5ecbe2c94de7d8bdb80e7045d47a05ec2a47b386716,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cd7cfcd1d051ca831e4dc5ecbe2c94de7d8bdb80e7045d47a05ec2a47b386716.pdf,339674,pdf,application/pdf,_11172025-483,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,high,Merrill,OR,2017,non_safety,non_safety,external_search_wave_001_compacted,EXTCAND-70d285699210f5c206862154,ROOTCOMP-91b735292528b874dd56b688|ROOTCOMP-ff6f2254297e43b717dcb3d3,MECHEXP-13b5f2758d37d29669105b06|MECHEXP-1aa41b18798cc510738f8392|MECHEXP-1e83580d3bc0f8441c082718|MECHEXP-5c3aaab465f725fc9965c23d|MECHEXP-5ee52a5910fe7085e9bec4a0|MECHEXP-76617e5fd5c4bc2d6a37468e|MECHEXP-b4b3a0e2906e02aa9d390ddb|MECHEXP-cd06409ff73f394c445c2226|MECHEXP-e117fa8afa3d352ede9e12d1|MECHEXP-f850f9242daebd788c0e4dbd,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-30cebfc5514e8ce2e921232d,EXTSOURCE-f74b5c410c07e38df2d89840,EXTSRCREV-c69f24c8fc4ed0c304d96f64,EXTPAYLOAD-f74b5c410c07e38df2d89840,1d862595e2118f2de082e69989b190d6fe2d758b1b8ff090cc6d005ea772f516,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1d862595e2118f2de082e69989b190d6fe2d758b1b8ff090cc6d005ea772f516.html,84938,html,text/html; charset=utf-8,2024-Budget-Financial-Reports,html_text_candidate,official_administrative_summary,implementation_confirmation,payroll_and_earnings|staffing_and_headcount,ordinance_or_resolution,high,Castle Pines,CO,2024,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-f677d6d2f42f4d70849dda94,ROOTCOMP-ca75d89b46c0ed5311f995c7,MECHEXP-0c31c6f0141bf7e3f074337d|MECHEXP-2f7d4997f0942b777db799ea|MECHEXP-3f12b9ba858015df306ec336|MECHEXP-56deb7af2c90a19f0b80c7f6|MECHEXP-5f73c4af0bc2ccf238badefb|MECHEXP-66835c9b4a587f901d117e59|MECHEXP-6a27d02fb969ede00189753a|MECHEXP-c2c4f62be03d081f99fe0de0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-30d3f03435507f0d060272f8,EXTSOURCE-c079ce9f9ef1ab9d2d90e50d,EXTSRCREV-e8694c546e6abbe90e561d14,EXTPAYLOAD-c079ce9f9ef1ab9d2d90e50d,6aa39e8196e6ec52565223f06de1323acf5c8d7299ca77599f3b9af7e6d8104a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6aa39e8196e6ec52565223f06de1323acf5c8d7299ca77599f3b9af7e6d8104a.pdf,1724892,pdf,application/pdf,employment-and-economic-development.pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,payroll_roster,high,Benson,MN,2025,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-3db819083866e09f46950e1a,ROOTCOMP-6e764eb3589688fa39360326|ROOTCOMP-c593d48dae3d674cb5d8ee77,MECHEXP-1bbb57ecd8548cc7e4bde3a1|MECHEXP-1feead0a9b9694ad335e4dc1|MECHEXP-351802ae8269977a64d0c897|MECHEXP-4c6ae41447c73bc060556bd1|MECHEXP-55eaecd143b9a7f3eea6fe5c|MECHEXP-5f94088ae4a9be6c7dd2ef75|MECHEXP-6d0150ed3870b900f7de065e|MECHEXP-75aa04e5996a5462055335d9|MECHEXP-7bf85d0f74efb22f78278381|MECHEXP-c5d9cc4c7330ec3f243f26fb|MECHEXP-f4ac48004c3a7d2756d72574,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-30d43e6bff96720d98459115,EXTSOURCE-e17c6727e0a7403b6a51b0ee,EXTSRCREV-b148cc094cb2f20f0c96df35,EXTPAYLOAD-e17c6727e0a7403b6a51b0ee,4995ebf9e01c1fcddbb7b0a2b7e7d92878f8ed9a00fe1515da5cf839cd940949,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4995ebf9e01c1fcddbb7b0a2b7e7d92878f8ed9a00fe1515da5cf839cd940949.html,100936,html,text/html; charset=utf-8,Budget-Breakdown,html_text_candidate,official_administrative_summary,payroll_and_earnings,implementation_confirmation,budget,high,Bedford,OH,2016,police,police,external_search_wave_002_exhaustive_residual,RESCAND-47b0812f64ff969032cc0ea5,ROOTCOMP-1f17541ac831da3f2fefc2ef,MECHEXP-437b7c966d927dd044fd5187|MECHEXP-517eb6e381009503981e311a|MECHEXP-6b38ac9b5af7087b3bca2919|MECHEXP-af72a28b082260f49424f332,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-30d765983ea4657444088979,EXTSOURCE-0672ccb471d2cedd76ba6ccc,EXTSRCREV-39d74dd8aaea1d1a6c720d9d,EXTPAYLOAD-0672ccb471d2cedd76ba6ccc,5bbf9c0820d20201130d698190743b8b1d03e3397fc0879da864ddd61b900936,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5bbf9c0820d20201130d698190743b8b1d03e3397fc0879da864ddd61b900936.pdf,2575879,pdf,application/pdf,Marquette-Strategic-Plan-Rev.1-15-26.pdf,parse_text_pdf_candidate,direct_official_administrative_record,staffing_and_headcount,,salary_schedule,high,Oconto,WI,undated,all_units,all_units,external_search_wave_001_compacted,EXTCAND-62efb9fbc2de9b2c418e4f22,ROOTCOMP-aa200cdf93cc811d6ac033e2,MECHEXP-620150178dd37fc0834b5a21|MECHEXP-77472978caf799749501a709|MECHEXP-9d12592cf5fe3b7356d073f6|MECHEXP-f83dab5f3003eb9e068b4b8d,,upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-30df1751063898432a0feb5b,EXTSOURCE-2d7ad76d0e3d1c0b1c123610,EXTSRCREV-99f546ab0e35321b897d106f,EXTPAYLOAD-2d7ad76d0e3d1c0b1c123610,c7381d9b7b0fc59d8fe3c961b95f0026468d90b87d411256c1083a7e927331df,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c7381d9b7b0fc59d8fe3c961b95f0026468d90b87d411256c1083a7e927331df.html,138683,html,text/html; charset=UTF-8,human-resources,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,high,Batavia,NY,2024,police,police,external_search_wave_001_compacted,EXTCAND-ea3306163b0320148944181c,ROOTCOMP-df03fbf9fd4f5640ffb6b85f,MECHEXP-3835f087c23110c0ede4707f|MECHEXP-7850ec01a63899f2b28c363e|MECHEXP-a08f1e6848d67273e92bc969|MECHEXP-fe51a596c0d8a359a437b96b,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-30e26c56962b28025685a3b7,EXTSOURCE-517b789384d527863f7148f1,EXTSRCREV-3d939bdb6f3cc7b205229bc5,EXTPAYLOAD-517b789384d527863f7148f1,274d77523894148cc2eff5a02aab2d94cec45529915cd9ddeafaa0ed3d48bb1b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/274d77523894148cc2eff5a02aab2d94cec45529915cd9ddeafaa0ed3d48bb1b.pdf,131496,pdf,application/pdf,CH0193.pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,high,Gilmore City,IA,2023,all_units,all_units,external_search_wave_001_compacted,EXTCAND-f51766d32dca5cd83b411092,ROOTCOMP-a0632418e218d69938dff115,MECHEXP-0fae72984f43dbc75a528b70|MECHEXP-11af5b6524fa9d471cb20877|MECHEXP-12f344b5bcbb80196dec701e|MECHEXP-2e1fc5ea7c14b09eea4600c0|MECHEXP-a53cab826c66fbc6a69fa81d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-30e3af9affb541be213236d1,EXTSOURCE-03f8c764215b7f09df1cf032,EXTSRCREV-1e4cdeea052d78cbc9654b30,EXTPAYLOAD-03f8c764215b7f09df1cf032,70171e90c9930e6e0c871f3a0de02c24f9c5c67a867db9b5bf9af2c9dfdc3346,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/70171e90c9930e6e0c871f3a0de02c24f9c5c67a867db9b5bf9af2c9dfdc3346.pdf,1827592,pdf,application/pdf,NBB02_26-27_Narrative.pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Allegheny,PA,2023,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-415fc8a6d51aee6898b09bcb,ROOTCOMP-17db31b69fa64c8159ffff2b,MECHEXP-1d329b1609cd90c07f6ff7f4|MECHEXP-4dc84350e099f23f963ffdcd|MECHEXP-da9c2c7b0025d4e3adc29fba|MECHEXP-eb4ecaddd373824c8286bdaa,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-30e87d302fdd8b03e8acd770,EXTSOURCE-e700b5e1735a9a8cc3af0bde,EXTSRCREV-08c356e281b4297b1258aa02,EXTPAYLOAD-e700b5e1735a9a8cc3af0bde,2c71654686a48fcc2064df74fd32ad61c3dfa94d310bef321e60f3e813095976,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2c71654686a48fcc2064df74fd32ad61c3dfa94d310bef321e60f3e813095976.html,83728,html,text/html; charset=UTF-8,carteret-county,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,high,Atlantic Beach,NC,2025,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-13807db87b2e3a8acdd5a7c1,ROOTCOMP-6ec7d2e0b8f8ad5b11bd3e7e,MECHEXP-24a21baeaf1d06f52bd4fd97|MECHEXP-3d09c970abb4438a6a219ccd|MECHEXP-46f1b0b852f5b05c9bf1c512|MECHEXP-c1007c49dad782232eeb287f|MECHEXP-d30fa1ecadac5322190984a1,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-30e8de9a49709ca5315abb02,EXTSOURCE-1be68e0b33e486adb61c6930,EXTSRCREV-c6f6c8f803b35bc32c1f0137,EXTPAYLOAD-1be68e0b33e486adb61c6930,21ad2a8c63c85febb6eb703b91b7f9681503bba3ad92eca4895982a68f73dfd4,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21ad2a8c63c85febb6eb703b91b7f9681503bba3ad92eca4895982a68f73dfd4.html,124950,html,text/html; charset=UTF-8,69f37c0e4b9da,html_text_candidate,official_administrative_summary,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Crete,NE,undated-source-CBSRD-20260728-3d7b690187d8c2636953,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-f11ff757453882222270138f,ROOTCOMP-aee90f2af589612dade4a7e1|ROOTCOMP-dfaf60748d4fdd2d77f940cc,MECHEXP-19a0f384e83d67c1bb156ad1|MECHEXP-22d6f28ec3d5edc5301cab23|MECHEXP-a10dc55904fa2fa3903e8474|MECHEXP-a7b7ce346d63faf90c5c14b4|MECHEXP-b0c03d5c7e7a045acfcc2444|MECHEXP-c1e3aa350ece1494d8e37fd3,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-30eccc07f44d0825427adcd6,EXTSOURCE-8a0753e20f8c712fe81f4932,EXTSRCREV-91d02dcf4be9162d34a501bc,EXTPAYLOAD-8a0753e20f8c712fe81f4932,110ac5ad30f89046cbf331622ba8a7d43742d2ebaa5846c7b7d16b4e2f376046,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/110ac5ad30f89046cbf331622ba8a7d43742d2ebaa5846c7b7d16b4e2f376046.html,42578,html,text/html; charset=utf-8,Ohio-Admin-Code-742-7-11,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,payroll_roster,high,Bloom,OH,2019,fire,fire,external_search_wave_002_exhaustive_residual,RESCAND-52c6d0ebd09fe1174e0ae6a6,ROOTCOMP-64c382951e5a4d2a088c62d7,MECHEXP-04c140a3db8a13eba85de781|MECHEXP-0d407a31a6a8f041d84ba0dd|MECHEXP-2c90d58f28b4c8f06da19091|MECHEXP-8bc25105893f6ca0c3247a10|MECHEXP-d77e56dc205629af2e5b1c7c,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,0,,,EXTVERSION-20c0809a431fc1cf5501c44e|EXTVERSION-4d83c69d73a44ef48938c2cd,current_30_gib_store,True,False
EXTREADYQ-30f0a4b594d124138cc1bfaa,EXTSOURCE-506b6dd3b8f719ea2fe3627c,EXTSRCREV-9a130e2cb9388cb9cb862f9b,EXTPAYLOAD-506b6dd3b8f719ea2fe3627c,abb7706fce31e2daa5983d047f1a54302f1cbd4477c64082ee5a0874b6b86a18,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/abb7706fce31e2daa5983d047f1a54302f1cbd4477c64082ee5a0874b6b86a18.html,21615,html,text/html,index,html_text_candidate,official_administrative_summary,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Burt,MI,2019,fire,fire,external_search_wave_002_exhaustive_residual,RESCAND-634204255f3ff53e492f38e5,ROOTCOMP-976b91aeed59005ff50c1944|ROOTCOMP-d9afe43f5e82fd1ac91f6023,MECHEXP-1e2e70bcc918bd871301fc4c|MECHEXP-3103d424f445a1c60521d5a1|MECHEXP-3f446b8d6230377e4fc7cc39|MECHEXP-5b877ae843ae43ce516309e3|MECHEXP-8138a97280c948026c722068|MECHEXP-a96519b1f2a1af23b1adbb15|MECHEXP-bb6b921489a182f87d755c2f|MECHEXP-bfc21ffe9f55850ad250b9cb,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-30f2219ba992b4cb85feb4ac,EXTSOURCE-fb785afed44620bdab53b762,EXTSRCREV-b0b67cbca8a855955a59e259,EXTPAYLOAD-fb785afed44620bdab53b762,8020d8b899a2b64b4cebab2f434386e962d60f3649c2795563b23a10fc480ceb,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8020d8b899a2b64b4cebab2f434386e962d60f3649c2795563b23a10fc480ceb.html,358656,html,text/html; charset=UTF-8,faculty-handbook,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,high,Earlham,IA,2023,police,police,external_search_wave_001_compacted,EXTCAND-0911fac2e8d69338b3424903,ROOTCOMP-b3d54cdac3b5aaed2d4e1064,MECHEXP-4f81b70ff03041326dab24d3|MECHEXP-5553e78a15307a2bff1a2b91|MECHEXP-63e492030656a0a5c629d2a9|MECHEXP-9e21f1f75db155be42f6f96d|MECHEXP-c66ce57a8b5b1f7a7411f5e5,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
