MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids,html_bounded_inspection,html_bytes_inspected,html_diagnostic_text_persisted,html_encoding,html_form_count,html_link_count,html_navigation_density,html_payload_bytes,html_row_element_count,html_script_count,html_structured_data_script_count,html_table_count,html_valid_html_structure,html_visible_text_characters
text/html; charset=utf-8,bf45aa06a08502e24357dcf6f330ef6c60cd34fe4a986a17a41ce9a4144c0bf1,payroll_roster,0,14228,1,EXTPAYLOAD-00909f509836dd1d7cbf450d,EXTSOURCE-00909f509836dd1d7cbf450d,1,EXTREADYQ-e5aaa797d762a6ed7f548bf8,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":14228,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":33,""navigation_density"":0.070213,""payload_bytes"":14228,""row_element_count"":0,""script_count"":9,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3443}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:39.085864+00:00,0.001344,EXTCAND-ec688899d05721b93be4600e,,MECHEXP-2110f67d41cac2eff1180c76|MECHEXP-459d5814892e9f222e9de374|MECHEXP-7bca0bdaeeab2da1545cdf86|MECHEXP-826a658ca24d03568f9e3504|MECHEXP-c2a25107acba56dd4782b1cf,ROOTCOMP-15677a84b9cd334c105308ef,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bf45aa06a08502e24357dcf6f330ef6c60cd34fe4a986a17a41ce9a4144c0bf1.html,Brooklyn,False,,current_30_gib_store,2022,html_table_candidate_queue,,readiness_lane_005,8,structured_data_or_dataset_signal,EXTREADINESS-81a9d939601590938c226f6b,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount,all_units,recruitment_and_retention,official_administrative_summary,MI,,False,14228,False,utf-8,2,33,0.070213,14228,0,9,0,0,True,3443
text/html; charset=utf-8,808b6e61423b40d4a6f8bbc54456d98637cfca9d9d0e3337e664d8711295dd87,benefits_document,0,106202,1,EXTPAYLOAD-0099935e48efcdcf57b9f5a8,EXTSOURCE-0099935e48efcdcf57b9f5a8,1,EXTREADYQ-0122d8d647574b449025ee24,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":106202,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":68,""navigation_density"":0.228956,""payload_bytes"":106202,""row_element_count"":0,""script_count"":50,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2122}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:39.140450+00:00,0.002605,RESCAND-8eed64f77f97c6a3692971f1,,MECHEXP-42e7135c196551d04313afb7|MECHEXP-b448d94bbfebad0b45630dcb|MECHEXP-c95c78193bbdd61d651d7bc5|MECHEXP-ca74a6776c066b9f00e77925|MECHEXP-e554b7357e6086e2aa479001,ROOTCOMP-10ec1cc2e4a57ec0c4b49dbb,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/808b6e61423b40d4a6f8bbc54456d98637cfca9d9d0e3337e664d8711295dd87.html,Blue Mound,False,Benefits,current_30_gib_store,2023,html_text_extraction_queue,,readiness_lane_002,8,substantive_visible_html_text,EXTREADINESS-794ee661f2a132c1cfb2ef46,html_text_ready,high,,implementation_confirmation|payroll_and_earnings,unclear,benefits_and_total_compensation,official_administrative_summary,TX,,False,106202,False,UTF-8,2,68,0.228956,106202,0,50,0,0,True,2122
text/html; charset=UTF-8,14c846c37c633632d16ddc320f66b3d1e8bc9a44cfdcfb39c1378ce2f0939d31,budget,0,184693,1,EXTPAYLOAD-00a12b392568f74643c07c1c,EXTSOURCE-00a12b392568f74643c07c1c,1,EXTREADYQ-34c71ec572940b0ffeaffa45,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":184693,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":46,""navigation_density"":0.151815,""payload_bytes"":184693,""row_element_count"":0,""script_count"":38,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1898}",,13,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_medium,True,2026-08-05T18:57:39.142306+00:00,0.001482,RESCAND-822155db9c42784140f346cb,,MECHEXP-01b2ef28d2bb833af0f7b9ee|MECHEXP-574cd93acf6ef9e1f5562794|MECHEXP-6df78a2f186b0ea7e6673a9f|MECHEXP-88ab0b44d62837b94024e8d0|MECHEXP-9428e66823a564ded6e98047|MECHEXP-9bc8ca01a189a0d448975852|MECHEXP-adcb9c5590968382d0a39a88|MECHEXP-b68d5a203d166e30d9f7c59e|MECHEXP-be7c4a04f060ae1fa5d0e781|MECHEXP-ee5715e2316dba737e9746db|MECHEXP-fe875f15dbf348ac5162b1f6,ROOTCOMP-62b96ad7c5052c0bb85fead8|ROOTCOMP-a4ac54d78711ececb43c03ab,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/14c846c37c633632d16ddc320f66b3d1e8bc9a44cfdcfb39c1378ce2f0939d31.html,Bruceton,False,accounts-and-budgets,current_30_gib_store,undated-source-B4X2500LIVE-20260729-007127,html_table_candidate_queue,,readiness_lane_002,9,structured_data_or_dataset_signal,EXTREADINESS-c5cebd0c1da96cc06e2088a9,html_structured_data_candidate,high,table_candidate,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,multi_family_administrative_source,official_administrative_summary,TN,,False,184693,False,UTF-8,0,46,0.151815,184693,0,38,1,0,True,1898
text/html; charset=UTF-8,c97342df200d618aac2d34efb0c46512cf4ecb83524ae1d0cd2ceab95ff1b956,payroll_roster,0,70727,1,EXTPAYLOAD-00a8d28c11f7331b6f77fb6f,EXTSOURCE-00a8d28c11f7331b6f77fb6f,1,EXTREADYQ-efada3ba59d9cd6dc42a4bb3,4,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":70727,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":138,""navigation_density"":0.244681,""payload_bytes"":70727,""row_element_count"":0,""script_count"":8,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3951}",,7,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:39.144956+00:00,0.002229,EXTCAND-07a741cca535e36af5a03319,,MECHEXP-01b935028084288f785d3609|MECHEXP-1337f01c065bd7b16213d032|MECHEXP-2faa72fcde6bddf9907d2753|MECHEXP-5ae0405b092b7ca744009c8d|MECHEXP-7114caf185962a9657e59ab4|MECHEXP-b43cd4867e145720afdf7dd8,ROOTCOMP-c1d9a794038d082afc2fa421,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c97342df200d618aac2d34efb0c46512cf4ecb83524ae1d0cd2ceab95ff1b956.html,Oberlin,False,benefits-summary,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_002,10,structured_data_or_dataset_signal,EXTREADINESS-89aef99764e041bee207ca59,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention,all_units,multi_family_administrative_source,official_administrative_summary,LA,,False,70727,False,utf-8,1,138,0.244681,70727,0,8,1,0,True,3951
text/html,ab15df8be1e6d03d4f839218aa4676b10f42cdfc963d4e519db86a9892665c84,payroll_roster,0,55059,1,EXTPAYLOAD-00ac5a5318f78383c3b5887b,EXTSOURCE-00ac5a5318f78383c3b5887b,1,EXTREADYQ-435dc8b1957a21cdbc99246d,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":55059,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":182,""navigation_density"":0.130466,""payload_bytes"":55059,""row_element_count"":59,""script_count"":23,""structured_data_script_count"":0,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":10208}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:39.095219+00:00,0.002015,EXTCAND-fdc33153c78e50b7d921a3de,,MECHEXP-084aeb0558730dd6dac56c34|MECHEXP-0ecd355d1d0d925dbd48879f|MECHEXP-4a236f93070f5adb5833f63b|MECHEXP-548c5fa47d745270c5d7f7d7|MECHEXP-e7687dd6c3c88c90e77c10d3,ROOTCOMP-2644fe18720854aea3bf33e8,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ab15df8be1e6d03d4f839218aa4676b10f42cdfc963d4e519db86a9892665c84.html,Morris,False,proposed.shtml,current_30_gib_store,undated,html_table_candidate_queue,,readiness_lane_004,6,html_table_structure_present,EXTREADINESS-cd91f756ea0dc3448479f714,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,NJ,,False,55059,False,utf-8,1,182,0.130466,55059,59,23,0,1,True,10208
text/html; charset=utf-8,3c409ec04ecd579301669ba2955e23d6cb3c5f05ac2de1f8b67cd61423467e07,payroll_roster,0,128443,1,EXTPAYLOAD-00b6f11cdc648372e82e9fda,EXTSOURCE-00b6f11cdc648372e82e9fda,1,EXTREADYQ-b51edbf80b051627b600416a,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":128443,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":88,""navigation_density"":0.354839,""payload_bytes"":128443,""row_element_count"":0,""script_count"":45,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1808}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T18:54:39.010925+00:00,0.003087,RESCAND-5c78a9a4439babcdfe88aa6e,,MECHEXP-0fce3712151a40a57d72b6cc|MECHEXP-261e48a0a26d8a4e632ab3f3|MECHEXP-6db015de5987f23f3628f103|MECHEXP-e1e81ccb9a101d6bbe82da2f|MECHEXP-f74e51a5cc4d1eea1ee0c9d6,ROOTCOMP-11b00e149bbe06c8729dd152,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3c409ec04ecd579301669ba2955e23d6cb3c5f05ac2de1f8b67cd61423467e07.html,Augusta,False,HR-Strategic-Plan-FY26-30,current_30_gib_store,2024,html_text_extraction_queue,,readiness_lane_001,4,substantive_visible_html_text,EXTREADINESS-554958bfeb33353645690f3b,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,staffing_and_headcount,official_administrative_summary,KS,,False,128443,False,UTF-8,2,88,0.354839,128443,0,45,0,0,True,1808
text/html; charset=utf-8,058c4e9f97e5e0436ea27ab8ddf6961cf3268d66dd6c18d0d42be80d254617a8,payroll_roster,0,142407,1,EXTPAYLOAD-00b90a2915c1f737e3222770,EXTSOURCE-00b90a2915c1f737e3222770,1,EXTREADYQ-15d443d60ee903d530a8db3b,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":142407,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":38,""navigation_density"":0.002365,""payload_bytes"":142407,""row_element_count"":8,""script_count"":14,""structured_data_script_count"":0,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":104794}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:39.100693+00:00,0.004851,EXTCAND-9b6d601fdbabc3fa2aa7ce45,,MECHEXP-0833b5bc100f44aa30a1bdba|MECHEXP-25c510a5226c5ac4ab71b313|MECHEXP-3ff6a3b327edfdfe436f25ef|MECHEXP-be3057ff490ddd3a70b847bf,ROOTCOMP-b99303ce4332bcb2360e1332,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/058c4e9f97e5e0436ea27ab8ddf6961cf3268d66dd6c18d0d42be80d254617a8.html,Center,False,pabull,current_30_gib_store,2022,html_table_candidate_queue,,readiness_lane_004,7,structured_data_or_dataset_signal,EXTREADINESS-4aee1410040d3945dca36bb1,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,PA,,False,142407,False,UTF-8,0,38,0.002365,142407,8,14,0,1,True,104794
text/html; charset=utf-8,804af04ef3e76ce60d41c8903adfc6092426d7742214f2dfbf29dd42ace05656,media_or_context,0,261446,1,EXTPAYLOAD-00c106b56c3fab0363bafbdb,EXTSOURCE-00c106b56c3fab0363bafbdb,1,EXTREADYQ-8636edbfcf594df7a5d500db,1,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":261446,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":92,""navigation_density"":0.007037,""payload_bytes"":261446,""row_element_count"":0,""script_count"":51,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":83218}",,22,upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:03:39.108541+00:00,0.007278,RESCAND-9c952fe14e44bbe024135a6f,,MECHEXP-308d058bf2a08094e4f548b6|MECHEXP-3792a76a48c88d049c1c81bc|MECHEXP-3a47a0f282936724f2759b68|MECHEXP-3b6ac662d75083ea24dea8bf|MECHEXP-3f75327c42ebfb86113aee71|MECHEXP-41c33f3fe7b9b859159b3792|MECHEXP-45f0989d12365e9eef39d680|MECHEXP-5b09f55f8a45b75939dcf2f0|MECHEXP-6ceba3d5f7af393df82dfeb3|MECHEXP-72108b284c24f6f65379d6e0|MECHEXP-7503a5ed40d11d2be44d4e8d|MECHEXP-76e9720fcfd7f7058652aafd|MECHEXP-997bbb4316e8f4081f9b779d|MECHEXP-a764aeeb3fb4f6a6bbdc15dd|MECHEXP-b0bd0fa86bf404f302347218|MECHEXP-ca7ae4836d647a9ce9c9e35a|MECHEXP-d18906137e7a58ef326c834d|MECHEXP-f30ee38bb31a49d8f9dbb302,ROOTCOMP-563a29dec913be98b896ed8d|ROOTCOMP-6533d469dedb49e66474e19c|ROOTCOMP-698963aa96704a21788a0c7c|ROOTCOMP-ef699e72c9f7359e26949fec,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/804af04ef3e76ce60d41c8903adfc6092426d7742214f2dfbf29dd42ace05656.html,Chester,False,newsflash,current_30_gib_store,2025,html_text_extraction_queue,,readiness_lane_004,8,substantive_visible_html_text,EXTREADINESS-20449688f6df14b09141c56f,html_text_ready,medium,,recruitment_and_retention,police,staffing_and_headcount,official_administrative_summary,NY,,False,261446,False,UTF-8,2,92,0.007037,261446,0,51,0,0,True,83218
text/html,469c927d9d7af4f12e6b57ef03932e1a55f24647e7008db3e393b993b900210e,payroll_roster,0,40378,1,EXTPAYLOAD-00caec74931993099b10c52d,EXTSOURCE-00caec74931993099b10c52d,1,EXTREADYQ-16e5dc5d527aebb7b05ef51f,2,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":40378,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":73,""navigation_density"":0.207977,""payload_bytes"":40378,""row_element_count"":0,""script_count"":9,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2337}",,5,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,2026-08-05T18:54:39.012646+00:00,0.001101,RESCAND-e733a3e454bb093c398c1515,,MECHEXP-314f9e571629ba76e1e85f1b|MECHEXP-3cbd4ca67c211111183509cc|MECHEXP-8991ac5bf0a835e66b9d2265|MECHEXP-dbcdc4b00255b49421bfb1c0,ROOTCOMP-96df05e7770ea1bf200f9c72,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/469c927d9d7af4f12e6b57ef03932e1a55f24647e7008db3e393b993b900210e.html,Athens,False,election-results,current_30_gib_store,2025,html_text_extraction_queue,,readiness_lane_001,5,substantive_visible_html_text,EXTREADINESS-c7d7b805133cba05a709b758,html_text_ready,high,,,unclear,payroll_and_earnings,official_administrative_summary,OH,EXTVERSION-4b3d8a6701b64d312e44e9bc|EXTVERSION-5a919d5ec49c1d7c7823abfb,False,40378,False,UTF-8,0,73,0.207977,40378,0,9,0,0,True,2337
text/html,1a45bbb558f61c5c362a37cf1b645b2ef60ff1e33a2261385137b46420e76244,payroll_roster,0,291789,1,EXTPAYLOAD-01009107b6b3f35ff8ac0e3d,EXTSOURCE-01009107b6b3f35ff8ac0e3d,1,EXTREADYQ-1d1ecc25d9d747b3ac5f1409,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":291789,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":37,""navigation_density"":0.040261,""payload_bytes"":291789,""row_element_count"":0,""script_count"":12,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":6154}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:39.148909+00:00,0.00313,RESCAND-642d68c858969cf956fd1863,,MECHEXP-0882ba60a5961d0ea9f6261d|MECHEXP-0a2a34428590f5735cd9c7d8|MECHEXP-60fa202cb022f5cc3497f0da|MECHEXP-79edfb09262b54d5addef303|MECHEXP-7d590d61deabbbf23f69ebad|MECHEXP-986811fe41ceb63f3de08515|MECHEXP-db603b521050880452be3bc0|MECHEXP-ee3c62e64fc9dffe07c8b1d6,ROOTCOMP-5374544dcbecb89f77eb884d|ROOTCOMP-84e33d91754e6c4ecfbc5c62,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1a45bbb558f61c5c362a37cf1b645b2ef60ff1e33a2261385137b46420e76244.html,Bradley,False,11085200,current_30_gib_store,2026,html_text_extraction_queue,,readiness_lane_002,11,substantive_visible_html_text,EXTREADINESS-1056b4dd7de25dc7c7d6bb19,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,multi_family_administrative_source,official_administrative_summary,ME,,False,291789,False,utf-8,1,37,0.040261,291789,0,12,0,0,True,6154
text/html; charset=utf-8,ab6bf24aff2e46ea8e6ea3f64974258fe8c8511146323caf5e9c901483f93fbc,payroll_roster,0,131819,1,EXTPAYLOAD-01125b58a67e2676d85db34d,EXTSOURCE-01125b58a67e2676d85db34d,1,EXTREADYQ-9b51101f8f075e6b73495f7d,4,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":131819,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":106,""navigation_density"":0.165109,""payload_bytes"":131819,""row_element_count"":10,""script_count"":43,""structured_data_script_count"":0,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":4375}",,9,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:39.111422+00:00,0.002394,EXTCAND-3a4688e9b82ae31225ed1731,,MECHEXP-0f5033cc5691c0c7ae1f29f2|MECHEXP-2377efcb9f736d0cc6db726e|MECHEXP-635e21bc37225e700f988d4d|MECHEXP-92bfa2b587c78724065fc824|MECHEXP-ed768ef9cf2950f7be5d5ff2|MECHEXP-f2c6a1c56a8803d5c91caca5|MECHEXP-f74801317df6c1cab88ce522,ROOTCOMP-7346087bb553c20b03cbb0f2|ROOTCOMP-af6afc01e29de75f99f7177e,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ab6bf24aff2e46ea8e6ea3f64974258fe8c8511146323caf5e9c901483f93fbc.html,Sag Harbor,False,Village-Clerk,current_30_gib_store,undated,html_table_candidate_queue,,readiness_lane_004,9,html_table_structure_present,EXTREADINESS-0db3cd618dd194f981cb95c0,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,NY,,False,131819,False,UTF-8,2,106,0.165109,131819,10,43,0,1,True,4375
text/html; charset=UTF-8,f975fd26ca7906fec6fa8e7f18466b42afaf4b16585c0a8e27857d7ce7063fb3,recruitment_study,0,59786,1,EXTPAYLOAD-011289c779f8d4cebcccfd61,EXTSOURCE-011289c779f8d4cebcccfd61,1,EXTREADYQ-d695e41706ff4dcccbe6bb99,5,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":59786,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":107,""navigation_density"":0.126928,""payload_bytes"":59786,""row_element_count"":0,""script_count"":20,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":5973}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_medium,True,2026-08-05T18:54:39.016217+00:00,0.00159,RESCAND-46d7d26481de559f7f7fc328,,MECHEXP-2cf0bee45a75f59fd44b6986|MECHEXP-3ca92ac24a236e176e1c0977|MECHEXP-6aa4d1c688171767c29fd5cf|MECHEXP-7bf9068251f3e53232084e2d|MECHEXP-88fdee67c4726aa31ce79c7d|MECHEXP-9f87506f7a0335aaba1181b6|MECHEXP-ba0e3dcf307bd8acf11c75c9,ROOTCOMP-05a699927ad91ea8d3221293|ROOTCOMP-2066cc30dd47024b60cc4c79,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f975fd26ca7906fec6fa8e7f18466b42afaf4b16585c0a8e27857d7ce7063fb3.html,Chester,False,recruitment-and-retention-study-series-sworn-sheriffs-personnel-0,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_001,6,structured_data_or_dataset_signal,EXTREADINESS-c35b33d323e1dff79c0aa7f2,html_structured_data_candidate,high,table_candidate,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,police,recruitment_and_retention,official_administrative_summary,OH,,False,59786,False,utf-8,0,107,0.126928,59786,0,20,1,0,True,5973
text/html; charset=UTF-8,35d8f04248a17dfd34b6fec43baf025386d3effd7867212faf36c8d73f74949f,payroll_roster,0,83343,1,EXTPAYLOAD-01167a717375bbfc0229baeb,EXTSOURCE-01167a717375bbfc0229baeb,1,EXTREADYQ-fef40114f133f3b578c94e1f,5,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":83343,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":249,""navigation_density"":0.275442,""payload_bytes"":83343,""row_element_count"":0,""script_count"":7,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":6654}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:00:39.100712+00:00,0.002867,RESCAND-a64246ab26fb4ec1272f106d,,MECHEXP-16df61ad349cdd5cec01dce2|MECHEXP-22f2a6a6c647d031c4242d15|MECHEXP-901a1bb1127d487182a88598|MECHEXP-93cda44027a9c403e0cedca0|MECHEXP-ce7e0085e5b6b2d074e53662|MECHEXP-d55459848504248ef42230c4|MECHEXP-fef183ec75f38f93f5b7790f,ROOTCOMP-1f99df04e1f36cdb18b4843c|ROOTCOMP-ef54651b801c3021ae492f45,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/35d8f04248a17dfd34b6fec43baf025386d3effd7867212faf36c8d73f74949f.html,Coventry,False,budgets-financial-data,current_30_gib_store,2020,html_table_candidate_queue,,readiness_lane_003,6,structured_data_or_dataset_signal,EXTREADINESS-e89f45da9bf040b150841b71,html_structured_data_candidate,high,table_candidate,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,fire,multi_family_administrative_source,official_administrative_summary,OH,,False,83343,False,utf-8,1,249,0.275442,83343,0,7,1,0,True,6654
text/html; charset=UTF-8,5c8f4c6e119a49df427e7ab0967f82d6cfa9632ef4d6f2c0573abc31644be6f9,payroll_roster,0,112320,1,EXTPAYLOAD-0116e1fc7121806f9d1cb8d0,EXTSOURCE-0116e1fc7121806f9d1cb8d0,1,EXTREADYQ-cb8e5da9c760411feb1f2620,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":112320,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":220,""navigation_density"":0.252294,""payload_bytes"":112320,""row_element_count"":0,""script_count"":26,""structured_data_script_count"":2,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":6402}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:00:39.104295+00:00,0.003068,RESCAND-24012cad4c1759441c855d8b,,MECHEXP-9c2836026aff7d0fff518a00|MECHEXP-aaed45302c77bc0398222c33|MECHEXP-b55d97d96d1e911e30864e29|MECHEXP-bd38d4bb00db3542a605e6a6|MECHEXP-beba0ac88b4c4aa192782134,ROOTCOMP-43dd7b93bce85f2b5f2b4e39,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5c8f4c6e119a49df427e7ab0967f82d6cfa9632ef4d6f2c0573abc31644be6f9.html,Colfax,False,enterprise-documents,current_30_gib_store,2018,html_table_candidate_queue,,readiness_lane_003,7,structured_data_or_dataset_signal,EXTREADINESS-92b1178a1dd015a98ec4fa5f,html_structured_data_candidate,high,table_candidate,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,CA,,False,112320,False,UTF-8,1,220,0.252294,112320,0,26,2,0,True,6402
