canonical_source_record_id,retained_source_id,canonical_payload_id,SHA_256,local_artifact_path,payload_origin,reconciliation_status
EXTREADYQ-ce9b96b24e49cd5743375eea,EXTSOURCE-f2854b38bffcbc66ba39d39a,EXTPAYLOAD-f2854b38bffcbc66ba39d39a,cf2e0bdb2e7c00f888d39201d3612e35c8a120ae708779a4ee528ee23b09c4cf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cf2e0bdb2e7c00f888d39201d3612e35c8a120ae708779a4ee528ee23b09c4cf.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cea051964959e3a209c37a75,EXTSOURCE-825f5b8bc3f000abbe883068,EXTPAYLOAD-825f5b8bc3f000abbe883068,509f942fd86d6246620eee62ca163283cbe296d44dd5b742f8f5df13a7e72c6b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/509f942fd86d6246620eee62ca163283cbe296d44dd5b742f8f5df13a7e72c6b.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-ceb14ff1871da299b752cfb6,EXTSOURCE-99d690f0e262df57515ef98c,EXTPAYLOAD-99d690f0e262df57515ef98c,8fe038b63735c7af5f0e009594058e419f42da56926a5805be0fb3d86f38f237,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8fe038b63735c7af5f0e009594058e419f42da56926a5805be0fb3d86f38f237.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-ceb7e6862d764947b0c6f819,EXTSOURCE-f0f5ee788bc3290807a326ef,EXTPAYLOAD-f0f5ee788bc3290807a326ef,499f3fca0d95125cfec3e292f46b8f8033cf1fb314266a7505f5560bada109a2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/499f3fca0d95125cfec3e292f46b8f8033cf1fb314266a7505f5560bada109a2.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cebb5795e92bd17172d30b8f,EXTSOURCE-a12802596364e32f89c9d8d8,EXTPAYLOAD-a12802596364e32f89c9d8d8,f33c0c94d2aad9efa27d92bbc433ed5034021bff11a8405fb47d74f75299d5b6,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f33c0c94d2aad9efa27d92bbc433ed5034021bff11a8405fb47d74f75299d5b6.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cec27fab36888bf44e0f2876,EXTSOURCE-1f695e6444465a0a6897d7e3,EXTPAYLOAD-1f695e6444465a0a6897d7e3,7a05f3e84d14a505ee1809d4f74b542e9fae571bab5a0abf32d12e519eb7dccb,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7a05f3e84d14a505ee1809d4f74b542e9fae571bab5a0abf32d12e519eb7dccb.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cec2c53e27ad41ac364aa440,EXTSOURCE-bfe5fd1e9a74762b234ee9bd,EXTPAYLOAD-bfe5fd1e9a74762b234ee9bd,2fe7c980e81fddf8dfbdd5047eaa911acb400d0b1d95773d1ba07e85cb023047,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2fe7c980e81fddf8dfbdd5047eaa911acb400d0b1d95773d1ba07e85cb023047.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cec4d4e44f7f2f71d9079443,EXTSOURCE-61036495faf8b9a195c6892c,EXTPAYLOAD-61036495faf8b9a195c6892c,e3f0096f5c3e4e5a29dc1dc3f42e08b17066f3a623f09ba9555eaa2a33343971,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3f0096f5c3e4e5a29dc1dc3f42e08b17066f3a623f09ba9555eaa2a33343971.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cec70675dd70442bf66c1f19,EXTSOURCE-63e090e2c8994996d39912d6,EXTPAYLOAD-63e090e2c8994996d39912d6,6edadf01a99deeff9e051ac3189bd30dc08a0723e8798b08c7db63c3ecb92be0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6edadf01a99deeff9e051ac3189bd30dc08a0723e8798b08c7db63c3ecb92be0.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cedd6b8b3f56dd6503c6c3ad,EXTSOURCE-b66d69c01f5eee20ba2f8ebb,EXTPAYLOAD-b66d69c01f5eee20ba2f8ebb,21bf9018c7972526a168651ccb331bc0f6eb2f4f0a7246255ee5177a09386839,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21bf9018c7972526a168651ccb331bc0f6eb2f4f0a7246255ee5177a09386839.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cee67dbe45c37ac59a425c78,EXTSOURCE-2629a57bed1faef180bc8d88,EXTPAYLOAD-2629a57bed1faef180bc8d88,1df64445029226dc5324cfbbafaabfc90f0290fd31951e8dcf0dabe5946616b2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1df64445029226dc5324cfbbafaabfc90f0290fd31951e8dcf0dabe5946616b2.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cee7999da4aa285945bb03a2,EXTSOURCE-8b8d07390bdd9a9af650ad7e,EXTPAYLOAD-8b8d07390bdd9a9af650ad7e,09df45d1fbe2855ec71b4f68fedd86608cf52f4ab9f3166f03de0c44d66bea77,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/09df45d1fbe2855ec71b4f68fedd86608cf52f4ab9f3166f03de0c44d66bea77.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cee8ee1224edde3525115054,EXTSOURCE-56e7dac3d14eaac6ea942c4c,EXTPAYLOAD-56e7dac3d14eaac6ea942c4c,b94307fc2f396980b1dfbe6cd5ee79fb67009ef86c75d8f5d9cffe934defd4f1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b94307fc2f396980b1dfbe6cd5ee79fb67009ef86c75d8f5d9cffe934defd4f1.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cef34e2be620e3a15ce43f9d,EXTSOURCE-e58fb6820330885544d00e4a,EXTPAYLOAD-e58fb6820330885544d00e4a,666ce12d2f434b95d9b080a5fb44cf48f21599a77a8dc4d02019635630a65d2e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/666ce12d2f434b95d9b080a5fb44cf48f21599a77a8dc4d02019635630a65d2e.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cef8f7bc2101a9ef7680d5d6,EXTSOURCE-418fefe236e8adefdbc084c4,EXTPAYLOAD-418fefe236e8adefdbc084c4,9b0d785e54d50792cb63b8b36c00998ac6479556069601e3511727a121ef85d4,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9b0d785e54d50792cb63b8b36c00998ac6479556069601e3511727a121ef85d4.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cefb050006142a9c5b44ccdb,EXTSOURCE-2a8756a4d741f448d8f6b884,EXTPAYLOAD-2a8756a4d741f448d8f6b884,3bf8e8a8500e04f564ac2da01c7d0de5e7be2de6fa4a13a2bdb2c931fef80331,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3bf8e8a8500e04f564ac2da01c7d0de5e7be2de6fa4a13a2bdb2c931fef80331.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cefe7e32e842a9969dd2f89b,EXTSOURCE-6afc56bd24b242d72e5f34cc,EXTPAYLOAD-6afc56bd24b242d72e5f34cc,087945333113282dcacaefdfb1fbe49b1c079141391aa101a8464e205ce37071,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/087945333113282dcacaefdfb1fbe49b1c079141391aa101a8464e205ce37071.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cefebe150fe8b38b436b79ff,EXTSOURCE-582555810ad408030ce927ef,EXTPAYLOAD-582555810ad408030ce927ef,bd82fb192d095344b553594de8b761f4c4dcb15d54a179d0b06035711a1b8b8f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bd82fb192d095344b553594de8b761f4c4dcb15d54a179d0b06035711a1b8b8f.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf0072e46e169e39c32d3389,EXTSOURCE-271935291d088bb0a88e35e4,EXTPAYLOAD-271935291d088bb0a88e35e4,db983e49206a053acb2ceb0f9c069d1e73dc7ae52629e5f5737596cd9295b98d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/db983e49206a053acb2ceb0f9c069d1e73dc7ae52629e5f5737596cd9295b98d.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf02c4a97a656c1dcdc9d9c7,EXTSOURCE-6b4e3da8fed30cda9672620a,EXTPAYLOAD-6b4e3da8fed30cda9672620a,9182557575a9fa0672ce544b432b8e242c25c071cc3af3642ad07208c12086e6,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9182557575a9fa0672ce544b432b8e242c25c071cc3af3642ad07208c12086e6.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf03fd36542a2a2d9e5932a9,EXTSOURCE-26e506d80e06351e7c6ac79e,EXTPAYLOAD-26e506d80e06351e7c6ac79e,ad5b00f8b8bb1deb7bed0f65ab264f99dc3957849264e896f6ea85bbc9b690f7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ad5b00f8b8bb1deb7bed0f65ab264f99dc3957849264e896f6ea85bbc9b690f7.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf0c883beb6fe7ff0c8cd403,EXTSOURCE-1e45fa11ba4dc307ce5e5e6b,EXTPAYLOAD-1e45fa11ba4dc307ce5e5e6b,e57cea33b06238b94b00988dce910d7f9cb91d416776248285f45b57e3903473,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e57cea33b06238b94b00988dce910d7f9cb91d416776248285f45b57e3903473.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf0ec69427948abea16aea52,EXTSOURCE-857de38515d5b5c85fe853f8,EXTPAYLOAD-857de38515d5b5c85fe853f8,19f53bd9e9a1a358cee32825909659cb54c1e697405ada1b9a1a4b55fdbefb24,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/19f53bd9e9a1a358cee32825909659cb54c1e697405ada1b9a1a4b55fdbefb24.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf110417629db880d133af0c,EXTSOURCE-901c27f49c0870966c2be060,EXTPAYLOAD-901c27f49c0870966c2be060,9f778d3e2f71d82ca702e4d00dbde0467f40f5aa9199342da8dd8c6bf13ad961,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9f778d3e2f71d82ca702e4d00dbde0467f40f5aa9199342da8dd8c6bf13ad961.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf234a6f2a1295fbf17e9282,EXTSOURCE-010f89e234e564aad1cf7334,EXTPAYLOAD-010f89e234e564aad1cf7334,4c356888a9b87913887cab440d1fbf3cbbe5bffd200791476dbe26857413ed78,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4c356888a9b87913887cab440d1fbf3cbbe5bffd200791476dbe26857413ed78.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf23f5534ce1b6bceffd8e04,EXTSOURCE-84324989c6ca0fc109d61ef9,EXTPAYLOAD-84324989c6ca0fc109d61ef9,2dda08be9f7bca3041f04e104abfb6f3de4878c1593cdd538aae01994fdd83bb,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2dda08be9f7bca3041f04e104abfb6f3de4878c1593cdd538aae01994fdd83bb.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf2693df5fcdbc7425eb7ccd,EXTSOURCE-d9371e02f3f35dd6c141b2ba,EXTPAYLOAD-d9371e02f3f35dd6c141b2ba,79ad153189092af93a7046b9e6a2ba3990c80c1a1044e8e842ee6bbb0e472122,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/79ad153189092af93a7046b9e6a2ba3990c80c1a1044e8e842ee6bbb0e472122.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf2aac103f8bd9e91ca9e42d,EXTSOURCE-75c8ace560f6893ad33e8f07,EXTPAYLOAD-75c8ace560f6893ad33e8f07,7e770ee87fa06f6a4b2451d24c73cfcefcbf99e64c9294930118a0eb760e2a0e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e770ee87fa06f6a4b2451d24c73cfcefcbf99e64c9294930118a0eb760e2a0e.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf2da10149d538160df69997,EXTSOURCE-40b986d277b2f2ac4673c263,EXTPAYLOAD-40b986d277b2f2ac4673c263,f8aa829b891e747f89c2710723e757204a81c79403b0d3ea1f9d5aeb800834c0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f8aa829b891e747f89c2710723e757204a81c79403b0d3ea1f9d5aeb800834c0.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf2deac58abc4e8b16f0a79a,EXTSOURCE-35e96743ec4718a10cf13759,EXTPAYLOAD-35e96743ec4718a10cf13759,b37513b42f6f0539d65105236c382efab538cbd69d6f16a2ec36e4dc536818f3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b37513b42f6f0539d65105236c382efab538cbd69d6f16a2ec36e4dc536818f3.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf33ae5f0813b0b05fdbcecf,EXTSOURCE-a79431e38e832131fde9858b,EXTPAYLOAD-a79431e38e832131fde9858b,9f4e01ce882f727d33eb4d0a901af44813bdce9210a2a149d1a483b026ba0e07,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9f4e01ce882f727d33eb4d0a901af44813bdce9210a2a149d1a483b026ba0e07.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf3ac16217ada29e5b0651fa,EXTSOURCE-2969b3ed725de2f6ff9426a3,EXTPAYLOAD-2969b3ed725de2f6ff9426a3,e5a176bf5d1cc90224f6a1ff549e435a62ce85f1d98482f787734d432393fafa,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e5a176bf5d1cc90224f6a1ff549e435a62ce85f1d98482f787734d432393fafa.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf3d4994133e83385866ea8e,EXTSOURCE-bd40c8aaa9307e4aade269c0,EXTPAYLOAD-bd40c8aaa9307e4aade269c0,6acc7a998c0976b43d7619d22dbb8f802d1dff1e200ad015fd882e0f48142c9d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6acc7a998c0976b43d7619d22dbb8f802d1dff1e200ad015fd882e0f48142c9d.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf40ba7adca9b7392935bb51,EXTSOURCE-45baf8cdb59a05e6f51ef5d5,EXTPAYLOAD-45baf8cdb59a05e6f51ef5d5,6ab4c221b02bcfa8adcaf9c5a46e50cc25b438ec3677a1222d5d37fa536a06ca,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6ab4c221b02bcfa8adcaf9c5a46e50cc25b438ec3677a1222d5d37fa536a06ca.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf43699830ff222a32bc98b6,EXTSOURCE-629a7bd7fa163cf3a1284e54,EXTPAYLOAD-629a7bd7fa163cf3a1284e54,ae8b330f11309437e834630c31fcb7658cb0e74f61c992e7f92baa7864826c08,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ae8b330f11309437e834630c31fcb7658cb0e74f61c992e7f92baa7864826c08.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf45f9bec735ed65755f3e28,EXTSOURCE-af14b315eb74d55df13463cf,EXTPAYLOAD-af14b315eb74d55df13463cf,4f1047025bbee1a5ce7dff8c3e6524ac8bffafc7088c6a80b5d2b8f2db0943a8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4f1047025bbee1a5ce7dff8c3e6524ac8bffafc7088c6a80b5d2b8f2db0943a8.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf483638e60c60049c305ebb,EXTSOURCE-94155610108b7ffe9baec595,EXTPAYLOAD-94155610108b7ffe9baec595,3dc3668c09af5002b143f0521f8a26c4c09e2c1262e646f37185e997c15bffe9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3dc3668c09af5002b143f0521f8a26c4c09e2c1262e646f37185e997c15bffe9.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf4b98f6751455ed6f12e0b3,EXTSOURCE-46e9003f6566d0e764dd479c,EXTPAYLOAD-46e9003f6566d0e764dd479c,7a994ffdf5c895b6d489f20b7e3f31e4c09d474614dc029cddf6c8b0134438a9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7a994ffdf5c895b6d489f20b7e3f31e4c09d474614dc029cddf6c8b0134438a9.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf4d541d7fbbf6f0b34e6363,EXTSOURCE-26d7768629c039e82eb56822,EXTPAYLOAD-26d7768629c039e82eb56822,eaab70847ad8d281ce8983ab945d8f7ee967e12652a5bacdeb1b60cd250be427,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/eaab70847ad8d281ce8983ab945d8f7ee967e12652a5bacdeb1b60cd250be427.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf5a9165ac9a3bfbe96318bc,EXTSOURCE-8ff54a7f82979e916087ef41,EXTPAYLOAD-8ff54a7f82979e916087ef41,8fef89999c5e7b7b6e3035bb4d3b262606f89c8f69e00899546686f040b6601e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8fef89999c5e7b7b6e3035bb4d3b262606f89c8f69e00899546686f040b6601e.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf603a46fe43ede5da916849,EXTSOURCE-ebd5f27df08f6243be0d201f,EXTPAYLOAD-ebd5f27df08f6243be0d201f,fd0286ebc7278c8666960f92d68be368a39205a2394ae638b4b6ab9d225c7d62,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/fd0286ebc7278c8666960f92d68be368a39205a2394ae638b4b6ab9d225c7d62.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf63657b84c004a7512fc34f,EXTSOURCE-dd110eb7cfad6c291b424331,EXTPAYLOAD-dd110eb7cfad6c291b424331,d8e19f2ea0a0e9892779b6ef2cc2b935bd7ea3ae9f5a32b948254d07f73923d8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d8e19f2ea0a0e9892779b6ef2cc2b935bd7ea3ae9f5a32b948254d07f73923d8.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf68a5bd9aa44b101114e856,EXTSOURCE-200575c6cb2642cbcdde146f,EXTPAYLOAD-200575c6cb2642cbcdde146f,77a66bc9323f9ec83752908a18471ded8ade1422010b9f40790bad974d5ca755,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/77a66bc9323f9ec83752908a18471ded8ade1422010b9f40790bad974d5ca755.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf6a856afbfa9d6f690a7f56,EXTSOURCE-bf77191aed181181d1d88606,EXTPAYLOAD-bf77191aed181181d1d88606,1714ef70a7e513b3c64019c72b57382bbad6536728c23224b003ac21812ecde6,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1714ef70a7e513b3c64019c72b57382bbad6536728c23224b003ac21812ecde6.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf6faaaa2ab2d19a60607176,EXTSOURCE-f3f01baeac08e4bd7114d4a7,EXTPAYLOAD-f3f01baeac08e4bd7114d4a7,b9200f687e90ef9168883fbea3f1018b3c92099842291616ac96ca0085960dc5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b9200f687e90ef9168883fbea3f1018b3c92099842291616ac96ca0085960dc5.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf71ea70303abf751355d41e,EXTSOURCE-b91edcc3770074de7bbab0d2,EXTPAYLOAD-b91edcc3770074de7bbab0d2,e300db025dcc9501ab22ae61a0c686ee64dfe4bec829fffc2a4d58b018b1823c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e300db025dcc9501ab22ae61a0c686ee64dfe4bec829fffc2a4d58b018b1823c.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf7e04ff16f756378607bfe2,EXTSOURCE-b7dd29d46fcad97c52506651,EXTPAYLOAD-b7dd29d46fcad97c52506651,f2ba35d616dd4ef89d29e9f694dc428cd19b2d8706c2e585dafd3f949db7b243,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f2ba35d616dd4ef89d29e9f694dc428cd19b2d8706c2e585dafd3f949db7b243.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf859356269cf3986e8a2f01,EXTSOURCE-af8f1b10fa3e2a1affd355d7,EXTPAYLOAD-af8f1b10fa3e2a1affd355d7,d01450e139d1467af5c97333d7315ea2a89c5ac1d00bc7f9af212d8f6366bc79,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d01450e139d1467af5c97333d7315ea2a89c5ac1d00bc7f9af212d8f6366bc79.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf8a15b88e6df8c9fa8cd74b,EXTSOURCE-fbc95dc581ed8c4cd3619cfb,EXTPAYLOAD-fbc95dc581ed8c4cd3619cfb,46bc25529971a5d0293b8122b59737bd2a13a47773abe62e84ec377f29d1dc0a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/46bc25529971a5d0293b8122b59737bd2a13a47773abe62e84ec377f29d1dc0a.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf8b5801ff72b94da84ea7a4,EXTSOURCE-622c1d2c92b2be579dca2046,EXTPAYLOAD-622c1d2c92b2be579dca2046,8f7d0ca3fdd9937cd3c70d23264491b6b4d2c111b4f7e421aceda08a1d4e92a9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8f7d0ca3fdd9937cd3c70d23264491b6b4d2c111b4f7e421aceda08a1d4e92a9.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf92f8c35a46a2830df585d7,EXTSOURCE-e7af5f8fc224b4fe51e05be0,EXTPAYLOAD-e7af5f8fc224b4fe51e05be0,aeacb9ae87f9933fab7c4e0663b66f20f1509b3431d8d559e78e04ab71f24186,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/aeacb9ae87f9933fab7c4e0663b66f20f1509b3431d8d559e78e04ab71f24186.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cf9476e34e4a4d58b72f13fc,EXTSOURCE-be1d8bee53af024fed7053fa,EXTPAYLOAD-be1d8bee53af024fed7053fa,8701540304abec945c8b3f66ed91748e09f7cc90c91fde7dacafb05039f4819f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8701540304abec945c8b3f66ed91748e09f7cc90c91fde7dacafb05039f4819f.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cfb15e12fd42b4b5722dc808,EXTSOURCE-dba329b4a5cbe3d51aa623a5,EXTPAYLOAD-dba329b4a5cbe3d51aa623a5,df9094cd3de5ea744404218e0e182ab3b8e91a6a433e7bb5a3b89ed9456cc3cc,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/df9094cd3de5ea744404218e0e182ab3b8e91a6a433e7bb5a3b89ed9456cc3cc.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cfb2a272c7334a5acb28af2e,EXTSOURCE-70a55a9f5d7ee0438270cbff,EXTPAYLOAD-70a55a9f5d7ee0438270cbff,284345b541bd252c4bad86c6e49b9936cdda553e76507d5b8685b4c0171477af,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/284345b541bd252c4bad86c6e49b9936cdda553e76507d5b8685b4c0171477af.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cfbe58a4b373de874261ec22,EXTSOURCE-aebe55e1d90bb684f7c374bf,EXTPAYLOAD-aebe55e1d90bb684f7c374bf,855254c020e5fcd09124d1b287016bb5553018f7acc1947745216c23164c46a6,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/855254c020e5fcd09124d1b287016bb5553018f7acc1947745216c23164c46a6.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cfc4e428ad557ce6af8b1e6a,EXTSOURCE-9f0beb642a9e89b8b63b7440,EXTPAYLOAD-9f0beb642a9e89b8b63b7440,c14de957ea4d229bb33ef6bf43594db3d3d95be731699e7199dee2c42d957532,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c14de957ea4d229bb33ef6bf43594db3d3d95be731699e7199dee2c42d957532.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-cfc8a2d42250f9962cda9c00,EXTSOURCE-62a5972224ba4d878e941767,EXTPAYLOAD-62a5972224ba4d878e941767,53bb31096063ae07edebdd2f6e88559a2a8611a6a211da40f1e23906c4a9d7dc,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/53bb31096063ae07edebdd2f6e88559a2a8611a6a211da40f1e23906c4a9d7dc.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cfc92983ccd188b4281ae9c6,EXTSOURCE-73208d0cd0727d88f5549675,EXTPAYLOAD-73208d0cd0727d88f5549675,69df84a7301820cd9ae9fe6eb663aae28b105273c9362e2c4d134213feff82a9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/69df84a7301820cd9ae9fe6eb663aae28b105273c9362e2c4d134213feff82a9.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cfcc929141699dff162b9d67,EXTSOURCE-8faf88ef4c1b257619db3fbd,EXTPAYLOAD-8faf88ef4c1b257619db3fbd,bb46a1c07d62db94ae7b6286d0897eef5f938bae9e186abfb1464108c1a0dbf0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bb46a1c07d62db94ae7b6286d0897eef5f938bae9e186abfb1464108c1a0dbf0.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-cfd09b962348996ee32fda32,EXTSOURCE-c7299c6d277ae1577c36bd16,EXTPAYLOAD-c7299c6d277ae1577c36bd16,e7c46a9d0979bb2a17d23868dfc5fe8b616119f232cbc7509a36212d577cc962,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e7c46a9d0979bb2a17d23868dfc5fe8b616119f232cbc7509a36212d577cc962.html,current_30_gib_store,valid_unique_payload
