MIME_type,SHA_256,administrative_source_type,analytical_extraction_performed,analytical_rows_extracted,byte_size,canonical_payload_id,canonical_source_record_id,canonical_source_review_id,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,duplicate_relationship_count,exact_duplicate_source_review_ids,expected_claim_upgrade_tags,extraction_priority,extraction_ready,final_priority_bucket,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,physical_payload_inspected_once,primary_content_family,primary_extraction_queue,prior_reuse_source_review_ids,propagated_at,readiness_hint,readiness_propagation_basis,readiness_reason_codes,readiness_result_id,readiness_status,retained_source_id,secondary_content_families,secondary_processing_hints,side_scope,source_quality,source_review_only,state,version_relationship_ids
text/html; charset=UTF-8,bf8ddb30f18514f8644e82338dbd93ced7625fcb0b16feb28bdffe2bff48d37a,payroll_roster,False,0,84887,EXTPAYLOAD-a1399c94d22071a267d3632c,EXTREADYQ-00231b2232940294e820fd12,EXTSRCREV-31dadb8738fca7457fe1a82d,,police,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-2ae1cfd26073336322d43d02,,MECHEXP-53d5fb7eb4a2821383a75aba|MECHEXP-a0d0b32f49ab17b2e8fe35dc|MECHEXP-a4eb03488af672663f3464ae|MECHEXP-ab129bc1e7502dca5d57fb28|MECHEXP-cc2b30ce84374e6b949cc682,ROOTCOMP-3e82acd747154967e644ba9a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bf8ddb30f18514f8644e82338dbd93ced7625fcb0b16feb28bdffe2bff48d37a.html,Butler,False,biennial-budget,current_30_gib_store,2014,True,payroll_and_earnings,html_table_candidate_queue,,2026-08-05T18:54:44.162422+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-8caa25668c8067611c2e07a5,html_structured_data_candidate,EXTSOURCE-a1399c94d22071a267d3632c,implementation_confirmation,table_candidate,police,official_administrative_summary,True,WI,
application/pdf,da61211a8834f846ff19fcd7360cd0580e24de7e2a937887462c50d81ff48f7d,payroll_roster,False,0,7868030,EXTPAYLOAD-1100ce9ddfa138d3788b591b,EXTREADYQ-002564d0bf68981527204736,EXTSRCREV-c88c967fb8c6eef0dc058909,,unclear,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,high,RESCAND-06c446affa1daf5b7ede7a5f,,MECHEXP-2388c9e718fc638403c4267d|MECHEXP-26a48daba51f580e42d9e529|MECHEXP-3e966d7c5945563a7e836e41|MECHEXP-47b0a865d97a92bf8115807f|MECHEXP-9d7ca9e4a504345172190e52|MECHEXP-c6c1be85327227ce0b507eb5|MECHEXP-dbb0a9ea7b22b50bfc6c4389|MECHEXP-ef1e6355bbe8bffc037bae9e|MECHEXP-f1e8009649516baf98340fd8|MECHEXP-f90a3bceed17cf7bd746e02d,ROOTCOMP-9c4cf1076baa69cc8134f7d0|ROOTCOMP-fbcb346e4f4a3e524b19a0cc,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/da61211a8834f846ff19fcd7360cd0580e24de7e2a937887462c50d81ff48f7d.pdf,Bainbridge,False,TaskForceReportFinal.pdf,current_30_gib_store,2016,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T18:58:01.848024+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-d8ec885219ed30fff5758907,parse_text_pdf_ready,EXTSOURCE-1100ce9ddfa138d3788b591b,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,,unclear,direct_official_administrative_record,True,OH,
text/html; charset=UTF-8,e46ad9d456f9782c283fbdd08c3748768c09893ee60903cd6cf42e323e8a85c6,payroll_roster,False,0,15561,EXTPAYLOAD-47d228a4ec3a625f45696d59,EXTREADYQ-0031351973d97b271dcf9a88,EXTSRCREV-df03d23961ad2c1ed53e60f3,,all_units,html,False,0,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-cb7fabd35708e593f7444c4b,,MECHEXP-0e8d138c823f4d1b061e2ba5|MECHEXP-3d11766ad023b42c9a3683d7|MECHEXP-501714ae3f531d5cc68ac996|MECHEXP-50e0a750bfe667cbefbb8932|MECHEXP-989526125ccedbdef8eb0556|MECHEXP-aacebc3e4192e015ca27bc43|MECHEXP-e6bbe2dce637b0e18a07e48c,ROOTCOMP-175f5cdf707e0f3d9040caa4,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e46ad9d456f9782c283fbdd08c3748768c09893ee60903cd6cf42e323e8a85c6.html,Aurora,False,,current_30_gib_store,undated,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T18:57:41.975214+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-f12609e36bac866ab02c49de,html_structured_data_candidate,EXTSOURCE-47d228a4ec3a625f45696d59,benefits_and_total_compensation|payroll_and_earnings|staffing_and_headcount,table_candidate,all_units,official_administrative_summary,True,NY,
application/pdf;charset=UTF-8,c6fcaf5ad1382b1321ff31a7bdee6f80872dc6e22eed428b2e80cbabd580b405,payroll_roster,False,0,2812705,EXTPAYLOAD-509b12edf76a4e29ba072430,EXTREADYQ-0039f78b45657d9fb6380c00,EXTSRCREV-e0920962318d4539dc253b47,,unclear,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-e368728f55388f1dc82002dd,,MECHEXP-0a38c4ac28a51c244888c487|MECHEXP-70cc48aee65892b1b1f8e72a|MECHEXP-89673c339206942ed001d5c3|MECHEXP-f7ee9cf7febd7a20bf287008,ROOTCOMP-3b834027b3192e3098816e18,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c6fcaf5ad1382b1321ff31a7bdee6f80872dc6e22eed428b2e80cbabd580b405.pdf,Austin,False,document.cfm,current_30_gib_store,2019,True,payroll_and_earnings,parse_text_pdf_extraction_queue,,2026-08-05T19:04:22.699676+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-086ed89d63c9230f63e2c059,parse_text_pdf_ready,EXTSOURCE-509b12edf76a4e29ba072430,implementation_confirmation,,unclear,direct_official_administrative_record,True,MN,
application/pdf,771378eab31db54b44c273655e46cbf898301467adab8c9369f30a7239d78011,payroll_roster,False,0,165975,EXTPAYLOAD-7db838cb27e0a19ce84ad49c,EXTREADYQ-0040c2baaeaeb184cd65a993,EXTSRCREV-f3e29c054023435afa26fcd5,,side_independent,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-8d6ae9cfc7a60779dc9d84ca,,MECHEXP-0ae985671ea14f28b40c4d88|MECHEXP-1e6337a46949fa3418692522|MECHEXP-34059016d32594c04f43d689|MECHEXP-3ff109b5a2618b64b7321a9d|MECHEXP-f9ff0cb10780d9a4f18f177b,ROOTCOMP-3d18d88700f4299c7b3e022c,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/771378eab31db54b44c273655e46cbf898301467adab8c9369f30a7239d78011.pdf,Clarkson,False,ViewReport.ashx,current_30_gib_store,2026,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T19:02:03.151279+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-af48cfa6c3b28d3a99d81ad1,parse_text_pdf_ready,EXTSOURCE-7db838cb27e0a19ce84ad49c,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,,side_independent,direct_official_administrative_record,True,NY,
application/pdf,be2c1a64ac2f8a3a8c259c6fbcc19d73f2251b4712e6d1318f9affc55cbbbda3,payroll_roster,False,0,201018,EXTPAYLOAD-075023a161ac2801c9e8c276,EXTREADYQ-004dd1dcf5a0e31e6ea7b9b7,EXTSRCREV-3f88ffcb5258ad8e3b6ab01f,,unclear,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,high,RESCAND-544a813c248b7c74ff30afad,,MECHEXP-19657ebf2e1b5a35001e7bf5|MECHEXP-29c17c3f8746c8d65a5d0fac|MECHEXP-d5f210829e3a9494b323077e|MECHEXP-dade337c3ae7ca5a66f7d1f7,ROOTCOMP-6c6f1c6848851293847d2ef7,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/be2c1a64ac2f8a3a8c259c6fbcc19d73f2251b4712e6d1318f9affc55cbbbda3.pdf,Chagrin Falls,False,DN01075 - T.pdf,current_30_gib_store,2025,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T19:00:55.558799+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-5f16e3e3b6e5860e2773d953,parse_text_pdf_ready,EXTSOURCE-075023a161ac2801c9e8c276,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,,unclear,direct_official_administrative_record,True,OH,
text/html; charset=utf-8,e47c871c4845ff4cfdd6da8d43e91c76e6d593a330d230cdb0300a74940f89d4,payroll_roster,False,0,104035,EXTPAYLOAD-f8c6b9c578c4d8e1a0a2131a,EXTREADYQ-00505c0528f87cab571aa798,EXTSRCREV-ac3ebc529619337c7755983f,,unclear,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,high,RESCAND-4764d3133068094d6ea3fd9e,,MECHEXP-3ff2563ca15e053b7fce37b5|MECHEXP-67675ebb5ababd2cce00bacf|MECHEXP-80b8b1772c52ca465cfac2a9|MECHEXP-94fa5b52a2b92f8b0610c51c|MECHEXP-a84769226abc9e924f7ff8fd,ROOTCOMP-a6144edc0646fc0148ed362b,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e47c871c4845ff4cfdd6da8d43e91c76e6d593a330d230cdb0300a74940f89d4.html,Braham,False,Archive.aspx,current_30_gib_store,2024,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T18:57:49.266735+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-1625adb821b7b88490a42b1c,html_table_candidate_ready,EXTSOURCE-f8c6b9c578c4d8e1a0a2131a,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,table_candidate,unclear,official_administrative_summary,True,MN,
text/html; charset=utf-8,8dccf2cd2b31a469af8a558de9d1c1616df42c7ce5ce375873cd80c145b6213c,payroll_roster,False,0,253089,EXTPAYLOAD-f68f444ad28b431c791debb6,EXTREADYQ-0052ea2f5037c1658aaa9e6b,EXTSRCREV-e3f1ebdc7de808868098192e,,police,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-b642f65eb1da9c4670a17822,,MECHEXP-04943f937eeca4cc66fc6465|MECHEXP-61f462818aa03923ccaa9cf6|MECHEXP-6d7cc1bec303445ac32d8c1b|MECHEXP-a20fce525a0b73ae6719800b,ROOTCOMP-ab95d5104535777d94ca179e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8dccf2cd2b31a469af8a558de9d1c1616df42c7ce5ce375873cd80c145b6213c.html,Allegan,False,public-safety-and-public-health-payroll-reimbursement-program-psphpr-faq,current_30_gib_store,2014,True,payroll_and_earnings,html_table_candidate_queue,,2026-08-05T18:54:48.997082+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-9458d1bbacd0ad68332d3250,html_structured_data_candidate,EXTSOURCE-f68f444ad28b431c791debb6,implementation_confirmation,table_candidate,police,official_administrative_summary,True,MI,
application/pdf,c4646c2d5933185f7adab80240d1bec9d0a45f0ec967576d403386dda94874e6,payroll_roster,False,0,2228065,EXTPAYLOAD-81d761281a37305fb959a94b,EXTREADYQ-0052f53a84c8735b4cf0d465,EXTSRCREV-fc4847b5f5acec3af9af3801,,side_independent,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-11ec6e8017b06438a5f19d43,,MECHEXP-1a850f62acc88db04a6ef547|MECHEXP-2c31bbc367cd046b01bf928d|MECHEXP-79aa9c397a8fceeb973dbdf8|MECHEXP-e4c678460b780c626c6b402d,ROOTCOMP-20fa5ff3172a7ed2e4a63866,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c4646c2d5933185f7adab80240d1bec9d0a45f0ec967576d403386dda94874e6.pdf,Jonestown,False,SJC PERSONNEL POLICY MANUAL ADOPTED.pdf,current_30_gib_store,2022,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T18:58:56.847432+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-a4f23f9512ae38d02f516127,parse_text_pdf_ready,EXTSOURCE-81d761281a37305fb959a94b,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,,side_independent,direct_official_administrative_record,True,TX,
application/pdf,09d97a88bcfba04e5cfb4983f5fb0b0db8cf519991b457f1e1e974490b267613,payroll_roster,False,0,12214883,EXTPAYLOAD-55be1364228c6887023c109f,EXTREADYQ-00567709fac10011204346e7,EXTSRCREV-ed82496be6ba144b5f1e7b92,,non_safety,pdf,False,0,,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,high,EXTCAND-1e63582b0bd15c4cb634567c,,MECHEXP-57c2ca0bd90adc138d521b25|MECHEXP-9510424390728d932c589f5a|MECHEXP-b59efdfafb0c43c31e5390f1|MECHEXP-ec45137643d92fb72aa41208,ROOTCOMP-e2fb504ffbfab28baa654204,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/09d97a88bcfba04e5cfb4983f5fb0b0db8cf519991b457f1e1e974490b267613.pdf,Catawba Island,False,26-27_recommended_budget.pdf,current_30_gib_store,2026,True,payroll_and_earnings,parse_text_pdf_extraction_queue,,2026-08-05T18:58:34.020703+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-47ec291e8972a3b87c818099,parse_text_pdf_ready,EXTSOURCE-55be1364228c6887023c109f,,,non_safety,direct_official_administrative_record,True,OH,
text/html;charset=UTF-8,e2610ce7f43ab633eb2c060d5a068b2ab91ad85f6c07e7cbb9b2a6c11063bc96,payroll_roster,False,0,67654,EXTPAYLOAD-ad4fa35c9078f6474655a404,EXTREADYQ-00590371fd4eed1df1042cd9,EXTSRCREV-b55e7b633808d1760ab043d1,,unclear,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-8c6e64b28c3da5d2d24d7b3f,,MECHEXP-116a3bd59851a3e63baaa25f|MECHEXP-5977572afad0f04f913737dc|MECHEXP-64ddaedaf734422e311f5f08|MECHEXP-6cf4bd170c153868d2f6d129|MECHEXP-78c5542e253c010253f28dde|MECHEXP-86106f754322406b2f853ff6|MECHEXP-c3a3572a041cdefb90afbe2a|MECHEXP-d8c3e5942b499e3166aed3b2|MECHEXP-db5273a521aaa8a4d062740a|MECHEXP-e254018b0b157c0e89d2206d|MECHEXP-eefa78e238c8c902b8ef4c21,ROOTCOMP-3b3eeabefbced42f49568135|ROOTCOMP-72541f4066b67b72d7110771,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e2610ce7f43ab633eb2c060d5a068b2ab91ad85f6c07e7cbb9b2a6c11063bc96.html,Berlin,False,budget-documents,current_30_gib_store,2024,True,recruitment_and_retention,html_table_candidate_queue,,2026-08-05T18:54:44.887685+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-06e4312818b841b50277bb56,html_structured_data_candidate,EXTSOURCE-ad4fa35c9078f6474655a404,implementation_confirmation,table_candidate,unclear,official_administrative_summary,True,OH,
text/html; charset=UTF-8,320a847b9bbacb8a09103bd4292923ccf976283db1394d0561ca7655453a9704,staffing_table,False,0,71312,EXTPAYLOAD-30d7ff62584268fa658339fe,EXTREADYQ-0065a47877cd6b5ba5f17867,EXTSRCREV-5e390f24ac36070de964b920,,side_independent,html,False,0,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-4003b0b457e07127708614ae,,MECHEXP-02cf3739210362455d2594ae|MECHEXP-21ae47769e764b9c9b6e35b5|MECHEXP-31143a3a189cf37d98f93926|MECHEXP-a7027bee60ff3aa9fdd249fe,ROOTCOMP-96ed16f4cc8ca12f1821e18b,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/320a847b9bbacb8a09103bd4292923ccf976283db1394d0561ca7655453a9704.html,Biwabik,False,lawcomp.htm,current_30_gib_store,2019,True,multi_family_administrative_source,html_text_extraction_queue,,2026-08-05T18:57:40.971210+00:00,html_text_candidate,canonical_payload_sha256,substantive_visible_html_text,EXTREADINESS-825a1d9fa8d8e1bba554c2f2,html_text_ready,EXTSOURCE-30d7ff62584268fa658339fe,benefits_and_total_compensation|implementation_confirmation|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,,side_independent,official_administrative_summary,True,MN,
application/pdf,76fc054edc4a1bc29855950467e03e71a60415a3bd09ed949de4225d2146a4fb,payroll_roster,False,0,104511,EXTPAYLOAD-c13758c52678c41c3d52305a,EXTREADYQ-00682356a9b9f540ab7ee3d5,EXTSRCREV-bbef186c6a75921772885abd,,unclear,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-69a521d538ca429a079c205a,,MECHEXP-027eab439e704d1ddbb31c1d|MECHEXP-3467b2d9412becfa8bdae043|MECHEXP-4491c7bc31747edb23ee7d63|MECHEXP-5fce9a6aec97f15929688740|MECHEXP-67a22aef1316f1983ad92d53|MECHEXP-8d45fce2657c8cabc8b0d2c7|MECHEXP-914f8622bdd3b8f99dd0ed4a|MECHEXP-bb45c1fbe82f04168c726542|MECHEXP-df8ca8e00a318da0f5dfe910,ROOTCOMP-4b0d4cde888bccb30a193906|ROOTCOMP-5a250f6c6086ed0175709efd|ROOTCOMP-834a238660aa7b68240f46e2,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/76fc054edc4a1bc29855950467e03e71a60415a3bd09ed949de4225d2146a4fb.pdf,Benson,False,3-16-2026(1).pdf,current_30_gib_store,2024,True,payroll_and_earnings,parse_text_pdf_extraction_queue,,2026-08-05T18:59:20.774910+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-d44fd2e4c9ec489928c6c22c,parse_text_pdf_ready,EXTSOURCE-c13758c52678c41c3d52305a,implementation_confirmation,,unclear,direct_official_administrative_record,True,MN,
text/html; charset=utf-8,68987f3982172eed20f07ad6cf7ad9412276646ed4364efe0db06d3e3c3f9b36,staffing_table,False,0,118403,EXTPAYLOAD-a60d9d90916b2e3b66f39fc0,EXTREADYQ-0069693daf1d9a9d4ab17017,EXTSRCREV-65f8fe85abbf60e345cd469f,,police,html,False,0,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-6a011b3c02a60a9472c32f91,,MECHEXP-31cf0b8d7940ccb4ed7a9a4f|MECHEXP-47cdd76a70bc68dfe28ab9ab|MECHEXP-5dc4c38acf60150ec529c9fb|MECHEXP-870a9240c28a66c0292b9414|MECHEXP-879d1b71fdd36c6e9e09f7c6|MECHEXP-e3cf00f04f55f70090cd7f38|MECHEXP-e7ca70dc55c7d78accd0bcf3,ROOTCOMP-a184ad51384e970a9b6866fc|ROOTCOMP-b996f2c0937a1027b65c4a1e,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68987f3982172eed20f07ad6cf7ad9412276646ed4364efe0db06d3e3c3f9b36.html,Lebanon,False,Human-Resources,current_30_gib_store,2025,True,multi_family_administrative_source,html_text_extraction_queue,,2026-08-05T19:00:45.716870+00:00,html_text_candidate,canonical_payload_sha256,substantive_visible_html_text,EXTREADINESS-c62d2af6c1eba07ed0e1b407,html_text_ready,EXTSOURCE-a60d9d90916b2e3b66f39fc0,benefits_and_total_compensation|implementation_confirmation|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,,police,official_administrative_summary,True,OH,
text/html; charset=utf-8,79b1773d242009dafabdd97ae52ded3170c7f27e205c40baac1ecff73e14947d,payroll_roster,False,0,343330,EXTPAYLOAD-5ffba737bdc1d9d2be1b5137,EXTREADYQ-00698be0f32aaf317bdfe516,EXTSRCREV-e62a0b418f4070a328ed3fe7,,unclear,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-088b6e3479947fb648f6e4e8,,MECHEXP-162eac562ec8d27962619dd4|MECHEXP-4fa34e31c7dd775a2d70f692|MECHEXP-5abc1e2d7ac46128c8aad6d9|MECHEXP-725e21f4b2ee13353af387ff|MECHEXP-8ec37c68cbaa344a19f0d901|MECHEXP-c64db1a074cd54d88f6649f2|MECHEXP-de479d675d843f1b1501afdf,ROOTCOMP-5fbb67e2a5c8c090f9e76bf6|ROOTCOMP-cff20665b1fa89333bdf9c9b,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/79b1773d242009dafabdd97ae52ded3170c7f27e205c40baac1ecff73e14947d.html,Andover,False,calendar.aspx,current_30_gib_store,2020,True,payroll_and_earnings,html_table_candidate_queue,,2026-08-05T18:54:41.846792+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-1544d8f39ede43d5f0602dd9,html_table_candidate_ready,EXTSOURCE-5ffba737bdc1d9d2be1b5137,implementation_confirmation,table_candidate,unclear,official_administrative_summary,True,ME,
text/html;charset=utf-8,047d3b49669df57c9aab79d24965b05b9432bd6475d843c957f7a856b3c668dd,payroll_roster,False,0,1395358,EXTPAYLOAD-8596a7e962857cb3b88a3861,EXTREADYQ-006b26f221da67548ca85367,EXTSRCREV-145dbbfa6d8a3af8d26f91e7,,all_units,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-5137fa07d4ee7d20d3da7456,,MECHEXP-0e3d0f3ce788d32ddde2e28c|MECHEXP-684a842eb03d98a221c1cad9|MECHEXP-c0e559815623dd2d3d99ba62|MECHEXP-e619428c62fc08fa5f154513|MECHEXP-fe61878e63f7812563505f08,ROOTCOMP-e1cce2e4cc078280f1141815,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/047d3b49669df57c9aab79d24965b05b9432bd6475d843c957f7a856b3c668dd.html,Waterford,False,27274,current_30_gib_store,2025,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T19:06:44.204605+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-d0790b2c033fe8344182ef84,html_structured_data_candidate,EXTSOURCE-8596a7e962857cb3b88a3861,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,table_candidate,all_units,official_administrative_summary,True,CA,
text/html; charset=UTF-8,b3947a219c6a434858a2cc725c0d59384d1f6aabc38458dfbd9447a3f4fedae2,payroll_roster,False,0,57820,EXTPAYLOAD-f76aede615ae284b8cb8816b,EXTREADYQ-007855337169216a6fcdb365,EXTSRCREV-a0c3f8556eb7e57b255c66e8,,police,html,False,0,,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,high,RESCAND-4b21b43e23aa8c53064efeaf,,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,ROOTCOMP-7f3da6a99285651f9427bbfa,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3947a219c6a434858a2cc725c0d59384d1f6aabc38458dfbd9447a3f4fedae2.html,Avon,False,new-york-state-division-criminal-justice-services-municipal-police,current_30_gib_store,undated-source-B4X2500LIVE-20260729-001409,True,payroll_and_earnings,html_table_candidate_queue,,2026-08-05T19:03:48.879927+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-98a1fedc8a3c7df7f87e83ba,html_structured_data_candidate,EXTSOURCE-f76aede615ae284b8cb8816b,tenure_and_progression,table_candidate,police,official_administrative_summary,True,NY,
