duplicate_candidate_id,canonical_candidate_id,duplicate_basis,duplicate_wave,confidence,raw_target_id
RESCAND-104b97255578266b7f06b71b,RESCAND-b874240e979c32b777a0eded,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-9bf15dc02a946fef77ea8c7b
RESCAND-eb69517013564835500dee90,RESCAND-eb69517013564835500dee90,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-9bf15dc02a946fef77ea8c7b
RESCAND-963898b41cde33a50dc7353a,RESCAND-1e92683c7a88d3be8e5c31b7,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-9bf15dc02a946fef77ea8c7b
RESCAND-5a57d4422ad3001a36150aec,EXTCAND-c799e73dfe526a108d8a4e8d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-d93c8ce8d0e75a0bf4823ed0,RESCAND-d93c8ce8d0e75a0bf4823ed0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-5e03342e12a66e0f8a62cbe5,RESCAND-b685d79d721b6a368650b155,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-59e81defeffcb5e10c03e26b,RESCAND-ee224b6a1215990b8070fee0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-54ab01a269d330e8de91d723,RESCAND-54ab01a269d330e8de91d723,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-72120c4ad9c691b1d6db8a03,EXTCAND-3a9d7698a2acd4daf8abade2,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-b04d3dfc72fd2946dd10b9b8,RESCAND-4fab9b1e1d3564e6a36d8ebb,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-d4f6d7ab451ddcb0cf4a00ec,RESCAND-ac6ee557c4effade7dad7a1c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-07de4d3701894050b0cf2ce4,RESCAND-b0e98e0c0cb76a4741923051,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-8bdf93c77ee07d1d241c6b6f,RESCAND-8bdf93c77ee07d1d241c6b6f,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-00a42c7a8695f9a17d602878,RESCAND-00a42c7a8695f9a17d602878,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-ace7997f03421bba33bbc322,RESCAND-d98421622e057d477192b068,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-2b655fce7666b8fff2ceedb6,EXTCAND-d5a614a39c8aff42bc8fc558,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-1890bf92db04e7256e5c1ae9,RESCAND-efeb7c75b067185975de4734,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-06bff4d1331573197387f907,RESCAND-06bff4d1331573197387f907,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-56a50ca74de6a3993ee61837,RESCAND-56a50ca74de6a3993ee61837,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-7cf93bcf9b59c6028d57547b,RESCAND-7cf93bcf9b59c6028d57547b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-fc7ac5b514dad862157ef678,RESCAND-fc7ac5b514dad862157ef678,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-60cb242863f426002e4c0a83,EXTCAND-51be7f0c22d72e6317dfb258,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-3e0c1aa8c5395bb325a36541,RESCAND-3e0c1aa8c5395bb325a36541,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-6fd45c84adde0ab0e2bdb4b3,EXTCAND-876e0513eacf84cb1396edff,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-7bc095a0bbb77df74bd5997b,EXTCAND-380f4f12ef82821c2a768a97,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-63b30fd4929145b910861452,RESCAND-63b30fd4929145b910861452,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-332f207684ab5674f0b7a1f5,RESCAND-332f207684ab5674f0b7a1f5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-5e03342e12a66e0f8a62cbe5,RESCAND-b685d79d721b6a368650b155,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-8bdf93c77ee07d1d241c6b6f,RESCAND-8bdf93c77ee07d1d241c6b6f,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-d4f6d7ab451ddcb0cf4a00ec,RESCAND-ac6ee557c4effade7dad7a1c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-59e81defeffcb5e10c03e26b,RESCAND-ee224b6a1215990b8070fee0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-54ab01a269d330e8de91d723,RESCAND-54ab01a269d330e8de91d723,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-bed9901a8d821e3122de4ebc
RESCAND-1f4dc77bb0ec46c2a5be60c5,RESCAND-c949d15640c0cc0b4cf1408a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-847b18c6250bcca842eaa3ff
RESCAND-68babd9d450c2679ea34efe4,RESCAND-a4140abec70d7d9cfb61e86b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-847b18c6250bcca842eaa3ff
RESCAND-fc4dfc9e28d6085039df2650,RESCAND-4fab9b1e1d3564e6a36d8ebb,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-847b18c6250bcca842eaa3ff
RESCAND-1f931434ac3ca776c256cebd,RESCAND-feb92a4e6f01309fb92d8f9d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-847b18c6250bcca842eaa3ff
RESCAND-043d29bb3da487c6e9d9f400,RESCAND-ff9d15a0c60846b41ec5d5c9,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-847b18c6250bcca842eaa3ff
RESCAND-bac911aeea318f6dd4e56fa8,RESCAND-da35c1ba1d5c04a316907d45,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-847b18c6250bcca842eaa3ff
RESCAND-9db17e795a218dd729cf0165,RESCAND-4977acc5d4c4a9af616ae854,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-847b18c6250bcca842eaa3ff
RESCAND-9f238f8c8d43697cc90a1d36,RESCAND-9f238f8c8d43697cc90a1d36,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-847b18c6250bcca842eaa3ff
RESCAND-1f931434ac3ca776c256cebd,RESCAND-feb92a4e6f01309fb92d8f9d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-847b18c6250bcca842eaa3ff
RESCAND-f0b528ed76f80a5a45f8fb26,RESCAND-f0b528ed76f80a5a45f8fb26,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-847b18c6250bcca842eaa3ff
RESCAND-1f4dc77bb0ec46c2a5be60c5,RESCAND-c949d15640c0cc0b4cf1408a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-847b18c6250bcca842eaa3ff
RESCAND-c6172fa812a6e032aa56b277,RESCAND-360d167e4c265510406bbb0a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-4a273eb04154d8011bcd65a8,RESCAND-9b68b0d32e7a68bfdc02c97d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-4a6505c61ef768ec541708ee,RESCAND-ce349da734527d639b5d9baf,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-ba78f7feea5bb6aa870a9ae8,RESCAND-f8ca132e6fcb8abab5693486,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-5bc238389191e788eb2f10f5,EXTCAND-2e4514adfc72627e6f0ed8a2,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-dd75c562119afc6566f72e50,RESCAND-96d98381ded3d9c36a7ac127,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-031fc83c6f3da73f9c4fb7ec,RESCAND-e3d4d387b7a0640b735df984,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-18a6a17fdcd24300cb14a86f,EXTCAND-e67869617ed4440a562f3bc5,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-18735ddf82f315fd2fd21c91,EXTCAND-dd9b865bc942a261a3353790,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-9d163b6ff2545f9c63a64c18,RESCAND-21852ad4a06e439bed1f3e38,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-67764edbef670e3f66a6fac3,EXTCAND-7c4a6f730b3e98427ea7fb41,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-d3f61e984638d018a2097326,RESCAND-8f31bd68985484eff4c710d7,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-d9b784c6eca5ff3f55116ecc,RESCAND-1b6e3e584e2c1ef9a46d3efe,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-5bc238389191e788eb2f10f5,EXTCAND-2e4514adfc72627e6f0ed8a2,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-c6172fa812a6e032aa56b277,RESCAND-360d167e4c265510406bbb0a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-f723d5b7c0e5aecc98715a72,RESCAND-f723d5b7c0e5aecc98715a72,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-ba78f7feea5bb6aa870a9ae8,RESCAND-f8ca132e6fcb8abab5693486,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-4a273eb04154d8011bcd65a8,RESCAND-9b68b0d32e7a68bfdc02c97d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-4a6505c61ef768ec541708ee,RESCAND-ce349da734527d639b5d9baf,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e97eff2ae7db71a2a66095a4
RESCAND-6e9c0f7e60db66bc3719cd5e,EXTCAND-79adb9df1e15d749e47be7f8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-53161843145e808562cabbd6,EXTCAND-5d439f61a37117642d30d25b,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-4499db271c57e3d057856560,RESCAND-2691060e748114ad56b847c0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-9bc24dd9facfa60f7f306546,EXTCAND-ba3f8a462e302676b4d6db50,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-119757c87077e50dc4f06fc6,RESCAND-ba08967cf3ad287152094ff3,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-201646f88ed245cf676bf8ef,RESCAND-0cbb49e357e24480a62877ec,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-54eb41d057cd8d4e60cc5412,RESCAND-810c649e7f0a6bd4955d12a7,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-95a3e1f80d2fd3e6e3a11833,RESCAND-6f15b3a738c5560d07e42525,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-47e81ef0d905571d87f71b34,RESCAND-5f502b024001ddf148d8e42c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-887fb1b142acecc480b990cc,RESCAND-aee6ecb0fd9b3f5e811875e1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-878a97f4232c8c6f12ea02df,EXTCAND-e67869617ed4440a562f3bc5,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-dde0023e9ec1965e7772657e,EXTCAND-afd55aebdb73b01e68aafebb,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-12b20fbc8c8e1a00ea6150e7,RESCAND-17b1d036ad32d44abe3c3ce4,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-df5d14caefd653bf7bddc45c,RESCAND-9417208edbd17bfcd2719a8f,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-dd0343c9eaee0b413194bf73,RESCAND-59d9034c569f195828477672,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-6e9c0f7e60db66bc3719cd5e,EXTCAND-79adb9df1e15d749e47be7f8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-201646f88ed245cf676bf8ef,RESCAND-0cbb49e357e24480a62877ec,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-53161843145e808562cabbd6,EXTCAND-5d439f61a37117642d30d25b,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-360b564734251e8bc1641e73,RESCAND-360b564734251e8bc1641e73,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-8aeca3117b48ffcab4c4d8dc,RESCAND-8aeca3117b48ffcab4c4d8dc,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f901808f4d61382284947e6a
RESCAND-cbaf803f63c2984a2bb29b8c,RESCAND-0aa331351d0eba1530547653,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-580b2b12c68ed985c485dee6
RESCAND-601c57d10f8eb1592ae314b5,EXTCAND-0d1dc581f09f2f433512f125,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-580b2b12c68ed985c485dee6
RESCAND-601c57d10f8eb1592ae314b5,EXTCAND-0d1dc581f09f2f433512f125,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-580b2b12c68ed985c485dee6
RESCAND-cbaf803f63c2984a2bb29b8c,RESCAND-0aa331351d0eba1530547653,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-580b2b12c68ed985c485dee6
RESCAND-6bb54b2b13f1edf9ab340302,RESCAND-6bb54b2b13f1edf9ab340302,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-580b2b12c68ed985c485dee6
RESCAND-0bac8160816de6459863a7e9,EXTCAND-b91d6084cf230ad8b82d5c1d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9d0795c1d109f22f0628b9f8
RESCAND-7130b317971067f82fc95937,EXTCAND-2a1608c1565c297c8e5801b8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9d0795c1d109f22f0628b9f8
RESCAND-b1e1b88f4960c9d2c93c7046,RESCAND-513363f7c9436e567e20d09e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-9d0795c1d109f22f0628b9f8
RESCAND-25bf3719884d211cc0ab6913,EXTCAND-031442bd56ffde58f0480eef,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9d0795c1d109f22f0628b9f8
RESCAND-d2e3094e6e1716ff4e38314a,RESCAND-6f4253499d4122e9a1f3290b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-9d0795c1d109f22f0628b9f8
RESCAND-28db3042b61e7913d7401567,EXTCAND-f530a3bbca404075cb480555,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9d0795c1d109f22f0628b9f8
RESCAND-39633fc787f1e7d4b5a888b7,EXTCAND-11dcfa0a7114a33d401db12e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9d0795c1d109f22f0628b9f8
RESCAND-b1e1b88f4960c9d2c93c7046,RESCAND-513363f7c9436e567e20d09e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-9d0795c1d109f22f0628b9f8
RESCAND-25bf3719884d211cc0ab6913,EXTCAND-031442bd56ffde58f0480eef,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9d0795c1d109f22f0628b9f8
RESCAND-0bac8160816de6459863a7e9,EXTCAND-b91d6084cf230ad8b82d5c1d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9d0795c1d109f22f0628b9f8
RESCAND-7130b317971067f82fc95937,EXTCAND-2a1608c1565c297c8e5801b8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9d0795c1d109f22f0628b9f8
RESCAND-39633fc787f1e7d4b5a888b7,EXTCAND-11dcfa0a7114a33d401db12e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9d0795c1d109f22f0628b9f8
RESCAND-4677bf5b11e39e8bf81d0d3c,EXTCAND-f8e282d3223bb5cf789f9316,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-4e6eac1f6a155ddc33836218,RESCAND-f5371a87de11a1c890626ea3,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-5d3933324159c078e9b54ffc,RESCAND-9c2a12cefdc62b9ece2454d3,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-ce98651837eef49a1f80fb86,EXTCAND-8ca54f3488c3f1f0246171fa,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-0c55c26fb04a631d784c25b3,RESCAND-c98c0c18a190434a6edee3e2,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-e216987820ba7ce4d56cc6dc,RESCAND-7d561076ab9643eddc2c2a24,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-2d10f00a65607a72bd05f22d,RESCAND-0661460701b5ecc2719b7dfe,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-db6175b26d67bdbd038a5c06,RESCAND-02011f9daf423938806ed1b1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-02f066e0f50830b7206b7244,RESCAND-a41293f8574608f3d13371bd,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-b8abf631da3ef0dc4f29c3d8,RESCAND-333feb28f1751cb2cd63ed78,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-57b8b7b6155f5ddda28a6061,EXTCAND-3b84a5812ecdf830e6e6f4ee,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-9a84f5498de2b6cc68bc63f5,RESCAND-9b9f99609180b0ab0f6796ba,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-a593205b7cb2c10cccc4c7e2,EXTCAND-ad2459a922baeb04f44aa9b1,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-16fb8e042e0d075170fc0361,RESCAND-c2dd9c1894fce0d3bbf816d4,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-6ae8e012ea2666833a60f5ba,RESCAND-66d7596914576a21f1541b05,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-d06dae77aed160b09b4652d9,EXTCAND-5818e9132a6330432b5c3975,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-2af8bab87182171681db4ee2,RESCAND-6fe274c8e81f47a57e0b6d91,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-e74a1672cbbbff7ba1a8d882,RESCAND-f2bd135c56d606dd8acfb5fd,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-5f5b3c29427040f316b13e3b,RESCAND-306d477ae4261237094752e9,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-8916a84862774063f8c56be1,RESCAND-089c9f28faf5067194e29986,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-e74a1672cbbbff7ba1a8d882,RESCAND-f2bd135c56d606dd8acfb5fd,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-21945d7c044aa49dfb27cd16,RESCAND-21945d7c044aa49dfb27cd16,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da9b39f9e5998b713c536200
RESCAND-bf449200e94e49505f762a53,RESCAND-34f9d00472a9ac73bfbd5402,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-ff5fb76741bf75b8f5356b46
RESCAND-cda2b38d9724abe69303b5e3,EXTCAND-28543c947e6f5ba203546d51,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-ff5fb76741bf75b8f5356b46
RESCAND-0b76cdad1fdff2b9b23e37c2,EXTCAND-d40ab4e9abbe5626f2542c93,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-ff5fb76741bf75b8f5356b46
RESCAND-b0099fbe653109fd8f6abd88,RESCAND-3f421e8be42ce7794a0cab49,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-ff5fb76741bf75b8f5356b46
RESCAND-4627eb231ba8845edcd947da,EXTCAND-4a55c9d8f6e4376df34f5e02,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-ff5fb76741bf75b8f5356b46
RESCAND-f914b3ce827e321d443b9f8d,EXTCAND-1fcacd0d68cdd3997af675ca,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-ff5fb76741bf75b8f5356b46
RESCAND-8c1ecbdb5282e2099e51929b,RESCAND-113b2054396db669c0baa216,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-ff5fb76741bf75b8f5356b46
RESCAND-d0187ffd06b1367eb627903c,EXTCAND-6c12872b19045a0c0a7f8a87,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-ff5fb76741bf75b8f5356b46
