call_type,candidate_source_count,failure_class,finished_at,input_tokens,lane_id,output_tokens,query,query_version,raw_target_id,reasoning_tokens,residual_target_id,response_id_present,retry_linkage,search_call_id,started_at,terminal_status,total_tokens
repair,0,,2026-08-05T03:48:11.388517+00:00,,residual_search_lane_004,,"""Oakland"" ""PA"" 2021 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-c7dfbed6970bc688204ac8c0,,RESIDUAL-d39cdb86a0d77d9558f8173c,False,RESCALL-7556f476b904a0eec9c8b385,RESCALL-6b5bf7f803f981e8ecb5b196,2026-08-05T03:48:11.200215+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:11.483318+00:00,,residual_search_lane_004,,"""Oakland"" ""PA"" ""undated-source-BRMGRS-20260802-fe04b1c5c13ad900afa924e1"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-be770d349e89151baec8d188,,RESIDUAL-1f4b3556c816d554d7620278,False,,RESCALL-5e9c83bd3f559a5466df3fa4,2026-08-05T03:48:11.388963+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:11.583216+00:00,,residual_search_lane_004,,"""Oakland"" ""PA"" undated-source-BRMGRS-20260802-fe04b1c5c13ad900afa924e1 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-be770d349e89151baec8d188,,RESIDUAL-1f4b3556c816d554d7620278,False,RESCALL-5e9c83bd3f559a5466df3fa4,RESCALL-972099f333451103746a5f5e,2026-08-05T03:48:11.483473+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:11.674733+00:00,,residual_search_lane_004,,"""Oakland"" ""PA"" ""undated-source-BRMGRS-20260802-fe04b1c5c13ad900afa924e1"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-8bf779efcbc59f7f0dcd4a0b,,RESIDUAL-39dc799cd428f67970794cb1,False,,RESCALL-b2538b4aac8e23f40ab615f5,2026-08-05T03:48:11.583921+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:11.759093+00:00,,residual_search_lane_004,,"""Oakland"" ""PA"" undated-source-BRMGRS-20260802-fe04b1c5c13ad900afa924e1 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-8bf779efcbc59f7f0dcd4a0b,,RESIDUAL-39dc799cd428f67970794cb1,False,RESCALL-b2538b4aac8e23f40ab615f5,RESCALL-c305fb4939e83dd2fba722b8,2026-08-05T03:48:11.674840+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:11.944628+00:00,,residual_search_lane_004,,"""Oakland charter"" ""MI"" ""2022"" fire fire actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-88d0a17937ae5b8547fc9754,,RESIDUAL-692acda76fbb3844652990ae,False,,RESCALL-e597f1c0f905f3d10c6ee038,2026-08-05T03:48:11.759570+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:12.032657+00:00,,residual_search_lane_004,,"""Oakland charter"" ""MI"" 2022 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-88d0a17937ae5b8547fc9754,,RESIDUAL-692acda76fbb3844652990ae,False,RESCALL-e597f1c0f905f3d10c6ee038,RESCALL-e2807ed99441302df1786af6,2026-08-05T03:48:11.944720+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:12.130373+00:00,,residual_search_lane_004,,"""Oakland charter"" ""MI"" ""2023"" fire fire pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-6f96747d831d890f18e007f4,,RESIDUAL-4497ab827fdba9a46c84f7ba,False,,RESCALL-57599f1840917fb8820ef8b4,2026-08-05T03:48:12.033268+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:12.224566+00:00,,residual_search_lane_004,,"""Oakland charter"" ""MI"" 2023 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-6f96747d831d890f18e007f4,,RESIDUAL-4497ab827fdba9a46c84f7ba,False,RESCALL-57599f1840917fb8820ef8b4,RESCALL-0873a559251402aacd7f86bc,2026-08-05T03:48:12.130477+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:12.388926+00:00,,residual_search_lane_004,,"""Oakland charter"" ""MI"" ""2024"" fire fire employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-ea432355e9cf3e1af6c78a15,,RESIDUAL-905b4d0b095e4d1633d553ca,False,,RESCALL-ec8afd9dc5b8f6e5f3e6b4b0,2026-08-05T03:48:12.225161+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:12.484652+00:00,,residual_search_lane_004,,"""Oakland charter"" ""MI"" 2024 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-ea432355e9cf3e1af6c78a15,,RESIDUAL-905b4d0b095e4d1633d553ca,False,RESCALL-ec8afd9dc5b8f6e5f3e6b4b0,RESCALL-a25d158f63fa8169a0e753e2,2026-08-05T03:48:12.389042+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:12.577945+00:00,,residual_search_lane_004,,"""Oakland charter"" ""MI"" ""2025"" fire fire employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-e906f2afe38ecd4aedb9a33b,,RESIDUAL-eeca4bcad8deffce716ca3dc,False,,RESCALL-b70aa65be1b650d3257fd008,2026-08-05T03:48:12.485092+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:12.674495+00:00,,residual_search_lane_004,,"""Oakland charter"" ""MI"" 2025 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-e906f2afe38ecd4aedb9a33b,,RESIDUAL-eeca4bcad8deffce716ca3dc,False,RESCALL-b70aa65be1b650d3257fd008,RESCALL-529a1c0560c5e106b9d60b8b,2026-08-05T03:48:12.578055+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:12.764603+00:00,,residual_search_lane_004,,"""Oakwood"" ""OH"" ""2019"" police police authorized positions, filled positions, vacancy rate, layoffs, attrition step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-f966dcd9633c8c887ebbc64d,,RESIDUAL-2bb2827e0230de2ed0f52ce8,False,,RESCALL-014e9b5f4e3a76d1b526c419,2026-08-05T03:48:12.674921+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:12.914133+00:00,,residual_search_lane_004,,"""Oakwood"" ""OH"" 2019 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-f966dcd9633c8c887ebbc64d,,RESIDUAL-2bb2827e0230de2ed0f52ce8,False,RESCALL-014e9b5f4e3a76d1b526c419,RESCALL-b08a4e9412356d6c38fd2204,2026-08-05T03:48:12.764715+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:13.007690+00:00,,residual_search_lane_004,,"""Oakwood"" ""OH"" ""2019"" police police actual wages paid, total earnings, overtime, premiums, retroactive payments step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-70d45d00003bc18c1053661a,,RESIDUAL-fad9056ccc45903bf3f5c37e,False,,RESCALL-82b05ede796ecaaa3b67e77c,2026-08-05T03:48:12.914624+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:13.102585+00:00,,residual_search_lane_004,,"""Oakwood"" ""OH"" 2019 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-70d45d00003bc18c1053661a,,RESIDUAL-fad9056ccc45903bf3f5c37e,False,RESCALL-82b05ede796ecaaa3b67e77c,RESCALL-8bae18d90196259748782690,2026-08-05T03:48:13.007792+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:13.195874+00:00,,residual_search_lane_004,,"""Oakwood"" ""OH"" ""2019"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-e227a4fcb588beab5c04ecc5,,RESIDUAL-2bb696e47df41b9416fe6589,False,,RESCALL-25da59cb5b7ee627222d11fe,2026-08-05T03:48:13.103111+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:13.293658+00:00,,residual_search_lane_004,,"""Oakwood"" ""OH"" 2019 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-e227a4fcb588beab5c04ecc5,,RESIDUAL-2bb696e47df41b9416fe6589,False,RESCALL-25da59cb5b7ee627222d11fe,RESCALL-6a2c5e7063bff7c40e05be80,2026-08-05T03:48:13.196062+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:13.438326+00:00,,residual_search_lane_004,,"""Oakwood"" ""OH"" ""2019"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-5e092db2201ee26599b40802,,RESIDUAL-368209ab3b56fa5aa4a5243b,False,,RESCALL-18c520aa5438a4a02f61e33d,2026-08-05T03:48:13.294053+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:13.535272+00:00,,residual_search_lane_004,,"""Oakwood"" ""OH"" 2019 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-5e092db2201ee26599b40802,,RESIDUAL-368209ab3b56fa5aa4a5243b,False,RESCALL-18c520aa5438a4a02f61e33d,RESCALL-ee3b45c05462571c385e68aa,2026-08-05T03:48:13.438496+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:13.633062+00:00,,residual_search_lane_004,,"""Oberlin"" ""LA"" ""2025"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-2c4fcd5fb329c5f5e3841fcb,,RESIDUAL-d0193c185037f0b79708305a,False,,RESCALL-f1d33b988d13716feffca9c4,2026-08-05T03:48:13.535683+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:13.728178+00:00,,residual_search_lane_004,,"""Oberlin"" ""LA"" 2025 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-2c4fcd5fb329c5f5e3841fcb,,RESIDUAL-d0193c185037f0b79708305a,False,RESCALL-f1d33b988d13716feffca9c4,RESCALL-9d6e61b611c25e698d54e1e5,2026-08-05T03:48:13.633171+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:13.819146+00:00,,residual_search_lane_004,,"""Ocean"" ""NJ"" ""2021"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-edaa649b640c77c3ebbbe89d,,RESIDUAL-c9746ce545843fc016a2f319,False,,RESCALL-4a20bde399afb823260db359,2026-08-05T03:48:13.728626+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:13.963311+00:00,,residual_search_lane_004,,"""Ocean"" ""NJ"" 2021 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-edaa649b640c77c3ebbbe89d,,RESIDUAL-c9746ce545843fc016a2f319,False,RESCALL-4a20bde399afb823260db359,RESCALL-6b5fb91c4516400131cd825c,2026-08-05T03:48:13.819272+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:14.072970+00:00,,residual_search_lane_004,,"""Ocean Ridge"" ""FL"" ""2022"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-32889c2e4657eabed983cff6,,RESIDUAL-44318f8570eaa4214e1615d3,False,,RESCALL-cd012575d6977b263db34699,2026-08-05T03:48:13.964215+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:14.163716+00:00,,residual_search_lane_004,,"""Ocean Ridge"" ""FL"" 2022 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-32889c2e4657eabed983cff6,,RESIDUAL-44318f8570eaa4214e1615d3,False,RESCALL-cd012575d6977b263db34699,RESCALL-e6751054f2ae3ed114872682,2026-08-05T03:48:14.073152+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:14.259530+00:00,,residual_search_lane_004,,"""Ocean Ridge"" ""FL"" ""2023"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-7f311769420ee3cfd8ab64fc,,RESIDUAL-f98ea21a663af5d9320c07c5,False,,RESCALL-6814b8422db163eb3e533b95,2026-08-05T03:48:14.164231+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:14.347141+00:00,,residual_search_lane_004,,"""Ocean Ridge"" ""FL"" 2023 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-7f311769420ee3cfd8ab64fc,,RESIDUAL-f98ea21a663af5d9320c07c5,False,RESCALL-6814b8422db163eb3e533b95,RESCALL-68824b69e8265d383b8425e0,2026-08-05T03:48:14.259634+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:14.528129+00:00,,residual_search_lane_004,,"""Ocheyedan"" ""IA"" ""undated-source-BRMGRS-20260802-0bf0246845e49763b4029638"" police police applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-593447fe24f7c38f0a6321a9,,RESIDUAL-4be1c61f1a8392a2e4486ac4,False,,RESCALL-ddf6fbde9722ab4184e0f1f4,2026-08-05T03:48:14.347879+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:14.621256+00:00,,residual_search_lane_004,,"""Ocheyedan"" ""IA"" undated-source-BRMGRS-20260802-0bf0246845e49763b4029638 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-593447fe24f7c38f0a6321a9,,RESIDUAL-4be1c61f1a8392a2e4486ac4,False,RESCALL-ddf6fbde9722ab4184e0f1f4,RESCALL-1fd7e5501167c6d32c359b43,2026-08-05T03:48:14.528303+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:14.714889+00:00,,residual_search_lane_004,,"""Oconomowoc"" ""WI"" ""undated-source-CBSRD-20260728-1010106d0eb7668eae45"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-851144fc96f5f6ecf05686fc,,RESIDUAL-06a6421d61bfbbd39a0f3238,False,,RESCALL-2864e65aac39567cd2b95808,2026-08-05T03:48:14.621663+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:14.811575+00:00,,residual_search_lane_004,,"""Oconomowoc"" ""WI"" undated-source-CBSRD-20260728-1010106d0eb7668eae45 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-851144fc96f5f6ecf05686fc,,RESIDUAL-06a6421d61bfbbd39a0f3238,False,RESCALL-2864e65aac39567cd2b95808,RESCALL-6e5c7e4fe824741ce1a25d9c,2026-08-05T03:48:14.714992+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:14.902043+00:00,,residual_search_lane_004,,"""Oconomowoc"" ""WI"" ""undated-source-CBSRD-20260728-1010106d0eb7668eae45"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-f90ffc545e23ec0dfed202b6,,RESIDUAL-293bc77b484a5d810ed6b993,False,,RESCALL-46c120a67f47395a206f97ff,2026-08-05T03:48:14.812043+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:15.088866+00:00,,residual_search_lane_004,,"""Oconomowoc"" ""WI"" undated-source-CBSRD-20260728-1010106d0eb7668eae45 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-f90ffc545e23ec0dfed202b6,,RESIDUAL-293bc77b484a5d810ed6b993,False,RESCALL-46c120a67f47395a206f97ff,RESCALL-babe16abca79e0aada6c9f0e,2026-08-05T03:48:14.902161+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:15.176699+00:00,,residual_search_lane_004,,"""Oconomowoc"" ""WI"" ""undated-source-CBSRD-20260728-1010106d0eb7668eae45"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-94d866f91e9b181f332699c2,,RESIDUAL-b3fa758fe36beec0fd736437,False,,RESCALL-67958051978a32a757000dbf,2026-08-05T03:48:15.089368+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:15.265927+00:00,,residual_search_lane_004,,"""Oconomowoc"" ""WI"" undated-source-CBSRD-20260728-1010106d0eb7668eae45 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-94d866f91e9b181f332699c2,,RESIDUAL-b3fa758fe36beec0fd736437,False,RESCALL-67958051978a32a757000dbf,RESCALL-83346e13cabec82bbcca9795,2026-08-05T03:48:15.176796+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:15.359039+00:00,,residual_search_lane_004,,"""Oconomowoc"" ""WI"" ""undated-source-CBSRD-20260728-328a4c69c49405c24402"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-152a610fa9c259e1c6f6c092,,RESIDUAL-7b37a116d701557c22fb7a30,False,,RESCALL-9fc63782641125ab99bc1be2,2026-08-05T03:48:15.266333+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:15.533994+00:00,,residual_search_lane_004,,"""Oconomowoc"" ""WI"" undated-source-CBSRD-20260728-328a4c69c49405c24402 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-152a610fa9c259e1c6f6c092,,RESIDUAL-7b37a116d701557c22fb7a30,False,RESCALL-9fc63782641125ab99bc1be2,RESCALL-c2b2a053a35a53e525d51c5c,2026-08-05T03:48:15.359133+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:15.626750+00:00,,residual_search_lane_004,,"""Oconomowoc"" ""WI"" ""undated-source-CBSRD-20260728-328a4c69c49405c24402"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-91e036a6b0fc5e9222b408ea,,RESIDUAL-63f41c75ca2b71b7b8d5ea24,False,,RESCALL-18fd05b2c5bcafb669e6f785,2026-08-05T03:48:15.534477+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:15.717923+00:00,,residual_search_lane_004,,"""Oconomowoc"" ""WI"" undated-source-CBSRD-20260728-328a4c69c49405c24402 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-91e036a6b0fc5e9222b408ea,,RESIDUAL-63f41c75ca2b71b7b8d5ea24,False,RESCALL-18fd05b2c5bcafb669e6f785,RESCALL-bd212e47bf06335a4836a578,2026-08-05T03:48:15.626877+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:15.810610+00:00,,residual_search_lane_004,,"""Oconto"" ""WI"" ""undated-source-CBSRD-20260728-6ba0f13dcda120ccca22"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-bbf4cf2fca79adf5fc90069e,,RESIDUAL-cfb3327fc16d90f35e713e3a,False,,RESCALL-e48546daac3e74726fbfb9cb,2026-08-05T03:48:15.718693+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:15.905065+00:00,,residual_search_lane_004,,"""Oconto"" ""WI"" undated-source-CBSRD-20260728-6ba0f13dcda120ccca22 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-bbf4cf2fca79adf5fc90069e,,RESIDUAL-cfb3327fc16d90f35e713e3a,False,RESCALL-e48546daac3e74726fbfb9cb,RESCALL-5accf9713b381495916be6be,2026-08-05T03:48:15.810758+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:16.058982+00:00,,residual_search_lane_004,,"""Ogden Dunes"" ""IN"" ""2019"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-894f8339b02aac7bc20ac9a0,,RESIDUAL-505f5df4d53e312e389dcbd1,False,,RESCALL-fdd871595bc0c0efcb7c32d9,2026-08-05T03:48:15.905582+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:16.151935+00:00,,residual_search_lane_004,,"""Ogden Dunes"" ""IN"" 2019 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-894f8339b02aac7bc20ac9a0,,RESIDUAL-505f5df4d53e312e389dcbd1,False,RESCALL-fdd871595bc0c0efcb7c32d9,RESCALL-d87c084e18bf503d0db5d9be,2026-08-05T03:48:16.059083+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:16.241689+00:00,,residual_search_lane_004,,"""Ogdensburg"" ""NY"" ""undated-source-CBSRD-20260728-02240007fe6513e6684b"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-873806147dec2327206cf17c,,RESIDUAL-76d9c4dc84672fbdd80795e7,False,,RESCALL-a92259b845f3855eeaa0a357,2026-08-05T03:48:16.152366+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:16.334623+00:00,,residual_search_lane_004,,"""Ogdensburg"" ""NY"" undated-source-CBSRD-20260728-02240007fe6513e6684b tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-873806147dec2327206cf17c,,RESIDUAL-76d9c4dc84672fbdd80795e7,False,RESCALL-a92259b845f3855eeaa0a357,RESCALL-a4ec1c37d6bcc1b8d4d68f35,2026-08-05T03:48:16.241782+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:16.423367+00:00,,residual_search_lane_004,,"""Oglesby"" ""IL"" ""2022"" police police authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-d4d5b7014a7059735bc5006c,,RESIDUAL-8b05a82474013c639cb113f7,False,,RESCALL-f0a8cc4f820029173e7d8cae,2026-08-05T03:48:16.335110+00:00,backend_or_parse_error,
repair,0,,2026-08-05T03:48:16.584394+00:00,,residual_search_lane_004,,"""Oglesby"" ""IL"" 2022 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",wave2_event_specific_repair_v1,EXTTARGET-d4d5b7014a7059735bc5006c,,RESIDUAL-8b05a82474013c639cb113f7,False,RESCALL-f0a8cc4f820029173e7d8cae,RESCALL-f220fbdcad40a7abe42ff461,2026-08-05T03:48:16.423475+00:00,backend_or_parse_error,
production_primary,0,,2026-08-05T03:48:16.681614+00:00,,residual_search_lane_004,,"""Ogunquit"" ""ME"" ""2017"" fire fire actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record",wave2_event_specific_v1,EXTTARGET-93a1f6ecbabc2fe455f8dac8,,RESIDUAL-f434da8b4dc1f1615bcdb6cc,False,,RESCALL-b0ccdab622ffcc5a76475359,2026-08-05T03:48:16.584932+00:00,backend_or_parse_error,
