candidate_id,lane_id,scout_target_id,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,secondary_mechanism_families,match_priority_tier,matched_safety_or_non_safety_counterpart_id,same_city_match_status,overlapping_cycle_status,duplicate_risk,prior_seen_status,reason_selected,search_query_used,retrieval_status,verification_status,extraction_status,rating_status,causal_status,notes
TS4L-143fdd5c6316e6ea48fc,lane_3,TS4-3-6c790f30fad439e6,https://www.killingly.org/sites/g/files/vyhlif4581/f/uploads/ktc_060920_minutes_.pdf,"Killingly Town Council - June 9, 2020 minutes (memorandum of understanding; AFSCME Town Hall Employees)",Killingly,CT,non_safety_municipal_units,Town Hall Employees,"AFSCME Council 4, Local 1303-156 (Killingly Town Hall Employee Bargaining Unit)","July 1, 2020 through June 30, 2021",2020-07-01,2021-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,Likely match (Town of Killingly referenced).,Overlaps target window (2020–2021 within 2014-2024).,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Killingly CT non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Minutes include resolution approving a memorandum of understanding between the Town and the Killingly Town Hall Employee Bargaining Unit (AFSCME Council 4, Local 1303-156) for July 1, 2020–June 30, 2021, and includes authorization for Town Manager to transfer contingency funds not to exceed a stated amount during fiscal year 2020-2021 to support the agreement."
TS4L-c76f8cb30a2cf69c4b2f,lane_3,TS4-3-7943ebc26ea9ea41,https://www.towamencin.org/media/3078/2024-adopted-budget.pdf,Towamencin Township 2024 Adopted Budget,Towamencin,PA,non_safety_municipal_units,Non-uniformed employees (municipal),,Adopted budget year: 2024,2024-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,Towamencin municipality match (inferred from domain/title).,Overlaps 2014-2024 target window (2024).,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Towamencin PA non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Public budget document that includes an explicit % salaries/wages increase for non-uniformed and police, described as budgeted for the year; likely tied to compensation planning/CBA mechanics (lead only)."
TS4L-1e2c4b3299411b0ba4a8,lane_3,TS4-3-7943ebc26ea9ea41,https://www.towamencin.org/media/2804/101823-workshop-docs-for-website.pdf,Towamencin Township (Workshop Docs for Website) - includes 2024 Budget planning notes,Towamencin,PA,non_safety_municipal_units,Non-uniformed employees (municipal),,Workshop materials dated 10/18/2023; references 2024 budget/CBA pay increases,2024-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,Towamencin municipality match (inferred from document name/domain).,Overlaps 2014-2024 target window via referenced 2024 budget planning.,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Towamencin PA non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Workshop/website material that explicitly references pay increases per CBA (lead only; no document verification performed).
TS4L-17c75045b43e50b28218,lane_3,TS4-3-7943ebc26ea9ea41,https://www.towamencin.org/media/3936/towamencin-township-2025-adopted-budget.pdf,Towamencin Township 2025 Adopted Budget,Towamencin,PA,non_safety_municipal_units,Non-uniformed employees (municipal),,Adopted budget year: 2025,2025-01-01,2025-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,Towamencin municipality match (inferred from domain/title).,"Outside 2014-2024 window (2025), but may still be included as a compensation-mechanism precedent linked to earlier CBA/budget constraints (lead only).",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Towamencin PA non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public budget document containing an explicit % increase statement for non-uniformed and police salaries/wages; included as a potential follow-on to CBA/budget compensation mechanics (lead only).
TS4L-ae38eb8954adb66847bb,lane_3,TS4-3-7d8d2c2f9ef156ce,https://www.hampton-pa.gov/DocumentCenter/View/4326/Ord-864---2024-General-and-Other-Funds-Budget,"Ord-864 - 2024 General and Other Funds Budget (Township of Hampton, PA)",Hampton,PA,non_safety_municipal_units,General Township Employees (non-safety) / municipal wage & salary administration,,"2024 (budget year); wage and salary schedule effective January 1, 2024 (adopted by budget ordinance via incorporation by reference)",2014-01-01,2014-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Hampton (Hampton Township, PA) match",Overlaps 2014-2024 window (2024 budget/year).,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Hampton PA non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Public budget ordinance that states a wage and salary schedule for Township employees is adopted/effective January 1, 2024 and incorporated by reference; potential explicit compensation mechanism located in the referenced wage/salary schedule on file with the Municipal Manager."
TS4L-b3e7076cef50369e55ea,lane_3,TS4-3-7d8d2c2f9ef156ce,https://www.hampton-pa.gov/DocumentCenter/View/4021,Township of Hampton - 2023 Budget (DocumentCenter View/4021) referencing wage and salary schedule,Hampton,PA,non_safety_municipal_units,General Township Employees (non-safety) / municipal wage & salary administration,,"2023 (budget year); wage and salary schedule effective January 1, 2023 (adopted by budget ordinance via incorporation by reference)",2014-01-01,2014-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Hampton (Hampton Township, PA) match",Overlaps 2014-2024 window (2023 budget/year).,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Hampton PA non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Public budget ordinance text indicates a wage and salary schedule for Township employees effective January 1, 2023 is adopted and incorporated by reference (schedule on file with Municipal Manager)."
TS4L-908bb80168edde034276,lane_3,TS4-3-7d8d2c2f9ef156ce,https://www.hampton-pa.gov/DocumentCenter/View/2143/Proposed-2019-Township-Budget,"Proposed-2019-Township-Budget (Hampton Township, PA) - document referencing wage and salary schedule (effective January 1, 2022 per embedded text)",Hampton,PA,non_safety_municipal_units,General Township Employees (non-safety) / municipal wage & salary administration,,"2022 (per embedded budget language: wage and salary schedule effective January 1, 2022; incorporated by reference in the ordinance text context)",2014-01-01,2014-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Hampton (Hampton Township, PA) match",Overlaps 2014-2024 window (embedded 2022 wage/salary schedule reference).,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Hampton PA non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Search hit indicates the document includes language adopting a wage and salary schedule for Township employees effective January 1, 2022 (incorporation by reference); title suggests 2019, so this is a lead specifically to locate the embedded/effective-year compensation schedule reference."
TS4L-aa64f5dfa426131f1b28,lane_3,TS4-3-d643df7c9b1063f0,https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/decisions/bargainingcertifications/documents/FY26%205.22.2026%20Certifications.pdf,ILRB FY26 5.22.2026 Certifications (includes Limestone Township Road District – Teamsters Local 627),Limestone,IL,non_safety_municipal_units,Road Crew / Truck Driver (per unit description in ILRB certification list),"International Brotherhood of Teamsters, Local 627 (as listed for Limestone Township Road District)",FY26 certifications (document dated 5/22/2026); underlying certification effective dates listed within,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,Limestone (Illinois) match (Road District entity naming match),Unclear / not within 2014–2024 (document is FY26; may still point to the bargaining relationship for later CBA discovery),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Limestone IL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,High-specificity lead for a Limestone (IL) non-safety municipal employer/employee unit via ILRB listing. Intended to be used to locate the written labor agreement and/or wage/pay provisions that include explicit compensation mechanisms.
TS4L-d397a246680dbdee56cb,lane_3,TS4-3-d643df7c9b1063f0,https://www.limestonetownship.org/services/road-district,Limestone Township (IL) – Road District (official municipal service page),Limestone,IL,non_safety_municipal_units,non_safety_municipal_units,,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,Limestone (Illinois) match (official township/road district page),Unclear (page does not indicate 2014–2024 pay-plan timing in search snippet),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Limestone IL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Official locality lead to locate posted budgets/pay ordinances or links to labor/cost documents for Limestone Township Road District (which may include wage/pay mechanisms tied to fiscal constraints).
TS4L-fafd839da2f0b40df55b,lane_3,TS4-3-d643df7c9b1063f0,https://www.shawlocal.com/daily-journal/news/local/2018/05/15/limestone-residents-nix-road-idea/,Shaw Local (Daily Journal) – Limestone residents nix road idea (mentions Limestone Township road district governance context),Limestone,IL,non_safety_municipal_units,non_safety_municipal_units,,"Article published 2018-05-15 (contextual lead, not a CBA)",,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,Limestone (Illinois) match,Overlaps 2014–2024 window (published 2018; may reference labor/funding mechanics that can lead to budgets/CBA materials),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Limestone IL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,News/context lead for 2014–2024 period that may reference the fiscal/tax or administrative structure around the Limestone Township Road District; useful as a breadcrumb to find where the pay plan or compensation mechanisms are documented.
TS4L-7efecf3d3ed1e10ab963,lane_3,TS4-3-456a100b19f207d2,https://www.vil.bellwood.il.us/wp-content/uploads/AgendaBoardMeeting-111820.pdf,"Village of Bellwood Board Meeting Agenda (posted Nov. 16, 2020) — item includes CBA renewal (Public Works) with Teamsters Local 705",Bellwood,IL,non_safety_municipal_units,Public Works (non-safety),"International Brotherhood of Teamsters, Union Local 705 (Public Works)",2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_municipality,within_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Bellwood IL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead: agenda lists a resolution to approve/authorize execution of a collective bargaining agreement with Teamsters Local 705 for Public Works; likely includes wage/compensation terms in the CBA (not extracted/verified here).
TS4L-6e162c529d1d79ae0e0d,lane_3,TS4-3-456a100b19f207d2,https://www.vil.bellwood.il.us/wp-content/uploads/AgendaBoardMeetingMarch1520171.pdf,"Agenda Regular Board Meeting (posted Mar. 13, 2017) — item includes collective bargaining agreement(s) with Local 705 (Teamsters) and others",Bellwood,IL,non_safety_municipal_units,non_safety_municipal_units,"Teamsters Local 705 (Local No. 705, affiliate of the International Brotherhood of Teamsters) — (specific unit not stated in visible snippet)",2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_municipality,within_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Bellwood IL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead: agenda includes a resolution to approve/authorize execution of a collective bargaining agreement with Local No. 705; agenda also references another CBA (FOP patrol officers). This lead targets the Local 705 CBA entry; compensation mechanism details are not extracted.
TS4L-4d39d070bd7532e5f23c,lane_3,TS4-3-456a100b19f207d2,https://www.vil.bellwood.il.us/wp-content/uploads/AgendaSpecialBoardMeeting-061223.pdf,"Special Board Meeting Agenda (June 12, 2023) — resolution to approve/authorize execution of a collective bargaining agreement with Teamsters Local 705",Bellwood,IL,non_safety_municipal_units,non_safety_municipal_units,Teamsters Local No. 705 (affiliate of the International Brotherhood of Teamsters),2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_municipality,within_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Bellwood IL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead: special meeting agenda lists execution/renewal of a collective bargaining agreement with Teamsters Local 705; CBA presumably contains explicit compensation terms, but details are not retrieved/verified here."
TS4L-228dfd2c757411b34f7a,lane_3,TS4-3-aeb9774657562379,https://www.villageoffranklinpark.com/assets/1/7/Agenda_Items_20141124.pdf,Agenda_Items_20141124.pdf (Village of Franklin Park) — includes ordinance item authorizing CBA with Teamsters Local 700 (coverage period stated),Franklin Park,IL,non_safety_municipal_units,Public Works (Teamsters Local 700),Teamsters Local 700,"Covering the period from August 1, 2013 through April 30, 2017",2013-08-01,2017-04-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_city,overlaps_2014_2017,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Franklin Park IL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,High-specificity lead: village meeting agenda item references an ordinance authorizing a collective bargaining agreement with explicit coverage dates that overlap 2014–2017; likely contains/attaches wage/pay plan terms for the non-safety public works unit.
TS4L-a73fed536f8b6614e9b4,lane_3,TS4-3-aeb9774657562379,https://www.villageoffranklinpark.com/assets/1/7/A20180102.pdf,A20180102.pdf (Village of Franklin Park) — ordinance item authorizing collective bargaining agreement with Teamsters Local 700,Franklin Park,IL,non_safety_municipal_units,Public Works (Teamsters Local 700),Teamsters Local 700,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_city,unknown,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Franklin Park IL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead: village board/agenda ordinance packet referencing authorization of a Teamsters Local 700 collective bargaining agreement; likely successor/follow-on pay terms relevant to 2014–2024, but cycle dates are not captured in the search snippet."
TS4L-04b0686b4eda2cfcabff,lane_3,TS4-3-aeb9774657562379,https://westcooknews.com/village-of-franklin-park-board-of-trustees-met-aug-14,West Cook News — Board of Trustees met Aug. 14 (references amendment to Teamsters Local 700 agreement and provides direct attachment link),Franklin Park,IL,non_safety_municipal_units,Public Works (Teamsters Local 700),Teamsters Local 700,"Effective May 1, 2021 through April 30, 2025 (stated in the referenced amendment description)",2021-05-01,2025-04-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_city,overlaps_2021_2024,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Franklin Park IL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead: news article explicitly describes an amendment effective May 1, 2021 through April 30, 2025 and points to the Village attachment (A20230814.pdf). Relevant to the 2014–2024 target window via overlap (2021–2024)."
TS4L-b2210bd4fcc71f9b725c,lane_3,TS4-3-9ba4b5edc63f9352,https://www.clemsoncity.org/207/Annual-Operating-Budget,"Annual Operating Budget | Clemson, SC (City of Clemson)",Clemson,SC,non_safety_municipal_units,non_safety_municipal_units,,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_municipality,unknown_overlap_with_2014_2024,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Clemson SC non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Municipal budget landing page that (via linked budget documents) may include compensation/pay plan mechanisms and fiscal constraint signals; intended for scoping fiscal/budget documents for Clemson (non-safety units).
TS4L-e4c2e3d5dcde2c3af549,lane_3,TS4-3-9ba4b5edc63f9352,https://www.clemsoncity.org/256/Transparency,"Transparency | Clemson, SC (City of Clemson)",Clemson,SC,non_safety_municipal_units,non_safety_municipal_units,,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_municipality,unknown_overlap_with_2014_2024,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Clemson SC non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Transparency portal that includes the City of Clemson operating budget and related public financial reporting paths; potential candidate entry point for locating explicit compensation/pay-related mechanisms in municipal budgets.
TS4L-ef961f8587b03cfcc30a,lane_3,TS4-3-9ba4b5edc63f9352,https://www.clemsoncity.org/DocumentCenter/View/1440,"DocumentCenter View 1440 | Clemson, SC (City of Clemson) (document landing)",Clemson,SC,non_safety_municipal_units,non_safety_municipal_units,,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_municipality,unknown_overlap_with_2014_2024,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Clemson SC non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,City-hosted document (DocumentCenter) with language indicating employee benefits/labor union-related governance; potential lead for identifying contractual/compensation mechanisms relevant to non-safety municipal employees.
TS4L-ff8fb5774169f6e8c641,lane_3,TS4-3-a74395c6194ed24d,https://www.troyal.gov/content/6205/6225/6364/default.aspx,"Employee Benefits - Troy, AL (Deferred Compensation Plan section and related compensation/benefit mechanisms)",Troy,AL,non_safety_municipal_units,non_safety_municipal_units,,Not specified on page,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"yes (Troy, AL)",unknown (page not explicitly time-bounded),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Troy AL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public city-hosted page describing an explicit compensation-related mechanism (deferred compensation via payroll deduction) and other employer-paid benefits; may serve as a starting lead for non-safety compensation mechanism mapping.
TS4L-21848a90e563a3ed4fd5,lane_3,TS4-3-a74395c6194ed24d,https://www.troyal.gov/filestorage/6267/6269/6271/6293/6297/City_of_Troy_Audited_Financial_Statements_2015_with_Grant_Schedules.pdf,"City of Troy Audited Financial Statements 2015 with Grant Schedules (Troy, Alabama)",Troy,AL,non_safety_municipal_units,non_safety_municipal_units,,"Fiscal year ended September 30, 2015",2014-10-01,2015-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"yes (Troy, AL)",yes (within 2014-2024 window),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Troy AL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Audited financial statements are a lead for compensation/employee cost mechanisms; specifically includes budget highlights for employee compensation and may include non-safety vs safety employee contribution details tied to retirement/compensation.
TS4L-0c035321a119d61176aa,lane_3,TS4-3-a74395c6194ed24d,https://www.troyal.gov/filestorage/6267/11211/Job_Description_-_Payroll_%28edited%29.pdf,"Job Description - Payroll (edited) - City of Troy, AL (references compensation plan administration)",Troy,AL,non_safety_municipal_units,Payroll/HR support (non-safety municipal employment category implied),,Not specified on document,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"yes (City of Troy, AL)",unknown (not explicitly tied to 2014-2024 dates),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Troy AL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for identifying internal “compensation plan” administration functions (explicit mention of compensation plan monitoring) that can help locate the underlying pay plan/budget mechanism documents for non-safety municipal employees.
TS4L-44c7f5cff7b2e4c2e393,lane_3,TS4-3-6911297c1c2f280b,https://egov.ct.gov/PMC/Agenda/DownloadHistory/728,COLLECTIVE BARGAINING AGREEMENT (download history record; includes wage computation by contract year),Montville,CT,non_safety_municipal_units,non_safety_municipal_units,,"Retroactive July 1, 2012 through June 30, 2018 (with wage changes including July 1, 2014 and July 1, 2015)",2014-07-01,2018-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,City match not explicitly labeled in snippet; locator is CT E-gov meeting download history associated with Montville on the page/document context.,"Overlaps expected window (2014-2024) via July 1, 2014 and July 1, 2015 wage provisions.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Montville CT non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead due to explicit wage computation language referencing specific annual increases (e.g., July 1, 2014 2%; July 1, 2015 2.5%) and wage-scale attachment language (Appendix A) within a collective bargaining agreement context."
TS4L-27f610d8998a49785371,lane_3,TS4-3-6911297c1c2f280b,https://ecode360.com/MO2050/document/418430974.pdf,Town of Montville 2017 Resolutions (includes resolutions approving Teamsters Local 493 written agreements with periods and labeled bargaining units),Montville,CT,non_safety_municipal_units,Town Hall Employees; Transfer Station Employees,Teamsters Local 493,"July 1, 2016 - June 30, 2020 (Town Hall Employees and Transfer Station Employees resolutions referenced)",2016-07-01,2020-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,Montville match indicated by document title and resolution text.,Overlaps expected window (2014-2024) via 2016-2020 contract period.,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Montville CT non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead because the document references implementation approval of written collective bargaining agreements for non-safety municipal employee groups (Teamsters Local 493) with defined contract dates; suitable to locate any embedded pay plan / wage schedule provisions.
