qualitative_observation_id,extraction_case_id,document_identity_id,source_review_id,text_table_detection_id,retained_content_hash,pdf_sha256,page_number,bounded_evidence_pointer,mechanism_type,literal_verbatim_evidence_span,span_start,span_end,span_length,span_sha256,span_capture_status,span_failure_reason,span_capture_reason_code,span_candidate_count,span_qa_pass,qa_status,prior_span_capture_status,span_disambiguation_action,span_disambiguation_rule,span_disambiguation_candidate_count,span_disambiguation_top_score,span_disambiguation_score_margin,span_qa_status
lobs_d2c873454eee9ae0894add69,cexrem_80021c9ab0c0dfe13e018498,doc_aa3ceca6167040f8179be0da,sr_966d2b366534e70292f29775,ttd_f1536a7bbd7bbaaba575e320,e412e656d2fab1bc388fb406ad4566207a99dd2cc66c6fe71fc3cae1af2999fc,e412e656d2fab1bc388fb406ad4566207a99dd2cc66c6fe71fc3cae1af2999fc,32,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0334_sr_966d2b366534e70292f29775.pdf#page=32,implementation_or_effective_date_logic,"(3%) pay increase as of January 1, 2022.",2035,2075,40,ad0a5753fb2613f76a014723d5a7d6d92b79943aed081dabe423ec48732d9311,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=5,5,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_4f96fc2eb870c47c4ef40d57,cexrem_cece52de063668e8e22a7ce9,doc_100686c27902679339251484,sr_544c233018ec2fa1a4da1a86,ttd_a2b37f3ce331d57918218433,cdad930d28f2e8798f7f70a57d3926aa04dd1a741086feae94d47dfd17d149b6,cdad930d28f2e8798f7f70a57d3926aa04dd1a741086feae94d47dfd17d149b6,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0346_sr_544c233018ec2fa1a4da1a86.pdf#page=16,implementation_or_effective_date_logic,"five (5) years after their effective date, providing there are no intervening",562,639,77,8b3e31fdf0eb815caff07be697ebf45673871cadcbb214e98209d58176332d71,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=3,3,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_3c5395ffdfd727ab23f21a7e,cexrem_cece52de063668e8e22a7ce9,doc_100686c27902679339251484,sr_544c233018ec2fa1a4da1a86,ttd_a2b37f3ce331d57918218433,cdad930d28f2e8798f7f70a57d3926aa04dd1a741086feae94d47dfd17d149b6,cdad930d28f2e8798f7f70a57d3926aa04dd1a741086feae94d47dfd17d149b6,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0346_sr_544c233018ec2fa1a4da1a86.pdf#page=16,implementation_or_effective_date_logic,rates negotiated by the P atrol Officers shall be retroactive to the effective date of those,1935,2027,92,3917c53c271414b0bb43e8f1fdff9204faeaeb1ec808b870ec1d3df5e37717f8,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,33,33,span_exact_unique_verified
lobs_7a6a0f951b3e04f4daceda5d,cexrem_cece52de063668e8e22a7ce9,doc_100686c27902679339251484,sr_544c233018ec2fa1a4da1a86,ttd_a2b37f3ce331d57918218433,cdad930d28f2e8798f7f70a57d3926aa04dd1a741086feae94d47dfd17d149b6,cdad930d28f2e8798f7f70a57d3926aa04dd1a741086feae94d47dfd17d149b6,16,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0346_sr_544c233018ec2fa1a4da1a86.pdf#page=16,implementation_or_effective_date_logic,"five (5) years after their effective date, providing there are no intervening",562,639,77,8b3e31fdf0eb815caff07be697ebf45673871cadcbb214e98209d58176332d71,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=3,3,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_603dbab1732c8ad3810ca8c3,cexrem_b903041fb54dcb1fc7a68806,doc_c8679a1371b2a4b93e403b19,sr_8c08f7a848eacc78614f6d86,ttd_f51cb44071e53e78597c90f5,5cce9b8330f67a3c463ca9e9e45d04754b6c7f87326a7e81a5597a7b1a5e3147,5cce9b8330f67a3c463ca9e9e45d04754b6c7f87326a7e81a5597a7b1a5e3147,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0332_sr_8c08f7a848eacc78614f6d86.pdf#page=6,arbitration_or_factfinding_reasoning,"Should the dispute go to arbitration, the",1349,1390,41,06864966201991bd54d3b9d546a78fc78c300cd007eaa648be39cf6bdab8706a,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=4,4,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,multiple_equally_plausible_exact_candidates,2,17,1,navigation_only_span_not_qa_sufficient
lobs_385a58c5e0c2bb21bb6ee942,cexrem_930c431ce1e29e6d652f196f,doc_9e42f42187d15fba36b4c9ee,sr_95ffb9f957711c9bd00f279b,ttd_75dcd643ccec86f0327eb318,b12b4e565995f0d48b9a2c91762c04712d3508d5db1cf8f79ef15b8474d46a49,b12b4e565995f0d48b9a2c91762c04712d3508d5db1cf8f79ef15b8474d46a49,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0188_sr_95ffb9f957711c9bd00f279b.pdf#page=6,arbitration_or_factfinding_reasoning,or decided by the arbitrator shall become part of the wage agreement attached hereto.,1601,1686,85,7206c9ffe5110bcf2b2f2eda55a2d6168154ccded95534340b78fceed52eff65,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,17,17,span_exact_unique_verified
lobs_aca5835ab2ee1c1eced2d0f0,cexrem_930c431ce1e29e6d652f196f,doc_9e42f42187d15fba36b4c9ee,sr_95ffb9f957711c9bd00f279b,ttd_75dcd643ccec86f0327eb318,b12b4e565995f0d48b9a2c91762c04712d3508d5db1cf8f79ef15b8474d46a49,b12b4e565995f0d48b9a2c91762c04712d3508d5db1cf8f79ef15b8474d46a49,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0188_sr_95ffb9f957711c9bd00f279b.pdf#page=6,implementation_or_effective_date_logic,All employees within the bargaining unit shall receive equal treatment and shall,2847,2927,80,671acdefbc88b8f44c3394b8d66ee43750233c5c4054e620e19882630604ee33,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_dba3108880e3915634792732,cexrem_1323558c39cb570b4921cbcc,doc_ed7291c7b4bcb39086597bcb,sr_cf3d1261d10e68f750a89d09,ttd_f52d2378664e9d15867ad653,8a4a35a29000dbec0bf13583fdc67e3c5e3c4ce9dc5372da70e06ddfeee7f2ee,8a4a35a29000dbec0bf13583fdc67e3c5e3c4ce9dc5372da70e06ddfeee7f2ee,17,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0183_sr_cf3d1261d10e68f750a89d09.pdf#page=17,step_movement_or_seniority,receiving step increases annually on their anniversary date of employment until they reach the Top,1588,1686,98,20c0a3e603886ff78e9d409bcd9c2edb7730513587283ac156c661c8508ee8fc,exact_verified,,exact_token_segment_unique_context,3,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,3,26,6,span_exact_unique_verified
lobs_fe9f191b43a0128d410eada6,cexrem_1323558c39cb570b4921cbcc,doc_ed7291c7b4bcb39086597bcb,sr_cf3d1261d10e68f750a89d09,ttd_f52d2378664e9d15867ad653,8a4a35a29000dbec0bf13583fdc67e3c5e3c4ce9dc5372da70e06ddfeee7f2ee,8a4a35a29000dbec0bf13583fdc67e3c5e3c4ce9dc5372da70e06ddfeee7f2ee,17,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0183_sr_cf3d1261d10e68f750a89d09.pdf#page=17,implementation_or_effective_date_logic,"5%) effective January 1, 2022,",552,582,30,f0a822f66489286b4beedc4cf60d5c8edd02778c4a9d07e5ffad7de1f1ff0707,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,13,13,span_exact_unique_verified
lobs_2aa0110f1876a468ece1f10f,cexrem_ba5ed64c488b81068398f000,doc_0dfab419876d730f03d14259,sr_aaa3620afc78913657c49bab,ttd_96267683218012eb71cce4ad,1db5787d8606d5e2bc61d1b7c43ff3d358de867cce09319a55febc0e266227c2,1db5787d8606d5e2bc61d1b7c43ff3d358de867cce09319a55febc0e266227c2,8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0317_sr_aaa3620afc78913657c49bab.pdf#page=8,other,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_b9146ee3331e153d17812473,cexrem_2f79307776e6ec8ba7edf5f6,doc_8636bc5ba9a1cc8f1afa4fe5,sr_83d623c64a44ef15833a19e5,ttd_d7e51ce4edd76db51d5fc52f,e100a702e50b06515a73d468a7e3e2ebf318cf20c8ee4b309e5762e5b89c191f,e100a702e50b06515a73d468a7e3e2ebf318cf20c8ee4b309e5762e5b89c191f,13,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0450_sr_83d623c64a44ef15833a19e5.pdf#page=13,implementation_or_effective_date_logic,In all cases of decrease or increase in the work force,856,910,54,7baf9047084a8a7f43668c0fe167fbb249d6b00abde9823b4414705fc21d6d85,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=2,2,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_bd33749e05ce3e58365e0e90,cexrem_2f79307776e6ec8ba7edf5f6,doc_8636bc5ba9a1cc8f1afa4fe5,sr_83d623c64a44ef15833a19e5,ttd_d7e51ce4edd76db51d5fc52f,e100a702e50b06515a73d468a7e3e2ebf318cf20c8ee4b309e5762e5b89c191f,e100a702e50b06515a73d468a7e3e2ebf318cf20c8ee4b309e5762e5b89c191f,6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0450_sr_83d623c64a44ef15833a19e5.pdf#page=6,implementation_or_effective_date_logic,All Union business,2137,2155,18,b285ff6333de9e0a6d205de5a8f8e3673034d14cd6533b0375c7d6bc0ecb3d06,exact_verified,,exact_structured_field:eligibility_rule,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_3d3a5e994192f7f5d1a9a16b,cexrem_23019cd5c7b3fc40c3dd4653,doc_1049d2489e3bc56a095dca87,sr_7066ab701dc20d67111bbbe8,ttd_a058bc2c9c3ac894aa5136ba,9a61159b96541d650202eee463c23d305a448badafe19e21c1c77cc992485f3d,9a61159b96541d650202eee463c23d305a448badafe19e21c1c77cc992485f3d,20,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0255_sr_7066ab701dc20d67111bbbe8.pdf#page=20,certification_or_education_incentive,COLLEGE INCENTIVE PAY AND TUITION REIMBURSEMENT,334,381,47,c8e82fed0e7999a3522ca1f03c1cb82d794e40fbcb3e1cb9e336563372f2fe4f,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=3,3,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_97689dea544d277fb22f34ba,cexrem_505ce39c39cbde30ccdc3bab,doc_6250cfe42e7e1662a3bf610d,sr_d9735560c6e104bb1db551cc,ttd_dbfb0f4f15eb5bc2a3897640,d146408194e3db5285d786771fb04e95dba78934d51e6f936cd43adc4882b147,d146408194e3db5285d786771fb04e95dba78934d51e6f936cd43adc4882b147,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0323_sr_d9735560c6e104bb1db551cc.pdf#page=11,implementation_or_effective_date_logic,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_b0e7d9f8b42bf0d6db4e3a12,cexrem_505ce39c39cbde30ccdc3bab,doc_6250cfe42e7e1662a3bf610d,sr_d9735560c6e104bb1db551cc,ttd_dbfb0f4f15eb5bc2a3897640,d146408194e3db5285d786771fb04e95dba78934d51e6f936cd43adc4882b147,d146408194e3db5285d786771fb04e95dba78934d51e6f936cd43adc4882b147,11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0323_sr_d9735560c6e104bb1db551cc.pdf#page=11,implementation_or_effective_date_logic,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_f8e6678a9c79a8baf7c76a52,cexrem_164c9254fda8cc339ebd80bc,doc_f056083996b94cccdb19ac7c,sr_ac44da6b95a4eeba0c940eb1,ttd_f44170a29b797b4d9bbda1ac,7e50d92ffa1d02bfd200cdcb1e5673b42ec88098fdc20a67e6bb2592e66f9322,7e50d92ffa1d02bfd200cdcb1e5673b42ec88098fdc20a67e6bb2592e66f9322,14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0300_sr_ac44da6b95a4eeba0c940eb1.pdf#page=14,arbitration_or_factfinding_reasoning,"days after the rendering of the decision at Step 2, the Union may submit the grievance to arbitration.",580,682,102,b596de5476f959126cf5a526ccef0381a92a5fe2a6ad50e6f0dc8aedbbaf7c4a,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,19,19,span_exact_unique_verified
lobs_4b5db992df89fc51db7bae19,cexrem_9aff3a6793ab96240acc33ee,doc_c025089b28d8362b1cd6ac54,sr_5b507f41e7656687449db253,ttd_5711802d0e77a98bb095bdce,a8e0c1ca2f333021dd9db712f5e3f06787024700b7923e3dd7e53735f98eb92b,a8e0c1ca2f333021dd9db712f5e3f06787024700b7923e3dd7e53735f98eb92b,10,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0328_sr_5b507f41e7656687449db253.pdf#page=10,implementation_or_effective_date_logic,"01 Effective March 1 of each applicable contract year, all employees shall be paid bi­",1451,1537,86,45b59fcd28266b1e0e4930160e178b489836da1ab085915f5554467d764a933d,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,22,22,span_exact_unique_verified
lobs_01fde53ca68eab05b472dac3,cexrem_6ee442d820fa1998c5a3f4fb,doc_86263c2b2f3cd5993de0af80,sr_ad3cbc2be215d0c854742f34,ttd_441c05e69da898c78c3d4b03,31b1b2acbb6ab5df5af9b527af504138ce6164d081504d6a3d54e2049693b1f7,31b1b2acbb6ab5df5af9b527af504138ce6164d081504d6a3d54e2049693b1f7,28,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0315_sr_ad3cbc2be215d0c854742f34.pdf#page=28,step_movement_or_seniority,in “E” Step after completion of four (4) years of active full -time service.,1638,1714,76,bed2eb790395d173b49daac41f89b07bc380db34040008b5a3a395b16ca75660,exact_verified,,exact_token_segment_unique_context,1,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,1,21,21,span_exact_unique_verified
lobs_d8052656664036944ea43cb9,cexrem_6ee442d820fa1998c5a3f4fb,doc_86263c2b2f3cd5993de0af80,sr_ad3cbc2be215d0c854742f34,ttd_441c05e69da898c78c3d4b03,31b1b2acbb6ab5df5af9b527af504138ce6164d081504d6a3d54e2049693b1f7,31b1b2acbb6ab5df5af9b527af504138ce6164d081504d6a3d54e2049693b1f7,29,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0315_sr_ad3cbc2be215d0c854742f34.pdf#page=29,implementation_or_effective_date_logic,All employees shall be paid on a bi -weekly basis (or pay period) on,1586,1654,68,08c9131c6583b6357a26d5422995fdf25e18c4feb1e676c03e6737adfec68224,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_0acac301905aeaae0db43e6e,cexrem_24877afce7540c2ed2d44493,doc_38f3161dd9e1908ce027c7c5,sr_850b5a4596a4b6b1c3cd439f,ttd_75cadf336f764bd2e6d464be,2e55eac89ad827afebabda550efccb86af17eecfd04798eec6547e1cd8717cd1,2e55eac89ad827afebabda550efccb86af17eecfd04798eec6547e1cd8717cd1,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0351_sr_850b5a4596a4b6b1c3cd439f.pdf#page=12,arbitration_or_factfinding_reasoning,Arbitrator Award,2249,2265,16,e5eb3ad040ef43814f51b3a572aa8cb45dfa8e7233b5aadd592aa3bad8bca4dd,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=15,15,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_279ffc43a0a795b290ad8485,cexrem_24877afce7540c2ed2d44493,doc_38f3161dd9e1908ce027c7c5,sr_850b5a4596a4b6b1c3cd439f,ttd_75cadf336f764bd2e6d464be,2e55eac89ad827afebabda550efccb86af17eecfd04798eec6547e1cd8717cd1,2e55eac89ad827afebabda550efccb86af17eecfd04798eec6547e1cd8717cd1,12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0351_sr_850b5a4596a4b6b1c3cd439f.pdf#page=12,implementation_or_effective_date_logic,fees of the court reporter shall be paid by the party asking for one; such fees,1839,1918,79,74fc9c42472b1fda859f5cc68135197aa5597e2aa535f0e468d75f67dfadcb4e,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_4564a17023f8eae2501f8170,cexrem_b607038e8e9e36db50101e16,doc_8ede9faf4ad1bca20f0eb4bf,sr_c83e03d8991d20b06c0c182f,ttd_3d18baa547b7e890f8e888c4,871ee78dfce7a23c63e3539fac14ff459a55ee01436c5b313bae22d0d5026b1f,871ee78dfce7a23c63e3539fac14ff459a55ee01436c5b313bae22d0d5026b1f,21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0317_sr_c83e03d8991d20b06c0c182f.pdf#page=21,implementation_or_effective_date_logic,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_3adf3b8d3c733092a2b5ab51,cexrem_c1327cb2f4e2606c0e57cf47,doc_c9580fc8e50861427083d7d5,sr_25bdb1cddea307fdc9bf3368,ttd_50ca9c74e2e92af8c9a069f1,0416be9fd61e87983a1bbe9de90ce20041f2ef64896bf84210920fb22b5f4992,0416be9fd61e87983a1bbe9de90ce20041f2ef64896bf84210920fb22b5f4992,47,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0351_sr_25bdb1cddea307fdc9bf3368.pdf#page=47,implementation_or_effective_date_logic,Firefighters and EMTs shall be paid at the following rate per hour,2757,2823,66,1e32d7f76422541c3026c67f87152e636314650af62970c9045106b31ac8883a,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=3,3,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_28cba2c8d16384cc27fe0956,cexrem_c1327cb2f4e2606c0e57cf47,doc_c9580fc8e50861427083d7d5,sr_25bdb1cddea307fdc9bf3368,ttd_50ca9c74e2e92af8c9a069f1,0416be9fd61e87983a1bbe9de90ce20041f2ef64896bf84210920fb22b5f4992,0416be9fd61e87983a1bbe9de90ce20041f2ef64896bf84210920fb22b5f4992,47,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0351_sr_25bdb1cddea307fdc9bf3368.pdf#page=47,other,Salary increases may only be recommended after a performance review has been performed.,2452,2539,87,46e761449bc4263faa549d1294f96cef3ff518d646a2f54d9d346770ed56dc8b,exact_verified,,exact_structured_field:eligibility_rule,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
lobs_2ee1948140afccb81160a07a,cexrem_637cdc5241563eaaf93d821e,doc_cc6ca25085b814120ec48b6f,sr_5fb648c88c4fb42756e82929,ttd_affc65a62ade60862636341c,f89e846ce82f24af38bbe672811d8a1b438b3f83172f7b891435358f5c25b09e,f89e846ce82f24af38bbe672811d8a1b438b3f83172f7b891435358f5c25b09e,28,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0250_sr_5fb648c88c4fb42756e82929.pdf#page=28,step_movement_or_seniority,"move to Step B; and after four (4) years of service, move to Step C.",2001,2069,68,f60002af091965419f8f9dcb73be4106654dc556a7dc21303cf884d069e0f549,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=5,5,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,multiple_equally_plausible_exact_candidates,6,17,1,navigation_only_span_not_qa_sufficient
lobs_7e30b014c6bafe3c08f06827,cexrem_637cdc5241563eaaf93d821e,doc_cc6ca25085b814120ec48b6f,sr_5fb648c88c4fb42756e82929,ttd_affc65a62ade60862636341c,f89e846ce82f24af38bbe672811d8a1b438b3f83172f7b891435358f5c25b09e,f89e846ce82f24af38bbe672811d8a1b438b3f83172f7b891435358f5c25b09e,26,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0250_sr_5fb648c88c4fb42756e82929.pdf#page=26,longevity_or_service_based_pay,,,,0,,span_unavailable_or_unverified,no_exact_structured_or_literal_mechanism_match,no_exact_structured_or_literal_mechanism_match,0,false,navigation_only_span_not_qa_sufficient,span_unavailable_or_unverified,remains_unavailable,no_strict_exact_disambiguation_candidate,0,,,navigation_only_span_not_qa_sufficient
lobs_be273478c4f1763697a74813,cexrem_a01b0d500987587220589a8d,doc_92b0a2b7c066376791f31a6a,sr_8620eb91424af0035d3b5f15,ttd_0606324da6922fdd9d252eb1,ade813c23420683a189960d5abc4036ac07baf34d856736020e227ddb3106997,ade813c23420683a189960d5abc4036ac07baf34d856736020e227ddb3106997,13,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0272_sr_8620eb91424af0035d3b5f15.pdf#page=13,implementation_or_effective_date_logic,"18.3 The following rates of pay shall become effective March 28, 2021:",1355,1425,70,36a8b62773491699c843b938a7bb36aa3b56e65d221c5e6b01fa2e75f8aa5a0a,span_ambiguous_multiple_candidates,,literal_mechanism_anchor_segment;candidate_count=3,3,false,navigation_only_span_not_qa_sufficient,span_ambiguous_multiple_candidates,remains_ambiguous,multiple_equally_plausible_exact_candidates,3,20,2,navigation_only_span_not_qa_sufficient
lobs_43a7846e89603da41c27d274,cexrem_a01b0d500987587220589a8d,doc_92b0a2b7c066376791f31a6a,sr_8620eb91424af0035d3b5f15,ttd_0606324da6922fdd9d252eb1,ade813c23420683a189960d5abc4036ac07baf34d856736020e227ddb3106997,ade813c23420683a189960d5abc4036ac07baf34d856736020e227ddb3106997,13,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0272_sr_8620eb91424af0035d3b5f15.pdf#page=13,step_movement_or_seniority,next full step in the pay range following completion of one (1),727,790,63,7ead195d7e8472a36fed9857179f29a270337126fdd746ab8f6edc65e23f6535,exact_verified,,exact_token_segment_unique_context,3,true,exact_literal_span_verified,span_ambiguous_multiple_candidates,resolved_to_exact_verified,exact_token_segment_unique_context,3,19,4,span_exact_unique_verified
lobs_c2defd9512243e043124f234,cexrem_a01b0d500987587220589a8d,doc_92b0a2b7c066376791f31a6a,sr_8620eb91424af0035d3b5f15,ttd_0606324da6922fdd9d252eb1,ade813c23420683a189960d5abc4036ac07baf34d856736020e227ddb3106997,ade813c23420683a189960d5abc4036ac07baf34d856736020e227ddb3106997,13,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0272_sr_8620eb91424af0035d3b5f15.pdf#page=13,rank_or_classification_differentiation,next full step in the pay range following completion of one (1),727,790,63,7ead195d7e8472a36fed9857179f29a270337126fdd746ab8f6edc65e23f6535,exact_verified,,literal_mechanism_anchor_segment,1,true,exact_literal_span_verified,exact_verified,preserved_prior_verified,prior_exact_verified_immutable,1,,,span_exact_unique_verified
