cross_side_routing_id,match_id,original_missing_cross_side_flag,cleaned_analysis_use_primary_category,final_blocker_resolution,cross_side_route,source_locator_lineage
BRMCROSSROUTE-d6cef5f75001a0b30d71aa4f,BRMMATCH-20260803-d95b468a7471940bb09de6be,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-12864-01\"", \""final\"": \""https://staples.govoffice.com/vertical/sites/%7B44315AD6-8633-4D56-A3F9-16DB9F1622FB%7D/uploads/2023.12.26_Agenda_-_Updated.pdf\"", \""original\"": \""https://staples.govoffice.com/vertical/sites/%7B44315AD6-8633-4D56-A3F9-16DB9F1622FB%7D/uploads/2023.12.26_Agenda_-_Updated.pdf\"", \""scout_target_id\"": \""BRM5-20260731-12864\""}""]"
BRMCROSSROUTE-bc82160e56d4caea6ed403cb,BRMMATCH-20260803-d95b53ed49ee803490265e1a,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08679-01\"", \""final\"": \""https://nottawatwpisabellami.gov/wp-content/uploads/2022/08/Minutes-Mar-2022.pdf\"", \""original\"": \""https://nottawatwpisabellami.gov/wp-content/uploads/2022/08/Minutes-Mar-2022.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08679\""}""]"
BRMCROSSROUTE-90b26a3bf7e755843d0ef454,BRMMATCH-20260803-d95c18935162cbacc099c845,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09725-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2020/20-MED-12-1414.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2020/20-MED-12-1414.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09725\""}""]"
BRMCROSSROUTE-d404811a6b6597fd1658c012,BRMMATCH-20260803-d95c9bb2249639901b39482a,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04617-03\"", \""final\"": \""https://lawrenceks.civicweb.net/document/73123/Consider%20approving%20the%20Memorandum%20of%20Understand.pdf\"", \""original\"": \""https://lawrenceks.civicweb.net/document/73123/Consider%20approving%20the%20Memorandum%20of%20Understand.pdf?handle=158E8E15904749F580ACF4797A86BD06\"", \""scout_target_id\"": \""BRM5-20260731-04617\""}""]"
BRMCROSSROUTE-71ca2398aa1738a82d6a6359,BRMMATCH-20260803-d95e094d053978e1f1347c2b,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18194-01\"", \""final\"": \""https://franklinpa.gov/vertical/sites/%7BF77C763A-0B03-4958-9700-0CD5AF92AB14%7D/uploads/Ordinance149.pdf\"", \""original\"": \""https://franklinpa.gov/vertical/sites/{F77C763A-0B03-4958-9700-0CD5AF92AB14}/uploads/Ordinance149.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18194\""}""]"
BRMCROSSROUTE-a75e7cec0108b150e12cb7f6,BRMMATCH-20260803-d95e0b78335b35a3c425d04c,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09770-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-06-0636.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-06-0636.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09770\""}""]"
BRMCROSSROUTE-8cda4795f5f8a2657b6f28f2,BRMMATCH-20260803-d95fca600f3486c415a68ae7,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08788-01\"", \""final\"": \""https://cityofbigfork.com/uploads/8/6/2/0/86205214/bigfork_city_code_of_ordinances.pdf\"", \""original\"": \""https://www.cityofbigfork.com/uploads/8/6/2/0/86205214/bigfork_city_code_of_ordinances.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08788\""}""]"
BRMCROSSROUTE-7f8ddfcb82fe064866c92a97,BRMMATCH-20260803-d9643dae1e59b3e7753624b8,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02869-03\"", \""final\"": \""https://werc.wi.gov/grievance_awards/7196.pdf\"", \""original\"": \""https://werc.wi.gov/grievance_awards/7196.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02869\""}""]"
BRMCROSSROUTE-b979e7bd5cb43541291665bc,BRMMATCH-20260803-d96939d13da9dc993b5b4355,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09725-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0228.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0228.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09725\""}""]"
BRMCROSSROUTE-3533f17a6890991cf17e8432,BRMMATCH-20260803-d96e4431d49038449e6bb0a0,true,quant_qual_mechanism_linked_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-00471-01\"", \""final\"": \""https://sterling-il.gov/Archive/ViewFile/Item/77\"", \""original\"": \""https://www.sterling-il.gov/Archive/ViewFile/Item/77\"", \""scout_target_id\"": \""BRM5-20260731-00471\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-00471-02\"", \""final\"": \""https://sterling-il.gov/ArchiveCenter/ViewFile/Item/75\"", \""original\"": \""https://www.sterling-il.gov/ArchiveCenter/ViewFile/Item/75\"", \""scout_target_id\"": \""BRM5-20260731-00471\""}""]"
BRMCROSSROUTE-cc0ed06f9dd171ed5c4ce26b,BRMMATCH-20260803-d96e836da91f9d6f016e4e60,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-00474-01\"", \""final\"": \""https://villageofstonington.com/documents/654/March_15_2023_Finance_Meeting_minutes.pdf\"", \""original\"": \""https://villageofstonington.com/documents/654/March_15_2023_Finance_Meeting_minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-00474\""}""]"
BRMCROSSROUTE-9b398ebb1b01a6d556be4149,BRMMATCH-20260803-d97047bb2088765e5bd717ea,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06917-01\"", \""final\"": \""https://cumberland.adamscountypa.gov/getmedia/bf39a1f7-096b-42e6-a828-cc54c802f487/December162021.pdf\"", \""original\"": \""https://cumberland.adamscountypa.gov/getmedia/bf39a1f7-096b-42e6-a828-cc54c802f487/December162021.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06917\""}""]"
BRMCROSSROUTE-424def7d31c3812f6d020dd6,BRMMATCH-20260803-d973d89f98d0401527102f7b,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02213-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2023/23-MED-04-0377.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2023/23-MED-04-0377.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02213\""}""]"
BRMCROSSROUTE-3d81e0a3d3f1a59346b29feb,BRMMATCH-20260803-d9740a9727e70848bceec2b1,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10512-02\"", \""final\"": \""https://townofnewlebanon.com/wp-content/uploads/2024/07/2023-12-28-tb-end-of-year-meeting-minutes.pdf\"", \""original\"": \""https://townofnewlebanon.com/wp-content/uploads/2024/07/2023-12-28-tb-end-of-year-meeting-minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10512\""}""]"
BRMCROSSROUTE-927ef6ad74e322000f077e52,BRMMATCH-20260803-d9766ac38ab9516550e96cff,true,same_side_growth_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-00295-02\"", \""final\"": \""https://cms5.revize.com/revize/kewanee/COUNCIL%20PACKET%2003-14-2022.pdf\"", \""original\"": \""https://cms5.revize.com/revize/kewanee/COUNCIL%20PACKET%2003-14-2022.pdf\"", \""scout_target_id\"": \""BRM5-20260731-00295\""}""]"
BRMCROSSROUTE-9e23aaf22450c4da499f189b,BRMMATCH-20260803-d9779f396c7f7fe4871af176,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-01559-01\"", \""final\"": \""https://files.heygov.com/cityofnevismn.com/meetings/me_01k235na7x3ph53zby1wevgg5n/08-11-2025-nevis-city-council-minutes.pdf\"", \""original\"": \""https://files.heygov.com/cityofnevismn.com/meetings/me_01k235na7x3ph53zby1wevgg5n/08-11-2025-nevis-city-council-minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-01559\""}""]"
BRMCROSSROUTE-4100bfe66c525ea9e891fef0,BRMMATCH-20260803-d97ca2e6fe4e8bef940cbbbf,true,same_side_growth_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06735-01\"", \""final\"": \""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/10/56/26/105626199150147161380260627528206291264\"", \""original\"": \""https://ecommons.cornell.edu/bitstreams/f580dfd9-1662-4ab4-a1b0-084ca6e34b25/download\"", \""scout_target_id\"": \""BRM5-20260731-06735\""}""]"
BRMCROSSROUTE-33e6199c684e8ed421eb9893,BRMMATCH-20260803-d97f8481175b9a299e8332ee,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06193-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1223.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1223.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06193\""}""]"
BRMCROSSROUTE-95ad32afa03d98a2b2985ce2,BRMMATCH-20260803-d989ad298922d4ee5db24be6,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02243-03\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-11-1328.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-11-1328.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02243\""}""]"
BRMCROSSROUTE-465aaf08ce651afaa3a29894,BRMMATCH-20260803-d989b7f2af95675222f36051,true,same_side_growth_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02242-02\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02242\""}""]"
BRMCROSSROUTE-fd7e4ef5398e2e647a10cd8b,BRMMATCH-20260803-d989fc66a1c9851efaf92403,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07227-01\"", \""final\"": \""https://warwick-bucks.com/wp-content/uploads/2024/10/2025-Draft-Budget-10.23-2.pdf\"", \""original\"": \""https://warwick-bucks.com/wp-content/uploads/2024/10/2025-Draft-Budget-10.23-2.pdf\"", \""scout_target_id\"": \""BRM5-20260731-07227\""}""]"
BRMCROSSROUTE-cc82ae780e31f2b8ecbf1cc4,BRMMATCH-20260803-d98d45d8ba22c6eb9ea22d0f,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09036-02\"", \""final\"": \""https://newauburnmn.com/documents/504/2022_Fire_Dept._Policies_5-9-22.pdf\"", \""original\"": \""https://newauburnmn.com/documents/504/2022_Fire_Dept._Policies_5-9-22.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09036\""}""]"
BRMCROSSROUTE-46c42a58600ad7df46ed518a,BRMMATCH-20260803-d98df144035a168ed20ba629,true,same_side_growth_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02345-04\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02345\""}""]"
BRMCROSSROUTE-5dd0a98e139471e3cee676b6,BRMMATCH-20260803-d99dbf049f3314fbcb78dc12,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13889-01\"", \""final\"": \""https://townofcable.com/wp-content/uploads/2020/01/2019-12-18-Town-Board-Minutes.pdf\"", \""original\"": \""https://townofcable.com/wp-content/uploads/2020/01/2019-12-18-Town-Board-Minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13889\""}""]"
BRMCROSSROUTE-70463c74e77c84000cf294b4,BRMMATCH-20260803-d99debfd433db68b7727465a,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06652-03\"", \""final\"": \""https://perb.ny.gov/system/files/documents/2024/03/ia78-001-award-5-17-79.pdf\"", \""original\"": \""https://perb.ny.gov/local-294-international-brotherhood-teamsters-chauffeurs-warehousemen-and-helpers-america\"", \""scout_target_id\"": \""BRM5-20260731-06652\""}""]"
BRMCROSSROUTE-8f548dd8bdf15e4efdcc000c,BRMMATCH-20260803-d9a17e7fb5ecb68584b1378f,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18111-01\"", \""final\"": \""https://carrolltwp.org/wp-content/uploads/2026/02/01052026-Reorganization-BOS-Meeting-Minutes.pdf\"", \""original\"": \""https://carrolltwp.org/wp-content/uploads/2026/02/01052026-Reorganization-BOS-Meeting-Minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18111\""}""]"
BRMCROSSROUTE-8cc425fdf1516268ba9f7b75,BRMMATCH-20260803-d9a1a7ad791f54142761e926,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14694-01\"", \""final\"": \""https://uppersaucon.org/wp-content/uploads/2015/12/2016BudgetLineItem.pdf\"", \""original\"": \""https://www.uppersaucon.org/wp-content/uploads/2015/12/2016BudgetLineItem.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14694\""}""]"
BRMCROSSROUTE-5afc64cfa9167bbf850b69f4,BRMMATCH-20260803-d9a20dd8cd6bfaabafb94976,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03632-01\"", \""final\"": \""https://crossroadstx.gov/292/Careers\"", \""original\"": \""https://www.crossroadstx.gov/292/Careers\"", \""scout_target_id\"": \""BRM5-20260731-03632\""}""]"
BRMCROSSROUTE-0e2108dbe403e030a883a1ca,BRMMATCH-20260803-d9a77d331e672fed81b22b65,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04617-01\"", \""final\"": \""https://lawrenceks.civicweb.net/document/351307\"", \""original\"": \""https://lawrenceks.civicweb.net/document/351307/\"", \""scout_target_id\"": \""BRM5-20260731-04617\""}""]"
BRMCROSSROUTE-6974c6b18b8faaff8ab73b3c,BRMMATCH-20260803-d9ab8616fa7adda967641ca0,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13483-01\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0017.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0017.pdf\"", \""scout_target_id\"": \""BRM5-20260731-13483\""}""]"
BRMCROSSROUTE-454e25ba14ddb1b6ae14e8a6,BRMMATCH-20260803-d9ac328c0965600ff692d0b3,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17322-01\"", \""final\"": \""https://northfieldcenter.com/wp-content/uploads/2019/12/Agenda-Packet-Trustee-Special-Meeting-December-19-2019-1.pdf\"", \""original\"": \""https://northfieldcenter.com/wp-content/uploads/2019/12/Agenda-Packet-Trustee-Special-Meeting-December-19-2019-1.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17322\""}""]"
BRMCROSSROUTE-bc213e8384486a3623616964,BRMMATCH-20260803-d9ae68cbbcb69abdabb797a7,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-17789-02\"", \""final\"": \""https://townofsherry.wi.gov/government/library/agendas-and-minutes/10-13-2020-Town-Board-Meeting-Minutes.pdf\"", \""original\"": \""https://townofsherry.wi.gov/government/library/agendas-and-minutes/10-13-2020-Town-Board-Meeting-Minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-17789\""}""]"
BRMCROSSROUTE-ab9c69a90b88dd9612cf8a52,BRMMATCH-20260803-d9ae777e6b2190fe1827b0f1,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10162-01\"", \""final\"": \""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int27590.pdf\"", \""original\"": \""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int27590.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10162\""}""]"
BRMCROSSROUTE-c741345f0f84d9e12d4032c2,BRMMATCH-20260803-d9afd19155c9b85b04f98782,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02921-02\"", \""final\"": \""https://perb.ny.gov/system/files/documents/2024/05/m2015-259.pdf\"", \""original\"": \""https://perb.ny.gov/system/files/documents/2024/05/m2015-259.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02921\""}""]"
BRMCROSSROUTE-4e2000ee9f27e2335d4dc0a0,BRMMATCH-20260803-d9b06647347bb7e9442acd4a,true,quant_qual_mechanism_linked_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10771-03\"", \""final\"": \""https://kittanning-borough.com/wp-content/uploads/2021/09/July-12-2021-Council-Meeting-Minutes.pdf\"", \""original\"": \""https://kittanning-borough.com/wp-content/uploads/2021/09/July-12-2021-Council-Meeting-Minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10771\""}""]"
BRMCROSSROUTE-1f58e5083ea598e5cb7b2cf3,BRMMATCH-20260803-d9b2748d9ea520bf5051716d,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-12267-04\"", \""final\"": \""https://baycitymi.gov/DocumentCenter/View/5914/International-Association-of-Firefighters-Local-116-2026---2029\"", \""original\"": \""https://www.baycitymi.gov/DocumentCenter/View/5914/International-Association-of-Firefighters-Local-116-2026---2029\"", \""scout_target_id\"": \""BRM5-20260731-12267\""}""]"
BRMCROSSROUTE-3dd18c35e1ae0705d61aff0b,BRMMATCH-20260803-d9b5bc78e21995edc40559b4,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-13755-02\"", \""final\"": \""https://huronsd.civicweb.net/document/258245\"", \""original\"": \""https://huronsd.civicweb.net/document/258245\"", \""scout_target_id\"": \""BRM5-20260731-13755\""}""]"
BRMCROSSROUTE-e4d4d5ea5262f640cf870101,BRMMATCH-20260803-d9b6c61de9bf90ce2f001cd4,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07251-01\"", \""final\"": \""https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2018/documents/wilkes-barre%20pera-u-16-345-e.pdf\"", \""original\"": \""https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2018/documents/wilkes-barre%20pera-u-16-345-e.pdf\"", \""scout_target_id\"": \""BRM5-20260731-07251\""}""]"
BRMCROSSROUTE-27e66050daf23d90d36f3f8d,BRMMATCH-20260803-d9b7921de539367e59ce5fe2,true,write_off_or_exclude,routed_to_write_off,write_off_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02267-04\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-01-0038.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-01-0038.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02267\""}""]"
BRMCROSSROUTE-2fc3afdc5e7d3bbca8f85f8a,BRMMATCH-20260803-d9baf8832378d3f8808f6597,true,national_readiness_stratum_only,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02775-02\"", \""final\"": \""https://citymedfordwi.civicweb.net/document/178479/Ratification_%202026-2028%20Police%20Association%20Loca.pdf\"", \""original\"": \""https://citymedfordwi.civicweb.net/document/178479/Ratification_%202026-2028%20Police%20Association%20Loca.pdf?handle=B9673C1C75D746E5AA58F2E5D04B39C7\"", \""scout_target_id\"": \""BRM5-20260731-02775\""}""]"
BRMCROSSROUTE-e9b243f3ce6c15cf97a1f2a8,BRMMATCH-20260803-d9c5429f3d1340775dfe06d8,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-05061-01\"", \""final\"": \""https://cityofbiwabik.com/vertical/sites/%7B7B8CE12E-F192-48FD-9F8B-F0F6ED66A00E%7D/uploads/October_26_2022.pdf\"", \""original\"": \""https://www.cityofbiwabik.com/vertical/sites/%7B7B8CE12E-F192-48FD-9F8B-F0F6ED66A00E%7D/uploads/October_26_2022.pdf\"", \""scout_target_id\"": \""BRM5-20260731-05061\""}""]"
BRMCROSSROUTE-e6383608b214968e5af3acce,BRMMATCH-20260803-d9c8dbd967c55eeefbd13ad7,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18441-02\"", \""final\"": \""https://washingtonpa.us/council-minutes-september-12-2013\"", \""original\"": \""https://washingtonpa.us/council-minutes-september-12-2013/\"", \""scout_target_id\"": \""BRM5-20260731-18441\""}""]"
BRMCROSSROUTE-f16de80d5ed31461da16a5c6,BRMMATCH-20260803-d9cd3e7a9b38c864afb7b449,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-11808-01\"", \""final\"": \""https://ind15rpc.org/wp-content/themes/region15/codes/gentryville/Gentryville-Title1.pdf\"", \""original\"": \""https://www.ind15rpc.org/wp-content/themes/region15/codes/gentryville/Gentryville-Title1.pdf\"", \""scout_target_id\"": \""BRM5-20260731-11808\""}""]"
BRMCROSSROUTE-a7974ac60d738145d0f07126,BRMMATCH-20260803-d9d0972cbc7a4b6d6847a1d5,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06361-01\"", \""final\"": \""https://img1.wsimg.com/blobby/go/2560c5e4-a118-4b21-b127-be09ec4c22fa/District%20III%20new%20ordinance%20book%20for%20White%20Lake.pdf\"", \""original\"": \""https://img1.wsimg.com/blobby/go/2560c5e4-a118-4b21-b127-be09ec4c22fa/District%20III%20new%20ordinance%20book%20for%20White%20Lake.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06361\""}""]"
BRMCROSSROUTE-ddf64412e578465eb8fd9215,BRMMATCH-20260803-d9d5212c0af8f3e1dfd63392,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14247-01\"", \""final\"": \""https://perb.ny.gov/system/files/documents/2024/03/ia84-008-award-4-22-85.pdf\"", \""original\"": \""https://perb.ny.gov/town-north-castle-and-police-benevolent-association-town-north-castle-inc\"", \""scout_target_id\"": \""BRM5-20260731-14247\""}""]"
BRMCROSSROUTE-db340641c9bbe70c72d61891,BRMMATCH-20260803-d9db486affd5a0c756a21225,true,non_scalar_structuring_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18496-01\"", \""final\"": \""https://ordinancewatch.com/files/72011/LocalGovernment60148.pdf\"", \""original\"": \""https://www.ordinancewatch.com/files/72011/LocalGovernment60148.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18496\""}""]"
BRMCROSSROUTE-d0e704c0725275acfa3091f5,BRMMATCH-20260803-d9dc2b1dd5f4a6341b7dc29f,true,same_side_growth_evidence,routed_to_non_comparison_analysis_use,retain_for_non_comparison_analysis,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-16695-01\"", \""final\"": \""https://img1.wsimg.com/blobby/go/99931de5-9f2c-4cd4-9074-e611f3d58838/downloads/5a0118e0-5fe5-47ca-97ff-6798f6474c9e/2026-2027%20Budget.pdf\"", \""original\"": \""https://img1.wsimg.com/blobby/go/99931de5-9f2c-4cd4-9074-e611f3d58838/downloads/5a0118e0-5fe5-47ca-97ff-6798f6474c9e/2026-2027%20Budget.pdf?ver=1784737547251\"", \""scout_target_id\"": \""BRM5-20260731-16695\""}""]"
BRMCROSSROUTE-e8dd58a5708c1d8a39696796,BRMMATCH-20260803-d9e288e4dfd912d4586afff9,true,role_side_repair_needed,routed_to_repair_needed,repair_queue,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-15402-01\"", \""final\"": \""https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/decisions/decisionorders/documents/s-rc-21-053-rdo.pdf\"", \""original\"": \""https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/decisions/decisionorders/documents/s-rc-21-053-rdo.pdf\"", \""scout_target_id\"": \""BRM5-20260731-15402\""}""]"
