triage_id,candidate_queue_row_id,verification_id,verification_round_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,source_locator,triage_bucket,candidate_priority,verification_lane_id,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,source_owner_type,unit_type_scouted,population,state_candidate_rows_per_covered,matched_set_potential,official_domain_signal,triage_selection_rank,triage_stage,triage_status,triage_status_detail,source_relevance_prelim,source_officialness_prelim,employer_match_prelim,municipality_match_prelim,bargaining_unit_match_prelim,safety_unit_signal_prelim,non_safety_unit_signal_prelim,source_document_type_prelim,source_year_or_period_prelim,wage_table_signal_prelim,wage_growth_signal_prelim,mechanism_language_signal_prelim,extraction_readiness_prelim,priority_for_content_review,recommended_next_action,duplicate_handling_status,oversized_handling_status,manual_review_reason,triage_notes,reviewer,triaged_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written,content_triage_round_id,content_triage_merge_id,content_triage_merged_at,content_triage_lane_id,content_triage_stage
TRI-020cb942762b2ded82ae,NSCQ-AK-20260720-0011,VER-206b5fec7fbe4fa9e04b,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_122718,122718,AK,Wasilla,CITY OF WASILLA,https://www.cityofwasilla.gov/DocumentCenter/View/4743/21-27-PDF,https://www.cityofwasilla.gov/DocumentCenter/View/4743/21-27-PDF,Collective Bargaining Agreement (City of Wasilla Police Department / MATCOM Dispatch) - Wasilla Police Department Employees Association (WPDEA) (07/01/2019 - 06/30/2022),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofwasilla.gov/DocumentCenter/View/4743/21-27-PDF,high_priority_later_verify,high,lane_2,URL-c032b3e15562a3b0d40e,1,canonical_representative,city,police,,2.230769,yes,likely_official,195,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-4430a6e6fbe45ca50c72,NSCQ-AK-20260720-0012,VER-04839d30e08df16aeeeb,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_122718,122718,AK,Wasilla,CITY OF WASILLA,https://www.cityofwasilla.gov/DocumentCenter/View/5155/14-23-PDF,https://www.cityofwasilla.gov/DocumentCenter/View/5155/14-23-PDF,Collective Bargaining Agreement (Alaska District Council of Laborers / Laborers' Local 341) - City of Wasilla (07/01/2014 - 06/30/2017),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofwasilla.gov/DocumentCenter/View/5155/14-23-PDF,high_priority_later_verify,high,lane_3,URL-6a95d5ad4d59d5a6d48c,1,canonical_representative,city,non_safety,,2.230769,yes,likely_official,196,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-5c352216a3d237b53673,NSCQ-AK-20260720-0013,VER-881f3067f027feb4f3d0,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_160787,160787,AK,Sitka,CITY AND BOROUGH OF SITKA,https://www.cityofsitka.com/files/assets/sitka/v/1/administration/documents/human-resources/asea-2025-2028-collective-bargaining-agreement-signed.pdf,https://www.cityofsitka.com/files/assets/sitka/v/1/administration/documents/human-resources/asea-2025-2028-collective-bargaining-agreement-signed.pdf,ASEA/AFSCME Local 52 & City and Borough of Sitka — Collective Bargaining Agreement (General Government Unit),cba,insufficient_hold,reachable_pdf_or_document,application/pdf,https://www.cityofsitka.com/files/assets/sitka/v/1/administration/documents/human-resources/asea-2025-2028-collective-bargaining-agreement-signed.pdf,insufficient_hold,held,lane_2,URL-0615abb57e6c0f5c59a9,1,canonical_representative,city,non_safety,,2.230769,yes,likely_official,2787,metadata_only_triaged_not_content_reviewed,needs_manual_review,original insufficient_hold disposition preserved; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,manual_review,representative_or_group_review_needed,not_oversized_in_selected_round,lower_original_candidate_disposition,The lower candidate disposition was preserved without promotion; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-3121414cb347d0ee2847,NSCQ-AK-20260720-0014,VER-6470cff7ca953eb28287,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_160787,160787,AK,Sitka,CITY AND BOROUGH OF SITKA,https://www.psea.net/images/documents/contracts/PSEA_CBA_2019-22_After_Assembly1.pdf,https://www.psea.net/images/documents/contracts/PSEA_CBA_2019-22_After_Assembly1.pdf,City and Borough of Sitka and PSEA — Collective Bargaining Agreement (Sitka Police Department),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.psea.net/images/documents/contracts/PSEA_CBA_2019-22_After_Assembly1.pdf,high_priority_later_verify,high,lane_1,URL-96041cda6dd4c219679d,1,canonical_representative,union,police,,2.230769,yes,likely_official,197,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-821214530018573e5759,NSCQ-AK-20260720-0015,VER-25f36192ed202b12d355,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_160787,160787,AK,Sitka,CITY AND BOROUGH OF SITKA,https://www.psea.net/images/documents/contracts/Final_2022-2025_PSEA_Agreement_sent_to_PSEA_1-19-23.pdf,https://www.psea.net/images/documents/contracts/Final_2022-2025_PSEA_Agreement_sent_to_PSEA_1-19-23.pdf,City and Borough of Sitka and PSEA — Collective Bargaining Agreement (Sitka Police Department),cba,duplicate_hold,reachable_pdf_or_document,application/pdf,https://www.psea.net/images/documents/contracts/Final_2022-2025_PSEA_Agreement_sent_to_PSEA_1-19-23.pdf,likely_duplicate_hold,held,lane_3,URL-324265021206f5252cbf,1,canonical_representative,union,police,,2.230769,yes,likely_official,2788,metadata_only_triaged_not_content_reviewed,duplicate_defer_to_canonical,original duplicate-hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,duplicate_group_review,duplicate_group_review,not_oversized_in_selected_round,original_duplicate_hold,The lower duplicate disposition was preserved; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-e8e18b060cbaa89950f9,NSCQ-AK-20260720-0016,VER-8bc7486e41a5a93200cc,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_160765,160765,AK,Ketchikan,CITY OF KETCHIKAN,https://www.ketchikan.gov/media/HR%20Documents/PSEA%20CBA%202025-2028%20Final.pdf,https://www.ketchikan.gov/media/HR%20Documents/PSEA%20CBA%202025-2028%20Final.pdf,COLLECTIVE BARGAINING AGREEMENT City of Ketchikan and Public Safety Employees Association (PSEA),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.ketchikan.gov/media/HR%20Documents/PSEA%20CBA%202025-2028%20Final.pdf,low_priority_later_verify,low,lane_1,URL-2f774ca51b677b79b329,1,canonical_representative,city,police,,2.230769,no,likely_official,2375,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-d7ffec65484bc2a973fb,NSCQ-AK-20260720-0017,VER-7700f23870a792003af3,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_160765,160765,AK,Ketchikan,CITY OF KETCHIKAN,https://www.ketchikan.gov/media/HR%20Documents/IAFF%202025-2027%20CBA.pdf,https://www.ketchikan.gov/media/HR%20Documents/IAFF%202025-2027%20CBA.pdf,"COLLECTIVE BARGAINING AGREEMENT By and Between THE CITY OF KETCHIKAN, ALASKA And International Association of Fire Fighters, Local 2761",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.ketchikan.gov/media/HR%20Documents/IAFF%202025-2027%20CBA.pdf,low_priority_later_verify,low,lane_2,URL-b2c75dc982b5faf56478,1,canonical_representative,city,fire,,2.230769,no,likely_official,2376,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-a914986b69f3a8df463a,NSCQ-AK-20260720-0018,VER-6701a6a1c47756f108f6,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_194907,194907,AK,Kenai,CITY OF KENAI,https://www.kenai.city/sites/default/files/fileattachments/finance/page/2011/fy24_final_budget.pdf,,FY 2024 Final Budget (Adopts Salary Schedule for Classified Employees Excluding Those Engaged in Fire Protection Activities),wage_schedule_or_compensation_plan,scheduled,error,unknown,https://www.kenai.city/sites/default/files/fileattachments/finance/page/2011/fy24_final_budget.pdf,high_priority_later_verify,high,lane_2,URL-e97abba66a6038862c07,1,canonical_representative,city,non_safety,,2.230769,no,likely_official,1758,metadata_only_triaged_not_content_reviewed,needs_manual_review,error routing exception requires later manual routing review; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,manual_review,representative_or_group_review_needed,not_oversized_in_selected_round,routing_exception_error,A later routing review may revisit this exception; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-fe3f62a488703584e3e5,NSCQ-AK-20260720-0019,VER-f76677c8a468e83691c1,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_194907,194907,AK,Kenai,CITY OF KENAI,https://www.kenai.city/sites/default/files/fileattachments/finance/page/2011/fy2023_budget_final.pdf,,"FY 2023 Budget Final (Adopts Salary Schedule for the City for July 1, 2022 – June 30, 2023)",wage_schedule_or_compensation_plan,duplicate_hold,error,unknown,https://www.kenai.city/sites/default/files/fileattachments/finance/page/2011/fy2023_budget_final.pdf,likely_duplicate_hold,held,lane_1,URL-39970a0ec0a6b75f51d4,1,canonical_representative,city,non_safety,,2.230769,no,likely_official,3616,metadata_only_triaged_not_content_reviewed,needs_manual_review,error routing exception requires later manual routing review; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,manual_review,representative_or_group_review_needed,not_oversized_in_selected_round,routing_exception_error,A later routing review may revisit this exception; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-4a928d72cf12906b249d,NSCQ-AK-20260720-0020,VER-99f0ffa682cfecde9c42,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_193066,193066,AK,Palmer,CITY OF PALMER,https://www.palmerak.org/media/6626,https://www.palmerak.org/media/6626,"CITY OF PALMER PAY PLAN — January 1, 2024 (employee compensation pay plan)",wage_schedule_or_compensation_plan,scheduled,blocked_or_forbidden,text/html,https://www.palmerak.org/media/6626,high_priority_later_verify,high,lane_3,URL-55e161eab84ffcbd2234,1,canonical_representative,city,non_safety,,2.230769,no,likely_official,1759,metadata_only_triaged_not_content_reviewed,blocked_or_unreachable_defer,blocked_or_forbidden routing outcome deferred; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,none,defer,blocked_status_review_later,representative_or_group_review_needed,not_oversized_in_selected_round,routing_outcome_blocked_or_forbidden,The URL-routing exception is not a municipality source-absence finding; metadata-only triage accessed no content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-ab1fe78a4e075f3f7e99,NSCQ-AK-20260720-0021,VER-4535592c759a54cbde82,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_193066,193066,AK,Palmer,CITY OF PALMER,https://www.palmerak.org/media/14611,https://www.palmerak.org/media/14611,"CITY OF PALMER PAY PLAN — January 1, 2023 (employee compensation pay plan)",wage_schedule_or_compensation_plan,scheduled,blocked_or_forbidden,text/html,https://www.palmerak.org/media/14611,high_priority_later_verify,high,lane_1,URL-620aa758424132b1ad11,1,canonical_representative,city,non_safety,,2.230769,no,likely_official,1760,metadata_only_triaged_not_content_reviewed,blocked_or_unreachable_defer,blocked_or_forbidden routing outcome deferred; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,none,defer,blocked_status_review_later,representative_or_group_review_needed,not_oversized_in_selected_round,routing_outcome_blocked_or_forbidden,The URL-routing exception is not a municipality source-absence finding; metadata-only triage accessed no content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-79f2959675cbb2d5f714,NSCQ-AK-20260720-0022,VER-374d6bf7ca9097bcaa26,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_160746,160746,AK,Bethel,CITY OF BETHEL,https://www.apea-aft.org/_files/ugd/e07771_26e363058b09482aa593ce1317886291.pdf,https://www.apea-aft.org/_files/ugd/e07771_26e363058b09482aa593ce1317886291.pdf,"Collective Bargaining Agreement (City of Bethel Employees Association) — July 1, 2023 to June 30, 2026",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.apea-aft.org/_files/ugd/e07771_26e363058b09482aa593ce1317886291.pdf,high_priority_later_verify,high,lane_2,URL-f6cca21038d4ff32ba43,3,canonical_representative,union,non_safety,,2.230769,yes,likely_official,198,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-19df2a0f710775c8a7e4,NSCQ-AK-20260720-0023,VER-2334f4b176aab9acaa4d,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_160746,160746,AK,Bethel,CITY OF BETHEL,https://www.apea-aft.org/_files/ugd/e07771_26e363058b09482aa593ce1317886291.pdf,https://www.apea-aft.org/_files/ugd/e07771_26e363058b09482aa593ce1317886291.pdf,"Collective Bargaining Agreement (City of Bethel Employees Association) — July 1, 2023 to June 30, 2026",cba,duplicate_hold,reachable_pdf_or_document,application/pdf,https://www.apea-aft.org/_files/ugd/e07771_26e363058b09482aa593ce1317886291.pdf,likely_duplicate_hold,held,lane_2,URL-f6cca21038d4ff32ba43,3,linked_duplicate,union,police,,2.230769,yes,likely_official,2789,metadata_only_triaged_not_content_reviewed,duplicate_defer_to_canonical,original duplicate-hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,duplicate_group_review,duplicate_group_review,not_oversized_in_selected_round,original_duplicate_hold,The lower duplicate disposition was preserved; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-6295daf26d4468c894ed,NSCQ-AK-20260720-0024,VER-a92ae5ea47f90979f7b3,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_160746,160746,AK,Bethel,CITY OF BETHEL,https://www.apea-aft.org/_files/ugd/e07771_26e363058b09482aa593ce1317886291.pdf,https://www.apea-aft.org/_files/ugd/e07771_26e363058b09482aa593ce1317886291.pdf,"Collective Bargaining Agreement (City of Bethel Employees Association) — July 1, 2023 to June 30, 2026",cba,duplicate_hold,duplicate_of_verified_source,application/pdf,https://www.apea-aft.org/_files/ugd/e07771_26e363058b09482aa593ce1317886291.pdf,likely_duplicate_hold,held,lane_2,URL-f6cca21038d4ff32ba43,3,linked_duplicate,union,fire,,2.230769,yes,likely_official,3280,metadata_only_triaged_not_content_reviewed,duplicate_defer_to_canonical,duplicate routing outcome requires canonical group review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,duplicate_group_review,duplicate_group_review,not_oversized_in_selected_round,duplicate_routing_status,Duplicate linkage was preserved for later canonical-group review; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-11b5f688b0088e7c04d2,NSCQ-AK-20260720-0025,VER-6f7e12fcfc93384c4d91,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_160763,160763,AK,Homer,CITY OF HOMER,https://www.cityofhomer-ak.gov/sites/default/files/fileattachments/personnel/page/8492/personnel_regs_2024.pdf,,City of Homer Personnel Regulations 2024 (Chapter Five: Salary Administration),ordinance_or_policy,scheduled,error,unknown,https://www.cityofhomer-ak.gov/sites/default/files/fileattachments/personnel/page/8492/personnel_regs_2024.pdf,medium_priority_later_verify,medium,lane_2,URL-967c5403793127a5e013,1,canonical_representative,city,non_safety,,2.230769,no,likely_official,2309,metadata_only_triaged_not_content_reviewed,needs_manual_review,error routing exception requires later manual routing review; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,ordinance_or_policy_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,manual_review,representative_or_group_review_needed,not_oversized_in_selected_round,routing_exception_error,A later routing review may revisit this exception; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-049e41bc59c872281ac8,NSCQ-AK-20260720-0026,VER-a50e96c2fff0329bbe8e,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_122716,122716,AK,Kodiak,CITY OF KODIAK,https://www.psea.net/images/documents/contracts/Kodiak_CBA_2024-2026.pdf,https://www.psea.net/images/documents/contracts/Kodiak_CBA_2024-2026.pdf,"Kodiak, AK Collective Bargaining Agreement (Effective July 1, 2024 through June 30, 2026) — City of Kodiak & PSEA",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.psea.net/images/documents/contracts/Kodiak_CBA_2024-2026.pdf,high_priority_later_verify,high,lane_3,URL-f6bc5c478c018d9ba87a,1,canonical_representative,union,police,,2.230769,yes,likely_official,199,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-f604a8c164d26127f2bc,NSCQ-AK-20260720-0027,VER-1d43089457a7a0a96113,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_122716,122716,AK,Kodiak,CITY OF KODIAK,https://www.city.kodiak.ak.us/media/19986,https://www.city.kodiak.ak.us/media/19986,Personnel Rules and Regulations (PR&R) — adopt/updated wage scales via City ordinance (includes wage/compensation schedules; page indicates wage scales through FY2025 per adoption),ordinance_or_policy,context_hold,blocked_or_forbidden,text/html,https://www.city.kodiak.ak.us/media/19986,context_only_hold,held,lane_3,URL-0d6174351ea85cc49d63,1,canonical_representative,city,non_safety,,2.230769,yes,likely_official,3685,metadata_only_triaged_not_content_reviewed,blocked_or_unreachable_defer,blocked_or_forbidden routing outcome deferred; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,ordinance_or_policy_candidate_metadata_only,unknown,unknown,unknown,unknown,none,defer,blocked_status_review_later,representative_or_group_review_needed,not_oversized_in_selected_round,routing_outcome_blocked_or_forbidden,The URL-routing exception is not a municipality source-absence finding; metadata-only triage accessed no content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-e7d8c176b91518472af0,NSCQ-AK-20260720-0028,VER-da2f78a845a8ff70a216,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_160764,160764,AK,Soldotna,CITY OF SOLDOTNA,https://www.psea.net/images/documents/contracts/PSEA_Soldotna_2022-2025_Contract_signed.pdf,https://www.psea.net/images/documents/contracts/PSEA_Soldotna_2022-2025_Contract_signed.pdf,"Collective Bargaining Agreement Between THE CITY OF SOLDOTNA, ALASKA And THE PUBLIC SAFETY EMPLOYEES ASSOCIATION (July 01, 2022 - June 30, 2025)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.psea.net/images/documents/contracts/PSEA_Soldotna_2022-2025_Contract_signed.pdf,high_priority_later_verify,high,lane_1,URL-ddba442c3050adb70ed9,1,canonical_representative,union,police,,2.230769,yes,likely_official,200,metadata_only_triaged_not_content_reviewed,high_priority_content_review,scheduled CBA-labeled PDF with a reachable-document routing outcome; metadata only,likely_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p1,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,Prioritize for later authorized content review based only on committed candidate and routing metadata; actual CBA identity and wage content remain unverified.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
