matching_prep_id,municipality,state,region,cluster_type,source_ids_involved,span_ids_involved,side_labels_represented,has_police,has_fire,has_safety_combined,has_non_safety,has_mixed,clear_safety_anchor_count,clear_non_safety_anchor_count,quantitative_record_count,qualitative_mechanism_record_count,growth_continuity_record_count,comparison_seed_record_count,compatible_pay_basis_flag,compatible_period_flag,same_source_flag,same_document_flag,same_page_or_section_flag,same_cycle_flag,same_fiscal_year_flag,same_contract_period_flag,adjacent_period_flag,period_anchor_quality,role_unit_anchor_quality,pay_basis_compatibility,source_family_mix,strongest_match_tier,matching_prep_confidence,matching_blockers,recommended_next_action,cba_non_cba_hint,evidence_category,claim_readiness_bucket,downstream_use_bucket,mechanism_strength_level,source_locator_lineage
BRMMATCHPREP-20260803-026cf994fcec71818c0df8a8,Union,IN,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-ded35eb30fa58b378a4fa19e""]","[""BRMSPAN-20260802-09ae20cc617d05c210064432"",""BRMSPAN-20260802-0d7151f956fb234865495355"",""BRMSPAN-20260802-1234397ec604bffba3c8f47b"",""BRMSPAN-20260802-2db4cada2e5b4deb572edfc0"",""BRMSPAN-20260802-41fcd946e37a56d7a26a23d0"",""BRMSPAN-20260802-5ce223d3ef55c5cf03e686ed"",""BRMSPAN-20260802-7f01b76992b92a7fe1103194"",""BRMSPAN-20260802-896c603e27ae6e80f4a883cb"",""BRMSPAN-20260802-9a8c258ea1460547c11b7f1a"",""BRMSPAN-20260802-a5a6569b31d89260df7b5a5a"",""BRMSPAN-20260802-b2b1290209d4dcb07eee0ab0"",""BRMSPAN-20260802-b96a629d1361cdfd908af856"",""BRMSPAN-20260802-ca34ddaaf11819c64666d004"",""BRMSPAN-20260802-f7305fd03aceeea9c186465d"",""BRMSPAN-20260802-fc1fc2442359b16f1192dd68""]","[""police_direct""]",true,false,false,false,false,15,0,9,8,2,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""budget_or_pay_plan""]",Tier E,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",growth_continuity_review,"[""non_cba_or_unresolved_hint""]","[""qual_non_base_compensation_mechanism"",""qual_ordinance_or_council_adoption"",""quant_allowance_or_reimbursement"",""quant_overtime_or_holiday_rate"",""quant_percentage_raise_or_cola""]","[""qualitative_mechanism_claim_ready"",""quantitative_direct_text_claim_ready"",""weak_or_not_supported""]","[""exclude_or_write_off"",""mechanism_summary_candidate"",""supporting_example_candidate""]","[""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-15687-01\"", \""final\"": \""https://files-backend.assets.thrillshare.com/documents/asset/uploaded_file/4771/City_Of_Union_City_In/0c17015b-de22-4506-8ba9-93a08d5580b1/Council_Packet_2025.04.14.pdf\"", \""original\"": \""https://files-backend.assets.thrillshare.com/documents/asset/uploaded_file/4771/City_Of_Union_City_In/0c17015b-de22-4506-8ba9-93a08d5580b1/Council_Packet_2025.04.14.pdf?disposition=inline\"", \""scout_target_id\"": \""BRM5-20260731-15687\""}""]"
BRMMATCHPREP-20260803-027c9d4ea2f9e3b3fd1c2435,Baxter,MN,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-ffcb03eadddf7646e339ee86""]","[""BRMSPAN-20260802-591db24cf65c051a3b58213c"",""BRMSPAN-20260802-b8c7eea21864ff1a7349177d"",""BRMSPAN-20260802-ec082f308dd7d8fcd216c198""]","[""police_direct""]",true,false,false,false,false,3,0,2,1,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""wage_schedule""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_position_classification_or_civil_service_structure"",""quant_other_compensation_value"",""quant_position_classification_pay_band""]","[""quantitative_direct_text_claim_ready"",""source_navigation_or_reference_only""]","[""core_finding_candidate"",""exclude_or_write_off"",""local_context_candidate""]","[""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-05046-01\"", \""final\"": \""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/672396fd63e74c54fa3a1fe2/1730385662138/ActiveContract%2B-%2BBaxter%2BPD%2BOfficers%2B12-31-2025.pdf\"", \""original\"": \""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/672396fd63e74c54fa3a1fe2/1730385662138/ActiveContract%2B-%2BBaxter%2BPD%2BOfficers%2B12-31-2025.pdf\"", \""scout_target_id\"": \""BRM5-20260731-05046\""}""]"
BRMMATCHPREP-20260803-0283aa43b69de75e4143bea8,Mount Calvary,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-f4a5b856b53e5d876a246cbe""]","[""BRMSPAN-20260802-2fe163aab27f750579d9d68a"",""BRMSPAN-20260802-332a9aa2ae5af3b18eb62518"",""BRMSPAN-20260802-70fc9b1044ebf3c201a73864"",""BRMSPAN-20260802-8d5ec5173331ada155c417f0"",""BRMSPAN-20260802-f60ab7d9820769a403169baa"",""BRMSPAN-20260802-fef3d6f7a844e2b0e2a86c2f""]","[""non_safety_direct""]",false,false,false,true,false,0,6,3,3,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""non_cba_or_unresolved_hint""]","[""qual_market_recruitment_retention_pressure"",""quant_base_wage_direct_value"",""quant_other_compensation_value""]","[""directional_hint_only"",""local_context_only"",""quantitative_direct_text_claim_ready""]","[""core_finding_candidate"",""local_context_candidate"",""manual_review_candidate""]","[""central"",""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10272-02\"", \""final\"": \""https://villageofmtcalvary.com/files/minutes/2021.pdf\"", \""original\"": \""https://villageofmtcalvary.com/files/minutes/2021.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10272\""}""]"
BRMMATCHPREP-20260803-02e141890c3ebc9f0247b09a,Colden,NY,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-edf8d5787a3e66952ee3fe9b""]","[""BRMSPAN-20260802-b3c529170298fb66aea7a651""]","[""non_safety_direct""]",false,false,false,true,false,0,1,1,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""budget_or_pay_plan""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_salary_schedule_table""]","[""local_context_only""]","[""manual_review_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10428-02\"", \""final\"": \""https://townofcolden.com/site/wp-content/uploads/2022/12/Adopted-2023-Budget-11-20-22.pdf\"", \""original\"": \""https://www.townofcolden.com/site/wp-content/uploads/2022/12/Adopted-2023-Budget-11-20-22.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10428\""}""]"
BRMMATCHPREP-20260803-030826915dd37e59a1c93638,Lancaster,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-8b4a70a1e5986e7a64099dfb""]","[""BRMSPAN-20260802-f94241006256790ef3a72231""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""wage_schedule""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""cba_arbitration_factfinding_hint""]","[""quant_other_compensation_value""]","[""weak_or_not_supported""]","[""local_context_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-10774-01\"", \""final\"": \""https://lcbpcareers.com/wp-content/uploads/2022/01/2020-2022-AGREEMENT-POLICE-Final.pdf\"", \""original\"": \""https://lcbpcareers.com/wp-content/uploads/2022/01/2020-2022-AGREEMENT-POLICE-Final.pdf\"", \""scout_target_id\"": \""BRM5-20260731-10774\""}""]"
BRMMATCHPREP-20260803-031c77d1883f0a6794a3c5d3,Austin,MN,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-4ae103c29a6bc72815a5ffe8""]","[""BRMSPAN-20260802-c642e88c669c97efb75dbe46""]","[""police_direct""]",true,false,false,false,false,1,0,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""mou_or_memorandum""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_ordinance_or_council_adoption""]","[""local_context_only""]","[""exclude_or_write_off""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-12522-02\"", \""final\"": \""https://ci.austin.mn.us/Council/archiveagendas/2025/12_15_25.pdf\"", \""original\"": \""https://www.ci.austin.mn.us/Council/archiveagendas/2025/12_15_25.pdf\"", \""scout_target_id\"": \""BRM5-20260731-12522\""}""]"
BRMMATCHPREP-20260803-032b6219331a0666fd43428e,Granville,NY,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-4a7ff863f0434a698f898428""]","[""BRMSPAN-20260802-360f88bb6cab8b9070ff9ada"",""BRMSPAN-20260802-528cd98097a287c150e4fdc3""]","[""police_direct""]",true,false,false,false,false,2,0,1,1,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""cba""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_retroactivity_or_implementation_timing"",""quant_other_compensation_value""]","[""qualitative_mechanism_claim_ready"",""quantitative_direct_text_claim_ready""]","[""mechanism_summary_candidate"",""quantitative_normalization_candidate""]","[""moderate"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02985-01\"", \""final\"": \""https://seethroughny.net/contracts/VillageofGranville_P_2021.pdf\"", \""original\"": \""https://www.seethroughny.net/contracts/VillageofGranville_P_2021.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02985\""}""]"
BRMMATCHPREP-20260803-03880c6ab8e02d23fb37cf41,Mineral Point,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-a79687952bc55a6c4e3d6155"",""BRMGRS-20260802-e452a34c5cd78b34a087fa61""]","[""BRMSPAN-20260802-1e709f1cd9642f345ddadd69"",""BRMSPAN-20260802-93c92fbce4222bbe11023808"",""BRMSPAN-20260802-a882d7be9d477ce3fb0b4754"",""BRMSPAN-20260802-e4acf30fa522c9de72e3896c"",""BRMSPAN-20260802-e81fd0a8445e6379c9e03013"",""BRMSPAN-20260802-fd8a11f2ab75302d238ee1ee"",""BRMSPAN-20260802-4f1de2c2fbd415237a2930f8"",""BRMSPAN-20260802-6d93c067f7814f14984c2ac9"",""BRMSPAN-20260802-94f635cb831d5a710af6992a""]","[""fire_direct"",""police_direct""]",true,true,false,false,false,9,0,5,6,9,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""mou_or_memorandum"",""wage_schedule""]",Tier E,moderate,"[""missing_clear_cross_side_anchor""]",growth_continuity_review,"[""non_cba_or_unresolved_hint""]","[""qual_cola_or_indexing_mechanism"",""quant_cpi_indexed_adjustment"",""quant_percentage_raise_or_cola""]","[""directional_hint_only"",""local_context_only"",""mixed_quant_qual_claim_ready"",""qualitative_mechanism_claim_ready""]","[""local_context_candidate"",""manual_review_candidate"",""supporting_example_candidate""]","[""moderate"",""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06522-01\"", \""final\"": \""https://cdn.townweb.com/cityofmineralpoint.com/wp-content/uploads/2022/12/12.05.22-Personnel-Committee-packet.pdf\"", \""original\"": \""https://cdn.townweb.com/cityofmineralpoint.com/wp-content/uploads/2022/12/12.05.22-Personnel-Committee-packet.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06522\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06522-03\"", \""final\"": \""https://cdn.townweb.com/cityofmineralpoint.com/wp-content/uploads/2022/12/12.13.2022-Council-packet.pdf\"", \""original\"": \""https://cdn.townweb.com/cityofmineralpoint.com/wp-content/uploads/2022/12/12.13.2022-Council-packet.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06522\""}""]"
BRMMATCHPREP-20260803-03f466b9eccec10ab5b42194,Pine Creek,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-b3bb91d23e021824ad07ca3a""]","[""BRMSPAN-20260802-b3f68fdd6c9ff25fc261637e""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_base_wage_direct_value""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07124-01\"", \""final\"": \""https://pinecreektownship.com/wp-content/uploads/2024/02/March-Minutes-2023-PCTwp.pdf\"", \""original\"": \""https://pinecreektownship.com/wp-content/uploads/2024/02/March-Minutes-2023-PCTwp.pdf\"", \""scout_target_id\"": \""BRM5-20260731-07124\""}""]"
BRMMATCHPREP-20260803-042d31766e79286e8bdd8e3b,Chilton,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-ff3e093961f280c7e0a8c284""]","[""BRMSPAN-20260802-984d51e2687f4f3a3bba7126""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""arbitration_award""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""cba_arbitration_factfinding_hint""]","[""quant_base_wage_direct_value""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-02662-02\"", \""final\"": \""https://werc.wi.gov/interest_awards/mia31470.pdf\"", \""original\"": \""https://werc.wi.gov/interest_awards/mia31470.pdf\"", \""scout_target_id\"": \""BRM5-20260731-02662\""}""]"
BRMMATCHPREP-20260803-043bfbd71a026989b4bdb8a1,West Conshohocken,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-44844025f23463618e24c75b""]","[""BRMSPAN-20260802-8b19ab9f9c767292489f6518""]","[""police_direct""]",true,false,false,false,false,1,0,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""mou_or_memorandum""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_other_compensation_value""]","[""source_navigation_or_reference_only""]","[""exclude_or_write_off""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18456-01\"", \""final\"": \""https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2021/documents/west-conshohocken-borough-pf-c-20-16-e.pdf\"", \""original\"": \""https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2021/documents/west-conshohocken-borough-pf-c-20-16-e.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18456\""}""]"
BRMMATCHPREP-20260803-046a42554cced2b0cdc34187,Berry,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-60dcf0e2372928bc6e4fffa6""]","[""BRMSPAN-20260802-3125f1a9c79df22793beaba7"",""BRMSPAN-20260802-78af9ce75dfa910c23b46967""]","[""police_direct""]",true,false,false,false,false,2,0,2,0,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""budget_or_pay_plan""]",Tier G,low,"[""missing_clear_cross_side_anchor""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_budget_or_pay_plan_amount""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate""]","[""central""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06386-02\"", \""final\"": \""https://townofberry.org/wp-content/uploads/2021/11/Oct-18-21-Town-board-minutes.pdf\"", \""original\"": \""https://townofberry.org/wp-content/uploads/2021/11/Oct-18-21-Town-board-minutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06386\""}""]"
BRMMATCHPREP-20260803-048bd0f47c6766551964c6b2,Darien,WI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-6da24352b201754d5da7aaf5""]","[""BRMSPAN-20260802-122bcaeb5199dfe7120b1bc8"",""BRMSPAN-20260802-3251263f7449caa2de5eb672""]","[""police_direct""]",true,false,false,false,false,2,0,2,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""agenda_packet_or_minutes""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_other_compensation_value""]","[""local_context_only""]","[""manual_review_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-06423-02\"", \""final\"": \""https://darienvillagewi.gov/vertical/sites/%7B555B48AD-D1F6-4E05-9690-9270063B57FB%7D/uploads/6.15.26_Village_Board_PACKET.pdf\"", \""original\"": \""https://darienvillagewi.gov/vertical/sites/%7B555B48AD-D1F6-4E05-9690-9270063B57FB%7D/uploads/6.15.26_Village_Board_PACKET.pdf\"", \""scout_target_id\"": \""BRM5-20260731-06423\""}""]"
BRMMATCHPREP-20260803-04a49a16112f8f6c20735774,North Cornwall,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-abf0da8429582530d3cc2dee""]","[""BRMSPAN-20260802-ab09b954fd6d445db6682b84""]","[""fire_direct""]",false,true,false,false,false,1,0,0,1,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""cba""]",Tier F,moderate,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_market_recruitment_retention_pressure""]","[""directional_hint_only""]","[""local_context_candidate""]","[""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18321-02\"", \""final\"": \""https://nctown.org/wp-content/uploads/2022/10/North-Cornwall-Township-Fire-Study-Report.pdf\"", \""original\"": \""https://www.nctown.org/wp-content/uploads/2022/10/North-Cornwall-Township-Fire-Study-Report.pdf\"", \""scout_target_id\"": \""BRM5-20260731-18321\""}""]"
BRMMATCHPREP-20260803-04ab03eac7113d299d427581,Ephrata,PA,Northeast,same_municipality_same_effective_period,"[""BRMGRS-20260802-6aef3d8dee3a6d187ecbbc2b""]","[""BRMSPAN-20260802-79a0df5e6bdc22af1c84feb0"",""BRMSPAN-20260802-fe8f0674c90d42b8a863fffe""]","[""police_direct""]",true,false,false,false,false,2,0,2,1,0,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""cba""]",Tier F,moderate,"[""missing_clear_cross_side_anchor""]",mechanism_attribution_review,"[""cba_arbitration_factfinding_hint""]","[""qual_other_pay_setting_mechanism"",""quant_base_wage_direct_value""]","[""quantitative_direct_text_claim_ready""]","[""core_finding_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-03220-01\"", \""final\"": \""https://publicsafetyapp.com/Jobs/customer-files/ELEA-CBA-2023-2027_1.pdf\"", \""original\"": \""https://www.publicsafetyapp.com/Jobs/customer-files/ELEA-CBA-2023-2027_1.pdf\"", \""scout_target_id\"": \""BRM5-20260731-03220\""}""]"
BRMMATCHPREP-20260803-04ef445c10ea9e003ad73584,Keeler,MI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-27f47b99b7a416e9772bbd59""]","[""BRMSPAN-20260802-0b2e581fafb6636c32a8e648"",""BRMSPAN-20260802-0fe8bfcae92332577dd58a4c"",""BRMSPAN-20260802-15e56b58d1fd36e0d5464a32"",""BRMSPAN-20260802-7021f4b80edb4207f86e3737"",""BRMSPAN-20260802-8e4bdd2fef7993658fa2f8b4""]","[""non_safety_direct"",""police_direct""]",true,false,false,true,false,1,4,3,3,3,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_cross_side,candidate_compatible_unverified,"[""budget_or_pay_plan""]",Tier B,high,[],bounded_normalization_and_match_quality_review,"[""non_cba_or_unresolved_hint""]","[""qual_cola_or_indexing_mechanism"",""qual_other_pay_setting_mechanism"",""quant_budget_or_pay_plan_amount"",""quant_cpi_indexed_adjustment"",""quant_percentage_raise_or_cola""]","[""directional_hint_only"",""mixed_quant_qual_claim_ready"",""qualitative_mechanism_claim_ready"",""quantitative_direct_text_claim_ready""]","[""core_finding_candidate"",""local_context_candidate"",""mechanism_summary_candidate"",""supporting_example_candidate""]","[""none"",""strong"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-08637-01\"", \""final\"": \""https://keelertownshipmi.gov/wp-content/uploads/2025/04/3-24-2025-Special-Budget-Hearing.pdf\"", \""original\"": \""https://keelertownshipmi.gov/wp-content/uploads/2025/04/3-24-2025-Special-Budget-Hearing.pdf\"", \""scout_target_id\"": \""BRM5-20260731-08637\""}""]"
BRMMATCHPREP-20260803-04f7bdd68d85520b2ee8a5db,Somerset,MI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-7c8a92dd50872fb245d3c95d""]","[""BRMSPAN-20260802-27f36db94873e41814759a65""]","[""fire_direct""]",false,true,false,false,false,1,0,1,0,0,0,false,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,needs_review,"[""agenda_packet_or_minutes""]",Tier G,low,"[""missing_clear_cross_side_anchor"",""pay_basis_needs_review""]",defer_or_exclude,"[""non_cba_or_unresolved_hint""]","[""quant_salary_schedule_table""]","[""quantitative_direct_text_claim_ready""]","[""supporting_example_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-16201-01\"", \""final\"": \""https://somersettownship.org/Files/BOT_Minutes/BOT_June_29_2023_YearEndMinutes.pdf\"", \""original\"": \""https://www.somersettownship.org/Files/BOT_Minutes/BOT_June_29_2023_YearEndMinutes.pdf\"", \""scout_target_id\"": \""BRM5-20260731-16201\""}""]"
BRMMATCHPREP-20260803-05679e7a74a2e05c8e9ac732,Oxford,OH,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-566fc0a803c068f72d7b9497""]","[""BRMSPAN-20260802-0c74d09b21a2f8efefae6e55"",""BRMSPAN-20260802-f99d58f51c56a397333722b0""]","[""police_direct""]",true,false,false,false,false,2,0,2,0,1,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_single_side_or_mixed,candidate_compatible_unverified,"[""factfinding_report""]",Tier E,moderate,"[""missing_clear_cross_side_anchor""]",growth_continuity_review,"[""cba_arbitration_factfinding_hint""]","[""quant_other_compensation_value"",""quant_percentage_raise_or_cola""]","[""quantitative_direct_text_claim_ready""]","[""supporting_example_candidate""]","[""none""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-09846-03\"", \""final\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf\"", \""original\"": \""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf\"", \""scout_target_id\"": \""BRM5-20260731-09846\""}""]"
BRMMATCHPREP-20260803-05738557997da46ac703eed4,Bangor,MI,Midwest,same_municipality_same_effective_period,"[""BRMGRS-20260802-b0c7b5f97fcad0a9ee517dbd""]","[""BRMSPAN-20260802-371780a3ac2140519a8e9fe3"",""BRMSPAN-20260802-5aa4da5a1ed438bcb14d109c"",""BRMSPAN-20260802-5bb1fb3cfaa9d7ebf270d699"",""BRMSPAN-20260802-60a65b37c80b09e9f54cbdd3"",""BRMSPAN-20260802-7b3a00c983a53b46723f18e1"",""BRMSPAN-20260802-871a544d6b5b9e9e615fe6dc"",""BRMSPAN-20260802-8e630b6d84c718bd0aa3d6ed"",""BRMSPAN-20260802-9648a77be17251ad84dca1da"",""BRMSPAN-20260802-d5d5f978f9423b429ffec5b4"",""BRMSPAN-20260802-f1375f6afe83daca9d170272""]","[""non_safety_direct"",""police_direct""]",true,false,false,true,false,8,2,5,8,6,0,true,true,false,false,false,true,true,true,false,explicit_raw_token,clear_cross_side,candidate_compatible_unverified,"[""agenda_packet_or_minutes""]",Tier B,high,[],bounded_normalization_and_match_quality_review,"[""non_cba_or_unresolved_hint""]","[""qual_cola_or_indexing_mechanism"",""qual_other_pay_setting_mechanism"",""quant_cpi_indexed_adjustment"",""quant_other_compensation_value""]","[""mixed_quant_qual_claim_ready"",""qualitative_mechanism_claim_ready"",""quantitative_direct_text_claim_ready"",""source_navigation_or_reference_only""]","[""exclude_or_write_off"",""local_context_candidate"",""mechanism_summary_candidate"",""quantitative_normalization_candidate""]","[""moderate"",""none"",""weak""]","[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-01044-02\"", \""final\"": \""https://cityofbangormi.org/wp-content/uploads/120224.Combined-Council-Packet_Reduced-Size.pdf\"", \""original\"": \""https://www.cityofbangormi.org/wp-content/uploads/120224.Combined-Council-Packet_Reduced-Size.pdf\"", \""scout_target_id\"": \""BRM5-20260731-01044\""}""]"
