span_rating_id,source_rating_id,span_id,municipality,state,region,final_side_relevance_rating,period_cycle_anchor_category,primary_raw_period_anchor,raw_date_effective_period_token_candidates,period_anchor_quality,source_title,page_location_pointer,source_locator_lineage
BRMGRT-20260802-0998ae6ae826cea25c9d0eb4,BRMGRS-20260802-b3f4bded0c9c8f892723072f,BRMSPAN-20260802-b83aab65202a224a84d16af0,Macomb City,IL,Midwest,remains_unclear,missing_period_anchor,,[],missing,City of Macomb Employee Personnel Manual (Compensation System / Matrix Pay System),191661,"{""candidate_id"": ""BRM5C-BRM5-20260731-00320-01"", ""final"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""original"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00320""}"
BRMGRT-20260802-30ab39212dccc0ccfdd32de5,BRMGRS-20260802-b3f4bded0c9c8f892723072f,BRMSPAN-20260802-c457f56b2b511efb5e46e001,Macomb City,IL,Midwest,remains_unclear,missing_period_anchor,,[],missing,City of Macomb Employee Personnel Manual (Compensation System / Matrix Pay System),190950,"{""candidate_id"": ""BRM5C-BRM5-20260731-00320-01"", ""final"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""original"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00320""}"
BRMGRT-20260802-79915adcf9e35b03dc1a2e49,BRMGRS-20260802-b3f4bded0c9c8f892723072f,BRMSPAN-20260802-c7046e724ce0e449ac414492,Macomb City,IL,Midwest,remains_unclear,missing_period_anchor,,[],missing,City of Macomb Employee Personnel Manual (Compensation System / Matrix Pay System),191606,"{""candidate_id"": ""BRM5C-BRM5-20260731-00320-01"", ""final"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""original"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00320""}"
BRMGRT-20260802-1182be1e9efeaffd05d4dedd,BRMGRS-20260802-b3f4bded0c9c8f892723072f,BRMSPAN-20260802-ce7c45ff24724f382fb694b4,Macomb City,IL,Midwest,write_off,missing_period_anchor,,[],missing,City of Macomb Employee Personnel Manual (Compensation System / Matrix Pay System),265737,"{""candidate_id"": ""BRM5C-BRM5-20260731-00320-01"", ""final"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""original"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00320""}"
BRMGRT-20260802-523b1df0887440ed760ad41e,BRMGRS-20260802-b3f4bded0c9c8f892723072f,BRMSPAN-20260802-d612c5e3895dd6f3c6415d63,Macomb City,IL,Midwest,remains_unclear,missing_period_anchor,,[],missing,City of Macomb Employee Personnel Manual (Compensation System / Matrix Pay System),191033,"{""candidate_id"": ""BRM5C-BRM5-20260731-00320-01"", ""final"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""original"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00320""}"
BRMGRT-20260802-4ebf548c4864bf0f5a35b937,BRMGRS-20260802-b3f4bded0c9c8f892723072f,BRMSPAN-20260802-dcca93aa37db7bf0178fd8d6,Macomb City,IL,Midwest,remains_unclear,missing_period_anchor,,[],missing,City of Macomb Employee Personnel Manual (Compensation System / Matrix Pay System),194479,"{""candidate_id"": ""BRM5C-BRM5-20260731-00320-01"", ""final"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""original"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00320""}"
BRMGRT-20260802-faf8028c86203f948c835680,BRMGRS-20260802-b3f4bded0c9c8f892723072f,BRMSPAN-20260802-debd551294a6bb713950d827,Macomb City,IL,Midwest,write_off,missing_period_anchor,,[],missing,City of Macomb Employee Personnel Manual (Compensation System / Matrix Pay System),211652,"{""candidate_id"": ""BRM5C-BRM5-20260731-00320-01"", ""final"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""original"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00320""}"
BRMGRT-20260802-3e51a6686b6b1a89d556dcc7,BRMGRS-20260802-b3f4bded0c9c8f892723072f,BRMSPAN-20260802-df2faa19e99af1b3f367cf8a,Macomb City,IL,Midwest,remains_unclear,missing_period_anchor,,[],missing,City of Macomb Employee Personnel Manual (Compensation System / Matrix Pay System),191661,"{""candidate_id"": ""BRM5C-BRM5-20260731-00320-01"", ""final"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""original"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00320""}"
BRMGRT-20260802-f55406a67fe1094b3792458c,BRMGRS-20260802-b3f4bded0c9c8f892723072f,BRMSPAN-20260802-e2a34f98386f97295472f4a3,Macomb City,IL,Midwest,remains_unclear,missing_period_anchor,,[],missing,City of Macomb Employee Personnel Manual (Compensation System / Matrix Pay System),195037,"{""candidate_id"": ""BRM5C-BRM5-20260731-00320-01"", ""final"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""original"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00320""}"
BRMGRT-20260802-7994785f836190c2ff8ebe42,BRMGRS-20260802-b3f4bded0c9c8f892723072f,BRMSPAN-20260802-e67c7b0f5b4a8f4d503d8241,Macomb City,IL,Midwest,write_off,missing_period_anchor,,[],missing,City of Macomb Employee Personnel Manual (Compensation System / Matrix Pay System),190192,"{""candidate_id"": ""BRM5C-BRM5-20260731-00320-01"", ""final"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""original"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00320""}"
BRMGRT-20260802-764d75b3078416573d5cc295,BRMGRS-20260802-b3f4bded0c9c8f892723072f,BRMSPAN-20260802-eeedbb9b25761f6b10666535,Macomb City,IL,Midwest,remains_unclear,missing_period_anchor,,[],missing,City of Macomb Employee Personnel Manual (Compensation System / Matrix Pay System),194479,"{""candidate_id"": ""BRM5C-BRM5-20260731-00320-01"", ""final"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""original"": ""https://cityofmacomb.com/wp-content/uploads/2022/09/Personnel-Maual-9-1-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00320""}"
BRMGRT-20260802-1106602d732b0f418b2fdd6b,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-07b921af89225f849046a1b0,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),86241,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-068b8a717c574dd962ef84cb,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-07e1ceec4f3a6f53e991262e,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),87770,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-600d7a6534a04ee4812a3005,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-187e3839da9b83bbd981e7e5,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),84880,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-66c9615f2a31a8d01ef1911e,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-197d57f27fdbf936e02aef69,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),98747,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-60502d5e7d13cc64d3b8b3f6,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-204d18b9928a3a19cd4b2c96,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028"",""January 1, 2027""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),102338,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-9f389e5c03e7d94b21dff11f,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-2911d0c10619bfce117f7113,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),86474,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-8f9ceeda04f10628d78aaeed,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-29fa21ca16ae93599fd8ac9d,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),85676,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-6db576700399599b4087374f,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-421160a383a9ee0f991ee830,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),85676,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-f5163b1d564bc4b9fa8b1762,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-46fbb71b6fcae2d11f641b78,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),85110,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-9b2d312d9851f915a80ad1c5,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-4d59b30690cf4d16b634ba83,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),86057,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-d2f8247850ad53d59151e540,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-539a0308de136590ec180bdf,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028"",""January 1, 2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),102370,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-64a63cf68d6b13f7452099a5,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-6ca000fcd53eed962518523a,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),86273,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-9db745f2df0049b26faf1392,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-6fb55ccf36f15c9f0cab20c6,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),85676,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-5f4b56269bf0eb7df21bc677,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-74d1702014221c90dc812e17,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),85110,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-c2cd469ebb3991945a82af07,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-786d763409c37966ffa2c20a,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),87770,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-62ffccdbf7f9a225fe180ae2,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-7ff673e9127cab39cbc821e7,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028"",""January 1, 2026""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),102306,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-0f5db31266a1ebe81bc64feb,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-809733f7715cc06f5cbdecb1,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),85676,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-ecc01b9fcf07e482f21dcf2c,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-8e628a9735b0bea8f5bf54b3,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026,"[""2026"",""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),99806,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-065f3dbc3c326743dbcef070,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-922800e16c5138b55c525373,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),85084,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-1b1161ba956ab3ec737f6b27,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-cb79f5a473362e0a385f8f65,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),86241,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-f4b05dd98959bdaec31c0917,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-d754a2438957be52691d85ea,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),85798,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-f58dd5442fbe6043a30478e4,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-d94fb30b0276a8454152a0eb,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),86273,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-8d9f1000f94bb46852764e88,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-db97146fd9b357f5cbfed100,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),86057,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
BRMGRT-20260802-e0649e6500bf0c8fdc8702b9,BRMGRS-20260802-2348e40fa5903ec89639f2a0,BRMSPAN-20260802-df7bf9b29bc7c65a0693e102,Kaukauna,WI,Midwest,police_direct,explicit_contract_period,2026-2028,"[""2026-2028""]",explicit,Kaukauna Professional Police Association Contract Ratification (Tentative Agreement included) — 2026-2028 (packet includes wage-scale/longevity/shift-related edits),87683,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-01"", ""final"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""original"": ""https://mccmeetings.blob.core.usgovcloudapi.net/kaukaunawi-pubu/MEET-Packet-250f1b7e8489470cab6a35d4fb8f0ea0.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}"
