extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_reference_id,source_quantitative_observation_id,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane
cex_3dd664691f5495005e158466,doc_b42c45b94b2b1205e1a2d8b7,ttd_0e8c295ca40d008dc28601f0,sr_007df2b92f251746acc45e99,NSCQ-FL-20260720-0185,FL,Edgewater,CITY OF EDGEWATER,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0120_sr_007df2b92f251746acc45e99.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0120_sr_007df2b92f251746acc45e99.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0120_sr_007df2b92f251746acc45e99.pdf#page=36|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0120_sr_007df2b92f251746acc45e99.pdf#page=40|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0120_sr_007df2b92f251746acc45e99.pdf#page=70,low,WPS|WPS,"Provided pages include only agreement front matter and a table of contents plus general management/budget language; no visible pay/compensation figures, wage tables, pay grades, rates, or specific compensation mechanisms are shown within the bounded packet.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_67ac963cc8461a47b7ef21e8,doc_593bc061a7cac11f56efbe12,ttd_48febd30262245625d01a92f,sr_bb6a32be4fe9c5326c2419e2,NSCQ-FL-20260720-0011,FL,Orlando,CITY OF ORLANDO,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0227_sr_bb6a32be4fe9c5326c2419e2.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0227_sr_bb6a32be4fe9c5326c2419e2.pdf#page=23|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0227_sr_bb6a32be4fe9c5326c2419e2.pdf#page=44|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0227_sr_bb6a32be4fe9c5326c2419e2.pdf#page=55|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0227_sr_bb6a32be4fe9c5326c2419e2.pdf#page=97,low,NO_VISIBLE_BASE_PAY_OR_COMPENSATION_TOKE|PAGES_CONTAIN_GRIEVANCE_PROCEDURE_TIMEL|NO_PAY_PLAN_OR_SALARY_SCHEDULE_VALUES_IN,"The provided pages describe grievance/arbitration procedures and timelines; no compensation amounts, pay plan values, rates, or compensation-impact mechanisms are visible.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_55b115489500c852f6c7a852,doc_6363672600554c95284de038,ttd_57361956538cd7aa60ed121a,sr_22e40f08dd50fabb9bc2702d,NSCQ-FL-20260720-0201,FL,Venice,CITY OF VENICE,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0063_sr_22e40f08dd50fabb9bc2702d.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0063_sr_22e40f08dd50fabb9bc2702d.pdf#page=8,unknown,BOUNDARY_PACKET_CONTAINS_NO_VISIBLE_COMP,"The provided pages are a table of contents, cover/agreement period dates, and non-compensation articles (e.g., management rights/no-strike). No specific wage/pay amounts, pay rates, or compensation-setting rules are visible in this packet.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_f80215a27e5afd1196e23024,doc_18ffa609f03eebd4f00537b8,ttd_2dc82221ac20bb7d85e922b5,sr_2336ca708d99340c94d3a53b,NSCQ-IA-20260720-0070,IA,Boone,CITY OF BOONE,non_safety,cba,second_review,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0176_sr_2336ca708d99340c94d3a53b.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0176_sr_2336ca708d99340c94d3a53b.pdf#page=14,low,WOBBUNDED_PACKET_CONTAINS_PAYROLL_WAGES_,"Pages show an agenda/meeting notice and council bills/expenditures, but no clearly attributable wage compensation fields (rates, steps, grades, or mapped payroll wage amounts) are visible in the provided bounded text.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_51501f07ed6b30c1ff55625d,doc_f3e5366b0dc3980eb77a0b1a,ttd_ddc97ff88a747cce98f1939b,sr_82274bdd0d73e5c08ce3603d,NSCQ-IA-20260720-0069,IA,Boone,CITY OF BOONE,police,cba,exclude,no_candidate_page,,unknown,NO_COMPENSATION_TERMS_VISIBLE_IN_PACKET,"The provided page contains meeting/agenda information and does not show any visible base-pay, wage-rate, step/grade, or other compensation terms.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_58fd1fd88dcbefa436ab1a05,doc_0e0a1917b1ffe37490be0201,ttd_9f2661fb5cab7878b1924b21,sr_0689c0a62473bdcdafeb9aa1,NSCQ-IA-20260720-0040,IA,Marshalltown,CITY OF MARSHALLTOWN,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_0689c0a62473bdcdafeb9aa1.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0145_sr_0689c0a62473bdcdafeb9aa1.pdf#page=7,low,NO_VISIBLE_BASE_PAY_OR_COMPENSATION_AMT|PAGES_ONLY_SHOW_INTENT_TO_NEGOTIATE_AND_|GRIEVANCE_PROCEDURE_OR_RECOGNITION_SECT|NO_NON_BASE_WAGE_ITEMS_PRESENT,"The provided packet contains agreement preface/recognition and procedural sections (e.g., grievance steps, union representation) but no visible wage/rate/salary/pay-band values or non-base wage benefit/overtime/pension/leave/uniform terms.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_c6d05d65fa7623ed873ce04b,doc_cf826eb5a1710b371441f7f1,ttd_f8affd23585743d1709fd4ed,sr_0309741dad81c9569465c962,NSCQ-IA-20260720-0014,IA,Urbandale,CITY OF URBANDALE,police,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0012_sr_0309741dad81c9569465c962.pdf#page=20,low,WTCBAEVIDENCE_ONLY_VISIBLE_PROVISIONS_NO,"Within the provided pages, only non-wage pay preservation for union grievance/committee activities is visible; no base-pay or wage amount/step/rate details are shown.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_22f18c16b2a6a7daa7c98c76,doc_3ee9465e1ec32b219e8dce2f,ttd_118e64aed1e1dfb06af43501,sr_24ac2e979520b587b6efe9e8,NSCQ-ID-20260720-0005,ID,Pocatello,CITY OF POCATELLO,police,cba,second_review,points_to_later_evidence,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=22|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=48|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf#page=49,low,A1|A2,Packet includes only a contents-style token stating a 'Base One' adjustment of $0.28 to Patrol Officer step 1 (described relative to FY2025); full compensation sections are not present.,needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_1452084384a7244b736c7c56,doc_d89e5b45c6ee64c8087d2606,ttd_2da61afe672745b1f7049fc1,sr_73b3cb51bbca43b0ec8dfbf6,NSCQ-IL-20260720-0046,IL,Bolingbrook,VILLAGE OF BOLINGBROOK,fire,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0163_sr_73b3cb51bbca43b0ec8dfbf6.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0163_sr_73b3cb51bbca43b0ec8dfbf6.pdf#page=27|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0163_sr_73b3cb51bbca43b0ec8dfbf6.pdf#page=54|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0163_sr_73b3cb51bbca43b0ec8dfbf6.pdf#page=119,low,NO_VISIBLE_NUMERIC_COMPENSATION_VALUES|ONLY_DEDUCTION_MECHANICS_PRESENT_WITHOUT,The packet includes references to payroll deductions (dues/assessments and FIREPAC) but does not show any specific numeric compensation amounts or wage rate/step values.,excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_978f8512ad830f0e04e4d59b,doc_e41007dc0e7a418e0bc25bc1,ttd_79b5b1bd64e8230ab7b1ce3f,sr_327abf447a6da41e8c839122,NSCQ-IL-20260720-0285,IL,Geneva,CITY OF GENEVA,fire,cba,reference_only,points_to_later_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0131_sr_327abf447a6da41e8c839122.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0131_sr_327abf447a6da41e8c839122.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0131_sr_327abf447a6da41e8c839122.pdf#page=25|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0131_sr_327abf447a6da41e8c839122.pdf#page=44|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0131_sr_327abf447a6da41e8c839122.pdf#page=45,low,NO_VISIBLE_WAGE_COMPENSATION_VALUES_IN_B,This packet mostly contains agreement front matter and a partial table-of-contents; it references non-base benefit/uniform/reimbursement articles without showing the underlying value terms.,needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_b6bf42cbfa913bbbe9264282,doc_2ee7e75de3aa2f6441e71540,ttd_d2ef442d7b62458f0caf704a,sr_5bd733956eb98319e0038812,NSCQ-IL-20260720-0210,IL,Sycamore,CITY OF SYCAMORE,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_5bd733956eb98319e0038812.pdf#page=14,low,WPAGE_SCHEDULE_CONTENT_NOT_VISIBLE_IN_BN|NO_NUMERIC_PAY_RATE_OR_WAGE_VALUE_TOKENS|PACKET_PAGES_DOMINATED_BY_TABLE_OF_CONTA|MECHANISM_TEXT_PRESENT_BUT_NOT_COMPENSAT,"The provided pages do not show any visible wage/compensation values (e.g., wage schedule amounts, pay rates, steps, effective dates). Content shown is primarily table of contents, agreement purpose, and grievance/arbitration/seniority provisions without compensation figures.",excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_092470801ccd403f0bba6606,doc_afc56f4bae1e0ce44a8758d3,ttd_cdc6e9b889825a27e70dff2d,sr_dd4541b8db8c35e10f4c7417,NSCQ-IL-20260720-0206,IL,Sycamore,CITY OF SYCAMORE,police,cba,reference_only,adjacent_to_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=23|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_dd4541b8db8c35e10f4c7417.pdf#page=44,low,NO_APPENDIX_A_WAGE_SCHEDULE_VALUES_IN_BN|VISIBLE_TEXT_CONTAINS_PAY_GRADE_AND_GRIE,"This packet contains only pay-grade/grievance mechanisms (reasonableness criteria, retroactivity to installation date, arbitration selection) and does not include any wage amounts from the wage schedule.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_8d9a0e2f35959dd202ed1123,doc_ea0c8105858a51f07d95381e,ttd_2a25919a713603d820e39c55,sr_d15cc4585f5931e83c8142a3,NSCQ-IL-20260720-0089,IL,Wheaton,CITY OF WHEATON,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0001_sr_d15cc4585f5931e83c8142a3.pdf#page=23,medium,LACK_OF_VISIBLE_BASE_PAY_COMPENSATION_T0|ONLY_UNION_DEDUCTIONS_DESCRIBED_NOT_COMP|NO_EFFECTIVE_DATES_OR_AMOUNTS_FOR_WAGE_S,This packet does not show any wage/salary/rate/step values; it only describes union dues and fair share fee deduction rules.,excluded_provisional,corrected_500_seed,,excluded_provisional,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_c217fde01f076c641eb7da08,doc_6c9e01aa3a656e17c08a3b48,ttd_577c0a57cfb8d5c3e25d1598,sr_89b7aa8dd094d99070a01ac8,NSCQ-KS-20260720-0020,KS,Hutchinson,CITY OF HUTCHINSON,non_safety,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0032_sr_89b7aa8dd094d99070a01ac8.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0032_sr_89b7aa8dd094d99070a01ac8.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0032_sr_89b7aa8dd094d99070a01ac8.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0032_sr_89b7aa8dd094d99070a01ac8.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0032_sr_89b7aa8dd094d99070a01ac8.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0032_sr_89b7aa8dd094d99070a01ac8.pdf#page=30,low,WSPTOC1,"This page packet contains only a table of contents and headings referencing wage-related articles/appendices (e.g., Article 14 Wages, Article 15 Overtime Pay, Appendix A 2023 Base Pay Range), but no visible base or non-base wage value tokens or compensation terms within the bounded text.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_ea7b9f8bedce9c08b1bcc443,doc_8c8c3a7460b22546722c18f8,ttd_e66ac25d2b825128cc024995,sr_c50daf209d5be0027a9268f2,NSCQ-MA-20260720-0153,MA,Amesbury,CITY OF AMESBURY,police,cba,reference_only,no_candidate_page,,unknown,ONLY_COVER_OR_TERMS_PAGE_VISIBLE_NO_COMP,Packet shows contract agreement cover page with dates only; no compensation or wage/benefit provisions are visible.,needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_39adfa260d261fefa38565cd,doc_f64793a653f9f0ec20379197,ttd_ce2ac0af170a114c2f3d93d1,sr_9fb9839defcf501eb8e3b88b,NSCQ-MA-20260720-0081,MA,Fitchburg,CITY OF FITCHBURG,fire,cba,reference_only,points_to_later_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0046_sr_9fb9839defcf501eb8e3b88b.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0046_sr_9fb9839defcf501eb8e3b88b.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0046_sr_9fb9839defcf501eb8e3b88b.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0046_sr_9fb9839defcf501eb8e3b88b.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0046_sr_9fb9839defcf501eb8e3b88b.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0046_sr_9fb9839defcf501eb8e3b88b.pdf#page=38,low,PROVIDED_PAGES_CONTAIN_TABLE_OF_CONTENTS|NO_VISIBLE_COMPENSATION_VALUES_OR_NUMER1|REFERENCES_TO_COMPENSATION_SECTIONS_APPE,"The packet only shows agreement cover pages and table-of-contents references to wage/overtime/benefit sections, with no visible pay amounts, rates, steps, or effective-date value tokens.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_3d261d26bd34f8dd1f7c5b3d,doc_71e8a625d96635d5ea601def,ttd_2dcfca881584984a9537912f,sr_73011ec445506ac1995e1272,NSCQ-MA-20260720-0080,MA,Fitchburg,CITY OF FITCHBURG,police,cba,second_review,adjacent_to_evidence,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0241_sr_73011ec445506ac1995e1272.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0241_sr_73011ec445506ac1995e1272.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0241_sr_73011ec445506ac1995e1272.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0241_sr_73011ec445506ac1995e1272.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0241_sr_73011ec445506ac1995e1272.pdf#page=31,medium,FOURTH_STEP_25Y_ELIGIBILITY_AND_RELATIVE|NIGHT_SHIFT_DIFFERENTIAL_3PCT|NIGHT_DIFF_CALCULATION_BASIS_EFFECTIVE_B|SPECIALTY_PAY_TWO_YEAR_ASSIGNMENT_AND_BI|SPECIALTY_JOB_REOPENER_TOKEN|FIELD_TRAINING_STIPEND_VISIBLE_TOKEN|PROFESSIONAL_STANDARD_STIPEND_9_50_EFF_7|FOREGO_ANNUAL_2500_EQUIPMENT_UPGRADES,"Within the bounded pages, visible compensation tokens include step-related pay scaling for a 4th step tied to 25 years, night shift differential percentages, specialty pay conditions with a $50 per-shift example, and non-base stipends/equipment-related terms showing 9.00%/9.50% and $2,500.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex_5cff60bdcf97c4e84cf3dd69,doc_e2a26a493782f0be3aa6613b,ttd_348ef61ff88dcd39dca5754c,sr_545f93691c9ab9bf19198e3b,NSCQ-MA-20260720-0051,MA,Malden,CITY OF MALDEN,fire,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0027_sr_545f93691c9ab9bf19198e3b.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0027_sr_545f93691c9ab9bf19198e3b.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0027_sr_545f93691c9ab9bf19198e3b.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0027_sr_545f93691c9ab9bf19198e3b.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0027_sr_545f93691c9ab9bf19198e3b.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0027_sr_545f93691c9ab9bf19198e3b.pdf#page=32,low,BOUNDED_PACKET_CONTAINS_ONLY_TABLE_OF_OR|BOUNDED_PACKET_CONTAINS_ONLY_NON_COMPENS,"The provided pages are limited to cover/TOC content and non-compensation articles; no visible pay, wage, step/grade, rates, effective-date terms, or specific fringe/benefit value tokens appear in the bounded text.",needs_review,corrected_500_seed,,needs_review,not_in_targeted_queue,not_applicable,,,true,,,,not_in_targeted_queue,not_applicable,,,true
