non_base_wage_observation_id,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,non_base_wage_type,value_text,effective_date,eligibility_or_implementation_rule,bounded_evidence_pointer,confidence,reason_code,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,source_quantitative_observation_id,source_mixed_join_key,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane
nobs_aa2c74bd558722c30251e526,cex1000_27cf8b363b9901852143d56b,doc_44b81a6f7d6c7eb17f025bf7,ttd_7ccbb2f9fd94160a4835bfa7,sr_0b754dc710006d50c6b04a22,NSCQ-OH-20260720-0817,OH,West Chester,TOWNSHIP OF WEST CHESTER,non_safety,cba,,,43,leave,"Pay for any sick leave is at employee’s normal hourly rate of pay (annual salary divided by 2,080 hours).",,"Sick leave pay uses normal hourly rate formula: annual salary divided by 2,080 hours.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0280_sr_0b754dc710006d50c6b04a22.pdf#page=43,high,SICK_LEAVE_PAY_RATE_FORMULA_VISIBLE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_aa2c74bd558722c30251e526,,true,,,,not_in_targeted_queue,not_applicable,,nobs_aa2c74bd558722c30251e526,true
nobs_f5f1fbab2bb73f493ef966c2,cex1000_84678c8f9334546f5be65ec7,doc_b6c7282d7c6651c527d6b768,ttd_ae52d610ae1923967bb7069d,sr_9df35fba75a39c8c55470875,NSCQ-OH-20260720-0118,OH,Westlake,CITY OF WESTLAKE,fire,cba,,,12,overtime,overtime paid at one and one-half (1.5) times their regular hourly rate; regular hourly rate defined as basic rate ofpay,,for assigned overtime (Article XVI) and prescheduled overtime referenced in the same article,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0282_sr_9df35fba75a39c8c55470875.pdf#page=12,medium,ARTICLE_16_02_OVERTIME_MULTIPLIER_AND_DE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_f5f1fbab2bb73f493ef966c2,,true,,,,not_in_targeted_queue,not_applicable,,nobs_f5f1fbab2bb73f493ef966c2,true
nobs_1d3d5b050014da711b2d3de9,cex1000_5e4b4eb449f4a2179ecfeb96,doc_60adeb8ad263287e69b16804,ttd_75470e6ce09dc109149b0110,sr_abfb5ff1b3a42a60b7f91048,NSCQ-OH-20260720-0119,OH,Westlake,CITY OF WESTLAKE,non_safety,cba,,,46,healthcare_contributions,"Employee co-pay participation: Tier 80/20 limit; Single 80/20 max out of pocket $5,000 (= $1,000.00); Employee+Spouse 80",,Medical/hospitalization/dental/eye-care/prescription coverage co-pay structure stated under Appendix F (Tier 80/20).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0307_sr_abfb5ff1b3a42a60b7f91048.pdf#page=46,medium,HMOHCOOPMAX_TIER80_20_MEDICAL_CO_PAY,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_1d3d5b050014da711b2d3de9,,true,,,,not_in_targeted_queue,not_applicable,,nobs_1d3d5b050014da711b2d3de9,true
nobs_eb49dc99bdd2ca1f29942d06,cex1000_5e4b4eb449f4a2179ecfeb96,doc_60adeb8ad263287e69b16804,ttd_75470e6ce09dc109149b0110,sr_abfb5ff1b3a42a60b7f91048,NSCQ-OH-20260720-0119,OH,Westlake,CITY OF WESTLAKE,non_safety,cba,,,46,healthcare_contributions,"Out-of-pocket max out of pocket caps and deductibles: Employee+Spouse max $10,000 (= $2,000.00); Employee+1 max $10,000;",,Deductibles stated as: single $200; employee+spouse $350; employee+dependent $350; family $500.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0307_sr_abfb5ff1b3a42a60b7f91048.pdf#page=46,medium,OOPMAX_DEDUCTIBLES_BY_TIER,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_eb49dc99bdd2ca1f29942d06,,true,,,,not_in_targeted_queue,not_applicable,,nobs_eb49dc99bdd2ca1f29942d06,true
nobs_876246d98bfe80d4fab0d980,cex1000_5e4b4eb449f4a2179ecfeb96,doc_60adeb8ad263287e69b16804,ttd_75470e6ce09dc109149b0110,sr_abfb5ff1b3a42a60b7f91048,NSCQ-OH-20260720-0119,OH,Westlake,CITY OF WESTLAKE,non_safety,cba,,,46,other,Office visit participation: $15.00 per visit; Non-emergency use of emergency room: $75.00 per visit.,,Office visit fee noted as not included in calculation of deductible or out of pocket maximum; ER fee stated for non-emergency use.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0307_sr_abfb5ff1b3a42a60b7f91048.pdf#page=46,medium,COPAY_OFFICE_VISIT_AND_NONEMERGENT_ER,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_876246d98bfe80d4fab0d980,,true,,,,not_in_targeted_queue,not_applicable,,nobs_876246d98bfe80d4fab0d980,true
nobs_14433789b2aea186329efaaa,cex1000_5e4b4eb449f4a2179ecfeb96,doc_60adeb8ad263287e69b16804,ttd_75470e6ce09dc109149b0110,sr_abfb5ff1b3a42a60b7f91048,NSCQ-OH-20260720-0119,OH,Westlake,CITY OF WESTLAKE,non_safety,cba,,,46,other,Prescription co-pays: Generic $15.00; Formulary (preferred) $30.00; Non-formulary 30%/$100.00 cap; employee pays price-d,,Employees continue to pay the difference when name brand/formulary is selected over an available generic/formulary.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0307_sr_abfb5ff1b3a42a60b7f91048.pdf#page=46,medium,RX_COPAYS_AND_DIFFERENCE_PAYMENT_RULE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_14433789b2aea186329efaaa,,true,,,,not_in_targeted_queue,not_applicable,,nobs_14433789b2aea186329efaaa,true
nobs_239d72ce7dab78812408471e,cex1000_5e4b4eb449f4a2179ecfeb96,doc_60adeb8ad263287e69b16804,ttd_75470e6ce09dc109149b0110,sr_abfb5ff1b3a42a60b7f91048,NSCQ-OH-20260720-0119,OH,Westlake,CITY OF WESTLAKE,non_safety,cba,,,46,other,Dental and eye care limits: eye exam max $100 every 2 years; qualified prescription eye wear max $200 every 2 years; (d),,"Annual maximum payment for qualified dental benefits is $4,000 per covered person.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0307_sr_abfb5ff1b3a42a60b7f91048.pdf#page=46,medium,DENTAL_EYECARE_MAX_LIMITS,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_239d72ce7dab78812408471e,,true,,,,not_in_targeted_queue,not_applicable,,nobs_239d72ce7dab78812408471e,true
nobs_346f6d8eb0aa7b21a839ec67,cex1000_ae1e41dc15bb051668157150,doc_48dd8fb3d8d8130fd0b70c7a,ttd_29f58afefcde39df4e715eb3,sr_a1aeda0348210602eda0a1a2,NSCQ-OH-20260720-0563,OH,Willoughby Hills,CITY OF WILLOUGHBY HILLS,non_safety,cba,,,8,overtime,Overtime premium: 1.5 times regular rate for hours worked over 40 in one week; and 1.5 times regular rate for hours over,,Applies to hours worked over 40 in one (1) week; also 1.5x for hours worked over 8 in one (1) calendar day for emergency snow removal assignments; no pyramiding and overtime/premium provisions are not cumulative; supervisor assigns overtime,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0252_sr_a1aeda0348210602eda0a1a2.pdf#page=8,medium,ARTICLE14_OERTIME_RATE_PREMIUM,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_346f6d8eb0aa7b21a839ec67,,true,,,,not_in_targeted_queue,not_applicable,,nobs_346f6d8eb0aa7b21a839ec67,true
nobs_b7188c3a97124f071a8a97f8,cex1000_ae1e41dc15bb051668157150,doc_48dd8fb3d8d8130fd0b70c7a,ttd_29f58afefcde39df4e715eb3,sr_a1aeda0348210602eda0a1a2,NSCQ-OH-20260720-0563,OH,Willoughby Hills,CITY OF WILLOUGHBY HILLS,non_safety,cba,,,8,overtime,Emergency snow removal assignments: 1.5 times regular rate of pay for hours worked over 8 in one calendar day,,Emergency snow removal assignment overtime premium; no pyramiding; not cumulative with other premium pay provisions,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0252_sr_a1aeda0348210602eda0a1a2.pdf#page=8,medium,ARTICLE14_EMERGENCY_SNOW_OERTIME,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_b7188c3a97124f071a8a97f8,,true,,,,not_in_targeted_queue,not_applicable,,nobs_b7188c3a97124f071a8a97f8,true
nobs_12c0f5a88e8fbe655355691b,cex1000_ae1e41dc15bb051668157150,doc_48dd8fb3d8d8130fd0b70c7a,ttd_29f58afefcde39df4e715eb3,sr_a1aeda0348210602eda0a1a2,NSCQ-OH-20260720-0563,OH,Willoughby Hills,CITY OF WILLOUGHBY HILLS,non_safety,cba,,,12,leave,2022 and 2023 Transition Formula: carryover of unused vacation time to 2023 and unused 2023 vacation time to 2024; forfe,,Carryover allowed per transition language; any unused vacation leave as of 12/31/24 will be forfeited; vacation leave eligibility on calendar year basis; vacation must be taken by Dec 31 and cannot be postponed or accumulated year to year,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0252_sr_a1aeda0348210602eda0a1a2.pdf#page=12,medium,ARTICLE17_VACATION_CARRYOVER_FORFEITURE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_12c0f5a88e8fbe655355691b,,true,,,,not_in_targeted_queue,not_applicable,,nobs_12c0f5a88e8fbe655355691b,true
nobs_945d3d5327bcaca824aca245,cex1000_4019d74b1e7061e0bc26c4ee,doc_973ccd3f8489fd8374445821,ttd_5c9cd7e7da0c3c8944a4f842,sr_87db3f4eca2aed4de884bc44,NSCQ-OH-20260720-0223,OH,Xenia,CITY OF XENIA,fire,cba,,,14,leave,"Sick leave accumulation rate: 0.13235 credits per hour for each regularly scheduled work hour (up to 2720 hours); max 4,",,"Applies to each full-time member; unused sick leave accrues and is capped for computation of terminal pay (see Article 9, Section 6).",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0273_sr_87db3f4eca2aed4de884bc44.pdf#page=14,medium,S1_SICK_ACCUMULATION_RATE_AND_CAP_TOKENS,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_945d3d5327bcaca824aca245,,true,,,,not_in_targeted_queue,not_applicable,,nobs_945d3d5327bcaca824aca245,true
nobs_501237fb28d6599e895e2046,cex1000_4019d74b1e7061e0bc26c4ee,doc_973ccd3f8489fd8374445821,ttd_5c9cd7e7da0c3c8944a4f842,sr_87db3f4eca2aed4de884bc44,NSCQ-OH-20260720-0223,OH,Xenia,CITY OF XENIA,fire,cba,,,14,leave,Bereavement leave: up to three (3) work days; Chief may extend to total of five (5) work days; may require verification;,,Bereavement leave days are deducted from accrued sick leave days; eligibility defined by qualifying family members list.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0273_sr_87db3f4eca2aed4de884bc44.pdf#page=14,medium,SICK_ARTICLE_BEREAVEMENT_DAYS_TOKENS,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_501237fb28d6599e895e2046,,true,,,,not_in_targeted_queue,not_applicable,,nobs_501237fb28d6599e895e2046,true
nobs_5b7378579f355eeb5f9b3048,cex1000_4019d74b1e7061e0bc26c4ee,doc_973ccd3f8489fd8374445821,ttd_5c9cd7e7da0c3c8944a4f842,sr_87db3f4eca2aed4de884bc44,NSCQ-OH-20260720-0223,OH,Xenia,CITY OF XENIA,fire,cba,,,15,leave,Compensation upon separation for accumulated unused sick leave: reimbursed using a formula where 'R0' is the 28-day sala,,"Unused sick leave at termination is reimbursed per Article 9, Section 6; includes disability retirement calculation under same formula.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0273_sr_87db3f4eca2aed4de884bc44.pdf#page=15,low,S6_SEPARATION_SICK_LEAVE_REIMBURSEMENT_T,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,nobs_5b7378579f355eeb5f9b3048,,true,,,,not_in_targeted_queue,not_applicable,,nobs_5b7378579f355eeb5f9b3048,true
nobs_471b7c79c1dced442861bbfc,cex1000_044bbcfcde2929f61b3e7392,doc_f8f7655059d3d55ea3ea2c2b,ttd_305054b1a8ae3d94088e14da,sr_450cb778d4477fc907970b39,NSCQ-OH-20260720-0224,OH,Xenia,CITY OF XENIA,non_safety,cba,,,15,longevity,For more than five years’ service… $150.00,,Longevity benefits amount depends on years of service (Section 9.2).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0297_sr_450cb778d4477fc907970b39.pdf#page=15,medium,ARTICLE_9_2_AMOUNT_MORE_THAN_FIVE_YEARS,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_471b7c79c1dced442861bbfc,,true,,,,not_in_targeted_queue,not_applicable,,nobs_471b7c79c1dced442861bbfc,true
nobs_01058b8e9c8691502cd6ce2c,cex1000_4a108721b2a1050c9a51cfaf,doc_5d140e40b6118fbabb4a4aef,ttd_622f963692fbc88f0cfc059f,sr_9faa521ccbf3454cc4c076f5,NSCQ-OH-20260720-0221,OH,Xenia,CITY OF XENIA,police,cba,,,17,other,Union employee representatives shall not suffer a loss in pay for hours spent in Labor/Management meetings if held after,,Loss in pay is not suffered for meeting hours when meetings are held during the specified time window (text continues beyond captured snippet).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0319_sr_9faa521ccbf3454cc4c076f5.pdf#page=17,medium,WSD_8_3_PAYOUT_PROTECTION_NO_LOSS_IN_PAY,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_01058b8e9c8691502cd6ce2c,,true,,,,not_in_targeted_queue,not_applicable,,nobs_01058b8e9c8691502cd6ce2c,true
nobs_3136f7964201e171f9ef45bd,cex1000_286299dfaa6d5eab97d1a980,doc_8d3ba3903499ec6289c67da7,ttd_8eb1447801802c455904ccf8,sr_57371df0612e08495a22bd94,NSCQ-OH-20260720-0010,OH,Youngstown,CITY OF YOUNGSTOWN,fire,cba,,,9,uniform_or_equipment,City provides 12 sets of bunker coats/pants; employee will suffer no loss in straight time pay if waiting on back up <b>,,No loss in straight time pay when waiting on back up gear.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0208_sr_57371df0612e08495a22bd94.pdf#page=9,low,W1,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,nobs_3136f7964201e171f9ef45bd,,true,,,,not_in_targeted_queue,not_applicable,,nobs_3136f7964201e171f9ef45bd,true
nobs_bca8c45e11058fbdd84c1bd7,cex1000_286299dfaa6d5eab97d1a980,doc_8d3ba3903499ec6289c67da7,ttd_8eb1447801802c455904ccf8,sr_57371df0612e08495a22bd94,NSCQ-OH-20260720-0010,OH,Youngstown,CITY OF YOUNGSTOWN,fire,cba,,,8,other,Out-of-rank pay to the battalion chiefs rate will be paid in the absence of the assigned safety officer,,Paid in the absence of the assigned safety officer.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0208_sr_57371df0612e08495a22bd94.pdf#page=8,medium,W2,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_bca8c45e11058fbdd84c1bd7,,true,,,,not_in_targeted_queue,not_applicable,,nobs_bca8c45e11058fbdd84c1bd7,true
nobs_5c15fe1a03a4f11c0209d895,cex1000_286299dfaa6d5eab97d1a980,doc_8d3ba3903499ec6289c67da7,ttd_8eb1447801802c455904ccf8,sr_57371df0612e08495a22bd94,NSCQ-OH-20260720-0010,OH,Youngstown,CITY OF YOUNGSTOWN,fire,cba,,,32,benefits,"Jury duty: while serving as a juror on a duty day, employee shall receive full pay and benefits",,Applies to any employee serving as a juror on a duty day.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0208_sr_57371df0612e08495a22bd94.pdf#page=32,high,NB1,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_5c15fe1a03a4f11c0209d895,,true,,,,not_in_targeted_queue,not_applicable,,nobs_5c15fe1a03a4f11c0209d895,true
nobs_1d108590cf17cac8fc6b686a,cex1000_286299dfaa6d5eab97d1a980,doc_8d3ba3903499ec6289c67da7,ttd_8eb1447801802c455904ccf8,sr_57371df0612e08495a22bd94,NSCQ-OH-20260720-0010,OH,Youngstown,CITY OF YOUNGSTOWN,fire,cba,,,32,other,"If not reimbursed by the City within thirty (30) days, City will deduct the amount from the employee's next pay and the",,Reimbursement timing/deduction rule related to juror payments received from the courts.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0208_sr_57371df0612e08495a22bd94.pdf#page=32,low,NB2,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,nobs_1d108590cf17cac8fc6b686a,,true,,,,not_in_targeted_queue,not_applicable,,nobs_1d108590cf17cac8fc6b686a,true
nobs_e742e8dddf43b98c2049a0dc,cex1000_286299dfaa6d5eab97d1a980,doc_8d3ba3903499ec6289c67da7,ttd_8eb1447801802c455904ccf8,sr_57371df0612e08495a22bd94,NSCQ-OH-20260720-0010,OH,Youngstown,CITY OF YOUNGSTOWN,fire,cba,,,32,overtime,FLSA compensatory time earned at time and one half (1 1/2) and banked at straight time,,Work considered overtime under F.L.S.A.; time earned is banked/converted per FLSA comp time rules.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0208_sr_57371df0612e08495a22bd94.pdf#page=32,high,NB3,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_e742e8dddf43b98c2049a0dc,,true,,,,not_in_targeted_queue,not_applicable,,nobs_e742e8dddf43b98c2049a0dc,true
nobs_0b01ff022d0f0db2fd3d39e4,cex1000_f44b8d5189845ec18dc3efb0,doc_de597a8695165e96c8f6ffd9,ttd_3d685dd0265fd24c91c9e27a,sr_d07a1e74a325eaee809050a1,NSCQ-OH-20260720-0009,OH,Youngstown,CITY OF YOUNGSTOWN,non_safety,cba,,,33,overtime,Minimum two (2) hours pay at the applicable overtime rate for call-out when not regularly scheduled,,Provided such time does not abut the beginning or ending of regularly scheduled time,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0258_sr_d07a1e74a325eaee809050a1.pdf#page=33,medium,CALLOUT_MINIMUM_2_HOURS_OVERTIME_RATE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_0b01ff022d0f0db2fd3d39e4,,true,,,,not_in_targeted_queue,not_applicable,,nobs_0b01ff022d0f0db2fd3d39e4,true
nobs_489c3185ef79dc6b22b6f310,cex1000_f44b8d5189845ec18dc3efb0,doc_de597a8695165e96c8f6ffd9,ttd_3d685dd0265fd24c91c9e27a,sr_d07a1e74a325eaee809050a1,NSCQ-OH-20260720-0009,OH,Youngstown,CITY OF YOUNGSTOWN,non_safety,cba,,,33,overtime,"Call-outs for full-time employees on-call: minimum one (1) hour OR time worked at time and one-half (1 1/2), whichever O",,Time starts running when the employee arrives,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0258_sr_d07a1e74a325eaee809050a1.pdf#page=33,medium,ONCALL_MINIMUM_1_HOUR_OR_1_5X,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_489c3185ef79dc6b22b6f310,,true,,,,not_in_targeted_queue,not_applicable,,nobs_489c3185ef79dc6b22b6f310,true
nobs_01d0e20aefb920ec2485d0d5,cex1000_f44b8d5189845ec18dc3efb0,doc_de597a8695165e96c8f6ffd9,ttd_3d685dd0265fd24c91c9e27a,sr_d07a1e74a325eaee809050a1,NSCQ-OH-20260720-0009,OH,Youngstown,CITY OF YOUNGSTOWN,non_safety,cba,,,33,other,Stand-by pay $160.00 per week (Traffic Signal),,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0258_sr_d07a1e74a325eaee809050a1.pdf#page=33,high,STANDBY_PAY_TRAFFIC_SIGNAL_160_WEEK,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_01d0e20aefb920ec2485d0d5,,true,,,,not_in_targeted_queue,not_applicable,,nobs_01d0e20aefb920ec2485d0d5,true
nobs_19cb22fd222bc81c0fb8c3c7,cex1000_f44b8d5189845ec18dc3efb0,doc_de597a8695165e96c8f6ffd9,ttd_3d685dd0265fd24c91c9e27a,sr_d07a1e74a325eaee809050a1,NSCQ-OH-20260720-0009,OH,Youngstown,CITY OF YOUNGSTOWN,non_safety,cba,,,33,other,Stand-by pay $100.00 per week (Utility/Fire Mechanics),,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0258_sr_d07a1e74a325eaee809050a1.pdf#page=33,high,STANDBY_PAY_UTILITY_FIRE_100_WEEK,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_19cb22fd222bc81c0fb8c3c7,,true,,,,not_in_targeted_queue,not_applicable,,nobs_19cb22fd222bc81c0fb8c3c7,true
nobs_f049ff7ff71572ed071aad5a,cex1000_f44b8d5189845ec18dc3efb0,doc_de597a8695165e96c8f6ffd9,ttd_3d685dd0265fd24c91c9e27a,sr_d07a1e74a325eaee809050a1,NSCQ-OH-20260720-0009,OH,Youngstown,CITY OF YOUNGSTOWN,non_safety,cba,,,33,uniform_or_equipment,Uniform allowances (excluding reimbursements) paid during October,,Pro-ration benefit eligibility requires working in the classification since at least May 1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0258_sr_d07a1e74a325eaee809050a1.pdf#page=33,medium,UNIFORM_ALLOWANCE_PAYMENT_MONTH_AND_PROR,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_f049ff7ff71572ed071aad5a,,true,,,,not_in_targeted_queue,not_applicable,,nobs_f049ff7ff71572ed071aad5a,true
nobs_40f58c345fe2d130eea0dd4d,cex1000_be6845130e8a14f0d9dd5558,doc_af2f80e87ff7caf271cdd2d3,ttd_6ee241ab8102153bac221788,sr_31950696ab72d3ed946cf66e,NSCQ-OH-20260720-0008,OH,Youngstown,CITY OF YOUNGSTOWN,police,cba,,,27,education_or_certification,Associate Degree: $405.00; Bachelor’s Degree: $470.00; Post-Graduate Degree: $565.00 (educational bonus payments),,Educational bonus payments according to the shown degree schedule,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0277_sr_31950696ab72d3ed946cf66e.pdf#page=27,high,AMOUNTS_AND_SCHEDULE_EXPLICIT,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_40f58c345fe2d130eea0dd4d,,true,,,,not_in_targeted_queue,not_applicable,,nobs_40f58c345fe2d130eea0dd4d,true
nobs_2bed6d18cdd26ccc4e977282,cex1000_be6845130e8a14f0d9dd5558,doc_af2f80e87ff7caf271cdd2d3,ttd_6ee241ab8102153bac221788,sr_31950696ab72d3ed946cf66e,NSCQ-OH-20260720-0008,OH,Youngstown,CITY OF YOUNGSTOWN,police,cba,,,27,reimbursements,$167.00 annually per officer for gym membership,January 1,Reimbursed beginning January 1 (and on the current payment date),tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0277_sr_31950696ab72d3ed946cf66e.pdf#page=27,high,REIMBURSEMENT_ANNUAL_AMOUNT_EXPLICIT,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_2bed6d18cdd26ccc4e977282,,true,,,,not_in_targeted_queue,not_applicable,,nobs_2bed6d18cdd26ccc4e977282,true
nobs_31dd4913b023e3d9ac2f1163,cex1000_be6845130e8a14f0d9dd5558,doc_af2f80e87ff7caf271cdd2d3,ttd_6ee241ab8102153bac221788,sr_31950696ab72d3ed946cf66e,NSCQ-OH-20260720-0008,OH,Youngstown,CITY OF YOUNGSTOWN,police,cba,,,26,uniform_or_equipment,"$1,085.00 annual uniform allowance; increased to $1,125.00 annually effective April 2022",April 2022,Pro-rated payment upon separation from service,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0277_sr_31950696ab72d3ed946cf66e.pdf#page=26,high,UNIFORM_ALLOWANCE_AMOUNTS_AND_EFFECTIVE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_31dd4913b023e3d9ac2f1163,,true,,,,not_in_targeted_queue,not_applicable,,nobs_31dd4913b023e3d9ac2f1163,true
nobs_421d1b9c3351469552a7b883,cex1000_be6845130e8a14f0d9dd5558,doc_af2f80e87ff7caf271cdd2d3,ttd_6ee241ab8102153bac221788,sr_31950696ab72d3ed946cf66e,NSCQ-OH-20260720-0008,OH,Youngstown,CITY OF YOUNGSTOWN,police,cba,,,26,overtime,"Hazardous duty pay benefit as set out in Youngstown Codified Ordinances, Section 163.31 (increment $805.00)",,Applies per referenced ordinance (hazardous duty pay benefit),tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0277_sr_31950696ab72d3ed946cf66e.pdf#page=26,medium,REFERENCE_WITH_NUMERIC_INCREMENT_EXTRACT,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_421d1b9c3351469552a7b883,,true,,,,not_in_targeted_queue,not_applicable,,nobs_421d1b9c3351469552a7b883,true
