packet_id,retained_source_id,rating_lane_id,stage,attempt,request_id,backend,model,status,schema_valid,input_sha256,input_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
BRMGRP-20260802-f077932ad0b6b19958392e06,RMSRD-20260802-27cbab40c1047f265e3b,gabriel_rating_lane_001,live,1,resp_061b7995039967f9006a6fc455f4448193bcb03df72f68d04d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,813e72a649470c0591fe4429290aaf6833581c049981ecc176c5b13fd373e9bd,13047,3732,2907,6639,17.255021,,span_membership_changed,false,false
BRMGRP-20260802-f077932ad0b6b19958392e06,RMSRD-20260802-27cbab40c1047f265e3b,gabriel_rating_lane_001,live,2,resp_023e5225c01ffab1006a6fc46f4d9c8196908105527427d9e3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,88e4f11c43b17b21316e76c2304b905a8954cd5d40a176008693bbb5cf3992d3,13188,3756,3250,7006,21.805581,,span_membership_changed,false,false
BRMGRP-20260802-afbf2a4b3eb6060ff11837e0,RMSRD-20260802-bb5a04ed33f5313b4aa8,gabriel_rating_lane_001,live,1,resp_0bf0e9d849b71496006a6fc455f4608193ad3743bc0149664b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dba22ee7b2e795f30026b1a85081b732f00234b44a7f5c6794f6fbbf58835eb0,11879,3295,3088,6383,18.232933,,,false,false
BRMGRP-20260802-b6fc8a9a241b4ac7ca52e2f2,RMSRD-20260802-85662d17bf57293a3cf2,gabriel_rating_lane_001,live,1,resp_09e8bb9d9d84c0c2006a6fc455efdc8196b8e3d4dbcbdfdc1b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b2a768b1fa960e9eb3c9530edf05d6c89b9d847b993947c8635219738fbcd303,11097,3119,3608,6727,21.274434,,,false,false
BRMGRP-20260802-6134e855b10f481a2b79b028,RMSRD-20260802-5915bd8e8f0ce67167f0,gabriel_rating_lane_001,live,1,resp_05f714d4203ec3a4006a6fc455f3888193b531cb8208192e64,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,465bf5bc68af93e8cb29a90963a2d3f0b8167738c492aae88ca6dcfeb134dd88,11807,3507,3827,7334,22.443058,,,false,false
BRMGRP-20260802-12503651bc7f9ee6fdb6ff4e,RMSRD-20260802-b19774974fe9b31ac690,gabriel_rating_lane_001,live,1,resp_0ab673b6c252cc5a006a6fc488422081979afd9232ef466ff7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4506b06e3413fa3f55e364004af017c97fad169549de37574ca486444180bd04,10365,2996,2474,5470,20.061105,,,false,false
BRMGRP-20260802-ea3958f5ccfe5da8b9f95426,RMSRD-20260802-8b18c6afc9094de912e1,gabriel_rating_lane_001,live,1,resp_08646a67387dcbdf006a6fc48849e4819496fb19d146dc28a7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,35830e802679239979f9cc6d1df9017e9687688cd0f33f2dede827ea2d4f4105,10778,3009,2413,5422,18.789901,,,false,false
BRMGRP-20260802-dad132e76012435a8c9779c0,RMSRD-20260802-a02ea68dbcecba8c08d0,gabriel_rating_lane_001,live,1,resp_0b22f97305850d98006a6fc48844388197b569ce524af69fce,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3dfccb25aafaf4c06af732506ef8ff563371a4aba9a3842dbcd7198104440f42,10090,2982,3194,6176,23.440135,,,false,false
BRMGRP-20260802-1445e417296c066bd38caff1,RMSRD-20260802-a569334f1a605bdbd21a,gabriel_rating_lane_001,live,1,resp_0951506d16954df1006a6fc4884294819095e03a952ad3a903,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f2ecea13f23fbefa506993cf52a27ce50f1e6524d82ebd6a05f537e25e7fb121,9885,3040,2985,6025,21.960508,,,false,false
BRMGRP-20260802-d950e28b22f82309d84f58b2,RMSRD-20260802-e946638a6e275963c50d,gabriel_rating_lane_001,live,1,resp_01694b2d6ce0ea1f006a6fc4883734819382f9350f23f1ef6b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,21c6bbdbc3f5b240ee8c6be66100ddfffbd50e42b57e8d7f2554767c681816dc,10353,3207,2573,5780,19.380608,,,false,false
BRMGRP-20260802-5af8baf3bcda9c42ca7f2cf3,RMSRD-20260802-7ce74e9bbadc3fdae9c1,gabriel_rating_lane_001,live,1,resp_0bab046e306c894c006a6fc4883f308196ba649c2c0f260dbe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,30883fc7cebccbcf18bf54f3daca114d42124e7672f3ad6025b6957369718801,9881,2813,2248,5061,17.190631,,,false,false
BRMGRP-20260802-3069392109943cfcf2471599,RMSRD-20260802-5dae74f3a65a1b0fc89a,gabriel_rating_lane_001,live,1,resp_042f921e50b8840c006a6fc49ca0c481949fd456b82a4849f5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b3e5b06a1347fa71073939f5533502ba7b4efe7d8855c6d616ddb0cf4e90aded,10082,2880,3064,5944,21.854514,,,false,false
BRMGRP-20260802-eeb873e1235da57384fad6a1,RMSRD-20260802-12227e66f7948da1b194,gabriel_rating_lane_001,live,1,resp_02d2678dc521fa81006a6fc49c9ef8819799c08bbb89816a3b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3c07fc4c04cf4511674755138de89a142b81810d409e49bf7b96d33a47c48fd6,9154,2630,2216,4846,14.035368,,,false,false
BRMGRP-20260802-07f270a743064446bcf5039a,RMSRD-20260802-14ed1fa9d15865e4be54,gabriel_rating_lane_001,live,1,resp_095f457210c3584f006a6fc49c9aa881939587f7b35a3fe49d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,04b1d018551bd8c2423df5cd16811c34c63368ef091d2d15510a53f93001d884,11354,3187,2782,5969,20.581170,,,false,false
BRMGRP-20260802-ed876b34b5348d3715de0757,RMSRD-20260802-3e940fc21703b94aa177,gabriel_rating_lane_001,live,1,resp_05b257846e502ae3006a6fc49c9dec819783ae8814decc2ada,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,83850d2aa287b01c31e1c16889f47f957d49ee3bd92ad5807b95421b994bfae9,9614,2731,2075,4806,15.285309,,span_membership_changed,false,false
BRMGRP-20260802-ed876b34b5348d3715de0757,RMSRD-20260802-3e940fc21703b94aa177,gabriel_rating_lane_001,live,2,resp_0a8f907c2c55b09b006a6fc4b280ac8190b3b5f03cd67f146a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d1adab5c55b9e7b5401f474a3fb1cdaefee8599a7aabc6f2cf74f3f7bfff4140,9755,2755,2148,4903,13.397172,,,false,false
BRMGRP-20260802-1ac08146814d9ef61c71668f,RMSRD-20260802-292dc3b59ce535752dbf,gabriel_rating_lane_001,live,1,resp_09be4016918ae439006a6fc49c99608196b9365025d660a194,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f50a29be48f8256e60e28c1b35bb2dd43ac0f31f73bfbb31c075c7ba45553ba7,9443,2709,2959,5668,20.388608,,,false,false
BRMGRP-20260802-6f58120eadbb5af3aa78d1aa,RMSRD-20260802-65b5e44b2b026245e773,gabriel_rating_lane_001,live,1,resp_003a1798af41ab4a006a6fc49cc83881958ab914d4833d679b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,136c41e2738c7681b280626ed73311cfe74b4556984a95814ef62b1975d6e1fe,9531,2736,2753,5489,17.463712,,,false,false
BRMGRP-20260802-2ea6ef725cbb579acce1e391,RMSRD-20260802-cf6f886b6b6aad89e51f,gabriel_rating_lane_001,live,1,resp_0ce64c89c506a755006a6fc4bfe14c819081817c1d78013b2b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1e3802411b81ed6a8117004403dfea537ad332bafb288d370e723cd933894853,9574,2751,2099,4850,14.830986,,,false,false
BRMGRP-20260802-fbd7baa43ef52b152238b28b,RMSRD-20260802-138d114e8e7f90cea1ca,gabriel_rating_lane_001,live,1,resp_09d842c6cc6e0d08006a6fc4bfe6e481909105f0d937db91cb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,debdc6e7ef6adfe656648b0bc05b41dbc2b422495343a74dae7d549551418dad,8970,2550,2426,4976,17.057648,,,false,false
BRMGRP-20260802-a5a7c32192db61395c79cc26,RMSRD-20260802-695b88301e3b279c72a1,gabriel_rating_lane_001,live,1,resp_0b933caf3a0625d3006a6fc4bfe90c81968cee602bbeb3a76b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dd7814e4d0913942677f10989be2b57f3df481c483f53c2572ae9e8f23f58da5,8984,2826,2086,4912,13.084226,,,false,false
BRMGRP-20260802-752df7d84d8132cc90a3923c,RMSRD-20260802-d19568ff3419082d1d18,gabriel_rating_lane_001,live,1,resp_0d7fedf6e7ed7ad0006a6fc4bfe5748197a8d2f207897e4d42,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d1cf463e082c581b961f9d6be2c50a285675c845bc0dcfb08bd191fda283eb8f,8811,2473,2481,4954,16.246452,,,false,false
BRMGRP-20260802-c859c6347075f31f2751baeb,RMSRD-20260802-294d6c7be365bd77fa30,gabriel_rating_lane_001,live,1,resp_0557a2fef66b922a006a6fc4bfe5d88194a5faaa35ad65d687,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,914976facd68dbe86be88360562d3a07e629af6be4e8960405e28a776f473f85,8886,2551,2537,5088,17.058642,,,false,false
BRMGRP-20260802-4852e482842b9be5dd15a24a,RMSRD-20260802-ec799b9613b10c7d6343,gabriel_rating_lane_001,live,1,resp_09c1031f834238eb006a6fc4c04ad88190a8ecb5264d1e8922,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e5155ac1464eaca50972acd6b6c43b5bd5b86c4e2012b0962e53c7413732afa8,8643,2496,2816,5312,19.848992,,,false,false
BRMGRP-20260802-55dbd0b617b06470d8826dee,RMSRD-20260802-e1f9409c8e55ff703dc2,gabriel_rating_lane_001,live,1,resp_0b13017ce7c43caa006a6fc4d3c77c81978883cb9822290f7d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,48f7eae982f7bb0e5c0e4b7c8554a594fe8814b3d6d7dd3db6e52aa44922fe80,8350,2552,2416,4968,17.431485,,,false,false
BRMGRP-20260802-73844cc4cd27bd72584be516,RMSRD-20260802-0633aa2f4777c31a5c1c,gabriel_rating_lane_001,live,1,resp_07206eb9dd662556006a6fc4d3bfc08196bac0d2d8dcbb131c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4c7306550e0c5d688b86004e89ba7113b85a9343d789ce471b47fc89a8d72f16,8463,2448,2182,4630,12.126309,,,false,false
BRMGRP-20260802-a2327b2661d5fdc7b60fa4af,RMSRD-20260802-72ceddc7596944ae704b,gabriel_rating_lane_001,live,1,resp_0fe40bb2a1748f4c006a6fc4d3c2a481939dbb27edbe8c5398,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,71b7a5af803126ef0f2b62de34ee4cd72a20d1d243e6820c46822109e9b91054,8031,2327,1820,4147,11.889289,,,false,false
BRMGRP-20260802-db3183b470e54d9d0af47758,RMSRD-20260802-8a02fd4979c0804b2c0e,gabriel_rating_lane_001,live,1,resp_0a836b04dc3b988b006a6fc4d3c47081968d2e8d2c72e9b286,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,96a77823b28bd65f9ae447788012a563af7de2d27ba703ea06dabbdc4315d2a1,8258,2388,2011,4399,14.333763,,,false,false
BRMGRP-20260802-e3a89241e526642edadafe50,RMSRD-20260802-6843d5de35c223db9acf,gabriel_rating_lane_001,live,1,resp_03db33d2f7f93f1f006a6fc4d3c8c08197883f5d619cd3ce74,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ddc5bae99066d195b96f02ea5fae25e1ec49445ba2680cc30967dc5863d36620,8221,2412,1682,4094,12.205851,,,false,false
BRMGRP-20260802-57a9bd148fceadde52bf2344,RMSRD-20260802-88fd563a49beb1c47a1a,gabriel_rating_lane_001,live,1,resp_0c6fa0cdb59e43bf006a6fc4d3c2188197b27eefced6bd20d8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4562cac3f0c039c1f077826c907eeed0f0d7af3b190c3e1722c15aab85b5d8e4,8419,2463,1826,4289,13.082472,,,false,false
BRMGRP-20260802-42be3105acf52a9d0a0acaee,RMSRD-20260802-7f37f9c3ef3f523aa41c,gabriel_rating_lane_001,live,1,resp_0735380d9998e9ef006a6fc4e54ed48190946cd9fbb9d66f5b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0b32b3b9036d82f2031ab701a4155d4955ceea630d39548f8c8bf7d106efcce1,7882,2380,1897,4277,16.637852,,,false,false
BRMGRP-20260802-0419f5d208494703453c3231,RMSRD-20260802-fcec8dae6b21d7df6e03,gabriel_rating_lane_001,live,1,resp_038b28bd30132824006a6fc4e534a48194977c74f5ff8e5082,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,57d64c1209c52a240eadbcc78df19ba16c8de5a9db9b3bc5f4775235352334c8,8239,2410,2033,4443,15.235584,,,false,false
BRMGRP-20260802-66931fd51d58c7ecc4924cc2,RMSRD-20260802-ac0c77cde86260cef845,gabriel_rating_lane_001,live,1,resp_09415c8ab3b55ad5006a6fc4e5364881909e698fc84db39171,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,802caa6f4422e7591352d45939b76564a26df50367bcc4a8b2fcd88483b713a2,7640,2236,1759,3995,12.018359,,,false,false
BRMGRP-20260802-824a605263cd68823ae78cd9,RMSRD-20260802-597afc21f2ae981ab260,gabriel_rating_lane_001,live,1,resp_0f731cf20280c5e3006a6fc4e533c88190b9e96d280f8e169a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,9317aecfbbe0d1f4b1a67796d4c8e8fe4e519eba8378305c569e9dca95a7f76f,7559,2238,2075,4313,14.688018,,side_relevance_overclassified,false,false
BRMGRP-20260802-824a605263cd68823ae78cd9,RMSRD-20260802-597afc21f2ae981ab260,gabriel_rating_lane_001,live,2,resp_0aa0e70951ac2541006a6fc4f7bde08190b5775790cb2708bc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,98d700fe0248da76a610f113f9f670c18c7d543db315822d08b4d8bd914122c1,7700,2262,2338,4600,18.790352,,side_relevance_overclassified,false,false
BRMGRP-20260802-2fbe5eb686a3e82afcc1a2d8,RMSRD-20260802-0ded3c09d2757ade442e,gabriel_rating_lane_001,live,1,resp_0bf8b8db4f453b79006a6fc4e541c48193aa142f9a5cfaf980,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f5aeb865b99afdc4b34dff3d89a87025375140547dcc856abc4e3fd6d0a574c7,7595,2234,2038,4272,14.047848,,,false,false
BRMGRP-20260802-bf01ee1f8a55c7d9505d9075,RMSRD-20260802-24678f6ce153a663a2cd,gabriel_rating_lane_001,live,1,resp_019df271d3bb7c0b006a6fc4e5397481979385ba2345fcdda1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,826f93eed92e583b386c2eb84353618afde239029aeb218fc6402f4a4db51fc5,7378,2230,2170,4400,16.042134,,,false,false
BRMGRP-20260802-80656847d1d56951970b2fe2,RMSRD-20260802-95699ccf91b71c75ab01,gabriel_rating_lane_001,live,1,resp_096306afc8d9c582006a6fc508b2ac8195ad71c4af564d7c81,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ffa4db9b7f0b6349f6dc4bec49d5d76b31538e6a3db6f398260afa4eb820cd71,7710,2280,2105,4385,16.116731,,,false,false
BRMGRP-20260802-ab4fb8af76b392a629746252,RMSRD-20260802-b2140dcbaa0120642db4,gabriel_rating_lane_001,live,1,resp_064ccf1a6f45a94b006a6fc508b56881939199ca3b1be56027,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b084f7519f1a1bc3db86eb7f823c7a4c8ba2a2cd360ab308ca7e411a86f28364,7440,2221,1589,3810,9.925406,,,false,false
BRMGRP-20260802-c37c72e96bc762a81f3cbd17,RMSRD-20260802-1fffdac101780c821ada,gabriel_rating_lane_001,live,1,resp_064d5284cbf00ddb006a6fc509868c81959c895945c232d792,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a53fdbe9f6d4667a077e31d9acbe54024231a83ce1ca30b11ccb940a930bf5c1,7340,2163,1638,3801,14.114639,,,false,false
BRMGRP-20260802-62fc20529464fb7d4bd6634d,RMSRD-20260802-46e9c75da1048e6c6434,gabriel_rating_lane_001,live,1,resp_0ebba369c19e1d90006a6fc508ca988197b21651effe70b291,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e57e933a14251cb09309d869b734151c353e1cfa5eaae998d7615add4faa9e0d,7629,2228,1732,3960,11.266304,,,false,false
BRMGRP-20260802-8710d955fdcf16b70028adf0,RMSRD-20260802-995a8f0e44ddad96a2ce,gabriel_rating_lane_001,live,1,resp_0ae1aa3cbd55b4f3006a6fc508b0b08195bf87a4cc8c214528,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,ae91f578d9e8d74000f5117f6e42e3cd7d954272a81946f147fffb1fba5cf682,7418,2202,2214,4416,15.556988,,span_membership_changed,false,false
BRMGRP-20260802-8710d955fdcf16b70028adf0,RMSRD-20260802-995a8f0e44ddad96a2ce,gabriel_rating_lane_001,live,2,resp_0db09227038dcad7006a6fc518d4cc8195ae4ff8a31a41f750,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,24ff2d2f354d09a880e1c0a76e14f34ea089dcfc4a2e9285cd7a542197ef9307,7559,2226,1872,4098,11.065239,,,false,false
BRMGRP-20260802-0ba16fa1050e4ffa4f066800,RMSRD-20260802-81b354f1de930b3f7b5c,gabriel_rating_lane_001,live,1,resp_0203cd083f550c72006a6fc508aeec8195a1f5b0e833ebd806,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a1e51cf3b5dde2a262ead5a7669140615454c331887212b6e2be287b48127297,7516,2260,1340,3600,9.667429,,,false,false
BRMGRP-20260802-5cdcd0f5073257c86f8f10fb,RMSRD-20260802-e70923b5e0ff0bc1ddce,gabriel_rating_lane_001,live,1,resp_04142b0a4a677154006a6fc5268b688193a548234cafc3e845,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0035ffb2fb36ecbf375a8aeb7655afe5123ebd77c1496d0e31019484ad576998,7712,2314,2159,4473,17.325155,,,false,false
BRMGRP-20260802-a325996aba9d4dc0fc27bcf0,RMSRD-20260802-5eebbeb1a914b8c6e30c,gabriel_rating_lane_001,live,1,resp_06bcf882e0cc5a2b006a6fc5268b6481938c4b51adc393bb06,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5b8f3c9cb0aeb0d53b399cd1631606193b8a5592741a5b57f50b1fda764adac0,6924,2072,1869,3941,14.244378,,,false,false
BRMGRP-20260802-5425e69e9c1d4c494230900e,RMSRD-20260802-6219ac4741d9065a9458,gabriel_rating_lane_001,live,1,resp_04b11db81ffceb61006a6fc52687e4819696f7da11301bf4c0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d489f70be028b19ec97ca0aff258dc3e16a8f20477ec59f2b26716c234e22811,6690,2028,1495,3523,12.068631,,,false,false
BRMGRP-20260802-755e4141fe90afba795f97fa,RMSRD-20260802-0be9a722ddaba90227ed,gabriel_rating_lane_001,live,1,resp_0d1192254d042237006a6fc5268be48193a16392cfc18df182,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,32fd3660575e0ebee1696ecad19e87ff5b662f027d01a6d5e5b47f87c8209ea8,6723,2030,1253,3283,11.870588,,,false,false
BRMGRP-20260802-189546eaf402b5e6c6b1566d,RMSRD-20260802-db653dc55d5322d409ae,gabriel_rating_lane_001,live,1,resp_09a366041d6a3c55006a6fc526942c81909ee017bce74ba749,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b60221b67b5b32ee774b1f0d869aaf1d7b828687acb640e96f4bb114e8c7e952,7199,2156,1649,3805,15.952653,,,false,false
BRMGRP-20260802-cce0e82d7313d2af26180f0e,RMSRD-20260802-4a19ede84687e4987848,gabriel_rating_lane_001,live,1,resp_0664e6793ee8b17e006a6fc52685b0819784451816fa25546a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,df79ef7bb4c4de6f6f2d1c95469baa3da6c5463a14a46bf4a7ef7b76deaefa77,6901,2070,1298,3368,11.095066,,,false,false
BRMGRP-20260802-15a5bcf9257157744ec46fc2,RMSRD-20260802-81ffd397a41f37b543c9,gabriel_rating_lane_001,live,1,resp_05446621aae39976006a6fc53542b881969e65e395edf562b1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,964d711ecf3311174ee72f3e8a16745e2f130a777e2721d3a5b8f60325bcdaa3,7100,2231,2369,4600,17.571202,,,false,false
BRMGRP-20260802-b31c8287151d70902ad10909,RMSRD-20260802-ede3a128f58f13c54b39,gabriel_rating_lane_001,live,1,resp_05886f8228b6074e006a6fc53546d88193937926c21d0771e0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,fe60ffc24d2f3b7b7160cf87e6600840810bea256b9b37a401785dd1818c6e5f,6614,2093,1944,4037,14.171868,,,false,false
BRMGRP-20260802-e068aad202e4ceb0be526525,RMSRD-20260802-6a59ea550477dbe4acbd,gabriel_rating_lane_001,live,1,resp_0be49bc6952820aa006a6fc5354a6081949b821f2a9b574cb0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bfe2d584b278902bfd0a19b9829b31924d5aa44b73004ad5f154a2a9409d68ef,7639,2261,2085,4346,15.031747,,,false,false
BRMGRP-20260802-b15364179f20a057cdffe437,RMSRD-20260802-53c41fb80668cf0c4495,gabriel_rating_lane_001,live,1,resp_0b0c4f635c10eb81006a6fc535493c8194911f5136f04ef13d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,162441fa039619c87b839cb2f4da4da0a761e69318c917871f25f572e0d0f57e,6700,2012,1865,3877,12.120212,,,false,false
BRMGRP-20260802-e929cb5e0b4dacfd0dda1188,RMSRD-20260802-ada325a51569889dd9d9,gabriel_rating_lane_001,live,1,resp_044c68387c023d33006a6fc53543a48190bcde3ed0032e4ec3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,835c0761511670b0b2790e40b940f9d64edc87eae787d8d38309355fa9c1addd,6942,2063,1374,3437,10.271327,,,false,false
BRMGRP-20260802-518aff8025771f2aec68bbda,RMSRD-20260802-51e1285506d1f51ece71,gabriel_rating_lane_001,live,1,resp_03f22e4cfda6a67b006a6fc53543208195b89660e5ab3a6d2e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1a7a53cd15f1d38ac179da1a57cba75d7a0cce239a60e82c413896833773bef8,7171,2149,1973,4122,14.149405,,,false,false
BRMGRP-20260802-d75629443b130e40877d1961,RMSRD-20260802-fab3c13188e11b27b4a9,gabriel_rating_lane_001,live,1,resp_0b1f65b3ab50784a006a6fc546da1c81938322b6dbfe0760fa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b4855121fa7a64fcc164b6b0286be0c84f2444c80297471a6af16ff017a8ca9d,6868,2081,1538,3619,10.300640,,,false,false
BRMGRP-20260802-b1318346cd38e6e1945b58fb,RMSRD-20260802-6c93a81e56734e7557a3,gabriel_rating_lane_001,live,1,resp_0638665f7ff53fb2006a6fc546dd8c81948a565ea4e932a3c5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d7600d92716ce6ba3daaaeb8e9f2da72c45ff4149173d3a0b2f61897739a3350,6235,1895,1352,3247,9.048470,,,false,false
BRMGRP-20260802-04260b1b6d890bd939a593d2,RMSRD-20260802-e4b63c8c3fd61d0804fa,gabriel_rating_lane_001,live,1,resp_0e1ccb64c804e5ff006a6fc546e7d88190a411c1c57df051a9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4bc2930493ef4b4024acd2282bd86ff08cadb6931072c8f12ea1fa430d349418,6545,1974,1665,3639,11.575391,,,false,false
BRMGRP-20260802-9a3d6006210b6c4335906121,RMSRD-20260802-1c06468bd5520fbaa4f7,gabriel_rating_lane_001,live,1,resp_0e7c65ffc6e5776e006a6fc546f6d48190882c8c725f68a195,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a94ac962de11c5f20698134cd7252519e06c84f4f9636c6d69d40a9495f1b781,6245,1933,1644,3577,10.623634,,,false,false
BRMGRP-20260802-96d9145b459941bb2655712b,RMSRD-20260802-196eaf404fd8f2a9cde1,gabriel_rating_lane_001,live,1,resp_0e8ddfda4bcf6600006a6fc546e0208196ba174cb066e2a8b1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6c20336b70e6b3388e1286687ff5d643b03faa073d8efadfc40c33a219344b82,6201,2010,1591,3601,11.607997,,,false,false
BRMGRP-20260802-b7b96bbe37d1da03b000f3b8,RMSRD-20260802-7114b3f3bf6d82ebb08b,gabriel_rating_lane_001,live,1,resp_0f8bce7e97378f3d006a6fc546e78481939a4b45283b1678af,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ef58194aaba9b82590383c756f5c096cb8c6b14e8bb1c16c490597a724500dab,6321,1903,1636,3539,10.896205,,,false,false
BRMGRP-20260802-0e1c91752eb54bf2d72da94f,RMSRD-20260802-4468d598cae62d65f8b9,gabriel_rating_lane_001,live,1,resp_0ce4a791ed38c5da006a6fc5527e408196a1bad1e4a7122dbf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4cf5747b5a19fb5d0c5595c3e243b3017b2d5b327174b328f1215c1e81dab013,6414,1903,1617,3520,13.129813,,,false,false
BRMGRP-20260802-5cd026694ed7fc6862e37dfe,RMSRD-20260802-df5efda36611fca92906,gabriel_rating_lane_001,live,1,resp_0f83d3f330f358c4006a6fc55281d08194a8b04f00900af2b5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,eeeb6ab6ed76e49359c76f4ddc35ad12966432a941df82b84c388bf53aa70c71,6252,1935,1112,3047,8.104837,,,false,false
BRMGRP-20260802-577f1bc0942895c9ab19911e,RMSRD-20260802-7afcc97295ebf865fee2,gabriel_rating_lane_001,live,1,resp_046b0cb3b80ffbc2006a6fc552763c8190bf58908dcf190b47,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,81972e78cc8b7848cb9615236c6b66c389b815e9beddfc213614efae028927a9,6028,1893,1842,3735,15.074391,,,false,false
BRMGRP-20260802-e192f9a290d03766fb332ccd,RMSRD-20260802-4e44fb9b5640384ac341,gabriel_rating_lane_001,live,1,resp_061ada87f221157c006a6fc552857081969253e7408d53a05f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7b668178eb897848cf2c163f2454d21804b820fb8d45cad136f21ea9a2c8c4d7,6398,1917,1620,3537,12.891880,,,false,false
BRMGRP-20260802-f178aed92e44101450d073c6,RMSRD-20260802-05dccdd73ad304072252,gabriel_rating_lane_001,live,1,resp_0879feccd44b8fad006a6fc5527f608196be3aa73344253089,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4a62c4ac6ede63dbba61d21b994187e521af487d155391e52e993c61da2ee10c,5607,1719,1288,3007,8.833921,,,false,false
BRMGRP-20260802-b68fc2c94369be1313994355,RMSRD-20260802-6cd07b5b5097608ae6d7,gabriel_rating_lane_001,live,1,resp_0bc34063b02afc61006a6fc5527fcc8190a8d9e3dc2c9147b1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e7c13722d7797d3a6ad9324332cc8690744fdd62df71c79f05c9052a6be9d028,5830,1822,1241,3063,8.536918,,,false,false
