geography_panel,hex_cell_id,implementation_event_count,mechanism_view_name,root_compensation_event_count,scale_group,shared_grid,side_view
lower_48,CONUS50-+00022-+00014,5,pressure_channel:none_identified,6,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00014,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00014,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,3,compensation_outcome:retroactive_pay,4,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,3,timing_implementation:retroactive,4,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00017,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00017,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00017,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00017,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00017,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00013,4,compensation_outcome:non_base_compensation_other,4,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00013,2,institutional_channel:settlement_or_mou,2,institutional_channel:settlement_or_mou,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00014,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00014,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00014,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,4,institutional_channel:budget_pay_plan_process,4,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,4,pressure_channel:fiscal_constraint,4,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,9,compensation_outcome:non_base_compensation_other,9,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00014,4,institutional_channel:none_identified,4,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00014,2,compensation_outcome:across_the_board_raise,2,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00014,2,compensation_outcome:longevity,2,compensation_outcome:longevity,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00014,2,timing_implementation:recurring,2,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00014,3,pressure_channel:none_identified,3,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00015,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00015,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00021-+00015,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,3,timing_implementation:recurring,4,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00016,2,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00016,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00016,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00016,2,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00014,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00014,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00014,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00014,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00016,1,institutional_channel:collective_bargaining,1,institutional_channel:collective_bargaining,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00017-+00016,1,pressure_channel:bargaining_leverage,1,pressure_channel:bargaining_leverage,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00014,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00014,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00014,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00014,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00014,1,pressure_channel:market_recruitment_retention,1,pressure_channel:market_recruitment_retention,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00013,3,institutional_channel:budget_pay_plan_process,3,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00013,3,pressure_channel:fiscal_constraint,3,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,1,compensation_outcome:cola_cpi_adjustment,1,compensation_outcome:cola_cpi_adjustment,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,1,pressure_channel:inflation_indexing,1,pressure_channel:inflation_indexing,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00016,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00016,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00016,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00016,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,1,compensation_outcome:longevity,1,compensation_outcome:longevity,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00014,1,institutional_channel:collective_bargaining,1,institutional_channel:collective_bargaining,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00014,2,compensation_outcome:no_direct_compensation_outcome,2,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00014,1,timing_implementation:ordinance_adoption,1,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00014,1,pressure_channel:bargaining_leverage,1,pressure_channel:bargaining_leverage,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00014,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00014,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00013,2,institutional_channel:budget_pay_plan_process,2,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00013,2,compensation_outcome:benefit_cost_change,2,compensation_outcome:benefit_cost_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00013,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,4,timing_implementation:ordinance_adoption,5,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,6,institutional_channel:ordinance_council_adoption,7,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,5,institutional_channel:settlement_or_mou,6,institutional_channel:settlement_or_mou,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,1,institutional_channel:collective_bargaining,1,institutional_channel:collective_bargaining,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,2,timing_implementation:unclear,2,timing_implementation:unclear,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,1,pressure_channel:bargaining_leverage,1,pressure_channel:bargaining_leverage,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00015,1,compensation_outcome:benefit_cost_change,1,compensation_outcome:benefit_cost_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00023-+00013,1,institutional_channel:settlement_or_mou,1,institutional_channel:settlement_or_mou,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00014,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00014,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00022-+00015,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00006,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00006,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00006,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00006,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00020-+00006,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00007,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00007,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00007,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00007,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00018-+00007,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00030,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00030,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00030,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00030,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00001-+00026,2,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00001-+00026,2,compensation_outcome:no_direct_compensation_outcome,2,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00001-+00026,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00001-+00026,2,pressure_channel:market_recruitment_retention,2,pressure_channel:market_recruitment_retention,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00030,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00030,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00030,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00030,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00030,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00012,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00012,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00012,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00012,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00010-+00012,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00011,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00011,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00011,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00011,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00015-+00011,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00013,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00013,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00013,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00013,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00008-+00013,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00012,2,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00012,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00012,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00012,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00012-+00012,2,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00010,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00010,1,compensation_outcome:cola_cpi_adjustment,1,compensation_outcome:cola_cpi_adjustment,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00010,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00010,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00010,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00010,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00010,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00007-+00020,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00007-+00020,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00007-+00020,1,compensation_outcome:cola_cpi_adjustment,1,compensation_outcome:cola_cpi_adjustment,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00007-+00020,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00007-+00020,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00007-+00020,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00007-+00020,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00007-+00020,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00007-+00020,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00007-+00020,1,timing_implementation:budget_appropriation,1,timing_implementation:budget_appropriation,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00007-+00020,1,timing_implementation:ordinance_adoption,1,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00007-+00020,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00010,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00010,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00010,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00010,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00010,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00007,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00007,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00007,1,timing_implementation:budget_appropriation,1,timing_implementation:budget_appropriation,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00007,2,timing_implementation:ordinance_adoption,2,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00007,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00007,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00007,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00007,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00001-+00007,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00007,1,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00007,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00007,1,compensation_outcome:cola_cpi_adjustment,1,compensation_outcome:cola_cpi_adjustment,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00007,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00007,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00007,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00007,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00007,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00007,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00014,2,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00014,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00014,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00014,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00002-+00014,2,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00000-+00009,2,institutional_channel:none_identified,3,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00000-+00009,2,compensation_outcome:retroactive_pay,2,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00000-+00009,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00000-+00009,2,timing_implementation:retroactive,2,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00000-+00009,2,pressure_channel:none_identified,3,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00000-+00009,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00000-+00009,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00000-+00009,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00006,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00006,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00006,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00006,1,timing_implementation:budget_appropriation,1,timing_implementation:budget_appropriation,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00006,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00006,1,timing_implementation:ordinance_adoption,1,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00006,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00006,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00003-+00006,1,pressure_channel:market_recruitment_retention,1,pressure_channel:market_recruitment_retention,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00003-+00007,2,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00003-+00007,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00003-+00007,1,timing_implementation:ordinance_adoption,1,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00003-+00007,1,pressure_channel:comparability_parity,1,pressure_channel:comparability_parity,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00003-+00007,1,pressure_channel:market_recruitment_retention,1,pressure_channel:market_recruitment_retention,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00003-+00007,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00003-+00007,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00003-+00007,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,safety
lower_48,CONUS50-+00003-+00007,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00001-+00007,1,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00001-+00007,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00001-+00007,1,compensation_outcome:classification_band_change,1,compensation_outcome:classification_band_change,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00001-+00007,1,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00001-+00007,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00001-+00007,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00001-+00007,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,safety
lower_48,CONUS50--00001-+00007,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,safety
