external_field_record_id,canonical_payload_id,extraction_result_id,retained_source_ids,source_SHA_256,candidate_ids,municipality_raw,municipality_canonical_id,state,department_raw,department_canonical_hint,unit_raw,position_or_employee_raw,side_raw,side_deterministic_hint,period_raw,start_date_raw,end_date_raw,fiscal_year_raw,calendar_year_raw,field_family,field_name,raw_value,parsed_value,parsed_value_type,currency,unit,pay_basis_raw,compensation_basis_raw,recurring_status_raw,implementation_status_raw,source_page,source_section,source_table_id,source_row,source_column,source_cell,source_character_start,source_character_end,evidence_span_id,rule_id,rule_version,dictionary_version,parser_version,extraction_timestamp,extraction_confidence,extraction_confidence_basis,ambiguity_flags,conflict_flags,root_event_ids,mechanism_event_ids,claim_ids,claim_linkage_status,expected_claim_upgrade_tags,search_wave_provenance,extraction_modality,administrative_source_type,source_family,source_quality,extraction_artifact_pointer,lineage_basis
EXTFIELD-759cf2d49fdd2d03c78eceb2,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,payroll_and_earnings,allowance,26,26,integer,,,,,,,3,,,,,,4552,4554,EXTSPAN-9b1d227879387a0ecd6f4605,FIELD-PAYROLL_AND_EARNINGS-ALLOWANCE,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,exact_labeled_text,exact_labeled_text,,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-a9a95e834f1728b7d2e1ea51,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,negotiated,negotiated,categorical_literal,,,,,,negotiated,4,,,,,,6174,6184,EXTSPAN-73053d0ffdc46bae04010c6b,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-ed8642fc04d0bf02a3957f52,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,negotiated,negotiated,negotiated,categorical_literal,,,,,,negotiated,4,,,,,,6174,6184,EXTSPAN-ad059ffa0e8a734fd11b4ec5,FIELD-IMPLEMENTATION_CONFIRMATION-NEGOTIATED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-6b9cd47417e302a2adf50327,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,proposed,proposed,categorical_literal,,,,,,proposed,5,,,,,,8315,8323,EXTSPAN-e565324f89a73912fa764b57,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-ca353536987eca2b6cd14dc8,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,proposed,proposed,proposed,categorical_literal,,,,,,proposed,5,,,,,,8315,8323,EXTSPAN-73a250160a678f1d8e47e35e,FIELD-IMPLEMENTATION_CONFIRMATION-PROPOSED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-00239100c19ad76e875e51c6,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,paid,paid,categorical_literal,,,,,,paid,5,,,,,,8607,8611,EXTSPAN-f574ba3141361077bbef243a,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-0346f4706535546bc16b3906,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,paid,paid,paid,categorical_literal,,,,,,paid,5,,,,,,8607,8611,EXTSPAN-990946de07e67ee0bd9801b1,FIELD-IMPLEMENTATION_CONFIRMATION-PAID,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-4975308c85646eac68a2629d,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,negotiated,60,60,integer,,,,,,negotiated,6,,,,,,9384,9386,EXTSPAN-8b08b4767f108e3b8e93846e,FIELD-IMPLEMENTATION_CONFIRMATION-NEGOTIATED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,exact_labeled_text,exact_labeled_text,,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-8c7ea9a3312a7e2112e13e83,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,negotiated,negotiated,categorical_literal,,,,,,negotiated,6,,,,,,9352,9362,EXTSPAN-3f82c14e6de05df1b89de06d,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-bdd54bbdd90096a83c14b1d5,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,negotiated,negotiated,negotiated,categorical_literal,,,,,,negotiated,6,,,,,,9352,9362,EXTSPAN-8b08b4767f108e3b8e93846e,FIELD-IMPLEMENTATION_CONFIRMATION-NEGOTIATED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-d19eafac374e806b8d57628b,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,Proposed,Proposed,categorical_literal,,,,,,proposed,6,,,,,,9768,9776,EXTSPAN-08f26ec2fb974d23e2d90132,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-cf26a753c2add3563dd2ece7,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,proposed,Proposed,Proposed,categorical_literal,,,,,,proposed,6,,,,,,9768,9776,EXTSPAN-adf36a60c23a5daaddfa1f59,FIELD-IMPLEMENTATION_CONFIRMATION-PROPOSED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-3430efcc536eb0ed91bf57a8,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,implemented,implemented,categorical_literal,,,,,,implemented,6,,,,,,10266,10277,EXTSPAN-59aab4340c2ae0df11feafa0,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-d21e7aa95e50a8089ebf31b8,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implemented,implemented,implemented,categorical_literal,,,,,,implemented,6,,,,,,10266,10277,EXTSPAN-28fefe93bbc5d935c40d19b9,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-1f6e24549dea29a6bfde9d81,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,implementation_status,recommended,recommended,categorical_literal,,,,,,recommended,7,,,,,,10591,10602,EXTSPAN-6eefcd576283879e042f651b,FIELD-IMPLEMENTATION_CONFIRMATION-IMPLEMENTATION_STATUS,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-8df59ca40dd41911dae3a5c4,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,implementation_confirmation,recommended,recommended,recommended,categorical_literal,,,,,,recommended,7,,,,,,10591,10602,EXTSPAN-d9e63f9e9f368d44c7eb88c6,FIELD-IMPLEMENTATION_CONFIRMATION-RECOMMENDED,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,weak_pattern_requires_review,weak_pattern_requires_review,implementation_lifecycle_context_requires_review,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
EXTFIELD-52c03a9dbba9ff7bdbb28913,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,40cfb579681cbaf5f783d3a0509840dfad4ed04f31039400a38da8119948445c,RESCAND-777f40bbcb93f6aa159ce49d,Avon,,NY,,unclear,,,,unclear,undated-source-B4X2500LIVE-20260729-001409,,,,,tenure_and_progression,step_number,$75,75,currency,USD,,,,,,7,,,,,,11218,11221,EXTSPAN-314addde08cafef9e8a10080,FIELD-TENURE_AND_PROGRESSION-STEP_NUMBER,deterministic-field-rules-2026-08-05-v1,administrative-field-dictionary-2026-08-05-v1,literal-parser-2026-08-05-v1,2026-08-05T21:54:22.020536+00:00,exact_labeled_text,exact_labeled_text,,,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,claim_linkage_pending_reconstruction,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,pdf,payroll_roster,payroll_and_earnings,direct_official_administrative_record,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,one_physical_extraction_result_deterministic_local_pass
