canonical_payload_id,lane_id,field_record_count,field_record_ledger,retained_source_ids,candidate_ids,root_event_ids,mechanism_event_ids,claim_ids,relation_scope,evidence_span_count,evidence_span_ledger
EXTPAYLOAD-e1f46af65c7ea108cd303267,field_span_lane_003,8,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-e1f46af65c7ea108cd303267,EXTCAND-090d590c6d730aa85d35949f,ROOTCOMP-4e59d1078f7d62daef3fed57|ROOTCOMP-7ecc0c2ff19c763245b99428,MECHEXP-34fd717e928a0c227d6ce209|MECHEXP-36e6209f4b65e6dd67f4528d|MECHEXP-5cc5b9d8ebc95c61c1ac010d|MECHEXP-a5ccc744800550961e632750|MECHEXP-e05bc8e67588084a98f77a50|MECHEXP-ecb9fba0552e0e32fc289c9c|MECHEXP-eec7ca930e21df5c35929f56,,all deterministic evidence spans for physical payload,8,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-e1f6529cf8fee7cb35da5f00,field_span_lane_005,1928,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/field_records.jsonl.gz,EXTSOURCE-e1f6529cf8fee7cb35da5f00,RESCAND-1f17b474cb1a0c6af4ef5571,ROOTCOMP-2ef7ff39ba65194e936304b9|ROOTCOMP-875ae6e85577d9d214b72fac,MECHEXP-0b5515332ad753245588f083|MECHEXP-1b3a0703b2337b483732bbe0|MECHEXP-223da80af40eac4d9c1da9f6|MECHEXP-2983699076b4ea7a0502ec0a|MECHEXP-4eef3e8867c427e9b48e2eb6|MECHEXP-ba1b4b8d28e6e2112f75b9d2|MECHEXP-d3eb52b3af48ee0d01f4d520|MECHEXP-e46daea881eea3563d897f0b,,all deterministic evidence spans for physical payload,1705,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/evidence_spans.jsonl.gz
EXTPAYLOAD-e1f6bf643392d8d1a56afcec,field_span_lane_001,91,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-e1f6bf643392d8d1a56afcec,EXTCAND-d1c178949ffa1f908e91c3ea,ROOTCOMP-63bb20c8aeef84e8cdf710c5,MECHEXP-1a8196c6d514dc518690cc4a|MECHEXP-478c59ab343750a45727eea5|MECHEXP-52657457b57999733f6eea33|MECHEXP-64d199df91fb4339682a07bf|MECHEXP-6ebd6f513fc60f0ad6ae4754|MECHEXP-97cae4118dfa5194850248cd|MECHEXP-f9a908d2e119a84cdc3c50b8,,all deterministic evidence spans for physical payload,85,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-e1fb0aaca677b95790591b45,field_span_lane_005,35,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/field_records.jsonl.gz,EXTSOURCE-e1fb0aaca677b95790591b45,EXTCAND-854501f44b8e9da474424612,ROOTCOMP-15677a84b9cd334c105308ef,MECHEXP-2110f67d41cac2eff1180c76|MECHEXP-459d5814892e9f222e9de374|MECHEXP-7bca0bdaeeab2da1545cdf86|MECHEXP-826a658ca24d03568f9e3504|MECHEXP-c2a25107acba56dd4782b1cf,,all deterministic evidence spans for physical payload,40,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/evidence_spans.jsonl.gz
EXTPAYLOAD-e20661e4e4290543d2dd0035,field_span_lane_001,34,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-e20661e4e4290543d2dd0035,EXTCAND-a7b99ea94bb3ecf2dad625c2,ROOTCOMP-07d40aed510929dabb2f7b9f,MECHEXP-50f82339ef25be06224ecf9c|MECHEXP-52d402847da4d8542f23c3bc|MECHEXP-9739da4d0abbf0dcfe66ad29|MECHEXP-ceb5425e63c8cbbd289b8253|MECHEXP-eea0d9d549468ab1f704fcfb,,all deterministic evidence spans for physical payload,31,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-e20b41df004800a7341a43d3,field_span_lane_001,11,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-e20b41df004800a7341a43d3,RESCAND-b9ef40899e883c1e3b99782f,ROOTCOMP-1f62e1ffd794397af42acc51|ROOTCOMP-3204a12657ec064cee54480a,MECHEXP-11aa3f0b5c5c93a8e4ef38c0|MECHEXP-56c7c308a2ffb0e82a868c42|MECHEXP-6ddd2fe0338d005a6a4a6f0f|MECHEXP-77d7d719ac330855cb3e31cc|MECHEXP-8be2fb65a89887e288dc7c08|MECHEXP-a2564ada3616a1d3b514b5c4|MECHEXP-c72ef61dfca4eb7922df1c13|MECHEXP-d7e9c85a84c8d988b4df715e|MECHEXP-f438cbd2c10defcdd25de864,,all deterministic evidence spans for physical payload,12,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-e20fb269899dd379b01f77db,field_span_lane_004,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-e20fb269899dd379b01f77db,RESCAND-f1509631a833c736ddfa591d,ROOTCOMP-89f32871f7d3725275c28d2e,MECHEXP-21fc892d79f7752cde74afd7|MECHEXP-3bb1d4fec2be6e59f3f5fddc|MECHEXP-7d3ef5925312b1407107e789|MECHEXP-bb7ed6355ae6fc8b8f6e9b03|MECHEXP-dbb5bee9084816e6a9da8a74,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-e215771c77c91e4908f0383f,field_span_lane_003,65,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-e215771c77c91e4908f0383f,EXTCAND-669e67c28e5be23ade494331,ROOTCOMP-e32a070c4f7888159973530b,MECHEXP-695020c1d92ae1c7c5500959|MECHEXP-783e044b4304ef2726d1321a|MECHEXP-96797b6324db38035ca0be69|MECHEXP-9dd74310b5175bde556e8d30|MECHEXP-db6187978ab29c6c24784f04,,all deterministic evidence spans for physical payload,48,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-e215a14a97a12790d1a79694,field_span_lane_004,691,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-e215a14a97a12790d1a79694,EXTCAND-8c1418283137c51bca8ad416,ROOTCOMP-1cd10f34e63b5ff1b0afa8d3|ROOTCOMP-dc5331524a2e88837da32676,MECHEXP-3abcd3cbb810a841abb6b061|MECHEXP-4d3c41f2e3927affb08972d1|MECHEXP-4f996ee263327bbbff15af5b|MECHEXP-70fb4036debe26623c58ed2e|MECHEXP-7328191050dc5c7c974ac52a|MECHEXP-844e04bc77546750ef094907|MECHEXP-90b25d855cb1504d484cb8b1|MECHEXP-9cd9a6aa57c23964a3df12af|MECHEXP-dffa54eeec6a7c737ca4b6e1|MECHEXP-e0a0f571631db5daf2708927|MECHEXP-f3a46907a369b5406dbf11bf,,all deterministic evidence spans for physical payload,538,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-e2167ed9568183efc23b3f4a,field_span_lane_005,10,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/field_records.jsonl.gz,EXTSOURCE-e2167ed9568183efc23b3f4a,EXTCAND-167c7610c07001a700eefb8c,ROOTCOMP-91c82f611fb5ad254a92c246,MECHEXP-3aef578157732663033baa51|MECHEXP-3c7b93f5de50dc7b45b564c3|MECHEXP-49434c2618df43ed021c69d8|MECHEXP-d31a98be08693759bd9f4b1c|MECHEXP-da9cfb9174e507265e8e9f01,,all deterministic evidence spans for physical payload,5,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/evidence_spans.jsonl.gz
EXTPAYLOAD-e21acf569857a9c9dcdab93c,field_span_lane_004,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-e21acf569857a9c9dcdab93c,RESCAND-22b7b349d2eb9e1992c754b3,ROOTCOMP-22b6b1e4cbdb454a143b676e|ROOTCOMP-8e2c565f31ba60b4d636a063|ROOTCOMP-959597fd9612d5c05857e49a|ROOTCOMP-eb19e377aaa05215359b351c,MECHEXP-1b126978821fffd16f9011e5|MECHEXP-2cf6443affa37a9f3bf872b9|MECHEXP-3b3b47052f8011a65310ae78|MECHEXP-58d47180c7fb3080e38fda98|MECHEXP-81d2c4d74ea5cb6321aa4a26|MECHEXP-88d1e8719a1d026e6b1f15f6|MECHEXP-a184a2420fa49b57a509b40e|MECHEXP-a9d74fc3d533ffd80302f020|MECHEXP-cda064781d2e896d7885f9d6|MECHEXP-e24953f85e72bdb97a22f5a8|MECHEXP-e890c671cbd5d2aff3e5a1ed|MECHEXP-f0c330004eec2818637b00f8|MECHEXP-fbed68d9e5e390da649790bb|MECHEXP-fd3db8e0d6e88aa5718c74c5,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-e21ea2e9af0e8a2149e96622,field_span_lane_004,6,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-e21ea2e9af0e8a2149e96622,EXTCAND-cb105bc2e361f3660bc31a9a,ROOTCOMP-ec5422bb8106be3198b27755,MECHEXP-2d47e492fc5d9b68b33f281b|MECHEXP-466d33451fc947b2c39b17d2|MECHEXP-e7a14c8cf5d157ebf1ed490d|MECHEXP-e80b7e17bf1f96e514ce19f8|MECHEXP-efb26ae253b4fe7f40ba6725,,all deterministic evidence spans for physical payload,6,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-e2278f0b728e8fc074c7d7d1,field_span_lane_004,3079,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-e2278f0b728e8fc074c7d7d1,EXTCAND-63653f84513b8f7fe4a5796d,ROOTCOMP-288285f09cf0f1734d294027|ROOTCOMP-75461bbb7d8731fb4897d0d2,MECHEXP-03a204f43e0268b6b2cc79ff|MECHEXP-04334214d567578135e3b7ba|MECHEXP-46bce320126bcd7caec3c1d6|MECHEXP-719783bee9ac00b3e696d81b|MECHEXP-8404512d114d5efce2b74c7c|MECHEXP-a5e14d0dc265ab19db763f92|MECHEXP-bb57ae4a0d6fb3320e1185fe|MECHEXP-d4ee3bfb18e4915b0f161637,,all deterministic evidence spans for physical payload,2621,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-e2279d6029ac66f3218cb804,field_span_lane_005,10,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/field_records.jsonl.gz,EXTSOURCE-e2279d6029ac66f3218cb804,RESCAND-4f50d629aa8dd49d22ab055a|RESCAND-ea017bb084ef9cbf17899e93,ROOTCOMP-140a0e4761a7e02d60553407|ROOTCOMP-62526ea7829911f5301ac802,MECHEXP-10744486fbc7ed3298165ba7|MECHEXP-6dace73a0f76725f62825bae|MECHEXP-6e59655211954cb529796019|MECHEXP-7749ee52014bc3185d145310|MECHEXP-a85a7dfed5e155db36ecba53|MECHEXP-ccf6abf5731fb663027abdf0|MECHEXP-e3c067b8e8745d3f575050f5|MECHEXP-e84a3ed3199357ba39304087,,all deterministic evidence spans for physical payload,6,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/evidence_spans.jsonl.gz
EXTPAYLOAD-e228c12188ca90b6c2db45ad,field_span_lane_001,38,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-e228c12188ca90b6c2db45ad,RESCAND-b706f1827c0e1fad103f6f00,ROOTCOMP-53cc270fe609aba013451d4c,MECHEXP-1a647d4f97770fddfe98cb7c|MECHEXP-1beeec19c0048bef29687ea5|MECHEXP-6628b6b6c4f7eab903f70fba|MECHEXP-d18ccd2ceda3abe97e17b51d|MECHEXP-f541df89d381657901a337c1,,all deterministic evidence spans for physical payload,35,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-e22d4c261e5e1673614f1fbc,field_span_lane_001,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-e22d4c261e5e1673614f1fbc,EXTCAND-3d1a76b216a152333a402657,ROOTCOMP-61e8762cc0787f0e12625313,MECHEXP-6169b86f96fa689690920e7b|MECHEXP-7247de7fe5dfb88198268bd3|MECHEXP-a0fd4df36b05079d89ca5318|MECHEXP-be39bebf7eaa2053f9ab9bac|MECHEXP-dc4d17622eb597fbb04fc31c,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-e234db1a19835510fd50cecf,field_span_lane_002,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-e234db1a19835510fd50cecf,RESCAND-282601df4692660fe632ee68,ROOTCOMP-affb0067653778e393d4861e,MECHEXP-43b0580ebccb230dc713f294|MECHEXP-4ccd6491bc8a90dad35ef435|MECHEXP-c9f6fffe7c311ba3837ad149|MECHEXP-cb65e452d552937d9326c2ee|MECHEXP-ed71d1fbedf61a55009c59c7,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-e238fa37ac18e8e2e793954a,field_span_lane_003,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-e238fa37ac18e8e2e793954a,RESCAND-8c668510f137422dc128e70d,ROOTCOMP-8132c228b5a66a4c6b434924|ROOTCOMP-b270d2e724f6e8fc01009d25,MECHEXP-25da37cfa7eb8d84c97c6484|MECHEXP-5cde5375edb1350a6af23931|MECHEXP-6e2a91e9ceadd97d5bc81805|MECHEXP-70fe34e575850bbd81fc39a5|MECHEXP-789f69ceddfcda4e22d10ed5|MECHEXP-8bccbb4e30c34104b2dd02b2|MECHEXP-fe3b3ff07e7702ccff819927,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-e23a943f32c9fc26d17c855a,field_span_lane_002,37,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-e23a943f32c9fc26d17c855a,EXTCAND-d267c72eff2203feb18e2bbd,ROOTCOMP-b80b31a62f8f740029b8f1ef,MECHEXP-28765de35afe8e42907a66ea|MECHEXP-91c4be2f84f763928b039266|MECHEXP-9a3031c5b041d3e2a14d9619|MECHEXP-c1885a1897db8cbe09b71e1a|MECHEXP-cf4288dbcab51f22da9e439b,,all deterministic evidence spans for physical payload,29,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-e24d6ec2f03a43c3e61b9572,field_span_lane_004,240,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-e24d6ec2f03a43c3e61b9572,EXTCAND-74765af3e191faaac17b4831,ROOTCOMP-4b6ba2ae7667f680bb180f54,MECHEXP-127402db46e258bf069991df|MECHEXP-13d8c887db1c3a1a63ab4198|MECHEXP-a4c351e0003afcc363f710e7|MECHEXP-abff0a4f42627f02ce57a05e,,all deterministic evidence spans for physical payload,202,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-e24eefecca2deb9296d276ec,field_span_lane_004,246,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/field_records.jsonl.gz,EXTSOURCE-e24eefecca2deb9296d276ec,RESCAND-4b0aba8f4239135f4a412d39,ROOTCOMP-42022e29e283ec382dd248bc|ROOTCOMP-b5c7f0bb096b9dbbfbd420f8,MECHEXP-1f55baa9fbcacd00a677dbc7|MECHEXP-6a6c07d83bf382db68d43587|MECHEXP-792949196570bc814f38801d|MECHEXP-a1aba3fd1bbf65f675b93d52|MECHEXP-ae2a3f50519b4f65c9e6f565|MECHEXP-d189b5801c0145f9889f2b4b|MECHEXP-f5a069660daecbce2ccc8972,,all deterministic evidence spans for physical payload,222,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_004/evidence_spans.jsonl.gz
EXTPAYLOAD-e2513264acee78ba148583f3,field_span_lane_001,191,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-e2513264acee78ba148583f3,EXTCAND-7d697fae002064a5ab41d8d5,ROOTCOMP-25d3f36d31b1196f9e1ab976|ROOTCOMP-814abcde6fd950476c7ab9d3,MECHEXP-331bac4d38a14970e8f45075|MECHEXP-71c605ed14f3b21dc0af020b|MECHEXP-731a3079cfa11aebc502a608|MECHEXP-8e6631676f61bb1f1fcf8c32|MECHEXP-c6c68b47b29ef27d3f484c04|MECHEXP-d00939d0b6dbb7597091d6e3|MECHEXP-e42781d6aa5f13fc14bae031|MECHEXP-eca366bf9c4f3b085f6abe05|MECHEXP-f5e9a12b6d64e10f1b9be16e,,all deterministic evidence spans for physical payload,146,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
EXTPAYLOAD-e2529c03fa6e34f7eead0a02,field_span_lane_003,375,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-e2529c03fa6e34f7eead0a02,EXTCAND-e7e2f6b9e0296e173d5dd3c2,ROOTCOMP-1307da9dedbde00809432361,MECHEXP-4b10ee14610cde354ed77e56|MECHEXP-8d890da85fb7b7189a080af4|MECHEXP-b9ef6ebcc0b9db79475a2c91|MECHEXP-d32f79e89ae9ebe2605af5f2|MECHEXP-e50611a99231b9ae66a4bf8e,,all deterministic evidence spans for physical payload,324,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-e25c7d75c94b82e024df22ee,field_span_lane_002,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-e25c7d75c94b82e024df22ee,RESCAND-2aa60f45d7034570e41513c4,ROOTCOMP-2405f11f3d553a1a7fb1986c|ROOTCOMP-8af135dd68fac2976b9e09ae,MECHEXP-15e47e802f1ea2b3d1c977fa|MECHEXP-3a30c3c7b72b9dd63eecd694|MECHEXP-4035239825bf14ca40d971a5|MECHEXP-47fa6fe14a2f108e8e214f5a|MECHEXP-6d1577f97da250537efcef72|MECHEXP-6d5b654318fa73941bc7b952|MECHEXP-75422bc753595d6275f4fe18|MECHEXP-aa3f76fd2107f5a132fbf619|MECHEXP-fcb6bd86bea7ab13b79d2c9a|MECHEXP-ff358a4a98b6c59724b96d7e,,all deterministic evidence spans for physical payload,3,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-e2631f727923447ed50bb77a,field_span_lane_005,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/field_records.jsonl.gz,EXTSOURCE-e2631f727923447ed50bb77a,EXTCAND-c25d8b0db6a402761fef870c,ROOTCOMP-5f81e3297fdef99a3cfb8821|ROOTCOMP-fc6567f39baac4ae281e49d2,MECHEXP-1515338c3123b616ca2d4e38|MECHEXP-35108f76708c5ecbf320ce84|MECHEXP-5405aed01974c0c354564a75|MECHEXP-56bbec37a2458e44599f7e93|MECHEXP-713def9a9eca2e36b5a9d537|MECHEXP-80a5de22b9a98e42a953c046|MECHEXP-84f871432a222bb6ebcd7633|MECHEXP-85cea28ebe282f72007fb046|MECHEXP-af07ba7af738cc0d01092de3|MECHEXP-c62b30e1da234d8dd11e4453|MECHEXP-d8abade526c9969eb0390489|MECHEXP-e8f233118dd9d91ef231a98f,,all deterministic evidence spans for physical payload,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_005/evidence_spans.jsonl.gz
EXTPAYLOAD-e2646f3b910ddc2de01f9e28,field_span_lane_003,20,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-e2646f3b910ddc2de01f9e28,RESCAND-ed115b4edda3fc57c7ff2727,ROOTCOMP-aa8675e4005af6b8a203f15e,MECHEXP-2a633220e022bfdd216010aa|MECHEXP-607e6fdcd75e4685bbfeb264|MECHEXP-a28fb83dd1771d4f1e613ff5|MECHEXP-c4a6a5805a25a7978d07dbc5|MECHEXP-e238599348399ddd15372e39,,all deterministic evidence spans for physical payload,16,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-e2665317b129597c001f5bbe,field_span_lane_003,332,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/field_records.jsonl.gz,EXTSOURCE-e2665317b129597c001f5bbe,EXTCAND-d0ede5b346951c894e0724ec,ROOTCOMP-2338f9475f0f9f7df9ab4ed6,MECHEXP-0d4fdeaece09c11f5ab1b108|MECHEXP-22fabe513866888a8aaa0177|MECHEXP-5d423bcf169cc0afd735ad1b|MECHEXP-dca7ab299d6d28c2c41b5d9d,,all deterministic evidence spans for physical payload,256,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_003/evidence_spans.jsonl.gz
EXTPAYLOAD-e26735122d527f05dfd08767,field_span_lane_002,315,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/field_records.jsonl.gz,EXTSOURCE-e26735122d527f05dfd08767,EXTCAND-ab7477b6093b7139af5e821e,ROOTCOMP-9fd42b5b8c1f696518eaedf9|ROOTCOMP-c88d65874563775ea6c1819b,MECHEXP-218e365fe5927d822ce712cf|MECHEXP-4a8d03f69291dc80cf97519a|MECHEXP-686eece316e8c7f7e412e003|MECHEXP-7ae6102777d1d60b68908fc3|MECHEXP-7d78d52b525b2d7d0d2a4ff8|MECHEXP-8449285db48a3735063e2b68|MECHEXP-cd4c2616e25d41665d364b12|MECHEXP-e52e3ab7ab5daa4bd7ea56fd,,all deterministic evidence spans for physical payload,202,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_002/evidence_spans.jsonl.gz
EXTPAYLOAD-e26ed18aa5663295179fb137,field_span_lane_001,6,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/field_records.jsonl.gz,EXTSOURCE-e26ed18aa5663295179fb137,RESCAND-4c675662be8a006812267470,ROOTCOMP-67901a4769cc496a778acb60|ROOTCOMP-ae6bb549e09f2b90b2a81869|ROOTCOMP-db53a535d0c480a2bdcfeb20|ROOTCOMP-fc47a8df0cb758c955b7da42,MECHEXP-0582221dff363cc236d5e14b|MECHEXP-1fd67473200d15ca7f2db680|MECHEXP-266e20fb0c737d6c68698508|MECHEXP-277abf3068485e4aa6847c51|MECHEXP-3379b6759ccf46d9b801301f|MECHEXP-3b1349ba874b342b5f21e68e|MECHEXP-4afb001e64e91cea6115e756|MECHEXP-5c999845e8ed7a1890d6a37b|MECHEXP-698b1cabb898c867ceca6094|MECHEXP-6dcbf1b4693560333ed84fb4|MECHEXP-964ddaab06e37b10a8be1d3e|MECHEXP-ac65788179f49357a8f5c23f|MECHEXP-b49a9ca4d4d4ba92697b9dc9|MECHEXP-bb5e82d824aeb52ee412b5e2|MECHEXP-dad6c046f53566eabf375520|MECHEXP-e57c76206a76b9ba3a08debe|MECHEXP-f45b7c37217b457c3b431b3c|MECHEXP-f5420f74f8538fb9f68e2eaf|MECHEXP-fd14e1c10f71562a7ed4a812,,all deterministic evidence spans for physical payload,6,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/field_span_extraction/lanes/field_span_lane_001/evidence_spans.jsonl.gz
