path,category,size_bytes,sha256,tracked
docs/dashboard/src/App.jsx,dashboard,13861,f334b6644276e05c304b858512ba1afbd8f214ca8273aac793b75565bf0b43bc,true
docs/dashboard/src/components/ProjectHubSections.jsx,dashboard,141942,3f838b66b9e8057927f2c8fd21e97a01adbafe124ea39951f2d68cd823d26fb9,true
scripts/build_dashboard_data.py,script_or_test,816395,98702f10584cce2d09aed24512196b69aad8f1c13beda2df937f2914f8acee05,true
scripts/build_retained_source_storage_history_repair.py,script_or_test,19174,6a2598b411075a57eafa12a8d0b62f26efb5b507d380a035fa38b7b2d34961c4,true
scripts/run_combined_broad_pdf_text_layer_readiness_4961.py,script_or_test,59501,7aa06dd8ff1a697367bb4fc138fb7a0a2922150792285707ae1ce3df1caf63e1,true
scripts/run_combined_broad_source_review_download_5589.py,script_or_test,64220,e464cd3eaf60378bda7894b18d724bf855a2b82ba78c5cb348953ea626d9cddf,true
scripts/test_broad_candidate_verification_4x3000_resume_lane_004.py,script_or_test,6822,3108448f39a8946e7b6c3a6b43974660471d44f37266bc8d4216bccb7d303674,true
scripts/test_broad_state_4x1000_parallel_live_scout.py,script_or_test,6625,4c0f8ea1aeea64975f06f449573ee00c880396c7101d66754b91daf8f96a7bd9,true
scripts/test_combined_broad_candidate_review.py,script_or_test,8357,0a4ed8716bad9b1018b6b169638fa07e635ce885563878f4d4ea3fa3cead79f1,true
scripts/test_combined_broad_pdf_text_layer_readiness_4961.py,script_or_test,10121,412d49a68e4b933f13c21832436e2d050bb40079bcac3a3838ebce840bb319b1,true
scripts/test_combined_broad_source_review_download_5589.py,script_or_test,9048,8679595dd7372b6f2343e4dda6c383cf0dae1ec46723940ac0fc76c105575265,true
scripts/test_dashboard_declutter_map_correction_tier_c_text_span_extraction.py,script_or_test,8934,0fc3b13a51a712729aebfdb4674d43758ff3c45c5b51490d35108952aaa80867,true
scripts/test_retained_source_storage_history_repair.py,script_or_test,6291,3b1945eaa8e0f9e0a07cf575c976c59aa2e3dddfd2e1ceb65fab608fbd491235,true
