administrative_source_type,downloaded_in_this_task,expected_byte_size,expected_claim_upgrade_tags,likely_claim_gaps,marginal_claim_value_per_mib,municipality,period,priority_score,recovery_recommendation,required_before_visual,side,source_family,source_review_id,state,uniqueness
payroll_roster,False,978564,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",32.14637,Harrison,2019,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-abff3859c757abcfcd69fa10,OH,25ba03e1c4baeb6488a568af58d2269e531c388a0e4d2954172d1fc3e8b5ca55
payroll_roster,False,1017055,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",30.929773,Jefferson,2021,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-96e3910139393d065700090c,WI,0de94f4584d5449270584b81bee8dd9c8451da89d442a62c494d4260d9b2022a
payroll_roster,False,1037957,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",30.30692,Perry,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-136a28ff14e3e6c002cec2a1,OH,5fec1eaeff252ea73514d864f6c052272918caa4ed71ddcf29051005a1cd3d6f
payroll_roster,False,1038195,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",30.299973,Dover,2021,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-65c7a889e144908dd69dc009,OH,7d4e9f3a52e483ad17269b7b92d2b6ab5b698cb4488e41a59755f304c6d152f0
payroll_roster,False,1038735,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",30.284221,Guttenberg,2023,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-3cc7439cf67138cf04a9bec5,NJ,e6b5444be06c7948744769f619e4a59a2d6e6b0364813ffbcde57d6a830813c0
payroll_roster,False,1045589,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",30.085703,Langley,2025,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-c746b6333b3dadd9c6ad0a1f,WA,77f9aafde15eadb5bc267631e479c1047d559f79d11c87553d78e3fde8f173dc
payroll_roster,False,1060204,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",29.670969,Madison,2015,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-985d9f19baeb86211e2db98d,OH,318b93512f0ba479a4ebd7cef6997b9710c2f2eb58ca04984cc02c1cc8f1613f
payroll_roster,False,1085187,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",28.987889,Chittenango,2024,30,defer_recovery_to_future_research,False,police,payroll_and_earnings,EXTSRCREV-15b32b117b236c13ee4b3fd8,NY,c9e49b7ac6670096630505dace4843117e652a7fb2cb1fb757aa7c397e0e1fc9
payroll_roster,False,1093110,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",28.777781,Gowrie,undated,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-c14a0480f8ebd51889195635,IA,aaa981acd71359296e74e98e07915735158a2dab82ddbc65a6005e1b31311ce9
payroll_roster,False,1098419,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",28.638689,Newburgh,undated,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-9b147e37891e5a4f3ce6dd3f,NY,0c20e9ab68c800a2c2f265706c40a5e227f13224392da4a10ce482cd5365cb17
payroll_roster,False,1113434,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",28.252487,Hamilton,2020,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-f6a12b2f915abbed5d9006a1,OH,aac1bf9802deea675785277c19b85ec2213178feaf812e9849d9f16a0cfd3686
payroll_roster,False,1121727,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",28.043615,East Fishkill,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-3c8a4a38ae6d8ec2027a27fd,NY,9d8b22cf6cae061090db08a744ac22b43927f052debd56a7cc881a011d2be739
payroll_roster,False,1122180,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",28.032294,Hocking,2019,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-bf9dda6f8ce3f2d065700ecf,OH,c96662085695a79248c8af87065f1a876a1c2292be1318791ae29bc41250e16f
payroll_roster,False,1128153,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",27.883877,Washington,2019,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-21de819971be70e5e5869467,NJ,16320cb13170451b8b10619c464d8743a9eb6da90a0d5862b0660b3317440f5a
payroll_roster,False,1155491,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",27.224167,Wascott,2017,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-8bffc553c647c9a30ae6d731,WI,4941a8a66d6f69848148e5a56af3e7693c5a39c51054bf5c607274cfde13fa66
payroll_roster,False,1204962,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",26.10645,New Hartford,2014,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-9e6e4a67b4782c846ac3d7a2,CT,0be31e3f8029d13d9690f8165636a5aa66638b8e0e53b118cf6b9818dbe37b68
payroll_roster,False,1210787,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",25.980854,Chester,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-e873b8705991ad27bb31bf43,OH,6c2c27610a18086ef5755679a0c2ea1946d2ceaf1c2e302ed68d913b5b0a9cc0
ordinance_or_resolution,False,1243720,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",25.292896,Barrington Hills,2015,30,defer_recovery_to_future_research,False,police,implementation_confirmation,EXTSRCREV-449c8db9e7c21b49f85bcbd0,IL,a380e62cf5bdb360cb53b3b8bb0801d2c202839cecdbb84cd2dc164989a3e343
payroll_roster,False,1246641,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",25.233632,Deer River,undated,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-f13c9b304603a41b4958a832,MN,d7bf6ba70f8c4566c3985271295cc04e17b0e1251a0b37dc4619dc4ebc61fb4a
payroll_roster,False,1251264,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",25.140402,Perry,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-1cc420b009190f22b687a821,OH,972db8e98bcfeb4c64cc22c3fc57094c8c998e4ed8895422e12266fd0ec8ccb9
payroll_roster,False,1258531,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",24.995237,East Fishkill,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-5a0521a3b55d3b0f2a3c418d,NY,6c9118e4a06ae17394ad7febcbd604634a94e8165578e3124e50eaf7c25b7b78
payroll_roster,False,1264882,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",24.869735,Greece,2019,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-4160b9e5049ca65051d235f4,NY,4d657ee1cd4a0b645cdaefab19f76b2c810dd81cc477928d3a2f0a6ad7ed2de9
payroll_roster,False,1281708,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",24.54325,Owego,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-d2e4314c778ec48fe6d4be14,NY,26c0bb0bdeb4c4b921eca4d293357f7c78c6593620ce8be3135939eda923fd9c
payroll_roster,False,1297541,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",24.243766,Morrice,2021,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-16269531a497cc370a332a5c,MI,bc1239750e5cff41f784d315e5b7fa2b607813a449ec011ba453d5f3c5b8be09
payroll_roster,False,1316057,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",23.902673,Elburn,2023,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-323b6af5588476b286b2a9b8,IL,1fb4aa5f560e997104fc1ee4731d2d70ba560ee92432c3d7bb6a9ced37f89ad0
payroll_roster,False,1341701,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",23.44582,Biscayne Park,2020,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-f2e8aae1d8b5ebddd5e585da,FL,11e10430907d603471bd3d6104f15d80b2e6976b430e555b627bbfa04ef52095
payroll_roster,False,1344393,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",23.398872,Barrington Hills,2017,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-9a451c283ef113f412545cd5,IL,4694b41ea111ceec204cf0318665c396e9feee7461113aaab139e3fe725349b4
payroll_roster,False,1351363,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",23.278187,Union,2019,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-ef417944560f41df97bcf237,OH,1cbefcf14872d20e8e388cb59aa1e0926b8f9d216cf2d05f1a8829c0209176c2
payroll_roster,False,1361002,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",23.113324,Beaver,2020,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-d1d8ffd2e32aba960046697c,PA,95278f571e437ae4ef8e0acd323e3be52cd739e6e686b9a76ba62e62ea7b786f
payroll_roster,False,1370030,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",22.961015,Wooster,2015,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-139f4afdeec5e3ac316bce7d,OH,dd805e528c63f6e540879e69e7ca084f7d1bddabd26f2edcf95f5065f23a8b08
payroll_roster,False,1391904,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",22.600179,Barrington Hills,2017,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-786508f2b4f178887c7f74d7,IL,2be98b89c6a26018f8ad1ea5dca3be925b5f17a05114d0ca37436a3457daf2dc
payroll_roster,False,1493990,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",21.055884,Langley,2025,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-773fc5e1a44e7e75fe172740,WA,e9573708e8ad1b1e396710b98500c95366248f0dd655672610f1875075a4c0c3
payroll_roster,False,1527811,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",20.589772,Greece,2019,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-e455bae6a90026be1892d348,NY,9454f7769ee15a4d388e57d9d74d4f9dc38edad4d1d57f74a6f3462cbc813584
payroll_roster,False,1531596,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",20.538889,Meridian charter,2020,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-c166cb6a8b88672b63c59ea2,MI,8cf5e2a013e39e0568d70f72802a4e3a66c5bf087faba75f8336f1b2c80f0831
payroll_roster,False,1543516,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",20.380275,Harrison,2019,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-979605bc7a737adf48064c5c,OH,a0edb8972d0cfbfca7a7b7d1b9190e5fbfd052769f5c531c1766981a7e09d46c
payroll_roster,False,1558870,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",20.17954,Delaware,2025,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-538f6b7040eb5cf21300666b,NJ,ddc456920ad77d365ebbe650f09da32cf799afe5ac9d07a8c1328521015b4271
payroll_roster,False,1587999,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",19.809383,Delaware,2022,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-7b44964888a7c984585b4644,OH,ab5b0ac4f187e0999231576ddf8219b448a40e11e0e1e282bed4d3777c62a8ee
payroll_roster,False,1621268,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",19.402887,Delaware,2022,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-848b3c16493dbcdafcc1961d,OH,902cc0defb06534b05ac89a15bc2e9f89c4fcd47ad25fe1e02270ce450228224
payroll_roster,False,1638559,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",19.198137,Owego,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-4ae749e40aac62f43a8dd490,NY,a41e687b7b87a95a4d6edb4a6748e2b491a82ba13db2dd2f8f4ed26b18c89a21
payroll_roster,False,1673164,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",18.801074,Belle Plaine,2024,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-c2d56bd6779ed3f77430dbf5,MN,6138c9d7597bf8fd0a8d5b2f25455938adf273a9c364262e649efa7c5bea8cc8
payroll_roster,False,1755537,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",17.918893,Springfield,2022,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-9fb115dd9c6b5d690249e41f,OH,4d2526d536feb27d3698ab18bf2770bd562b1b09137db15ee52718ceeee64471
payroll_roster,False,1760122,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",17.872216,Ohio,2014,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-b4e407ca8accaaf69879c4d9,OH,8c5f8d1cfdd557b2ed19642306a794d462045527b3945ca71770c7436578c643
payroll_roster,False,1769989,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",17.772585,McLeansboro,2023,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-6a02db2beacb228d15733bf6,IL,90ed6580eb3bb2fbb3e784748b28b6f65a178aeb34329fa6e4f15cb250277b10
payroll_roster,False,1779474,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",17.677853,Scioto,2021,30,defer_recovery_to_future_research,False,fire,multi_family_administrative_source,EXTSRCREV-835b73680aa0be0b0f931e97,OH,a371577f09f87c278e8d7c5ab95846c03e82e58c1845e752d12925f297c65550
payroll_roster,False,1813754,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",17.343741,Franklin,2019,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-9410c0dd0335ad39a75f0df1,MI,277a6af6f37a3b2ed793ae6ff48435ab8485b4a41d16be223933848d77c77fab
payroll_roster,False,1816513,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",17.317399,Waterville,undated,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-c6a4b88051fd4f7f3e83677e,OH,e97ff5c902bebb1143a607e4a9ceee67146bfe6871b81e80194ee6412c4d7d5a
payroll_roster,False,1818043,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",17.302825,Jefferson,2021,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-cd80a6848f38e07d12e4d147,WI,5d9340112a4145a59ce9adba8c744345f5b54371e185c15c84281c1a9dc112eb
payroll_roster,False,1829493,"[""upgrades_growth_analysis"", ""upgrades_implementation_confirmation"", ""upgrades_local_wage_comparison"", ""upgrades_mechanism_claim"", ""upgrades_staffing_hypothesis"", ""upgrades_total_compensation_comparison""]","[""missing compatible local comparison"", ""missing implementation confirmation"", ""missing longitudinal identity"", ""missing total-compensation structure""]",17.194534,Ardsley,2021,30,defer_recovery_to_future_research,False,police,multi_family_administrative_source,EXTSRCREV-2c1e7724de5c4737078d85ff,NY,b110a4b0a836987047ca23c9115628ab24f4fbc71a0f87c19d0b50c4f072ae90
