mixed_join_key,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,quantitative_observation_ids,qualitative_observation_ids,quantitative_observation_count,qualitative_observation_count,confidence,reason_codes,qa_status
mix_2ebbcdeb3c075ef712c12fa9,cexrem_c1327cb2f4e2606c0e57cf47,doc_c9580fc8e50861427083d7d5,ttd_50ca9c74e2e92af8c9a069f1,sr_25bdb1cddea307fdc9bf3368,NSCQ-OH-20260720-0672,OH,Willard,CITY OF WILLARD,police,cba,qobs_3adf3b8d3c733092a2b5ab51|qobs_28cba2c8d16384cc27fe0956|qobs_d114851c4c349b19e1533845|qobs_a57ebaab7ac312f253c7d7c7|qobs_b7bcfd7912f23606ff5d7597,lobs_3adf3b8d3c733092a2b5ab51|lobs_28cba2c8d16384cc27fe0956,5,2,medium,P47_SALARY_RANGE_12A_POLICE_SERGEANT_APT|P47_COMP_PLAN_ADMIN_CITY_MANAGER_INITIAL|P47_SALARY_INCREASE_PERFORMANCE_REVIEW|P25_CALL_IN_PAY_TIME_AND_ONE_HALF|P26_SICK_LEAVE_ACCUM_AND_35_PERCENT_CASH|P24_UNIFORM_DRESS_CODE_AND_REPLACEMENT|P25_OVERTIME_SCHEDULING_DISTRIBUTION|P26_COURT_DUTY_MIN_2_HOURS_REG_RATE,provisional_unverified
mix_203fe6a46481a5e03c09621f,cexrem_637cdc5241563eaaf93d821e,doc_cc6ca25085b814120ec48b6f,ttd_affc65a62ade60862636341c,sr_5fb648c88c4fb42756e82929,NSCQ-OH-20260720-0207,OH,Willoughby,CITY OF WILLOUGHBY,non_safety,cba,qobs_2ee1948140afccb81160a07a|qobs_7e30b014c6bafe3c08f06827,lobs_2ee1948140afccb81160a07a|lobs_7e30b014c6bafe3c08f06827,2,2,medium,BASE_WAGE_TOKEN_FROM_NEW_RATES_TABLE_LAB|BASE_WAGE_TOKEN_FROM_ARTICLE_33_WAGES_SI|VISIBLE_STEP_PROGRESSION_RULE_FOR_NEW_HI|SERVICE_YEAR_BASE_SCHEDULE_NOTE_WITH_QU0|ADDITIONAL_PER_HOUR_NOTE_NOT_BASE_RATE|OVERTIME_RATE_MULTIPLIER_RULE,provisional_unverified
mix_e9d4a507f5fcdc893a6a83de,cexrem_a01b0d500987587220589a8d,doc_92b0a2b7c066376791f31a6a,ttd_0606324da6922fdd9d252eb1,sr_8620eb91424af0035d3b5f15,NSCQ-OH-20260720-0206,OH,Willoughby,CITY OF WILLOUGHBY,police,cba,qobs_be273478c4f1763697a74813|qobs_43a7846e89603da41c27d274|qobs_c2defd9512243e043124f234|qobs_db8a80aa63bbd553f8eae9c6|qobs_b087a79a36722640c4f35272,lobs_be273478c4f1763697a74813|lobs_43a7846e89603da41c27d274|lobs_c2defd9512243e043124f234|lobs_db8a80aa63bbd553f8eae9c6,5,4,medium,BASE_WAGE_RATE_FROM_SALARY_SCHEDULE|PAY_EFFECTIVE_DATE_AND_IMPLEMENTATION_SN|STEP_PROGRESS_LIMITS_AND_ADVANCEMENT_TIM|CLASSIFICATION_TO_STEP_ASSIGNMENT|ADVANCED_HIRE_STEP_WITH_COUNCI|HOLIDAY_AND_PERSONAL_LEAVE_PAY,provisional_unverified
mix_98c554c5cd6920787defc799,cexrem_53da5c66a91b90d1e3a52e00,doc_a43d90baa698816934fcf1e0,ttd_6b8cf8e27d57ca0b58a4bb70,sr_8a8a003f693014d5a1bc5d3c,NSCQ-OH-20260720-0466,OH,Wilmington,CITY OF WILMINGTON,police,cba,qobs_bb0a78edce97ee37973f86c2|qobs_79f8c855e271a337bb17d7a3,lobs_bb0a78edce97ee37973f86c2,2,1,medium,FTO_BASE_WAGE_PERCENT_INCREASE_3|SRT_BASE_WAGE_PERCENT_INCREASE_5|SRT_NOT_COMPOUNDED_IN_SUCCEEDING_YEAR_RE|SHIFT_DIFFERENTIAL_FLAT_RATE_0_70_PER_HR|CANINE_DOG_MAINTENANCE_DAILY_EXPENSE_5_0,provisional_unverified
mix_f3a26abe9f98a858b5dce70c,cexrem_48250dbfd2668f620c9ebe89,doc_9fa542889be0f8406e2b13e3,ttd_68717e6848f752690511e7f9,sr_a8c57bb33a05d49754f7d865,NSCQ-OH-20260720-0468,OH,Wilmington,CITY OF WILMINGTON,police,cba,qobs_d6432e61cc6ec8ac913aee59|qobs_65bffaf628da86a8c5f0428b|qobs_2fbfa730d38ce5dd33814765,lobs_d6432e61cc6ec8ac913aee59,3,1,medium,BASE_PAY_TABLE_EFFECTIVE_DATE_2022_STEP_|BASE_PAY_TABLE_EFFECTIVE_DATE_2023_STEP_|BASE_PAY_TABLE_EFFECTIVE_DATE_2024_STEP_|STEP_LEVEL_INCREASE_ON_ANNIVERSARY_DATE|SHIFT_DIFFERENTIAL_FLAT_RATE_CENTS_PER_H|TRAINING_PREMIUM_ABOVE_REGULAR_RATE_0_75|CALL_IN_TIME_MINIMUM_3_HOURS|COURT_TIME_CREDIT_2_HOURS_UP_TO_1_2_HOUR,provisional_unverified
mix_1751d22f65883304c34227bf,cexrem_0303ce19c75dfebe4219f5a5,doc_114b139fe203048bf9111c3e,ttd_ae01be8eaed319534ed41136,sr_e069c8d7fec4155007d23ee6,NSCQ-OR-20260720-0035,OR,Lake Oswego,CITY OF LAKE OSWEGO,non_safety,cba,qobs_f853bc95321c08ae4adca479,lobs_f853bc95321c08ae4adca479,1,1,medium,STEP_PLACEMENT_MIN_INCREASE_FROM_CURRENT|GRIEVANCE_REMEDY_STEP_PLACEMENT_AT_LEAST|DEFERRED_COMP_MATCH_1_PERCENT_OF_BASE_SA|DEFERRED_COMPLOYEE_CONTRIBUTION_1_PER|SHIFT_DIFFERENTIAL_WATER_TREATMENT|CERTIFICATION_PAY_INCLUDED_IN_PLAN|BILINGUAL_PAY_3_PERCENT,provisional_unverified
mix_f6749d5f31c8c7cbb0960bbd,cexrem_0d4c3e74c84659c98de41aae,doc_19bd6d58a7b7e98decb9e07c,ttd_3defb4a31b86d6bd63b1581b,sr_361ff1cda633d1109d6b7cdc,NSCQ-OR-20260720-0101,OR,St. Helens,CITY OF ST HELENS,non_safety,cba,qobs_385a4348d96e82568031c067|qobs_e1e2f32dc24510679d9ca497|qobs_c502e6f4b75354d51276832e,lobs_385a4348d96e82568031c067|lobs_e1e2f32dc24510679d9ca497,3,2,medium,WAGE_SCHEDULE_INCREASE_SECTION_4_COLA_LI|WAGE_SCHEDULE_EFFECTIVE_DATES_IMPL_RETRO|STEP_ADVANCEMENT_ANNIVERSARY_DATE_MENT|LONGEVITY_PAY_MONTHLY_EXAMPLE|HRA_CITY_CONTRIBUTION_PERCENT|PERS_EMPLOYEE_PORTION_PAID_ON_GROSS_SAL,provisional_unverified
mix_da99b9e37b38ecc6488d7cde,cexrem_04324078d3497f0194032ef5,doc_f1a75b92679a4d0cc7b1699f,ttd_2b40d53f626d8f37be4a1f74,sr_3ad776d17bf8edf951b3051d,NSCQ-PA-20260720-0092,PA,Ephrata,BOROUGH OF EPHRATA,police,cba,qobs_8382a1dd5e2d5c45b731402b|qobs_e9dff5d6090674ea79a6d40f|qobs_7ff0d759afb2cce8cde468eb|qobs_3f9514512c9f5ac90760733c|qobs_b31375b5a5d4e178307f3883,lobs_8382a1dd5e2d5c45b731402b|lobs_e9dff5d6090674ea79a6d40f,5,2,medium,ARTICLE_IV_4_00_ACROSS_THE_BOARD_INCREAS|ARTICLE_IV_4_00_ROUND_TO_NEAREST_DOLLAR|ARTICLE_IV_LENGTH_OF_SERVICE_STEP_MOV|ARTICLE_IV_4_01_LONGETIVITY_FORMULA_CAP|ARTICLE_IV_4_02_COURT_TIME_PAY_1_5_BASE,provisional_unverified
mix_5532ec1e9964a8d420fedb8b,cexrem_6b28a2d6a5f02c3b860f6299,doc_3c2ac785d55df8ef4defb482,ttd_185db7f501f3483505d0b532,sr_60c3827f9bc6b4e984ad36d6,NSCQ-RI-20260720-0015,RI,East Providence,CITY OF EAST PROVIDENCE,fire,cba,qobs_fceea6367278936e8f131d58|qobs_e8960318f36fca31f833fde5,lobs_fceea6367278936e8f131d58|lobs_e8960318f36fca31f833fde5,2,2,medium,TO_PAY_ACTING_OFFICERS_BASE_HOURLY_RATE|TO_PAY_PRIVATE_ASSUMES_COMMAND_LIEUTENIY|ACTING_OFFICERS_AND_PLATOON_COMMAND_PAY_|SENIORITY_SELECTION_FOR_TEMP_ASSIGNMENT|EMTC_EMT_STIPEND_BONUS_LUMP_SUM_DATE|CITY_PAYS_TUITION_BOOKS_FEES|OFF_DUTY_CLASS_ATTENDANCE_OVERTIME_COMP,provisional_unverified
mix_d3b7a03939c3ca9fa230c8c8,cexrem_29acc0796104006e45b08159,doc_3102658c7684b25bd5d8ac16,ttd_d49b12269b6a93372da1e05c,sr_422f92537eff6798d03d240b,NSCQ-TX-20260720-0010,TX,Fort Worth,CITY OF FORT WORTH,police,cba,qobs_8382d147653b017b1a4e93c3|qobs_f1d18c3c9827ac4d4bf7f731|qobs_5d96a1d1cadd58ceda73379f,lobs_8382d147653b017b1a4e93c3,3,1,medium,D1|D2,provisional_unverified
mix_ec83b94cb53c7af472ba66be,cexrem_ed87c297c90ab9f1bcf05cf6,doc_70b172f23fa4db1194fc1b6f,ttd_4cb8f2d247d7b1de08e9eedc,sr_e782959d17bebdcdf9bd1dac,NSCQ-TX-20260720-0073,TX,Georgetown,CITY OF GEORGETOWN,police,cba,qobs_b7f079a4f1f4be80b2e8b9c1|qobs_692d3f4ff59f7f898526abb6|qobs_8bbffc6adcadad16c7db0077,lobs_b7f079a4f1f4be80b2e8b9c1|lobs_692d3f4ff59f7f898526abb6|lobs_8bbffc6adcadad16c7db0077|lobs_0b88c842d83f94ec507288e1|lobs_598c2a5597d605716629e52e,3,5,medium,A2C_AGING_FACTOR_FOR_EACH_RANK_INCLUDED|BASE_PAY_SCALE_FROM_SALARY_SURVEY_USING_|FUTURE_YEARS_PROPOSE_MINIMUM_60_PERCENT_|BASE_PAY_PROPOSED_USING_COMPARATOR_SAL|TENURE_AND_LATERAL_ENTRY_CREDIT_FOR_STEP|PROMOTION_DEMOTION_STEP_RETENTION_BY_TEN|BUDGET_COATING_AND_TIMING_FOR_FUTURE_PAY|FLEXIBLE_IMPLEMENTATION_WINDOW_BY_FINANC,provisional_unverified
mix_4cca8470c03bfad1e71b11da,cexrem_4f48e641dc5aa9e4429533c5,doc_aa4adea591a6b49a3ace8234,ttd_2562401fefdc349b6b4e2f0b,sr_9d62e15d815337d20f379263,NSCQ-TX-20260720-0091,TX,San Marcos,CITY OF SAN MARCOS,fire,cba,qobs_4e42a0b40f0ed45623f7f884,lobs_4e42a0b40f0ed45623f7f884,1,1,medium,LATERAL_ENTRY_PLACEMENT_UP_TO_STEP_19_08|LATERAL_ENTRY_PAY_STEP_ADVANCEMENT_MAX_8|LATERAL_ENTRY_TIES_TO_EXISTING_LONGEVITY|CERTIFICATION_BASED_CANDIDATE_PREFERENCE,provisional_unverified
mix_e9f541eff622a06dc02d0f65,cexrem_9a71ced5494ff243c85d04be,doc_157694da580bf0693d20255b,ttd_1ad57d6ba4d6cc6bd9cb6137,sr_f214d44fd61c5cde10474328,NSCQ-UT-20260720-0011,UT,Draper,CITY OF DRAPER,police,wage_schedule_or_compensation_plan,qobs_d227afc21369f674b63f9149|qobs_2563a3742a9ad38038bd2e34|qobs_6e25667c40598a4254b3214d|qobs_c7060ee41d16865700b3c81a,lobs_d227afc21369f674b63f9149|lobs_2563a3742a9ad38038bd2e34,4,2,high,P1_P_OFFICER_I_ENTRY_HOURLY_RATE|P1_P_OFFICER_I_ENTRY_ANNUAL_SALARY|P1_P_OFFICER_I_STEP_1_HOURLY_RATE|P1_P_OFFICER_I_STEP_1_ANNUAL_SALARY|STEP_INCREASE_RULE_4_PERCENT|MARKET_ADJUSTMENTS_AND_COLA_DATES_AND_PW,provisional_unverified
mix_ed413180b628406696831716,cexrem_2db8f372dd7befad4886cae8,doc_1b50cb7b32a93467eba61767,ttd_1bb6255583002c3c9d8dad17,sr_502a7f016ce66849c0ff33ea,NSCQ-VA-20260720-0007,VA,Alexandria,CITY OF ALEXANDRIA,non_safety,cba,qobs_ef9dd915ae087f588bc39a88|qobs_b8d84e4fe3d289ad8d02a73f|qobs_0a39eb2e2980c87c8d0d7937,lobs_ef9dd915ae087f588bc39a88,3,1,medium,ARTICLE_17_A_1_FY2025_WAGE_ADJUSTMENT|ARTICLE_17_A_2_FY2026_WAGE_ADJUSTMENT|ARTICLE_17_A_3_FY2027_WAGE_ADJUSTMENT|ARTICLE_17_B_MERIT_INCREASE_EVALUATION_6|ARTICLE_17_C_ONE_TIME_BONUS_1000|ARTICLE_15_EMERGENCY_LEAVE_PAY_ELP|ARTICLE_18_OVERTIME_APPROVAL_REQUIREMENT|ARTICLE_19_STANDBY_PAY_AMOUNTS,provisional_unverified
mix_af8d736a0482117c94a1c94c,cexrem_8ffb0372469bc6f5fb511516,doc_7a950d513e402a46d5c9fcf2,ttd_788d16641ddf258434469d0b,sr_244222ff567949a7e4ba4dbf,NSCQ-VA-20260720-0024,VA,Fredericksburg,CITY OF FREDERICKSBURG,non_safety,wage_schedule_or_compensation_plan,qobs_f161de0b9e2e2888c1b3630d|qobs_28a619e1243f82e38e5bc4f2|qobs_901494548e01973066b43215|qobs_203b167a837475aa75c8ba2c|qobs_c4f5fbfe506411f64a85f8c0,lobs_f161de0b9e2e2888c1b3630d|lobs_28a619e1243f82e38e5bc4f2|lobs_901494548e01973066b43215|lobs_203b167a837475aa75c8ba2c|lobs_c4f5fbfe506411f64a85f8c0,5,5,medium,STEP_1_LABOR_MARKET_DRIVEN_PAY_SCALE_INR|STEP_2_LABOR_MARKET_ADJUSTMENT_ELIG|STEP_3A_TOTAL_COST_SALARY_ONLY|STEP_3B_TOTAL_COST_SALARY_ONLY|STEP_3C_TOTAL_COST_SALARY_ONLY|STEP_5_COLA_TIERED_BY_SALARY_THRESHOLD|STEP_6_FLOOR_MINIMUM_RAISE|STEP_7_MARKET_ADJUSTMENT_SELECT_TITLES,provisional_unverified
mix_46ef63c5a7af6dd566a45257,cexrem_b3646c01768f35941537e4b0,doc_ea59a466f31742b2b912b83c,ttd_b633211705f211c7a4863f0b,sr_160acb0f72f4b335e609317f,NSCQ-VA-20260720-0023,VA,Petersburg,CITY OF PETERSBURG,non_safety,wage_schedule_or_compensation_plan,qobs_486297f154183b49e73b6ad6|qobs_b5bc1f9534cae235535aa98f,lobs_486297f154183b49e73b6ad6,2,1,medium,P2_2_11_RECLASSIFICATION_INCREASE_MIN_AT|P2_2_11_REALLOCATION_TO_LOWER_PAY_REDUCE|P3_2_12_EFFECTIVE_DATE_FIRST_DAY_OF_PAY,provisional_unverified
mix_360563d128394fa3c4fe1e3e,cexrem_3436e55f742da3d145dd0d73,doc_2fe6e5ceb8afc5a3c9dcf5d6,ttd_6da3ed6609f25f5fc6aa073d,sr_8843e49f154d45e296dcefa7,NSCQ-WA-20260720-0068,WA,Bremerton,CITY OF BREMERTON,police,cba,qobs_1a09c522b7ec3b24a8bb1696|qobs_574b680dbb4528f0a5518e1c|qobs_36c22e4a6e6518d79340f71f,lobs_1a09c522b7ec3b24a8bb1696,3,1,medium,COLA_4_6_PLUS_MARKET_8_4_TOT_13_GENERAL_|WAGE_INCREASE_EFFECTIVE_JAN_1_2025|WAGE_INCREASE_EFFECTIVE_JAN_1_2026|STEP_INCREASE_TIMING_RULES_EXTEND_ABSENT|LONEVITY_PREMIUM_FROM_BASE_HOURLY|ON_CALL_COMPENSATED_AT_1_3_REG_HOURLY,provisional_unverified
mix_cfa1148e01bc130f38fb0fb8,cexrem_0602049f097d26cc6cf3a960,doc_c037abaa28e26ca3726e331f,ttd_70da506edf469e13bda910e5,sr_d560b97c3cb03145d803d389,NSCQ-WA-20260720-0214,WA,Burlington,CITY OF BURLINGTON,fire,wage_schedule_or_compensation_plan,qobs_1e208783a37dc94f9ae2a6bd|qobs_00c7cc8b22b9a8d4e9084446|qobs_ec08caceafb6f57ecb400d1c|qobs_1945c1c48435d7c70ed7fa11,lobs_1e208783a37dc94f9ae2a6bd,4,1,medium,COLA_VALUE_APPLIED_TO_2025_CLASSIFIED_WA|CLASSIFICATION_2025_COLA_2025_TABLE_FI_E|CLASSIFICATION_2025_COLA_2025_TABLE_MED|CLASSIFICATION_2025_COLA_2025_TABLE_LT,provisional_unverified
mix_aa21796f1af8a85ebdab3115,cexrem_cfa17ac8327034fb766c4ef7,doc_4f4c607c6ea3638d7d1e6038,ttd_959a3bed59073d5cc8f0bb00,sr_677ef96db1fc550b7ea627b2,NSCQ-WA-20260720-0123,WA,Des Moines,CITY OF DES MOINES,police,cba,qobs_e494133f5c6587b382203e9a|qobs_1afb891e7443de98a5b43d67|qobs_80321c617a75c4c3d2fd4714,lobs_e494133f5c6587b382203e9a|lobs_1afb891e7443de98a5b43d67|lobs_80321c617a75c4c3d2fd4714,3,3,medium,COLA_2022_PERCENT|WAGE_INCREASE_2023_PERCENT|CPI_U_INDEXED_BASE_WAGE_2024_FORMULA|WAGE_INCREASE_COMPARABILITY_REFERENCES|CPI_U_LOOKBACK_INDEXING_FOR_2024_BASE_WA|YEAR_BY_YEAR_IMPLEMENTATION_DESCRIPTION|MEDICAL_PREMIUM_SPLITS_CONDITION_ON_8PCT,provisional_unverified
mix_e2e082139042b70336994f06,cexrem_cb95ed0bcab56d5b22e7d9ab,doc_2c7b6952146f2cc8a04780fc,ttd_c2aec89c4d1fa37a4b151b77,sr_6d5ace15262503bd643a943c,NSCQ-WA-20260720-0041,WA,Kirkland,CITY OF KIRKLAND,fire,cba,qobs_3d8ae9510a96169a8c84c3c8|qobs_167492b8c58e063c9f780333|qobs_4e91745215ca541267eab474,lobs_3d8ae9510a96169a8c84c3c8|lobs_167492b8c58e063c9f780333|lobs_4e91745215ca541267eab474,3,3,high,WAGE_ADJUSTMENT_COLA_2022_BASE_PAY|WAGE_ADJUSTMENT_MARKET_2023_BASE_PAY|WAGE_ADJUSTMENT_COLA_2024_BASE_PAY|EFFECTIVE_DATE_APPLIES_TO_BASE_PAY_COLA_|EFFECTIVE_DATE_APPLIES_TO_BASE_PAY_MARKT|EFFECTIVE_DATE_APPLIES_TO_BASE_PAY_COLA_|ADDITIONAL_PERCENT_OF_BASE_PAY_FIRE_INS|STANDBY_10_PERCENT_OF_STRAIGHT_TIME_PAY,provisional_unverified
mix_cfe16755d86a91341bcf6cf9,cexrem_13a980edadc9fc0fb1f3d516,doc_7ad6d4670afffe03bde20ede,ttd_b0d097ce01de32364dd7573e,sr_cdccf9d046c2b72ccabfb20e,NSCQ-WA-20260720-0190,WA,Sedro-Woolley,CITY OF SEDRO WOOLLEY,fire,cba,qobs_394f913aea7e067e9f65cc3b|qobs_fc88dddf59047c0f702cdd2c|qobs_14d280169d4efe7cc27e8202|qobs_9edcf6f23e340d0c97288d9a|qobs_1e34b9ed9569642eebb329e9,lobs_394f913aea7e067e9f65cc3b|lobs_fc88dddf59047c0f702cdd2c,5,2,medium,BASE_WAGE_WAGE_SCALE_FF_EMT_2023_PAGE7|BASE_WAGE_CPI_U_INCREASE_MIN_MAX_PAGE7|WAGE_SCALE_STEP_E_EFFECTIVE_DATE_PAGE7|ONE_TIME_BONUS_2500_PAGE7|LONGEVITY_PERCENT_OF_BASE_WAGES_PAGE7,provisional_unverified
mix_0cc12ca24d091d0dddeb068a,cexrem_b69769c81ab263924ff32cfa,doc_fafb702ccb37a3f27afc5ef8,ttd_57b2c014f5a6ba1a159d52cb,sr_5331cd4dbb476c4dbb231714,NSCQ-WI-20260720-0017,WI,Kenosha,CITY OF KENOSHA,fire,cba,qobs_a8bac322ee72239842bead5f|qobs_acef12979886c4ed750fb87b|qobs_c2a2a1f2e55b98e263082b87|qobs_f3ed4995a6b02d8e88eb5371|qobs_e6a821f0d3d015f0703b9d23,lobs_a8bac322ee72239842bead5f|lobs_acef12979886c4ed750fb87b|lobs_c2a2a1f2e55b98e263082b87|lobs_f3ed4995a6b02d8e88eb5371,5,4,medium,ATB_RAISE_AND_EFFECTIVE_DATE_RULE|ATB_COMP_PLAN_HOUSE_CAPTAIN_A_2023|ATB_COMP_PLAN_HOUSE_CAPTAIN_A_2024|ATB_COMP_PLAN_HOUSE_CAPTAIN_A_2025|ATB_COMP_PLAN_LINE_CAPTAIN_A_2023|ATB_COMP_PLAN_LINE_CAPTAIN_A_2024|STEP_MOVEMENT_RULE_INITIAL_HIRE_STEP_A|PROMOTION_TO_HIGHER_RANK_STEP_SALARY_INS,provisional_unverified
mix_952ddc7c29703a5aa454996c,cexrem_81afb545a05c05b9fb14f318,doc_5db1d4cd7bdbd299c8efbe2b,ttd_6c245da26cf15a7f410708e8,sr_4cefab41817eefff2ee66db0,NSCQ-WI-20260720-0015,WI,Kenosha,CITY OF KENOSHA,police,cba,qobs_04af2e69e65f168d8a41a8b4|qobs_07f2894fe8db00f0c0eb0ee1|qobs_69e31467f02089172b3015d2,lobs_04af2e69e65f168d8a41a8b4,3,1,medium,ATB_WAGE_INCREASE_2023|ATB_WAGE_INCREASE_2024|ATB_WAGE_INCREASE_2025|PAY_STEP_INCREMENT_RULE_TOTAL_THREE_PCT_|FTO_DAILY_OBSERVATION_REPORTS_MIN_ONE_HR|POLICE_OFFICER_COURT_OFFICER_LONGLIVITY_|DETECTIVE_LONGLIVITY_ADDITIONAL_ONE_PCT_|DETECTIVE_COURT_EXAMINER_LONGLIVITY_,provisional_unverified
mix_8f4f67a3eb212847341fff18,cexrem_20a81a2a40cf9cb6fbe7432e,doc_b511b111452bd5a58e469bbb,ttd_64bbdfa56420b03304bab1c4,sr_ec122e0690f2abad9b5ccb4e,NSCQ-WI-20260720-0109,WI,Onalaska,CITY OF ONALASKA,fire,cba,qobs_45880aa4a96a933d2175811c|qobs_0998068afcd52e5eaa8066bf,lobs_45880aa4a96a933d2175811c|lobs_0998068afcd52e5eaa8066bf,2,2,medium,WF_WORK_REPLACEMENT_NO_LOSS_FIRST_3_DAYS|LIGHT_DUTY_PAY_EQUIVALENT_56_HOURS|RESTRICTED_MODIFIED_DUTY_HOURS_AND_LIGHT|RESTRICTED_MODIFIED_DUTY_DEFINITION_MAX_|SICK_LEAVE_DEDUCTION_PROTECTION_FIRST_3|REIMBURSE_DEDUCT_SICK_OR_ACCRUED_LEAVE|BENEFIT_TIME_EQUAL_TO_DIFFERENCE,provisional_unverified
