extraction_case_id,document_identity_id,text_table_detection_id,page_number,page_role,bounded_evidence_pointer,text_chars,wage_term_count,numeric_token_count,table_like_line_count,qualitative_mechanism_term_count,non_base_wage_term_count,reference_signal,rendered_image_available,rendered_image_path,packet_page_count,packet_text_chars,packet_status,cumulative_cohort
cex1000_78de9a192b2c61cfb7f34930,doc_5405357ccdc25098fa623f03,ttd_96423f6775d5ed0be9e8f4b5,18,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0316_sr_6469ff0ba4bef60d35361e92.pdf#page=18,34,1,1,0,0,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_78de9a192b2c61cfb7f34930,doc_5405357ccdc25098fa623f03,ttd_96423f6775d5ed0be9e8f4b5,20,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0316_sr_6469ff0ba4bef60d35361e92.pdf#page=20,0,0,0,0,0,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_15311143b7a3a18a5d3823e9,doc_535e11160b95b941555d72c9,ttd_37abb8a3e864dcb01c46fc30,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0336_sr_a85b0caa8d1c5df72417666b.pdf#page=4,1490,0,19,0,7,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_15311143b7a3a18a5d3823e9,doc_535e11160b95b941555d72c9,ttd_37abb8a3e864dcb01c46fc30,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0336_sr_a85b0caa8d1c5df72417666b.pdf#page=3,1366,0,21,0,1,1,yes,no,,6,5999,bounded_valid,new_500_scale
cex1000_15311143b7a3a18a5d3823e9,doc_535e11160b95b941555d72c9,ttd_37abb8a3e864dcb01c46fc30,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0336_sr_a85b0caa8d1c5df72417666b.pdf#page=5,1493,0,12,0,3,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_15311143b7a3a18a5d3823e9,doc_535e11160b95b941555d72c9,ttd_37abb8a3e864dcb01c46fc30,14,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0336_sr_a85b0caa8d1c5df72417666b.pdf#page=14,1496,2,39,0,8,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_15311143b7a3a18a5d3823e9,doc_535e11160b95b941555d72c9,ttd_37abb8a3e864dcb01c46fc30,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0336_sr_a85b0caa8d1c5df72417666b.pdf#page=13,154,1,5,1,0,2,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_15311143b7a3a18a5d3823e9,doc_535e11160b95b941555d72c9,ttd_37abb8a3e864dcb01c46fc30,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0336_sr_a85b0caa8d1c5df72417666b.pdf#page=15,0,0,0,0,0,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_631ff405d08b5f10fcbf1c65,doc_69affd1fd00ba551abd6b273,ttd_d9126410df918ee449fa2d0d,8,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0202_sr_9a5402d5896e7bcf21ab41f9.pdf#page=8,1488,7,11,0,3,12,no,no,,4,4697,bounded_valid,new_500_scale
cex1000_631ff405d08b5f10fcbf1c65,doc_69affd1fd00ba551abd6b273,ttd_d9126410df918ee449fa2d0d,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0202_sr_9a5402d5896e7bcf21ab41f9.pdf#page=7,1495,7,18,0,0,16,no,no,,4,4697,bounded_valid,new_500_scale
cex1000_631ff405d08b5f10fcbf1c65,doc_69affd1fd00ba551abd6b273,ttd_d9126410df918ee449fa2d0d,9,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0202_sr_9a5402d5896e7bcf21ab41f9.pdf#page=9,1496,4,22,1,2,22,no,no,,4,4697,bounded_valid,new_500_scale
cex1000_631ff405d08b5f10fcbf1c65,doc_69affd1fd00ba551abd6b273,ttd_d9126410df918ee449fa2d0d,1,context_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0202_sr_9a5402d5896e7bcf21ab41f9.pdf#page=1,218,0,18,0,0,0,no,no,,4,4697,bounded_valid,new_500_scale
cex1000_a3a47ee28382ed9ea65e32a5,doc_1101b00680cdee1c6e56fa69,ttd_29552072ed63ea6d3879aff1,15,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0254_sr_b35f0b0261c341069ea6ce92.pdf#page=15,1495,15,7,0,6,9,no,no,,6,5992,bounded_valid,new_500_scale
cex1000_a3a47ee28382ed9ea65e32a5,doc_1101b00680cdee1c6e56fa69,ttd_29552072ed63ea6d3879aff1,14,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0254_sr_b35f0b0261c341069ea6ce92.pdf#page=14,1497,0,8,0,29,0,no,no,,6,5992,bounded_valid,new_500_scale
cex1000_a3a47ee28382ed9ea65e32a5,doc_1101b00680cdee1c6e56fa69,ttd_29552072ed63ea6d3879aff1,16,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0254_sr_b35f0b0261c341069ea6ce92.pdf#page=16,1498,7,5,0,1,15,no,no,,6,5992,bounded_valid,new_500_scale
cex1000_a3a47ee28382ed9ea65e32a5,doc_1101b00680cdee1c6e56fa69,ttd_29552072ed63ea6d3879aff1,22,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0254_sr_b35f0b0261c341069ea6ce92.pdf#page=22,1476,4,9,0,11,0,no,no,,6,5992,bounded_valid,new_500_scale
cex1000_a3a47ee28382ed9ea65e32a5,doc_1101b00680cdee1c6e56fa69,ttd_29552072ed63ea6d3879aff1,21,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0254_sr_b35f0b0261c341069ea6ce92.pdf#page=21,10,0,0,0,1,0,no,no,,6,5992,bounded_valid,new_500_scale
cex1000_a3a47ee28382ed9ea65e32a5,doc_1101b00680cdee1c6e56fa69,ttd_29552072ed63ea6d3879aff1,23,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0254_sr_b35f0b0261c341069ea6ce92.pdf#page=23,16,0,0,0,0,0,no,no,,6,5992,bounded_valid,new_500_scale
cex1000_cdbf1f470974e032eb7179d8,doc_e5f0c7fcc1cf1cc1984f4070,ttd_95a33e7b4fc9b67fa5f3c992,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0274_sr_90c43425100d8115f3ca1195.pdf#page=2,1151,3,39,0,2,6,yes,no,,6,5994,bounded_valid,new_500_scale
cex1000_cdbf1f470974e032eb7179d8,doc_e5f0c7fcc1cf1cc1984f4070,ttd_95a33e7b4fc9b67fa5f3c992,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0274_sr_90c43425100d8115f3ca1195.pdf#page=1,206,0,16,0,0,0,no,no,,6,5994,bounded_valid,new_500_scale
cex1000_cdbf1f470974e032eb7179d8,doc_e5f0c7fcc1cf1cc1984f4070,ttd_95a33e7b4fc9b67fa5f3c992,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0274_sr_90c43425100d8115f3ca1195.pdf#page=3,1496,3,10,0,7,1,yes,no,,6,5994,bounded_valid,new_500_scale
cex1000_cdbf1f470974e032eb7179d8,doc_e5f0c7fcc1cf1cc1984f4070,ttd_95a33e7b4fc9b67fa5f3c992,16,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0274_sr_90c43425100d8115f3ca1195.pdf#page=16,1489,1,12,0,11,0,no,no,,6,5994,bounded_valid,new_500_scale
cex1000_cdbf1f470974e032eb7179d8,doc_e5f0c7fcc1cf1cc1984f4070,ttd_95a33e7b4fc9b67fa5f3c992,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0274_sr_90c43425100d8115f3ca1195.pdf#page=15,1494,0,14,0,9,1,no,no,,6,5994,bounded_valid,new_500_scale
cex1000_cdbf1f470974e032eb7179d8,doc_e5f0c7fcc1cf1cc1984f4070,ttd_95a33e7b4fc9b67fa5f3c992,17,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0274_sr_90c43425100d8115f3ca1195.pdf#page=17,158,0,3,0,2,0,no,no,,6,5994,bounded_valid,new_500_scale
cex1000_2f88a92147ea3649bcd032ba,doc_35e357b480427e82e714322f,ttd_ceee24aff27a0c6c302fb1c6,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0031_sr_f55485a0532588e0076f396c.pdf#page=2,1494,2,27,0,2,7,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_2f88a92147ea3649bcd032ba,doc_35e357b480427e82e714322f,ttd_ceee24aff27a0c6c302fb1c6,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0031_sr_f55485a0532588e0076f396c.pdf#page=1,40,0,9,0,0,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_2f88a92147ea3649bcd032ba,doc_35e357b480427e82e714322f,ttd_ceee24aff27a0c6c302fb1c6,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0031_sr_f55485a0532588e0076f396c.pdf#page=3,1486,0,9,0,4,2,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_2f88a92147ea3649bcd032ba,doc_35e357b480427e82e714322f,ttd_ceee24aff27a0c6c302fb1c6,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0031_sr_f55485a0532588e0076f396c.pdf#page=6,1479,4,15,0,2,1,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_2f88a92147ea3649bcd032ba,doc_35e357b480427e82e714322f,ttd_ceee24aff27a0c6c302fb1c6,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0031_sr_f55485a0532588e0076f396c.pdf#page=5,1499,3,24,0,7,1,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_2f88a92147ea3649bcd032ba,doc_35e357b480427e82e714322f,ttd_ceee24aff27a0c6c302fb1c6,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0031_sr_f55485a0532588e0076f396c.pdf#page=7,1,0,1,0,0,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_e6b892ba076423a5f6514a75,doc_8be6b9c4d45e656a54a016c5,ttd_176fc64a9018c93bb86c0c2c,14,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0038_sr_0f6ea5709dcc22449d55d2ad.pdf#page=14,1495,10,25,0,0,11,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_e6b892ba076423a5f6514a75,doc_8be6b9c4d45e656a54a016c5,ttd_176fc64a9018c93bb86c0c2c,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0038_sr_0f6ea5709dcc22449d55d2ad.pdf#page=13,1480,3,18,0,2,2,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_e6b892ba076423a5f6514a75,doc_8be6b9c4d45e656a54a016c5,ttd_176fc64a9018c93bb86c0c2c,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0038_sr_0f6ea5709dcc22449d55d2ad.pdf#page=15,1493,0,10,0,0,16,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_e6b892ba076423a5f6514a75,doc_8be6b9c4d45e656a54a016c5,ttd_176fc64a9018c93bb86c0c2c,26,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0038_sr_0f6ea5709dcc22449d55d2ad.pdf#page=26,1493,3,16,0,0,18,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_e6b892ba076423a5f6514a75,doc_8be6b9c4d45e656a54a016c5,ttd_176fc64a9018c93bb86c0c2c,25,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0038_sr_0f6ea5709dcc22449d55d2ad.pdf#page=25,38,0,2,0,0,1,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_e6b892ba076423a5f6514a75,doc_8be6b9c4d45e656a54a016c5,ttd_176fc64a9018c93bb86c0c2c,27,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0038_sr_0f6ea5709dcc22449d55d2ad.pdf#page=27,0,0,0,0,0,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_4a748959509eb8ad2b8a10fe,doc_ea6325fb63758ec8a7e21bab,ttd_3d99a6be184cfb754e0ebb1b,9,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_aac4d448c76a011db080bf4a.pdf#page=9,1499,8,16,0,4,14,no,no,,6,5996,bounded_valid,new_500_scale
cex1000_4a748959509eb8ad2b8a10fe,doc_ea6325fb63758ec8a7e21bab,ttd_3d99a6be184cfb754e0ebb1b,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_aac4d448c76a011db080bf4a.pdf#page=8,1482,12,21,0,2,4,no,no,,6,5996,bounded_valid,new_500_scale
cex1000_4a748959509eb8ad2b8a10fe,doc_ea6325fb63758ec8a7e21bab,ttd_3d99a6be184cfb754e0ebb1b,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_aac4d448c76a011db080bf4a.pdf#page=10,1492,0,11,0,0,16,no,no,,6,5996,bounded_valid,new_500_scale
cex1000_4a748959509eb8ad2b8a10fe,doc_ea6325fb63758ec8a7e21bab,ttd_3d99a6be184cfb754e0ebb1b,20,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_aac4d448c76a011db080bf4a.pdf#page=20,1494,8,24,0,7,11,no,no,,6,5996,bounded_valid,new_500_scale
cex1000_4a748959509eb8ad2b8a10fe,doc_ea6325fb63758ec8a7e21bab,ttd_3d99a6be184cfb754e0ebb1b,19,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_aac4d448c76a011db080bf4a.pdf#page=19,27,0,2,0,0,1,no,no,,6,5996,bounded_valid,new_500_scale
cex1000_4a748959509eb8ad2b8a10fe,doc_ea6325fb63758ec8a7e21bab,ttd_3d99a6be184cfb754e0ebb1b,21,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0032_sr_aac4d448c76a011db080bf4a.pdf#page=21,2,0,1,0,0,0,no,no,,6,5996,bounded_valid,new_500_scale
cex1000_9a726b7ecf1f23de9d72207c,doc_e2b4206249885ab4149a2d7e,ttd_5f3d5d7a7a64762153f3d2b6,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0217_sr_f6707055616f7935c5bf29e9.pdf#page=2,1491,1,32,0,0,7,no,no,,6,5997,bounded_valid,new_500_scale
cex1000_9a726b7ecf1f23de9d72207c,doc_e2b4206249885ab4149a2d7e,ttd_5f3d5d7a7a64762153f3d2b6,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0217_sr_f6707055616f7935c5bf29e9.pdf#page=1,176,0,14,0,0,0,no,no,,6,5997,bounded_valid,new_500_scale
cex1000_9a726b7ecf1f23de9d72207c,doc_e2b4206249885ab4149a2d7e,ttd_5f3d5d7a7a64762153f3d2b6,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0217_sr_f6707055616f7935c5bf29e9.pdf#page=3,1498,1,17,0,9,0,no,no,,6,5997,bounded_valid,new_500_scale
cex1000_9a726b7ecf1f23de9d72207c,doc_e2b4206249885ab4149a2d7e,ttd_5f3d5d7a7a64762153f3d2b6,7,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0217_sr_f6707055616f7935c5bf29e9.pdf#page=7,1491,25,93,2,4,1,no,no,,6,5997,bounded_valid,new_500_scale
cex1000_9a726b7ecf1f23de9d72207c,doc_e2b4206249885ab4149a2d7e,ttd_5f3d5d7a7a64762153f3d2b6,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0217_sr_f6707055616f7935c5bf29e9.pdf#page=6,1321,20,81,2,4,0,no,no,,6,5997,bounded_valid,new_500_scale
cex1000_9a726b7ecf1f23de9d72207c,doc_e2b4206249885ab4149a2d7e,ttd_5f3d5d7a7a64762153f3d2b6,8,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0217_sr_f6707055616f7935c5bf29e9.pdf#page=8,20,3,0,0,0,0,no,no,,6,5997,bounded_valid,new_500_scale
cex1000_a68d8f5c75d4ff611acf8f1f,doc_2226fc2e253aa11b0ca2c28b,ttd_59e1314f6005658b0f866848,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0264_sr_6468bd23b6098be0063ed6b9.pdf#page=2,1488,2,23,0,1,6,no,no,,6,5803,bounded_valid,new_500_scale
cex1000_a68d8f5c75d4ff611acf8f1f,doc_2226fc2e253aa11b0ca2c28b,ttd_59e1314f6005658b0f866848,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0264_sr_6468bd23b6098be0063ed6b9.pdf#page=1,192,0,15,0,0,0,no,no,,6,5803,bounded_valid,new_500_scale
cex1000_a68d8f5c75d4ff611acf8f1f,doc_2226fc2e253aa11b0ca2c28b,ttd_59e1314f6005658b0f866848,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0264_sr_6468bd23b6098be0063ed6b9.pdf#page=3,1476,0,16,0,6,1,no,no,,6,5803,bounded_valid,new_500_scale
cex1000_a68d8f5c75d4ff611acf8f1f,doc_2226fc2e253aa11b0ca2c28b,ttd_59e1314f6005658b0f866848,28,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0264_sr_6468bd23b6098be0063ed6b9.pdf#page=28,1140,6,191,4,2,0,no,no,,6,5803,bounded_valid,new_500_scale
cex1000_a68d8f5c75d4ff611acf8f1f,doc_2226fc2e253aa11b0ca2c28b,ttd_59e1314f6005658b0f866848,27,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0264_sr_6468bd23b6098be0063ed6b9.pdf#page=27,867,5,41,0,2,1,no,no,,6,5803,bounded_valid,new_500_scale
cex1000_a68d8f5c75d4ff611acf8f1f,doc_2226fc2e253aa11b0ca2c28b,ttd_59e1314f6005658b0f866848,29,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0264_sr_6468bd23b6098be0063ed6b9.pdf#page=29,640,4,102,3,1,0,no,no,,6,5803,bounded_valid,new_500_scale
cex1000_527d9449e4f7167bd895b748,doc_538ee60b597e397aae0b3e4a,ttd_e55fa2572b76bb4322549aa4,13,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0144_sr_3c2317596c0127ecb37eb5bc.pdf#page=13,1493,2,20,0,3,1,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_527d9449e4f7167bd895b748,doc_538ee60b597e397aae0b3e4a,ttd_e55fa2572b76bb4322549aa4,12,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0144_sr_3c2317596c0127ecb37eb5bc.pdf#page=12,1493,0,20,0,8,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_527d9449e4f7167bd895b748,doc_538ee60b597e397aae0b3e4a,ttd_e55fa2572b76bb4322549aa4,14,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0144_sr_3c2317596c0127ecb37eb5bc.pdf#page=14,1483,0,13,0,13,1,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_527d9449e4f7167bd895b748,doc_538ee60b597e397aae0b3e4a,ttd_e55fa2572b76bb4322549aa4,19,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0144_sr_3c2317596c0127ecb37eb5bc.pdf#page=19,1493,2,11,0,0,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_527d9449e4f7167bd895b748,doc_538ee60b597e397aae0b3e4a,ttd_e55fa2572b76bb4322549aa4,18,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0144_sr_3c2317596c0127ecb37eb5bc.pdf#page=18,36,0,1,0,0,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_527d9449e4f7167bd895b748,doc_538ee60b597e397aae0b3e4a,ttd_e55fa2572b76bb4322549aa4,20,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0144_sr_3c2317596c0127ecb37eb5bc.pdf#page=20,1,0,1,0,0,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_2aba9ba27509c5cdd81602ef,doc_bdd6c3b1e9bb94f4e55dddc3,ttd_bad2e4fcb29c6aac8efa59a8,14,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0246_sr_4c4f50dfffb37d9a3abfd40b.pdf#page=14,1483,11,11,0,1,5,no,no,,4,4694,bounded_valid,new_500_scale
cex1000_2aba9ba27509c5cdd81602ef,doc_bdd6c3b1e9bb94f4e55dddc3,ttd_bad2e4fcb29c6aac8efa59a8,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0246_sr_4c4f50dfffb37d9a3abfd40b.pdf#page=13,1481,0,15,0,0,12,no,no,,4,4694,bounded_valid,new_500_scale
cex1000_2aba9ba27509c5cdd81602ef,doc_bdd6c3b1e9bb94f4e55dddc3,ttd_bad2e4fcb29c6aac8efa59a8,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0246_sr_4c4f50dfffb37d9a3abfd40b.pdf#page=15,1499,5,19,1,2,18,no,no,,4,4694,bounded_valid,new_500_scale
cex1000_2aba9ba27509c5cdd81602ef,doc_bdd6c3b1e9bb94f4e55dddc3,ttd_bad2e4fcb29c6aac8efa59a8,1,context_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0246_sr_4c4f50dfffb37d9a3abfd40b.pdf#page=1,231,0,15,0,1,0,no,no,,4,4694,bounded_valid,new_500_scale
cex1000_7c896573db6e8fd7dfd9b717,doc_378d8ae3a82471689b40e3d0,ttd_fb305e4c1652e8c168bc49c3,36,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0282_sr_ce945aad727b9eb1740335e3.pdf#page=36,1499,22,10,2,7,1,yes,no,,6,5999,bounded_valid,new_500_scale
cex1000_7c896573db6e8fd7dfd9b717,doc_378d8ae3a82471689b40e3d0,ttd_fb305e4c1652e8c168bc49c3,35,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0282_sr_ce945aad727b9eb1740335e3.pdf#page=35,1495,3,20,0,3,0,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_7c896573db6e8fd7dfd9b717,doc_378d8ae3a82471689b40e3d0,ttd_fb305e4c1652e8c168bc49c3,37,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0282_sr_ce945aad727b9eb1740335e3.pdf#page=37,1497,15,17,0,1,3,no,no,,6,5999,bounded_valid,new_500_scale
cex1000_7c896573db6e8fd7dfd9b717,doc_378d8ae3a82471689b40e3d0,ttd_fb305e4c1652e8c168bc49c3,39,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0282_sr_ce945aad727b9eb1740335e3.pdf#page=39,1494,3,21,0,1,2,no,no,,6,5999,bounded_valid,new_500_scale
