scout_target_id,state,region,municipality,municipality_id,census_gov_id,population,government_name,expected_units_to_search,scout_purpose,anchor_cycle,selection_reason,broad_geographic_target_reason,source_family_diversification_reason,matched_non_safety_opportunity_flag,search_query_family,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
BSSS-20260727-0370,RI,Northeast,Coventry,cog_2025_112813,112813,35819,Coventry municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Coventry"" RI municipal labor agreements police fire general employees","""Coventry"" RI human resources pay plan wage salary schedule civil service","""Coventry"" RI labor arbitration award factfinding report","""Coventry"" RI salary ordinance compensation classification study budget pay plan","""Coventry"" RI memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0371,RI,Northeast,Cumberland,cog_2025_174840,174840,36591,Cumberland municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Cumberland"" RI municipal labor agreements police fire general employees","""Cumberland"" RI human resources pay plan wage salary schedule civil service","""Cumberland"" RI labor arbitration award factfinding report","""Cumberland"" RI salary ordinance compensation classification study budget pay plan","""Cumberland"" RI memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0372,RI,Northeast,Johnston,cog_2025_174841,174841,29679,Johnston municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Johnston"" RI municipal labor agreements police fire general employees","""Johnston"" RI human resources pay plan wage salary schedule civil service","""Johnston"" RI labor arbitration award factfinding report","""Johnston"" RI salary ordinance compensation classification study budget pay plan","""Johnston"" RI memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0373,RI,Northeast,Lincoln,cog_2025_174842,174842,22846,Lincoln municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Lincoln"" RI municipal labor agreements police fire general employees","""Lincoln"" RI human resources pay plan wage salary schedule civil service","""Lincoln"" RI labor arbitration award factfinding report","""Lincoln"" RI salary ordinance compensation classification study budget pay plan","""Lincoln"" RI memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0374,RI,Northeast,North Kingstown,cog_2025_187439,187439,27771,North Kingstown municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""North Kingstown"" RI municipal labor agreements police fire general employees","""North Kingstown"" RI human resources pay plan wage salary schedule civil service","""North Kingstown"" RI labor arbitration award factfinding report","""North Kingstown"" RI salary ordinance compensation classification study budget pay plan","""North Kingstown"" RI memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0375,RI,Northeast,North Providence,cog_2025_134389,134389,33902,North Providence municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""North Providence"" RI municipal labor agreements police fire general employees","""North Providence"" RI human resources pay plan wage salary schedule civil service","""North Providence"" RI labor arbitration award factfinding report","""North Providence"" RI salary ordinance compensation classification study budget pay plan","""North Providence"" RI memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0376,RI,Northeast,Smithfield,cog_2025_183885,183885,22090,Smithfield municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Smithfield"" RI municipal labor agreements police fire general employees","""Smithfield"" RI human resources pay plan wage salary schedule civil service","""Smithfield"" RI labor arbitration award factfinding report","""Smithfield"" RI salary ordinance compensation classification study budget pay plan","""Smithfield"" RI memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0377,RI,Northeast,South Kingstown,cog_2025_174845,174845,32025,South Kingstown municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""South Kingstown"" RI municipal labor agreements police fire general employees","""South Kingstown"" RI human resources pay plan wage salary schedule civil service","""South Kingstown"" RI labor arbitration award factfinding report","""South Kingstown"" RI salary ordinance compensation classification study budget pay plan","""South Kingstown"" RI memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0378,RI,Northeast,West Warwick,cog_2025_174837,174837,31151,West Warwick municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""West Warwick"" RI municipal labor agreements police fire general employees","""West Warwick"" RI human resources pay plan wage salary schedule civil service","""West Warwick"" RI labor arbitration award factfinding report","""West Warwick"" RI salary ordinance compensation classification study budget pay plan","""West Warwick"" RI memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0379,RI,Northeast,Westerly,cog_2025_174846,174846,23223,Westerly municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Westerly"" RI municipal labor agreements police fire general employees","""Westerly"" RI human resources pay plan wage salary schedule civil service","""Westerly"" RI labor arbitration award factfinding report","""Westerly"" RI salary ordinance compensation classification study budget pay plan","""Westerly"" RI memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0380,SC,South,Aiken,cog_2025_134420,134420,32947,Aiken municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Aiken"" SC municipal labor agreements police fire general employees","""Aiken"" SC human resources pay plan wage salary schedule civil service","""Aiken"" SC labor arbitration award factfinding report","""Aiken"" SC salary ordinance compensation classification study budget pay plan","""Aiken"" SC memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0381,SC,South,Anderson,cog_2025_174876,174876,29980,Anderson municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Anderson"" SC municipal labor agreements police fire general employees","""Anderson"" SC human resources pay plan wage salary schedule civil service","""Anderson"" SC labor arbitration award factfinding report","""Anderson"" SC salary ordinance compensation classification study budget pay plan","""Anderson"" SC memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0382,SC,South,Bluffton,cog_2025_174885,174885,35243,Bluffton municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Bluffton"" SC municipal labor agreements police fire general employees","""Bluffton"" SC human resources pay plan wage salary schedule civil service","""Bluffton"" SC labor arbitration award factfinding report","""Bluffton"" SC salary ordinance compensation classification study budget pay plan","""Bluffton"" SC memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0383,SC,South,Florence,cog_2025_174911,174911,40609,Florence municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Florence"" SC municipal labor agreements police fire general employees","""Florence"" SC human resources pay plan wage salary schedule civil service","""Florence"" SC labor arbitration award factfinding report","""Florence"" SC salary ordinance compensation classification study budget pay plan","""Florence"" SC memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0384,SC,South,Fort Mill,cog_2025_174977,174977,33626,Fort Mill municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Fort Mill"" SC municipal labor agreements police fire general employees","""Fort Mill"" SC human resources pay plan wage salary schedule civil service","""Fort Mill"" SC labor arbitration award factfinding report","""Fort Mill"" SC salary ordinance compensation classification study budget pay plan","""Fort Mill"" SC memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0385,SC,South,Goose Creek,cog_2025_209438,209438,49249,Goose Creek municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Goose Creek"" SC municipal labor agreements police fire general employees","""Goose Creek"" SC human resources pay plan wage salary schedule civil service","""Goose Creek"" SC labor arbitration award factfinding report","""Goose Creek"" SC salary ordinance compensation classification study budget pay plan","""Goose Creek"" SC memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0386,SC,South,Hilton Head Island,cog_2025_174887,174887,38097,Hilton Head Island municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Hilton Head Island"" SC municipal labor agreements police fire general employees","""Hilton Head Island"" SC human resources pay plan wage salary schedule civil service","""Hilton Head Island"" SC labor arbitration award factfinding report","""Hilton Head Island"" SC salary ordinance compensation classification study budget pay plan","""Hilton Head Island"" SC memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0387,SC,South,Myrtle Beach,cog_2025_174923,174923,39697,Myrtle Beach municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Myrtle Beach"" SC municipal labor agreements police fire general employees","""Myrtle Beach"" SC human resources pay plan wage salary schedule civil service","""Myrtle Beach"" SC labor arbitration award factfinding report","""Myrtle Beach"" SC salary ordinance compensation classification study budget pay plan","""Myrtle Beach"" SC memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0388,SC,South,Spartanburg,cog_2025_184064,184064,39040,Spartanburg municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Spartanburg"" SC municipal labor agreements police fire general employees","""Spartanburg"" SC human resources pay plan wage salary schedule civil service","""Spartanburg"" SC labor arbitration award factfinding report","""Spartanburg"" SC salary ordinance compensation classification study budget pay plan","""Spartanburg"" SC memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0389,SC,South,Sumter,cog_2025_174971,174971,42766,Sumter municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Sumter"" SC municipal labor agreements police fire general employees","""Sumter"" SC human resources pay plan wage salary schedule civil service","""Sumter"" SC labor arbitration award factfinding report","""Sumter"" SC salary ordinance compensation classification study budget pay plan","""Sumter"" SC memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0390,SD,Midwest,Big Sioux,cog_2025_134780,134780,5017,Big Sioux municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Big Sioux"" SD municipal labor agreements police fire general employees","""Big Sioux"" SD human resources pay plan wage salary schedule civil service","""Big Sioux"" SD labor arbitration award factfinding report","""Big Sioux"" SD salary ordinance compensation classification study budget pay plan","""Big Sioux"" SD memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0391,SD,Midwest,Canton,cog_2025_184195,184195,3001,Canton municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Canton"" SD municipal labor agreements police fire general employees","""Canton"" SD human resources pay plan wage salary schedule civil service","""Canton"" SD labor arbitration award factfinding report","""Canton"" SD salary ordinance compensation classification study budget pay plan","""Canton"" SD memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0392,SD,Midwest,Dell Rapids,cog_2025_134591,134591,3868,Dell Rapids municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Dell Rapids"" SD municipal labor agreements police fire general employees","""Dell Rapids"" SD human resources pay plan wage salary schedule civil service","""Dell Rapids"" SD labor arbitration award factfinding report","""Dell Rapids"" SD salary ordinance compensation classification study budget pay plan","""Dell Rapids"" SD memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0393,SD,Midwest,Hartford,cog_2025_175093,175093,3614,Hartford municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Hartford"" SD municipal labor agreements police fire general employees","""Hartford"" SD human resources pay plan wage salary schedule civil service","""Hartford"" SD labor arbitration award factfinding report","""Hartford"" SD salary ordinance compensation classification study budget pay plan","""Hartford"" SD memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0394,SD,Midwest,Hot Springs,cog_2025_134572,134572,3609,Hot Springs municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Hot Springs"" SD municipal labor agreements police fire general employees","""Hot Springs"" SD human resources pay plan wage salary schedule civil service","""Hot Springs"" SD labor arbitration award factfinding report","""Hot Springs"" SD salary ordinance compensation classification study budget pay plan","""Hot Springs"" SD memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0395,SD,Midwest,Lead,cog_2025_134584,134584,3035,Lead municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Lead"" SD municipal labor agreements police fire general employees","""Lead"" SD human resources pay plan wage salary schedule civil service","""Lead"" SD labor arbitration award factfinding report","""Lead"" SD salary ordinance compensation classification study budget pay plan","""Lead"" SD memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0396,SD,Midwest,Milbank,cog_2025_187483,187483,3512,Milbank municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Milbank"" SD municipal labor agreements police fire general employees","""Milbank"" SD human resources pay plan wage salary schedule civil service","""Milbank"" SD labor arbitration award factfinding report","""Milbank"" SD salary ordinance compensation classification study budget pay plan","""Milbank"" SD memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0397,SD,Midwest,Mobridge,cog_2025_209493,209493,3224,Mobridge municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Mobridge"" SD municipal labor agreements police fire general employees","""Mobridge"" SD human resources pay plan wage salary schedule civil service","""Mobridge"" SD labor arbitration award factfinding report","""Mobridge"" SD salary ordinance compensation classification study budget pay plan","""Mobridge"" SD memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0398,SD,Midwest,North Sioux City,cog_2025_209492,209492,3048,North Sioux City municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""North Sioux City"" SD municipal labor agreements police fire general employees","""North Sioux City"" SD human resources pay plan wage salary schedule civil service","""North Sioux City"" SD labor arbitration award factfinding report","""North Sioux City"" SD salary ordinance compensation classification study budget pay plan","""North Sioux City"" SD memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0399,SD,Midwest,Split Rock,cog_2025_209496,209496,3100,Split Rock municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Split Rock"" SD municipal labor agreements police fire general employees","""Split Rock"" SD human resources pay plan wage salary schedule civil service","""Split Rock"" SD labor arbitration award factfinding report","""Split Rock"" SD salary ordinance compensation classification study budget pay plan","""Split Rock"" SD memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0400,SD,Midwest,Summerset,cog_2025_217917,217917,3000,Summerset municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Summerset"" SD municipal labor agreements police fire general employees","""Summerset"" SD human resources pay plan wage salary schedule civil service","""Summerset"" SD labor arbitration award factfinding report","""Summerset"" SD salary ordinance compensation classification study budget pay plan","""Summerset"" SD memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0401,TN,South,Brentwood,cog_2025_175847,175847,45265,Brentwood municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Brentwood"" TN municipal labor agreements police fire general employees","""Brentwood"" TN human resources pay plan wage salary schedule civil service","""Brentwood"" TN labor arbitration award factfinding report","""Brentwood"" TN salary ordinance compensation classification study budget pay plan","""Brentwood"" TN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0402,TN,South,Bristol,cog_2025_175827,175827,27854,Bristol municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Bristol"" TN municipal labor agreements police fire general employees","""Bristol"" TN human resources pay plan wage salary schedule civil service","""Bristol"" TN labor arbitration award factfinding report","""Bristol"" TN salary ordinance compensation classification study budget pay plan","""Bristol"" TN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0403,TN,South,Columbia,cog_2025_194104,194104,47445,Columbia municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Columbia"" TN municipal labor agreements police fire general employees","""Columbia"" TN human resources pay plan wage salary schedule civil service","""Columbia"" TN labor arbitration award factfinding report","""Columbia"" TN salary ordinance compensation classification study budget pay plan","""Columbia"" TN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
