run_id,row_index,row_identity_key,municipality_id,municipality,state,worker_id,census_gov_id,prompt_started_at,prompt_finished_at,elapsed_seconds,sleep_before_seconds,sleep_after_seconds,planned_sleep_before_seconds,planned_sleep_after_seconds,pacing_mode,adaptive_sleep_level_seconds,adaptive_sleep_event,backend,model,live_attempted,success_status,parse_status,failure_type,response_id_present,input_tokens,output_tokens,reasoning_tokens,total_tokens
all_2026-07-27_132715,246,municipality_id:cog_2025_169434,cog_2025_169434,Hardin,MT,,169434,2026-07-27T15:25:18.054399-04:00,2026-07-27T15:25:45.793574-04:00,27.739,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26613,946,916,27559
all_2026-07-27_132715,247,municipality_id:cog_2025_169458,cog_2025_169458,Libby,MT,,169458,2026-07-27T15:25:45.793802-04:00,2026-07-27T15:26:03.699484-04:00,17.906,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17929,1805,651,19734
all_2026-07-27_132715,248,municipality_id:cog_2025_169440,cog_2025_169440,Red Lodge,MT,,169440,2026-07-27T15:26:03.699670-04:00,2026-07-27T15:26:39.046478-04:00,35.347,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,32318,2492,1758,34810
all_2026-07-27_132715,249,municipality_id:cog_2025_169477,cog_2025_169477,Shelby,MT,,169477,2026-07-27T15:26:39.046717-04:00,2026-07-27T15:27:11.926723-04:00,32.88,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27292,1958,989,29250
all_2026-07-27_132715,250,municipality_id:cog_2025_193662,cog_2025_193662,Stevensville,MT,,193662,2026-07-27T15:27:11.926969-04:00,2026-07-27T15:27:44.742034-04:00,32.815,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,29805,2256,1105,32061
all_2026-07-27_132715,251,municipality_id:cog_2025_130017,cog_2025_130017,Wolf Point,MT,,130017,2026-07-27T15:27:44.742312-04:00,2026-07-27T15:28:13.139672-04:00,28.397,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27744,2032,1138,29776
all_2026-07-27_132715,252,municipality_id:cog_2025_171302,cog_2025_171302,Apex,NC,,171302,2026-07-27T15:28:13.139911-04:00,2026-07-27T15:28:40.169680-04:00,27.029,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26663,1474,762,28137
all_2026-07-27_132715,253,municipality_id:cog_2025_171304,cog_2025_171304,Garner,NC,,171304,2026-07-27T15:28:40.169889-04:00,2026-07-27T15:29:06.171728-04:00,26.002,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,21769,2514,1176,24283
all_2026-07-27_132715,254,municipality_id:cog_2025_110119,cog_2025_110119,Holly Springs,NC,,110119,2026-07-27T15:29:06.171937-04:00,2026-07-27T15:29:37.416190-04:00,31.244,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,30067,2319,1266,32386
all_2026-07-27_132715,255,municipality_id:cog_2025_171233,cog_2025_171233,Huntersville,NC,,171233,2026-07-27T15:29:37.416379-04:00,2026-07-27T15:30:01.389955-04:00,23.973,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18761,1953,1106,20714
all_2026-07-27_132715,256,municipality_id:cog_2025_171296,cog_2025_171296,Indian Trail,NC,,171296,2026-07-27T15:30:01.390215-04:00,2026-07-27T15:30:28.157129-04:00,26.767,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,23565,1352,914,24917
all_2026-07-27_132715,257,municipality_id:cog_2025_208979,cog_2025_208979,Jacksonville,NC,,208979,2026-07-27T15:30:28.157346-04:00,2026-07-27T15:30:50.241588-04:00,22.084,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22693,679,649,23372
all_2026-07-27_132715,258,municipality_id:cog_2025_211409,cog_2025_211409,Monroe,NC,,211409,2026-07-27T15:30:50.241855-04:00,2026-07-27T15:31:49.031605-04:00,58.79,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,46269,2938,1881,49207
all_2026-07-27_132715,259,municipality_id:cog_2025_212216,cog_2025_212216,Mooresville,NC,,212216,2026-07-27T15:31:49.031838-04:00,2026-07-27T15:32:05.179078-04:00,16.147,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18587,1521,745,20108
all_2026-07-27_132715,260,municipality_id:cog_2025_110108,cog_2025_110108,Salisbury,NC,,110108,2026-07-27T15:32:05.179307-04:00,2026-07-27T15:32:48.201210-04:00,43.022,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,34584,2826,1169,37410
all_2026-07-27_132715,261,municipality_id:cog_2025_194743,cog_2025_194743,Wilson,NC,,194743,2026-07-27T15:32:48.201424-04:00,2026-07-27T15:33:03.510553-04:00,15.309,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17889,554,525,18443
all_2026-07-27_132715,262,municipality_id:cog_2025_171600,cog_2025_171600,Apple Creek,ND,,171600,2026-07-27T15:33:03.510809-04:00,2026-07-27T15:33:12.517001-04:00,9.006,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,13448,822,466,14270
all_2026-07-27_132715,263,municipality_id:cog_2025_186831,cog_2025_186831,Beulah,ND,,186831,2026-07-27T15:33:12.517199-04:00,2026-07-27T15:33:43.172446-04:00,30.655,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26732,2187,996,28919
all_2026-07-27_132715,264,municipality_id:cog_2025_171443,cog_2025_171443,Devils Lake,ND,,171443,2026-07-27T15:33:43.172646-04:00,2026-07-27T15:34:07.356276-04:00,24.184,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,21948,2009,770,23957
all_2026-07-27_132715,265,municipality_id:cog_2025_131971,cog_2025_131971,Gibbs,ND,,131971,2026-07-27T15:34:07.356383-04:00,2026-07-27T15:34:23.476343-04:00,16.119,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,19642,706,675,20348
all_2026-07-27_132715,266,municipality_id:cog_2025_225831,cog_2025_225831,Grafton,ND,,225831,2026-07-27T15:34:23.476571-04:00,2026-07-27T15:34:57.777440-04:00,34.3,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,40023,1250,1219,41273
all_2026-07-27_132715,267,municipality_id:cog_2025_171611,cog_2025_171611,Hay Creek,ND,,171611,2026-07-27T15:34:57.777735-04:00,2026-07-27T15:35:12.932394-04:00,15.154,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18205,599,567,18804
all_2026-07-27_132715,268,municipality_id:cog_2025_110213,cog_2025_110213,Horace,ND,,110213,2026-07-27T15:35:12.932634-04:00,2026-07-27T15:35:27.846045-04:00,14.913,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25684,931,900,26615
all_2026-07-27_132715,269,municipality_id:cog_2025_171367,cog_2025_171367,Lincoln,ND,,171367,2026-07-27T15:35:27.846252-04:00,2026-07-27T15:36:04.703613-04:00,36.857,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,35237,2037,1296,37274
all_2026-07-27_132715,270,municipality_id:cog_2025_171347,cog_2025_171347,Valley City,ND,,171347,2026-07-27T15:36:04.703853-04:00,2026-07-27T15:36:24.351759-04:00,19.648,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22433,1426,958,23859
all_2026-07-27_132715,271,municipality_id:cog_2025_171454,cog_2025_171454,Wahpeton,ND,,171454,2026-07-27T15:36:24.351972-04:00,2026-07-27T15:36:45.382548-04:00,21.03,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17885,1777,653,19662
all_2026-07-27_132715,272,municipality_id:cog_2025_191079,cog_2025_191079,Watford City,ND,,191079,2026-07-27T15:36:45.382771-04:00,2026-07-27T15:37:12.827018-04:00,27.444,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,20392,2343,1049,22735
all_2026-07-27_132715,273,municipality_id:cog_2025_208687,cog_2025_208687,Alliance,NE,,208687,2026-07-27T15:37:12.827233-04:00,2026-07-27T15:37:39.752879-04:00,26.925,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,24687,2249,1100,26936
all_2026-07-27_132715,274,municipality_id:cog_2025_169724,cog_2025_169724,Blair,NE,,169724,2026-07-27T15:37:39.753126-04:00,2026-07-27T15:37:52.864918-04:00,13.111,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,19274,1111,723,20385
all_2026-07-27_132715,275,municipality_id:cog_2025_130280,cog_2025_130280,Crete,NE,,130280,2026-07-27T15:37:52.865174-04:00,2026-07-27T15:38:23.768765-04:00,30.903,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,32856,2437,1202,35293
all_2026-07-27_132715,276,municipality_id:cog_2025_208727,cog_2025_208727,Gering,NE,,208727,2026-07-27T15:38:23.768921-04:00,2026-07-27T15:38:35.219221-04:00,11.45,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,13605,1160,376,14765
all_2026-07-27_132715,277,municipality_id:cog_2025_204900,cog_2025_204900,Gretna,NE,,204900,2026-07-27T15:38:35.219437-04:00,2026-07-27T15:39:03.476516-04:00,28.257,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27585,1637,1221,29222
all_2026-07-27_132715,278,municipality_id:cog_2025_169585,cog_2025_169585,Lexington,NE,,169585,2026-07-27T15:39:03.476750-04:00,2026-07-27T15:39:57.262476-04:00,53.785,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,35035,2979,1280,38014
all_2026-07-27_132715,279,municipality_id:cog_2025_169682,cog_2025_169682,McCook,NE,,169682,2026-07-27T15:39:57.262694-04:00,2026-07-27T15:40:12.512349-04:00,15.249,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,21430,963,566,22393
all_2026-07-27_132715,280,municipality_id:cog_2025_108444,cog_2025_108444,Nebraska City,NE,,108444,2026-07-27T15:40:12.512541-04:00,2026-07-27T15:40:38.239559-04:00,25.727,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22274,1917,749,24191
all_2026-07-27_132715,281,municipality_id:cog_2025_204902,cog_2025_204902,Seward,NE,,204902,2026-07-27T15:40:38.239840-04:00,2026-07-27T15:41:05.323224-04:00,27.083,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,31982,2100,1333,34082
all_2026-07-27_132715,282,municipality_id:cog_2025_169737,cog_2025_169737,York,NE,,169737,2026-07-27T15:41:05.323442-04:00,2026-07-27T15:41:29.592368-04:00,24.269,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22172,1558,795,23730
all_2026-07-27_132715,283,municipality_id:cog_2025_130745,cog_2025_130745,Bedford,NH,,130745,2026-07-27T15:41:29.592595-04:00,2026-07-27T15:42:01.619075-04:00,32.026,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,23936,2478,1015,26414
all_2026-07-27_132715,284,municipality_id:cog_2025_193718,cog_2025_193718,Derry,NH,,193718,2026-07-27T15:42:01.619294-04:00,2026-07-27T15:42:50.903605-04:00,49.284,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,34954,3534,1455,38488
all_2026-07-27_132715,285,municipality_id:cog_2025_170075,cog_2025_170075,Exeter,NH,,170075,2026-07-27T15:42:50.903818-04:00,2026-07-27T15:43:31.453288-04:00,40.549,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,32586,3832,1665,36418
all_2026-07-27_132715,286,municipality_id:cog_2025_170049,cog_2025_170049,Goffstown,NH,,170049,2026-07-27T15:43:31.453620-04:00,2026-07-27T15:44:06.162918-04:00,34.709,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,28994,2595,1376,31589
all_2026-07-27_132715,287,municipality_id:cog_2025_170076,cog_2025_170076,Hampton,NH,,170076,2026-07-27T15:44:06.163135-04:00,2026-07-27T15:44:30.350192-04:00,24.187,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22685,2744,849,25429
all_2026-07-27_132715,288,municipality_id:cog_2025_130747,cog_2025_130747,Hudson,NH,,130747,2026-07-27T15:44:30.350442-04:00,2026-07-27T15:45:23.997134-04:00,53.646,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,46258,4048,2055,50306
all_2026-07-27_132715,289,municipality_id:cog_2025_193719,cog_2025_193719,Londonderry,NH,,193719,2026-07-27T15:45:23.997352-04:00,2026-07-27T15:45:55.174294-04:00,31.177,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,30859,3057,1259,33916
all_2026-07-27_132715,290,municipality_id:cog_2025_170056,cog_2025_170056,Merrimack,NH,,170056,2026-07-27T15:45:55.174540-04:00,2026-07-27T15:46:40.438366-04:00,45.264,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,36696,3824,1567,40520
all_2026-07-27_132715,291,municipality_id:cog_2025_108961,cog_2025_108961,Milford,NH,,108961,2026-07-27T15:46:40.438613-04:00,2026-07-27T15:47:12.426476-04:00,31.988,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,31151,2549,1213,33700
all_2026-07-27_132715,292,municipality_id:cog_2025_170082,cog_2025_170082,Salem,NH,,170082,2026-07-27T15:47:12.426634-04:00,2026-07-27T15:47:45.914149-04:00,33.487,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,28604,3016,1317,31620
all_2026-07-27_132715,293,municipality_id:cog_2025_170330,cog_2025_170330,Brick,NJ,,170330,2026-07-27T15:47:45.914363-04:00,2026-07-27T15:48:08.075353-04:00,22.16,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22392,1536,852,23928
all_2026-07-27_132715,294,municipality_id:cog_2025_184021,cog_2025_184021,Cherry Hill,NJ,,184021,2026-07-27T15:48:08.075623-04:00,2026-07-27T15:48:40.911994-04:00,32.836,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26545,2374,1020,28919
all_2026-07-27_132715,295,municipality_id:cog_2025_170312,cog_2025_170312,Edison,NJ,,170312,2026-07-27T15:48:40.912200-04:00,2026-07-27T15:49:05.687850-04:00,24.775,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18161,3091,1019,21252
all_2026-07-27_132715,296,municipality_id:cog_2025_186570,cog_2025_186570,Franklin,NJ,,186570,2026-07-27T15:49:05.688103-04:00,2026-07-27T15:49:27.654335-04:00,21.966,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,23059,1938,1025,24997
all_2026-07-27_132715,297,municipality_id:cog_2025_184026,cog_2025_184026,Hamilton,NJ,,184026,2026-07-27T15:49:27.654588-04:00,2026-07-27T15:50:10.462336-04:00,42.808,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,37612,3363,1798,40975
all_2026-07-27_132715,298,municipality_id:cog_2025_208783,cog_2025_208783,Lakewood,NJ,,208783,2026-07-27T15:50:10.462582-04:00,2026-07-27T15:50:38.819210-04:00,28.356,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27335,2434,907,29769
all_2026-07-27_132715,299,municipality_id:cog_2025_170309,cog_2025_170309,Old Bridge,NJ,,170309,2026-07-27T15:50:38.819496-04:00,2026-07-27T15:51:13.867422-04:00,35.047,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,23954,3087,1157,27041
all_2026-07-27_132715,300,municipality_id:cog_2025_130903,cog_2025_130903,Toms River,NJ,,130903,2026-07-27T15:51:13.867962-04:00,2026-07-27T15:51:41.507386-04:00,27.639,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27093,2122,938,29215
all_2026-07-27_132715,301,municipality_id:nj_trenton,nj_trenton,Trenton,NJ,,109096,2026-07-27T15:51:41.507610-04:00,2026-07-27T15:52:08.282953-04:00,26.775,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27360,1499,1115,28859
all_2026-07-27_132715,302,municipality_id:cog_2025_130897,cog_2025_130897,Woodbridge,NJ,,130897,2026-07-27T15:52:08.283183-04:00,2026-07-27T15:52:24.545919-04:00,16.262,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18269,1640,612,19909
all_2026-07-27_132715,303,municipality_id:cog_2025_184186,cog_2025_184186,Aztec,NM,,184186,2026-07-27T15:52:24.546131-04:00,2026-07-27T15:52:42.156472-04:00,17.61,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17703,1426,706,19129
all_2026-07-27_132715,304,municipality_id:cog_2025_202186,cog_2025_202186,Bosque Farms,NM,,202186,2026-07-27T15:52:42.156683-04:00,2026-07-27T15:53:03.152169-04:00,20.995,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17578,1937,548,19515
all_2026-07-27_132715,305,municipality_id:cog_2025_186598,cog_2025_186598,Clayton,NM,,186598,2026-07-27T15:53:03.152392-04:00,2026-07-27T15:53:27.622303-04:00,24.47,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26464,1539,828,28003
all_2026-07-27_132715,306,municipality_id:cog_2025_109323,cog_2025_109323,Eunice,NM,,109323,2026-07-27T15:53:27.622553-04:00,2026-07-27T15:53:58.241159-04:00,30.618,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,24096,2433,1038,26529
all_2026-07-27_132715,307,municipality_id:cog_2025_170379,cog_2025_170379,Los Ranchos de Albuquerque,NM,,170379,2026-07-27T15:53:58.241376-04:00,2026-07-27T15:54:11.197621-04:00,12.956,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,18125,543,510,18668
all_2026-07-27_132715,308,municipality_id:cog_2025_221117,cog_2025_221117,Peralta,NM,,221117,2026-07-27T15:54:11.197916-04:00,2026-07-27T15:54:27.637462-04:00,16.439,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27905,713,683,28618
all_2026-07-27_132715,309,municipality_id:cog_2025_244814,cog_2025_244814,Rio Communities,NM,,244814,2026-07-27T15:54:27.637664-04:00,2026-07-27T15:54:47.705770-04:00,20.068,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,31818,1805,757,33623
all_2026-07-27_132715,310,municipality_id:cog_2025_225830,cog_2025_225830,Santa Rosa,NM,,225830,2026-07-27T15:54:47.706093-04:00,2026-07-27T15:55:10.485032-04:00,22.779,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22777,1180,772,23957
all_2026-07-27_132715,311,municipality_id:cog_2025_131033,cog_2025_131033,Tucumcari,NM,,131033,2026-07-27T15:55:10.485249-04:00,2026-07-27T15:55:40.744092-04:00,30.259,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26209,2290,1067,28499
all_2026-07-27_132715,312,municipality_id:cog_2025_170397,cog_2025_170397,Tularosa,NM,,170397,2026-07-27T15:55:40.744325-04:00,2026-07-27T15:55:56.770683-04:00,16.026,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,25503,1083,645,26586
all_2026-07-27_132715,313,municipality_id:cog_2025_139229,cog_2025_139229,Caliente,NV,,139229,2026-07-27T15:55:56.770883-04:00,2026-07-27T15:56:25.380305-04:00,28.609,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,31278,2494,1373,33772
all_2026-07-27_132715,314,municipality_id:cog_2025_169989,cog_2025_169989,Carlin,NV,,169989,2026-07-27T15:56:25.380751-04:00,2026-07-27T15:56:54.828827-04:00,29.448,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27889,2599,1157,30488
all_2026-07-27_132715,315,municipality_id:cog_2025_130693,cog_2025_130693,Ely,NV,,130693,2026-07-27T15:56:54.829037-04:00,2026-07-27T15:57:37.607604-04:00,42.778,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,42885,2746,1339,45631
all_2026-07-27_132715,316,municipality_id:cog_2025_194952,cog_2025_194952,Lovelock,NV,,194952,2026-07-27T15:57:37.607905-04:00,2026-07-27T15:58:17.726631-04:00,40.118,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,33483,2456,1315,35939
all_2026-07-27_132715,317,municipality_id:cog_2025_183877,cog_2025_183877,Wells,NV,,183877,2026-07-27T15:58:17.726857-04:00,2026-07-27T15:58:41.373734-04:00,23.647,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,33277,1465,998,34742
all_2026-07-27_132715,318,municipality_id:cog_2025_169990,cog_2025_169990,West Wendover,NV,,169990,2026-07-27T15:58:41.374048-04:00,2026-07-27T15:59:02.578480-04:00,21.204,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,26613,1938,859,28551
all_2026-07-27_132715,319,municipality_id:cog_2025_169992,cog_2025_169992,Yerington,NV,,169992,2026-07-27T15:59:02.578611-04:00,2026-07-27T15:59:43.467363-04:00,40.888,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,31958,3117,1543,35075
all_2026-07-27_132715,320,municipality_id:cog_2025_131345,cog_2025_131345,Amherst,NY,,131345,2026-07-27T15:59:43.467676-04:00,2026-07-27T16:00:13.234802-04:00,29.767,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,40543,2491,1406,43034
all_2026-07-27_132715,321,municipality_id:cog_2025_184112,cog_2025_184112,Babylon,NY,,184112,2026-07-27T16:00:13.235009-04:00,2026-07-27T16:00:50.216305-04:00,36.981,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,31689,2933,1347,34622
all_2026-07-27_132715,322,municipality_id:cog_2025_171023,cog_2025_171023,Brookhaven,NY,,171023,2026-07-27T16:00:50.216554-04:00,2026-07-27T16:01:18.877699-04:00,28.661,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,23062,1767,957,24829
all_2026-07-27_132715,323,municipality_id:cog_2025_170895,cog_2025_170895,Hempstead,NY,,170895,2026-07-27T16:01:18.877971-04:00,2026-07-27T16:01:50.312102-04:00,31.434,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,27766,1400,1012,29166
all_2026-07-27_132715,324,municipality_id:cog_2025_171024,cog_2025_171024,Huntington,NY,,171024,2026-07-27T16:01:50.312325-04:00,2026-07-27T16:03:20.350557-04:00,90.008,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,failed,failed,outer_timeout,no,,,,
all_2026-07-27_132715,325,municipality_id:cog_2025_109708,cog_2025_109708,Islip,NY,,109708,2026-07-27T16:03:20.351061-04:00,2026-07-27T16:03:50.876404-04:00,30.525,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,22357,1915,942,24272
all_2026-07-27_132715,326,municipality_id:cog_2025_131387,cog_2025_131387,North Hempstead,NY,,131387,2026-07-27T16:03:50.876624-04:00,2026-07-27T16:04:20.299823-04:00,29.423,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,21444,2082,930,23526
all_2026-07-27_132715,327,municipality_id:cog_2025_170896,cog_2025_170896,Oyster Bay,NY,,170896,2026-07-27T16:04:20.300004-04:00,2026-07-27T16:04:33.983370-04:00,13.683,0.0,0.0,0.0,0.0,fixed,,fixed,direct-sdk,gpt-5.4-nano,yes,completed_parseable,parseable,,yes,17948,1489,682,19437
