municipality_cycle_id,municipality,state,cycle_label,normalized_record_count,explicit_safety_record_count,explicit_non_safety_record_count,comparison_readiness_status,blockers
B4X2500RESCUEGROUP-50db4dde8140feb2e0d59e17,Lake View,SC,2024,4,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-61fa5c382d55ca6c7044a2d7,Lakeport,CA,2018,13,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d5fff9155cda01ebcd8ffd9d,Lakeport,CA,2021,3,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8f46d2a1d3addabe36810ede,Lakesite,TN,2021-2022,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3cf03033a9feb8def07df6f2,Lakeview,AL,2023-2024,6,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a752027c3121e74fdd14534c,Lakewood,IL,2021-2022,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e4b6fbc00d289f26db4d19ef,Lakewood,IL,2022,6,0,2,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a33486a934e4cd409185e14f,Lakewood,NY,2017,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3a2a3a4732d74abeedcacba6,Lakewood,NY,2018,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-fc604bf427b25c758f55aa4a,Lakewood,NY,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-795e7cfcd77daf6ea644e1d4,Lambertville,NJ,2023,4,0,3,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b8e384e3fc8fd880e4fa7531,Lambertville,NJ,2024,6,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-af64dd48168910ee3f9f701d,Lancaster,MO,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-fa5a62aebe3bec6abc844491,Landis,NC,2023,12,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-00aa88762a352c1aef0f3699,Lanesboro,MN,2024,5,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3ba6f4fc41e35fb7adca2240,Langford,SD,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-dbfc1e93a229bb0d0266c3c3,Lansford,PA,2017,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7df25bcc078f2904e3d7f9f2,Lansford,PA,2018,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-33108cbf4e1601a344aa8486,Lapel,IN,2023,14,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f6acc66a02a31b1bd851becf,Larchmont,NY,2023,12,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-69962e48a4c0b75940d06147,Larchmont,NY,2023-2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e6a7b73c5cf4d57f8131c96c,Lathrup Village,MI,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-529a171987cba0ca402fd8f6,Lathrup Village,MI,2021,3,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8505aeded15d1797b05afd9d,Lawton,MI,2024,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-5424e2b877c291b59a990d35,Leon,IA,2022-2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c5f0cf2efc3c794fd2a19722,Leon,IA,2023,3,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-6794ce63fa39dbe216a0a76a,Leverett,MA,2016,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-de545b21b82c33302e82042e,Lewiston,NY,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-112b468625be4c60f5903076,Lexington,MN,2024,2,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-53e31824b541ecbfb7a6124d,Liberty,OH,2019,5,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1bc2a5dc8175a6fcb8e6fe96,Liberty,OH,2019-2021,6,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-4ec06c3cd1583d3a239cec33,Liberty,OH,2020,3,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3e4b43795804dfb3d7749f5b,Liberty,OH,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1afa25636d41e0ce90061f78,Liberty,OH,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ccb2008177796037d71e107a,Liberty,OH,2024,3,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-cdaee751119e5b083f89fb11,Ligonier,IN,2014,6,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-5343b9c0c10fdd8d647219f5,Lima,NY,2024,10,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-99b70e070a078f32795f3fef,Lincoln,KS,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9fa906ddf98cee27a6712db9,Lincoln Center,KS,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a83bf98aeb65a7b0802cff67,Lincoln Center,KS,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d4000f11e71a14d0c40e4d7f,Lineville,AL,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-393299ddfb81de964de85a9e,Linn Valley,KS,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-cac070efc1648682d36e2b0e,Livingston,NJ,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7c3a3f8273bdb2fa4bc1c789,Loachapoka,AL,2022,14,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c9bf75ac026d49fe2fd4b554,Loachapoka,AL,2022-2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-4ebc7bf32ba251ed91604246,Lockesburg,AR,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-93535a7f11b8a42aa26c52fb,Long Hill,NJ,2018-2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2c702f4fe3f8ff6b32742bed,Long Hill,NJ,2024,10,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-88236a5ce14fbf52db7740cc,Louisa,KY,2024,6,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-909a10c1864080a36dd0ca0e,Lubec,ME,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-219e0aa9cbf264a413c1fa9e,Lysander,NY,2021,2,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1ae958fcbd08aa5e4fb81f4e,Lysander,NY,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7e14b5a5ed6ef18582906dc3,Lysander,NY,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b8c292da2956bffa7a5bcfe5,Macungie,PA,2024,5,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-658b422935227072087e9172,Madison,GA,2024,7,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8ff4bdd34ebb9f7af969cc66,Madison,KS,2021,1,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-240e728b91169ac9ed2153aa,Madison,MN,2017,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-22d0fb16458295677563d8f6,Madison,OH,2015,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c9f0531e83d4a74602129a0b,Madison,OH,2016,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-76583eb24161f11d5509d77f,Madison,OH,2017,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-85e08a1c190173fba47facbd,Madison,OH,2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a302fd1f9125bae212f1c2d2,Madison,OH,2021,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-543af2862e5a4213f0e51d8a,Magnolia,OH,2021,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b39458ce93421620153b6813,Makoti,ND,2015,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-af7bf421e95aa1a0ff5b61c7,Malcolm,NE,2023,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-30dcd62de8192e46c0759e85,Malcolm,NE,2024,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3cb0cfa9236d85fadca14365,Malone,NY,2022,5,0,3,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-27aaedc8045a0f6f3161ebc4,Malone,NY,2022-2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b65eba923e291aa2fe3687d2,Mamaroneck,NY,2023,9,1,1,both_explicit_groups_present,[]
B4X2500RESCUEGROUP-d8cf6f4974ecfa4810119a92,Mancelona,MI,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b1f87956bb83b8ae1de7e162,Mankato,KS,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-eabf827fcb172d2801a661ad,Manley,NE,2017,1,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-38907bea180b980be9db0379,Manley,NE,2018,1,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-925588316190289b3a43c638,Manteno,IL,2023-2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d7c0a61762de35f4bf0ed811,Mantorville,MN,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ec431cfa2a5114616eaff392,Mantua,OH,2024,11,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9d0a38972d06a29d4798594c,Maple Lake,MN,2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-06b01587ee82f5604e211180,Maple Plain,MN,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-90802a772df0b227d907e9c0,Marble Hill,MO,2021,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9d05f52d551adefd9da1acd7,Marceline,MO,2022-2023,16,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-de276f46a608cadacff5d824,Marceline,MO,2023-2024,14,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-0d150165c166e80cdc22acd6,Marion,OH,2017,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7a4c03146409aa22d1b7298b,Marion,OH,2018,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8ce2d4362c321ea12adfc468,Marion,OH,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c6fc781cb91708e3620e30eb,Marion,OH,2020,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-886602537e110be539e40402,Marion,OH,2021,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f6ce408aeef4a24b7ab00ed8,Marion,OH,2022,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b4c51af28ebf96617d44632c,Marion,OH,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-43aa79637877fa37d89765c1,Marlborough,CT,2024,7,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-23e97058f191205a61e78f7e,Marshall,OK,2021,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-bdb2f5a2e1bd9e9b6935bee8,Marysvale,UT,2017,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-61ba7f1f5523de134ac0638c,Mayer,MN,2024,14,0,4,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-68836c2cd20fd14b92b7cee5,McKees Rocks,PA,2022,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2e7693b66c088ae4496df46e,Mechanicsville,IA,2022,3,1,1,both_explicit_groups_present,[]
B4X2500RESCUEGROUP-f5fbbcf8c24a43741473251a,Medford,MN,2022,13,0,2,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-75c3ddc607b36585ec1865df,Medina,OH,2022,3,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-820a073caadad87abba4933b,Melbourne,KY,2024,4,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-805f9006550011e0ec2a0f95,Melbourne Beach,FL,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-0f2438322568fc2aa1c8c3e8,Mendham,NJ,2020,10,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-fc06e2abb6ce864e7b88779a,Menomonie,WI,2022,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-12ef530c366616bc5611bfae,Mer Rouge,LA,2023,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3fb1aba0512dfa51e9f91e4e,Merrill,OR,2017,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-79841cf509a48136abf798f9,Mexia,TX,2023-2024,14,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2f3ec880fb6d2e3b11873ce0,Mexico Beach,FL,2016-2017,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-28d7525a2d59f5b5adcf1404,Mexico Beach,FL,2017,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-65616a423cb6a42d5352bce0,Miami,OH,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1374e2fa8307feb4a3d75d87,Miami,OH,2022,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-add43e12592a17476c7cdf27,Middle,NJ,2019,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-16876c521ca9c6de5678e2d7,Middlesex,NC,2019-2020,13,3,1,both_explicit_groups_present,[]
B4X2500RESCUEGROUP-86458ebc16902e46e02aa8f4,Mifflin,OH,2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-12bf85fc9d1ff490f73ecb4e,Milaca,MN,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b29f1f9f3028b6ce21d4e8f6,Milan,OH,2024,5,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e34b3108ea22cc1ff79fdede,Millersburg,PA,2023,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-a2dda5ac0b7d5367cb5f65f7,Millstone,NJ,2023,5,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ded755ae5dbfa421c34bfb59,Millstone,NJ,2024,4,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f1ac59ba33c2e593eb3bb949,Miner,MO,2020-2023,11,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-c1519f4e8713c725da354f05,Misenheimer,NC,2022-2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3640f57475b323659d7feb38,Monongahela,PA,2022,4,3,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-fab9c508dcf5ca26aa5cd4c6,Monongahela,PA,2024,4,3,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-aeff4944c7858c9623c6fca4,Monroe,NJ,2023,1,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-9081801f41539475057bf77a,Monroe,OH,2022,3,2,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-783282f6c06bc08fe3cf147a,Montgomery,MN,2022,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b08d65ca3ad9598f1f49c350,Montgomery,TX,2022,8,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-fac167db85690be38748de46,Montoursville,PA,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-af3b48d6961f8cf9c5d4cfb1,Montville,OH,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-497dcb64b033634f797860fb,Moore,ID,2020,8,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-03e0a45658a32a25bef32d1b,Moore Haven,FL,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-48b507d1d1552de1395b74ee,Moravia,IA,2024,3,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-bd84246482a2666a09bc3ddc,Moreau,NY,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-967efa1f03e61cd89dba5ac2,Morgan,VT,2014,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-6f4e9adbd00073e0f462bb43,Morgan,VT,2014-2015,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b1e62d1624562311d2a5ac89,Morton,PA,2014,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-efd6f38d61fd045c7b7ec5e7,Mount Arlington,NJ,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-67d4eb76a2ebdbcc26b379d2,Mount Morris,NY,2022,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-df283b84a7c4d65e1ad11c5f,Mount Olivet,KY,2023,2,0,2,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-dfa7d8bdb4010b340a9d076e,Mount Olivet,KY,2024,3,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7e7333fe6297e502141be13a,Mountain City,TN,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-601d6c8cfebea74ff1c2a266,Mountain Village,CO,2015,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-7b8541683023ebc125f9f48a,Mountain Village,CO,2016,17,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-166bf5f280bf88cd042bb8ad,Mountainside,NJ,2021,7,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-89d9fb9826bfdb692b8a7d6c,Moville,IA,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-dc56963e24aa41d483dc9a35,Mullen,NE,2021,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-8a04d5b4f5ce164b43d9bff7,Muncy,PA,2020,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-96862f6318f1fbad4997c40d,Muncy,PA,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2a5e73dcfd7ecd5848343205,Murray,NE,2024,5,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2e5090fe03802bcc26c52d90,Muttontown,NY,2021,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-26d020ae025f3c21286d1a51,Nahant,MA,2023,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-508505284e5ae2863fc775b0,Nanty-Glo,PA,2022,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-2731bf4b0d0df173d9c00be3,Napoleon,OH,2019,11,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-3d9d64d5af07cd35463b78d7,Nashville,IN,2019,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-86801a3e8bce9e8473dc6373,Nashwauk,MN,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e6479d1d83d37dc5289406b1,New Castle,NY,2021,4,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-5b75aa10040b2fa9b4c5e394,New Chicago,IN,2017,8,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1bb6abb778f381761a662b7a,New Hartford,CT,2014,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-25b66ed68a1b40e99082d144,New Hartford,CT,2015,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-b86be13fce3728246f3238c3,New Hartford,CT,2018,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-1e29d5afbff4488efae3d284,New Haven,VT,2024,9,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-752e538b907259bb18c303a1,New Holland,OH,2021,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-e0359a786b7551c9ac308492,New Holstein,WI,2024,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-af82e9dc417b415fe7e145be,New Lenox,IL,2024,1,1,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-540f8cdaff83ada1f9293979,New London,NC,2023,2,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-50e8c4bec276b463fadc67cc,New Strawn,KS,2024,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-f0a17c62cbc567aacbaac9a3,New Windsor,NY,2019,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-97f78d97b311c36981cc047f,Newcastle,ME,2016,6,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-88f445d12d5044cb044401d2,Newcastle,ME,2023,7,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-fcbc79d3964b7e6f7b221fe7,Newhalen,AK,2020,11,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-eca70d497aa86a175452b9b1,Newtown,OH,2024,3,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-363ec61d134780e61ae960eb,Nimishillen,OH,2016,4,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-4a3d33f379d93d5b0c29bfa4,Nimishillen,OH,2017,1,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-38ba0db873fafb88b066a1c2,Nimishillen,OH,2018,1,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-d26d4a51829881d856fc86c3,Nimishillen,OH,2023,1,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-00b1dd9300990fa4eb5789c1,Nimishillen,OH,2024,1,0,1,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-ec438cb02cd1f22df1e4d899,Niskayuna,NY,2018-2019,10,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
B4X2500RESCUEGROUP-da3df2914d321ce94169f401,Niskayuna,NY,2022,1,0,0,not_matched,"[""missing_explicit_safety_or_non_safety_group""]"
