normalized_record_id,codified_record_id,rating_id,span_id,source_id,retained_source_id,candidate_id,municipality,state,region,source_family,cba_non_cba_hint,priority_bucket,evidence_category,primary_mechanism_cluster,original_locator,final_locator,page_number,section_heading,character_start_offset,character_end_offset,paragraph_offset,line_offset,raw_span_text,raw_paraphrase,raw_compensation_text,raw_value_text,raw_unit_text,raw_effective_period_text,raw_unit_or_group_text,raw_rank_step_grade_text,raw_base_nonbase_text,raw_context_notes,parsed_currency_amount,parsed_percentage_value,parsed_hourly_rate,parsed_annual_salary,parsed_monthly_rate,parsed_biweekly_rate,parsed_weekly_rate,parsed_daily_rate,parsed_lump_sum,parsed_stipend_or_allowance,parsed_premium_amount,parsed_premium_percentage,parsed_cola_cpi_value,parsed_step_or_grade_value,parsed_effective_date,parsed_start_date,parsed_end_date,parsed_contract_year,parsed_fiscal_year,parsed_cycle_label,normalized_pay_basis,normalized_hourly_equivalent,normalized_annual_equivalent,annualization_assumption,annualization_hours_used,normalized_percentage_growth,normalized_growth_type,base_or_non_base,non_base_component_type,unit_or_group,safety_category,occupation_or_classification,rank,step,grade,payband,effective_period_start,effective_period_end,municipality_cycle_id_candidate,comparison_cycle_candidate,normalized_value_confidence,normalization_status,normalization_blocker_tags,normalization_notes,source_title,quant_span_types,mechanism_attributes,direction_bucket,report_usability_bucket,span_sha256,scout_target_id,verification_row_id,source_review_download_id,readiness_id,extraction_id,normalized_at
B4X2500NORM-00b047710960226ee18764d5,B4X2500COD-20260730-71e86c8d014a1efbbaeae570,B4X2500-RATING-20260730-e7dfe72ae29445674fcf439a,B4X2500SPAN-20260730-b78188920f7de8e8ae36d558,B4X2500LIVE-20260729-004128,B4X2500SRD-20260730-823195f0073fd061426c,B4X2500LIVE-20260729-004128,Stewartstown,PA,Northeast,arbitration_award,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/documents/orders/2012/june/pf12-18%20stewartstown%20borough.pdf,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/documents/orders/2012/june/pf12-18%20stewartstown%20borough.pdf,,,779,851,5,22,"respectively, to be effective January 1, 2012 through December 31, 2014.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","respectively, to be effective January 1, 2012 through December 31, 2014.",,effective_date,2012-01-01; 2014-12-31,,,,"Final Order (Case No. PF-C-12-18-E) — International Association of Machinists and Aerospace Workers, Local 243 v. Stewartstown Borough;",,,,,,,,,,,,,,,2012-01-01,2012-01-01,2014-12-31,2012,,2012,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2012-01-01,2014-12-31,B4X2500MC-6f5466587b01eca92eea344b,2012,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Final Order (Case No. PF-C-12-18-E) — International Association of Machinists and Aerospace Workers, Local 243 v. Stewartstown Borough","[""effective_date""]","[""implementation_or_retroactivity_advantage""]",neutral_or_general,downstream_normalization_needed,3f6aeed0dbec6bfe6d1d4c0fcd58cafac216b098bbcf144ce94da0e3d78b1565,B4X2500-20260729-03907,B4X2500V-20260730-02619,B4X2500SRD-20260730-823195f0073fd061426c,B4X2500RDY-20260730-d2a98f27a6604d8210d9,B4X2500TXT-20260730-5735ab7db0b8068520ba,2026-07-30T22:04:39Z
B4X2500NORM-00cf2e140c7478466b364f3d,B4X2500COD-20260730-0b8cd23d100c39bfafbc506f,B4X2500-RATING-20260730-adb9b37c696270e7c496883b,B4X2500SPAN-20260730-95dbee79680b26f9c4de47ec,B4X2500LIVE-20260729-001546,B4X2500SRD-20260730-bccd94dcabb06b9055db,B4X2500LIVE-20260729-001546,Wallkill,NY,Northeast,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,mixed_quantitative_qualitative,timing_implementation,https://perb.ny.gov/wallkill-town-town-wallkill-pba,https://perb.ny.gov/system/files/documents/2024/03/ia2005-008-award-5-27-08.pdf,,,21387,21470,72,354,"officers' base wage schedule shall be increased by 4.00% retroactive to January 1,",The passage combines a raw compensation term with possible wage-setting context for later review.,"officers' base wage schedule shall be increased by 4.00% retroactive to January 1,",4%,wage_schedule,2005,police,,base,"FINAL AND BINDING OPINION AND AWARD OF TRIPARTITE ARBITRATION PANEL — Town of Wallkill & Police Benevolent Association, Inc. (PBA) — CASE NO: IA 2005-008;",,4.0,,,,,,,,,,,,,,2005-01-01,,2005,,2005,percentage,,,not_applicable,,4.0,scheduled_raise,base,,police,police,police,,,,,2005-01-01,,B4X2500MC-45d1baef10da8ed2e827cafa,2005,moderate,normalization_mechanism_only,"[""rank_step_grade_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","FINAL AND BINDING OPINION AND AWARD OF TRIPARTITE ARBITRATION PANEL — Town of Wallkill & Police Benevolent Association, Inc. (PBA) — CASE NO: IA 2005-008","[""wage_schedule""]","[""base_wage_direct_value"",""implementation_or_retroactivity_advantage""]",neutral_or_general,downstream_normalization_needed,ab79b71dce394372e0a6b0d6e08dcd60dcd3a4b40a9fbde83d6cf4cc129a76c7,B4X2500-20260729-01342,B4X2500V-20260730-03939,B4X2500SRD-20260730-bccd94dcabb06b9055db,B4X2500RDY-20260730-2339f9fc58b3f15ba7a0,B4X2500TXT-20260730-4d1ee0083aaf5c78bd66,2026-07-30T22:04:39Z
B4X2500NORM-00dc67d309c60893588af447,B4X2500COD-20260730-8ba5f9dc2b933a9a8f56b4e0,B4X2500-RATING-20260730-7536b040bb4fd01655c2355b,B4X2500SPAN-20260730-fbbc5b79143dbe152d0e6cb7,B4X2500LIVE-20260729-007135,B4X2500SRD-20260730-0fed369356fb97a7029a,B4X2500LIVE-20260729-007135,Dandridge,TN,South,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,weak_context_exclusion,https://www.dandridgetn.gov/wp-content/uploads/2015/03/dandridge-code.pdf,https://dandridgetn.gov/wp-content/uploads/2015/03/dandridge-code.pdf,,,274207,274280,823,5552,"Effective July 1, 2002, fees shall be charged to individuals or entities","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Effective July 1, 2002, fees shall be charged to individuals or entities",,effective_date,2002-07-01,,,,Dandridge Municipal Code (Town personnel handbook section incl. “Pay chart”);,,,,,,,,,,,,,,,2002-07-01,2002-07-01,,2002,,2002,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2002-07-01,,B4X2500MC-75ffc92967dd524cfe5abdf2,2002,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Dandridge Municipal Code (Town personnel handbook section incl. “Pay chart”),"[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,exclude_from_report,e77aa377ca4dc978de551064ab18a52de9ab33747b830e5f992096443d820638,B4X2500-20260729-07157,B4X2500V-20260730-05580,B4X2500SRD-20260730-0fed369356fb97a7029a,B4X2500RDY-20260730-6e5e710ebe10e8745b24,B4X2500TXT-20260730-de29792850ef9b8348e9,2026-07-30T22:04:39Z
B4X2500NORM-012e786d3d176d1006b146ee,B4X2500COD-20260730-eabdbe85b73d53efc910262a,B4X2500-RATING-20260730-61c591611627fbf39cbcf048,B4X2500SPAN-20260730-f5024a4e9a3ffa4a222f77d4,B4X2500LIVE-20260729-008472,B4X2500SRD-20260730-1a5e192c0104575c4d39,B4X2500LIVE-20260729-008472,Shelby,WI,Midwest,other_local_government_pay_policy,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://townofshelbywi.gov/uploads/content_files/files/Shelby%20Employee%20Guide%20Effective%20January%201%202021.pdf,https://townofshelbywi.gov/uploads/content_files/files/Shelby%20Employee%20Guide%20Effective%20January%201%202021.pdf,,,59,85,2,6,"Effective January 1, 2021","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Effective January 1, 2021",,effective_date,2021-01-01,,,,"Shelby Employee Guide (Effective January 1, 2021);",,,,,,,,,,,,,,,2021-01-01,2021-01-01,,2021,,2021,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2021-01-01,,B4X2500MC-dfc7e761bcbbac9eeb0e377e,2021,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Shelby Employee Guide (Effective January 1, 2021)","[""effective_date""]","[""implementation_or_retroactivity_advantage""]",neutral_or_general,downstream_normalization_needed,d851def58e2fe5b218f14449773e2e26ce91a5b7124e646b114b9d6f27d57057,B4X2500-20260729-08482,B4X2500V-20260730-02861,B4X2500SRD-20260730-1a5e192c0104575c4d39,B4X2500RDY-20260730-0059881bf91709157d4b,B4X2500TXT-20260730-528bdbf2c7f7073f2270,2026-07-30T22:04:39Z
B4X2500NORM-0136355d63c22f52e09c332c,B4X2500COD-20260730-58cfe99b99b5bea1c6f2f249,B4X2500-RATING-20260730-3033b9d91dcaa540146040b9,B4X2500SPAN-20260730-b234bbffa5494c6eaedc296c,B4X2500LIVE-20260729-003045,B4X2500SRD-20260730-deb4c693244c2dca4f21,B4X2500LIVE-20260729-003045,Madelia,MN,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/67c8bb2f0d7c3808de0434a7/1741208370783/ActiveContract%2B-%2BMadelia%2BPD%2B-%2B12-31-2027.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/67c8bb2f0d7c3808de0434a7/1741208370783/ActiveContract%2B-%2BMadelia%2BPD%2B-%2B12-31-2027.pdf,,"Appendix ""A""",30110,30197,175,648,Increases to the scale in the amount of 4% shall be effective January 1st of 2026 and,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Increases to the scale in the amount of 4% shall be effective January 1st of 2026 and,4%,effective_date,2026,police,,,"Labor Agreement between The City of Madelia, Minnesota and Law Enforcement Labor Services Local #389 (Police Officers); Appendix ""A""",,4.0,,,,,,,,,,,,,,2026-01-01,,2026,,2026,percentage,,,not_applicable,,4.0,scheduled_raise,unclear,,police,police,police,,,,,2026-01-01,,B4X2500MC-89eb41f3d6d7c07e878ff006,2026,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Labor Agreement between The City of Madelia, Minnesota and Law Enforcement Labor Services Local #389 (Police Officers)","[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,pi_report_context_only,012500f09bb713e32fbdf35abde7951814bd9cd6b7bc7d924dabf04d2b18ac73,B4X2500-20260729-02962,B4X2500V-20260730-04940,B4X2500SRD-20260730-deb4c693244c2dca4f21,B4X2500RDY-20260730-72ab77f2e447d20866cc,B4X2500TXT-20260730-702ced17cb00ee545983,2026-07-30T22:04:39Z
B4X2500NORM-0140cf46e0d14d937d951551,B4X2500COD-20260730-4b749b99ce03a7c5b16623cc,B4X2500-RATING-20260730-d017c77c855858f771cada45,B4X2500SPAN-20260730-b25671c64c2218b1dfbd13ca,B4X2500LIVE-20260729-005076,B4X2500SRD-20260730-af8e1fd468dc6fc29b17,B4X2500LIVE-20260729-005076,Geneseo,IL,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://www.cityofgeneseo.com/wp-content/uploads/2019/09/FOP-2018-2022-Geneseo-Final-CBA.pdf,https://cityofgeneseo.com/wp-content/uploads/2019/09/FOP-2018-2022-Geneseo-Final-CBA.pdf,,Section 22.8 Stand-By Pay,90185,90287,155,1290,"at a rate of one dollar fifty cents ($1.50) effective July 1, 2015, and one dollar seventy-five cents","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","at a rate of one dollar fifty cents ($1.50) effective July 1, 2015, and one dollar seventy-five cents",$1.50,effective_date;hourly_rate,2015-07-01,police,,base,FOP 2018-2022 Geneseo Final CBA; Section 22.8 Stand-By Pay,1.5,,,,,,,,,,,,,,2015-07-01,2015-07-01,2022-12-31,2018,,2018-2022,unknown,,,not_safe_to_annualize,,,unknown,base,,police,police,police,,,,,2015-07-01,2022-12-31,B4X2500MC-1489eede4213c5bda2dadf6d,2018-2022,moderate,normalization_mechanism_only,"[""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",FOP 2018-2022 Geneseo Final CBA,"[""effective_date"",""hourly_rate""]","[""base_wage_direct_value"",""implementation_or_retroactivity_advantage""]",not_applicable,downstream_normalization_needed,bce462c290725a9d94e30aff813c3f22a4e779b52a41e27a3cb9aff7c6f2ab7b,B4X2500-20260729-05107,B4X2500V-20260730-03094,B4X2500SRD-20260730-af8e1fd468dc6fc29b17,B4X2500RDY-20260730-9b68d53e166b1f942b2a,B4X2500TXT-20260730-66c80f80b86c3ec2dabd,2026-07-30T22:04:39Z
B4X2500NORM-01a2d908daedff9c979c79ff,B4X2500COD-20260730-d5f01378cd5c7c0b8e61cb25,B4X2500-RATING-20260730-be6b87e55ca4fc7eee7e1dbb,B4X2500SPAN-20260730-7c4b173923715b07769fc52f,B4X2500LIVE-20260729-006161,B4X2500SRD-20260730-1e3f14ed34529c1676c2,B4X2500LIVE-20260729-006161,Pownal,ME,Northeast,personnel_policy,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://www.pownalmaine.org/uploads/dm/4133/Personnel_Policy_2025.pdf,https://pownalmaine.org/uploads/dm/4133/Personnel_Policy_2025.pdf,,,79959,80082,364,1398,"(Effective April 1, 2003) elect to contribute to employee or family plan, elect to contribute to employees or family plan,","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","(Effective April 1, 2003) elect to contribute to employee or family plan, elect to contribute to employees or family plan,",,effective_date,2003-04-01,,,,Town of Pownal Personnel Policy 2025;,,,,,,,,,,,,,,,2003-04-01,2003-04-01,,2025,,2025,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2003-04-01,,B4X2500MC-791b7eb464ec9fe423c0f55e,2025,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Town of Pownal Personnel Policy 2025,"[""effective_date""]","[""implementation_or_retroactivity_advantage""]",not_applicable,downstream_normalization_needed,82a12021e8b364a01e774997a13f3042eb0e1ff0ad05504b8843a577bbaea68e,B4X2500-20260729-06124,B4X2500V-20260730-00518,B4X2500SRD-20260730-1e3f14ed34529c1676c2,B4X2500RDY-20260730-28a478e1720723969b35,B4X2500TXT-20260730-265f4844ed9fe3f80a52,2026-07-30T22:04:39Z
B4X2500NORM-01dd9ead02639ba613fa6dfd,B4X2500COD-20260730-b2008ace82bd3e00b0b45f89,B4X2500-RATING-20260730-17f8b4b738c48b7b56683d92,B4X2500SPAN-20260730-7abdccd6c9d8d4b10b10c49c,B4X2500LIVE-20260729-003939,B4X2500SRD-20260730-5a0a652c8235ac300266,B4X2500LIVE-20260729-003939,Evans,NY,Northeast,arbitration_award,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,automatic_wage_growth,https://perb.ny.gov/town-evans-and-evans-police-benevolent-association-inc,https://perb.ny.gov/system/files/documents/2024/03/ia90-019-award-12-23-91.pdf,,,42919,43046,198,946,"communities, a difference which will be narrowed only marginally if a 10% salary increase is offered observes the Association.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","communities, a difference which will be narrowed only marginally if a 10% salary increase is offered observes the Association.",10%,percentage_raise,,police,,,"Compulsory Interest Arbitration Award: Town of Evans, New York v. Evans Police Benevolent Association, Inc. (PERB IA90-019);",,10.0,,,,,,,,,,,,,,,,,,,percentage,,,not_applicable,,10.0,across_the_board_raise,unclear,,police,police,police,,,,,,,B4X2500MC-1cff1f87fcc2153a80a59215,undated-source-B4X2500LIVE-20260729-003939,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""effective_period_or_cycle_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Compulsory Interest Arbitration Award: Town of Evans, New York v. Evans Police Benevolent Association, Inc. (PERB IA90-019)","[""percentage_raise""]","[""automatic_raise_mechanism""]",gap_narrowing,pi_report_context_only,588f9141e9e3c753271bb004f6bc4bc9530ee8c1986a3bfac531aa51a5ce4bdc,B4X2500-20260729-03787,B4X2500V-20260730-02412,B4X2500SRD-20260730-5a0a652c8235ac300266,B4X2500RDY-20260730-cae4ead77a74b72fafcd,B4X2500TXT-20260730-682bb6e750f3aa297a34,2026-07-30T22:04:39Z
B4X2500NORM-01e24d82a25ddf0aa02f92cd,B4X2500COD-20260730-5c7e0820a0d21b28efc35be3,B4X2500-RATING-20260730-1bea4b60071c96368940112f,B4X2500SPAN-20260730-b51155e7f8c69049754ccbac,B4X2500LIVE-20260729-002077,B4X2500SRD-20260730-9c688a02c2cb722a7248,B4X2500LIVE-20260729-002077,Woodfin,NC,South,budget_or_pay_plan,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,timing_implementation,https://www.woodfin-nc.gov/Document%20Center/Departments/Human%20Resources/2023.01.17%20Woodfin%20Personnel%20Manual.pdf,https://cms9files.revize.com/woodfinnc/Document%20Center/Departments/Human%20Resources/2023.01.17%20Woodfin%20Personnel%20Manual.pdf,,Section 13 – Consumer Price Index Salary Adjustment,66785,66847,62,753,and will become effective on July first of the following year.,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",and will become effective on July first of the following year.,,effective_date,2017; 2023,,,,Town of Woodfin Personnel Manual & Policies (Adopted 06/20/2017; Revised 01/17/2023); Section 13 – Consumer Price Index Salary Adjustment,,,,,,,,,,,,,,,,2017-01-01,,2017,,2017,unknown,,,not_safe_to_annualize,,,unknown,unclear,,unresolved_unit,unclear,unknown,,,,,2017-01-01,,B4X2500MC-f522c394a82bb6f41fdfc15c,2017,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""pay_basis_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Town of Woodfin Personnel Manual & Policies (Adopted 06/20/2017; Revised 01/17/2023),"[""effective_date""]","[""implementation_or_retroactivity_advantage""]",neutral_or_general,pi_report_context_only,9d881454743f0ce3266e4086ce6cac392f40c11fc4f4b235bb2d386534e4da92,B4X2500-20260729-02014,B4X2500V-20260730-03611,B4X2500SRD-20260730-9c688a02c2cb722a7248,B4X2500RDY-20260730-68915e672fa8bf780c37,B4X2500TXT-20260730-c816445df369bbfeb370,2026-07-30T22:04:38Z
B4X2500NORM-021dfda1b10420a60e02b171,B4X2500COD-20260730-b0366c9ad94cc6f0db91bf50,B4X2500-RATING-20260730-b1313646d5733c3976fb50ac,B4X2500SPAN-20260730-ecb3c4b77458716309ca76c8,B4X2500LIVE-20260729-009528,B4X2500SRD-20260730-29b7289a398786a21dec,B4X2500LIVE-20260729-009528,North Topsail Beach,NC,South,budget_or_pay_plan,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,non_base_compensation,https://mccmeetings.blob.core.usgovcloudapi.net/nrthtpslnc-pubu/MEET-Packet-516cbc5435634eac96aac1c33ee91a43.pdf,https://mccmeetings.blob.core.usgovcloudapi.net/nrthtpslnc-pubu/MEET-Packet-516cbc5435634eac96aac1c33ee91a43.pdf,,"Section VIII, Topsail Beach, NC 28460",24119,24208,125,544, An additional 5% increase (10% total) added to employee insurance based on first quote,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.", An additional 5% increase (10% total) added to employee insurance based on first quote,5%; 10%,percentage_raise,,,,,"MEET Packet (includes Board of Aldermen agenda item: Town Personnel Policy; includes “Article III. The Pay Plan” framework and administration/maintenance of the pay plan); Section VIII, Topsail Beach, NC 28460",,5.0,,,,,,,,,,,,,,,,,,,percentage,,,not_applicable,,5.0,across_the_board_raise,unclear,,unresolved_unit,unclear,unknown,,,,,,,B4X2500MC-d53adeb438d28e18f6aafae5,undated-source-B4X2500LIVE-20260729-009528,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""effective_period_or_cycle_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",MEET Packet (includes Board of Aldermen agenda item: Town Personnel Policy; includes “Article III. The Pay Plan” framework and administration/maintenance of the pay plan),"[""percentage_raise""]","[""automatic_raise_mechanism""]",not_applicable,downstream_normalization_needed,40877e85f49bd3e015b3d826711124b36187b9148183d8c0a3bb997fc655bedc,B4X2500-20260729-09478,B4X2500V-20260730-00701,B4X2500SRD-20260730-29b7289a398786a21dec,B4X2500RDY-20260730-5d350fce69770c51b2d6,B4X2500TXT-20260730-7d6c117a1c6f40ee802c,2026-07-30T22:04:39Z
B4X2500NORM-021e12aed81c0607c8da1d26,B4X2500COD-20260730-b36c6dd1a57e56334c8083a4,B4X2500-RATING-20260730-9f38e7951648ca9110dbc3ea,B4X2500SPAN-20260730-333d258f4a4164cd82168ad7,B4X2500LIVE-20260729-008200,B4X2500SRD-20260730-1522befab2f9ac63024b,B4X2500LIVE-20260729-008200,Kenesaw,NE,Midwest,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,automatic_wage_growth,https://kenesaw.org/wp-content/uploads/September-2017.pdf,https://kenesaw.org/wp-content/uploads/September-2017.pdf,,,4116,4163,5,61,to approve the proposed additional 1% increase.,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",to approve the proposed additional 1% increase.,1%,percentage_raise,2017-09-12,clerical_admin,,,"MINUTES — Kenesaw Board of Trustees Meeting (September 12, 2017) — Part-Time Clerk/Treasure Wages & Hourly Payment Scale;",,1.0,,,,,,,,,,,,,2017-09-12,2017-09-12,,2017,,2017,percentage,,,not_applicable,,1.0,across_the_board_raise,unclear,,clerical_admin,non_safety,clerical_admin,,,,,2017-09-12,,B4X2500MC-8d9142eef4d9a8ea903569df,2017,moderate,normalization_mechanism_only,"[""base_nonbase_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","MINUTES — Kenesaw Board of Trustees Meeting (September 12, 2017) — Part-Time Clerk/Treasure Wages & Hourly Payment Scale","[""percentage_raise""]","[""automatic_raise_mechanism""]",neutral_or_general,downstream_normalization_needed,bcb00df2d48f5cb3f612b866c604ba6bd84b198bf38c433654567a4a6f48c039,B4X2500-20260729-08206,B4X2500V-20260730-05099,B4X2500SRD-20260730-1522befab2f9ac63024b,B4X2500RDY-20260730-c9fe4fcc38e92d1d6427,B4X2500TXT-20260730-9fd2e6933a573978b5e4,2026-07-30T22:04:39Z
B4X2500NORM-02248631cf45302e0f6a705f,B4X2500COD-20260730-d625912a8401ea3c143304ba,B4X2500-RATING-20260730-f6a3d8ca71c83f1a228582f7,B4X2500SPAN-20260730-87b874967acb482ab9ac33a1,B4X2500LIVE-20260729-003528,B4X2500SRD-20260730-e38e9030892aae444d28,B4X2500LIVE-20260729-003528,Groton,MA,Northeast,agenda_packet_or_minutes,non_cba_or_other_hint,medium_priority_verification_ready,quantitative_compensation,automatic_wage_growth,https://portal.grotonma.gov/storage/Town_Meeting/Town%20Meeting%20Minutes/2018-10-01_Special_Town_Meeting_Minutes.pdf,https://portal.grotonma.gov/storage/Town_Meeting/Town%20Meeting%20Minutes/2018-10-01_Special_Town_Meeting_Minutes.pdf,,SEIU 888,27364,27428,123,586,salary adjustment of 2% in years two and three of the Agreement.,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",salary adjustment of 2% in years two and three of the Agreement.,2%,percentage_raise,,,,,"Select Board approved minutes (ratification context) - Firefighters of Groton, Local 4879 (term referenced) (Town of Groton, MA); SEIU 888",,2.0,,,,,,,,,,,,,,,,,,,percentage,,,not_applicable,,2.0,across_the_board_raise,unclear,,unresolved_unit,unclear,unknown,,,,,,,B4X2500MC-38b8ae5d668af5db325b03d0,undated-source-B4X2500LIVE-20260729-003528,moderate,normalization_mechanism_only,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""base_nonbase_unresolved"",""effective_period_or_cycle_unresolved"",""base_nonbase_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Select Board approved minutes (ratification context) - Firefighters of Groton, Local 4879 (term referenced) (Town of Groton, MA)","[""percentage_raise""]","[""automatic_raise_mechanism""]",neutral_or_general,downstream_normalization_needed,aae8d918aae8daaf94523e8ed7d446bb33b42bd728524975b0d791b02852ebf5,B4X2500-20260729-03528,B4X2500V-20260730-03361,B4X2500SRD-20260730-e38e9030892aae444d28,B4X2500RDY-20260730-8245e4bccd85315be3b3,B4X2500TXT-20260730-6bb32fc93e38f3f73b7c,2026-07-30T22:04:38Z
