normalized_record_id,codified_record_id,rating_id,span_id,source_id,retained_source_id,candidate_id,municipality,state,region,source_family,cba_non_cba_hint,priority_bucket,evidence_category,primary_mechanism_cluster,original_locator,final_locator,page_number,section_heading,character_start_offset,character_end_offset,paragraph_offset,line_offset,raw_span_text,raw_paraphrase,raw_compensation_text,raw_value_text,raw_unit_text,raw_effective_period_text,raw_unit_or_group_text,raw_rank_step_grade_text,raw_base_nonbase_text,raw_context_notes,parsed_currency_amount,parsed_percentage_value,parsed_hourly_rate,parsed_annual_salary,parsed_monthly_rate,parsed_biweekly_rate,parsed_weekly_rate,parsed_daily_rate,parsed_lump_sum,parsed_stipend_or_allowance,parsed_premium_amount,parsed_premium_percentage,parsed_cola_cpi_value,parsed_step_or_grade_value,parsed_effective_date,parsed_start_date,parsed_end_date,parsed_contract_year,parsed_fiscal_year,parsed_cycle_label,normalized_pay_basis,normalized_hourly_equivalent,normalized_annual_equivalent,annualization_assumption,annualization_hours_used,normalized_percentage_growth,normalized_growth_type,base_or_non_base,non_base_component_type,unit_or_group,safety_category,occupation_or_classification,rank,step,grade,payband,effective_period_start,effective_period_end,municipality_cycle_id_candidate,comparison_cycle_candidate,normalized_value_confidence,normalization_status,normalization_blocker_tags,normalization_notes,source_title,quant_span_types,mechanism_attributes,direction_bucket,report_usability_bucket,span_sha256,scout_target_id,verification_row_id,source_review_download_id,readiness_id,extraction_id,normalized_at
B4X2500NORM-032ba55d9942580a301479c4,B4X2500COD-20260730-30843b6d93ac0d69977e147e,B4X2500-RATING-20260730-6e3688d6f37c74800b8e0e52,B4X2500SPAN-20260730-3ccfca1663c47c5e95498c99,B4X2500LIVE-20260729-003557,B4X2500SRD-20260730-cb3d62aa5e51e4265171,B4X2500LIVE-20260729-003557,Mendon,MA,Northeast,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://www.mendonma.gov/AgendaCenter/ViewFile/Minutes/_03262025-142,https://mendonma.gov/AgendaCenter/ViewFile/Minutes/_03262025-142,,,1544,1628,9,41,• Motion: To appoint Christon Moxam as Heavy Equipment Operator at a rate of $23.30,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",• Motion: To appoint Christon Moxam as Heavy Equipment Operator at a rate of $23.30,$23.30,hourly_rate,,,,base,Select Board meeting minutes (vote on non-union contracts/side letters with COLA and extension);,23.3,,,,,,,,,,,,,,,,,,,,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,,,B4X2500MC-e9c2b1fcc415d8cbec47c859,undated-source-B4X2500LIVE-20260729-003557,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Select Board meeting minutes (vote on non-union contracts/side letters with COLA and extension),"[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,ed2d385ad0877b6a6c21645bf9c3debe42e117de5fdb7aaa113b648fc3228949,B4X2500-20260729-03540,B4X2500V-20260730-03375,B4X2500SRD-20260730-cb3d62aa5e51e4265171,B4X2500RDY-20260730-92253602a4424988cc8c,B4X2500TXT-20260730-7fc13c05a9c37f3bb216,2026-07-30T22:04:38Z
B4X2500NORM-040a58d93b957bb769f3833a,B4X2500COD-20260730-e855dd1ecd37b1537d1ac329,B4X2500-RATING-20260730-326c0859cc96b7957df2ba06,B4X2500SPAN-20260730-8469fb091e1356278bc47bac,B4X2500LIVE-20260729-004190,B4X2500SRD-20260730-766e0fa63d69fbab6295,B4X2500LIVE-20260729-004190,Morgan,VT,Northeast,agenda_packet_or_minutes,non_cba_or_other_hint,medium_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://townofmorgan.com/2014/02/,https://townofmorgan.com/2014/02,,,3745,3815,80,159,"a rate of $14.20, with a total of $ 5,566.40 to Derby Line Ambulance.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","a rate of $14.20, with a total of $ 5,566.40 to Derby Line Ambulance.","$14.20; $5,566.40",hourly_rate,2014-07-01; 2015-06-30,,,base,"Morgan Select Board Meeting 2/10/14 (Payroll Hourly and Salary rates for July 1st 2014 to June 30, 2015; 'See attached');",14.2,,,,,,,,,,,,,,2014-07-01,2014-07-01,2015-06-30,2014,,2014,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,2014-07-01,2015-06-30,B4X2500MC-967efa1f03e61cd89dba5ac2,2014,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Morgan Select Board Meeting 2/10/14 (Payroll Hourly and Salary rates for July 1st 2014 to June 30, 2015; 'See attached')","[""hourly_rate""]","[""base_wage_direct_value""]",neutral_or_general,downstream_normalization_needed,c3d005d943d33e033705bd10f2ef14f605427176fa195d98374ea7be9cd5c41d,B4X2500-20260729-03952,B4X2500V-20260730-01347,B4X2500SRD-20260730-766e0fa63d69fbab6295,B4X2500RDY-20260730-f342edf55c2c160f2dae,B4X2500TXT-20260730-3b659772bd26c8ae70ae,2026-07-30T22:04:39Z
B4X2500NORM-0432f71f077b741f9e281880,B4X2500COD-20260730-5bf9d2d314f7f4e51e2f9327,B4X2500-RATING-20260730-ca1a9a21c2f37c50d6cb212c,B4X2500SPAN-20260730-f99f81d8ac9627d6a2a050f9,B4X2500LIVE-20260729-009412,B4X2500SRD-20260730-e361ead6f23f64e91e24,B4X2500LIVE-20260729-009412,Stamping Ground,KY,South,budget_or_pay_plan,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,weak_context_exclusion,https://stampinggroundky.gov/wp-content/uploads/2021/12/StampingGroundKY_CodeofOrdinances.pdf,https://stampinggroundky.gov/wp-content/uploads/2021/12/StampingGroundKY_CodeofOrdinances.pdf,,§ 153.02 RATE OF TAXATION FOR ABANDONED URBAN PROPERTY.,535472,535567,3289,11039,The rate of taxation levied upon an abandoned urban property is $0.75 on each $100 of assessed,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",The rate of taxation levied upon an abandoned urban property is $0.75 on each $100 of assessed,$0.75; $100.00,hourly_rate,,,,base,Stamping Ground KY Code of Ordinances (Personnel policies; classification and compensation plans adopted by reference); § 153.02 RATE OF TAXATION FOR ABANDONED URBAN PROPERTY.,0.75,,,,,,,,,,,,,,,,,,,,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,,,B4X2500MC-49e572ec2bf3836c1a8da25c,undated-source-B4X2500LIVE-20260729-009412,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Stamping Ground KY Code of Ordinances (Personnel policies; classification and compensation plans adopted by reference),"[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,exclude_from_report,b7331766bec2c37aacd4a0b24b09046421949505e98be3ae8d05f46096964f18,B4X2500-20260729-09328,B4X2500V-20260730-04689,B4X2500SRD-20260730-e361ead6f23f64e91e24,B4X2500RDY-20260730-fd938d272a66a47684e1,B4X2500TXT-20260730-c9990df1468b99d8c818,2026-07-30T22:04:38Z
B4X2500NORM-044ad4023a901e827580348b,B4X2500COD-20260730-b39fe56e31c23fd83d112fc4,B4X2500-RATING-20260730-a000bbf4bb117b1c28db5db8,B4X2500SPAN-20260730-6d826db0b7848dce7e92466e,B4X2500LIVE-20260729-000773,B4X2500SRD-20260730-64cbbc906fc7627434d9,B4X2500LIVE-20260729-000773,Bloom,OH,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,automatic_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-02-0093.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-02-0093.pdf,,FIREFIGHTER,45908,45944,170,808,"Step 2 - After 12 Months $65,090.56","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Step 2 - After 12 Months $65,090.56","$65,090.56",step_schedule,,fire,firefighter; step 2,base,"Collective Bargaining Agreement (Bloom Township Trustees & International Association of Fire Fighters, Local 3465); FIREFIGHTER",65090.56,,,,,,,,,,,,,65090.56,,,,,,,unknown,,,not_safe_to_annualize,,,step_progression,base,,fire,fire,fire,firefighter,2,,,,,B4X2500MC-d0e95e1050a8415eabbc71e6,undated-source-B4X2500LIVE-20260729-000773,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Collective Bargaining Agreement (Bloom Township Trustees & International Association of Fire Fighters, Local 3465)","[""step_schedule""]","[""rank_or_specialization_premium""]",not_applicable,downstream_normalization_needed,cb8cb0fbf512c5ac939c737ab02dfa690ba8c730ae9c93ea89cc4256bd8b9708,B4X2500-20260729-00760,B4X2500V-20260730-01072,B4X2500SRD-20260730-64cbbc906fc7627434d9,B4X2500RDY-20260730-979b6ce44e4d81692aee,B4X2500TXT-20260730-1a2c91f2e5419e7613bc,2026-07-30T22:04:38Z
B4X2500NORM-055f0e3877f4341dd8d30e6e,B4X2500COD-20260730-31bb82a29e634380fbec4778,B4X2500-RATING-20260730-42143b9a9ef747dbe1760928,B4X2500SPAN-20260730-b6a262417f5dd89d522d7355,B4X2500LIVE-20260729-005477,B4X2500SRD-20260730-f558425f993bab90d763,B4X2500LIVE-20260729-005477,Bagley,MN,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://www.lels.org/s/ActiveContract-Bagley-PD-12-31-2025-4xnn.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69c47a89052c6f76a9ecd5bc/1774484107463/ActiveContract+-+Bagley+PD+12-31-2025+.pdf,,MAXIMUM,29188,29203,98,487,Step l $10.61,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",Step l $10.61,$10.61,step_schedule,2023-01-01; 2025-12-31,,step l,base,"Labor Agreement (City of Bagley and LELS Local #481) — Effective January 1, 2023 through December 31, 2025; MAXIMUM",10.61,,,,,,,,,,,,,10.61,2023-01-01,2023-01-01,2025-12-31,2023,,2023,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,l,,,2023-01-01,2025-12-31,B4X2500MC-a1f63092ca28200d3248b17a,2023,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Labor Agreement (City of Bagley and LELS Local #481) — Effective January 1, 2023 through December 31, 2025","[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,2e21b748334c6be07bba892ef803489816b94f3bd1bc0befcc0d11bc4dad5692,B4X2500-20260729-05420,B4X2500V-20260730-03492,B4X2500SRD-20260730-f558425f993bab90d763,B4X2500RDY-20260730-47ddabc95c70b0954ef0,B4X2500TXT-20260730-93310aa3b0ec821f4830,2026-07-30T22:04:39Z
B4X2500NORM-0571bf089248e20449470895,B4X2500COD-20260730-2eae783aedc1df9258b99724,B4X2500-RATING-20260730-8d1762a1406e6d6876d2f574,B4X2500SPAN-20260730-45f56adb46d462309fdfff69,B4X2500LIVE-20260729-008231,B4X2500SRD-20260730-552eecf8f9e8d2b323d5,B4X2500LIVE-20260729-008231,Ashtabula,OH,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-02-0111.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-02-0111.pdf,,"Section 2. All full-time employees covered by this agreement, shall receive",37848,37910,248,923,"rate of pay $80.00 per year, after five (5) years of service.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","rate of pay $80.00 per year, after five (5) years of service.",$80.00,hourly_rate,,fire,,base,"Collective Bargaining Agreement (Ashtabula Township Fire Department) Between Ashtabula Township Board of Trustees and International Association of Fire Fighters (IAFF) Local #2710; Section 2. All full-time employees covered by this agreement, shall receive",80.0,,,,,,,,,,,,,,,,,,,,unknown,,,not_safe_to_annualize,,,unknown,base,,fire,fire,fire,,,,,,,B4X2500MC-883f35429ce3d8d81b396dd3,undated-source-B4X2500LIVE-20260729-008231,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Collective Bargaining Agreement (Ashtabula Township Fire Department) Between Ashtabula Township Board of Trustees and International Association of Fire Fighters (IAFF) Local #2710,"[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,afe5b4bec5da5e612ee1bab5c9cc2927479c8bc1a832ba65017c56d8cf0efc98,B4X2500-20260729-08254,B4X2500V-20260730-03952,B4X2500SRD-20260730-552eecf8f9e8d2b323d5,B4X2500RDY-20260730-c796f86ce154ccbbe928,B4X2500TXT-20260730-a704609fa8ea5a1a13d0,2026-07-30T22:04:38Z
B4X2500NORM-0737051279a926a6d1063593,B4X2500COD-20260730-f7725777f84ccbbb2629498b,B4X2500-RATING-20260730-9ee4a61cfa1bf2ded57c25bd,B4X2500SPAN-20260730-55a596e8c689ce37c5c7b777,B4X2500LIVE-20260729-002074,B4X2500SRD-20260730-74ce986f0ea9cdb24c3b,B4X2500LIVE-20260729-002074,Weaverville,NC,South,budget_or_pay_plan,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://weavervillenc.org/wp-content/uploads/2024/06/Adopted-FY-2024-2025-Budget-Ordinance-with-Fee-Schedule-and-Pay-Plan.pdf,https://weavervillenc.org/wp-content/uploads/2024/06/Adopted-FY-2024-2025-Budget-Ordinance-with-Fee-Schedule-and-Pay-Plan.pdf,,FLSA,54982,55107,173,839,"GRADE CLASSIFICATION STATUS MINIMUM MID-POINT MAXIMUM 20 Maintenance Technician Non-Exempt $37,036.00 $46,295.00 $55,554.00","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","GRADE CLASSIFICATION STATUS MINIMUM MID-POINT MAXIMUM 20 Maintenance Technician Non-Exempt $37,036.00 $46,295.00 $55,554.00","$37,036.00; $46,295.00; $55,554.00",step_schedule,2024; 2025,,grade CLASSIFICATION,base,Adopted FY 2024-2025 Budget Ordinance (includes Pay Plan & Position Classification Plan); FLSA,37036.0,,,,,,,,,,,,,37036.0,,2024-01-01,2025-12-31,2024,2024,2024-2025,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,,CLASSIFICATION,,2024-01-01,2025-12-31,B4X2500MC-ea7b30c50f16951916c74f82,2024-2025,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""cycle_partially_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Adopted FY 2024-2025 Budget Ordinance (includes Pay Plan & Position Classification Plan),"[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,5c50dbfc9c2e09852f37d081964dbaac397a953012c47b55ea078b1f3a610f1f,B4X2500-20260729-02012,B4X2500V-20260730-05052,B4X2500SRD-20260730-74ce986f0ea9cdb24c3b,B4X2500RDY-20260730-62961855fec86fcbf779,B4X2500TXT-20260730-6d784fe02b8765126696,2026-07-30T22:04:38Z
B4X2500NORM-078e579594dea6c43628e9e0,B4X2500COD-20260730-474d728f9ab508299697850a,B4X2500-RATING-20260730-cf5e6a4ad815bad4da2b954f,B4X2500SPAN-20260730-3475d28e9f68ccae3618d9ef,B4X2500LIVE-20260729-008757,B4X2500SRD-20260730-a4666b65eb9ea4a83c9a,B4X2500LIVE-20260729-008757,East Windsor,NJ,Northeast,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://www.east-windsor.nj.us/media/Township%20Ordinance/2021/Non-Union%202020%20-%202023%20Salary.pdf,https://east-windsor.nj.us/media/Township%20Ordinance/2021/Non-Union%202020%20-%202023%20Salary.pdf,,SCHEDULE OF SALARIES FOR 2021,1018,1117,8,35,"Grade 35-Hour Week 40-Hour Week Minimum Maximum Minimum Maximum 1 $20,381 $34,770 $23,274 $39,715","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Grade 35-Hour Week 40-Hour Week Minimum Maximum Minimum Maximum 1 $20,381 $34,770 $23,274 $39,715","$20,381.00; $34,770.00; $23,274.00; $39,715.00",step_schedule,2021; 2020; 2023,,grade 35-Hour,base,Ordinance 2021-09: Establish Salaries and Wages for Non-Union Employees for Fiscal Years 2020 - 2023; SCHEDULE OF SALARIES FOR 2021,20381.0,,,,,,,,,,,,,20381.0,,2020-01-01,2023-12-31,2020,,2020-2023,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,,35-Hour,,2020-01-01,2023-12-31,B4X2500MC-98409065d34117fdb01c6df2,2020-2023,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Ordinance 2021-09: Establish Salaries and Wages for Non-Union Employees for Fiscal Years 2020 - 2023,"[""step_schedule""]","[""rank_or_specialization_premium""]",not_applicable,downstream_normalization_needed,75e3f6398fbe7b224b7eb2720c7904b6bea839359e254225a9c1852ad24ee144,B4X2500-20260729-08702,B4X2500V-20260730-02375,B4X2500SRD-20260730-a4666b65eb9ea4a83c9a,B4X2500RDY-20260730-3ee3470a4e6084b69961,B4X2500TXT-20260730-57c42cf08357842ac2d7,2026-07-30T22:04:39Z
B4X2500NORM-094ecfb8747861cd0ef6bd30,B4X2500COD-20260730-668536d85d094dbef516cfcf,B4X2500-RATING-20260730-7ee535528382091dc25612f2,B4X2500SPAN-20260730-5d144d13ef619eb3cbdc8384,B4X2500LIVE-20260729-002089,B4X2500SRD-20260730-eb0ae60af179dedacf2e,B4X2500LIVE-20260729-002089,Comanche,OK,South,other_local_government_pay_policy,non_cba_or_other_hint,medium_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://www.cityofcomanche.com/documents/187/2026_UPDATED_COPY_OF_ORDINANCE_BOOK.pdf,https://cityofcomanche.com/documents/187/2026_UPDATED_COPY_OF_ORDINANCE_BOOK.pdf,,,978262,978408,4150,17416,A sidewalk disruption fee shall be charged at a rate of One Dollar ($1.00) per lineal foot of detour route of sidewalk disrupted by construction.,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",A sidewalk disruption fee shall be charged at a rate of One Dollar ($1.00) per lineal foot of detour route of sidewalk disrupted by construction.,$1.00,hourly_rate,2026-01-13,,,base,"CODE OF ORDINANCES 2026 (Adopted by Ordinance 588-26, January 13, 2026);",1.0,,,,,,,,,,,,,,2026-01-13,2026-01-13,,2026,,2026,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,2026-01-13,,B4X2500MC-7f7644ee40111d65dfad252c,2026,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","CODE OF ORDINANCES 2026 (Adopted by Ordinance 588-26, January 13, 2026)","[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,pi_report_context_only,afad8426f6b9388d5c3f3d1164a0b3a1c91adfc2c4097ecf3cd1e7e5d0e8bf02,B4X2500-20260729-02037,B4X2500V-20260730-02499,B4X2500SRD-20260730-eb0ae60af179dedacf2e,B4X2500RDY-20260730-6602902c41650739bee0,B4X2500TXT-20260730-ea8b25f0b63bb0793bb8,2026-07-30T22:04:39Z
B4X2500NORM-0a42d3dbda9df14889b01e0d,B4X2500COD-20260730-ccbdcc3b7d711fc743f53dc9,B4X2500-RATING-20260730-de6d3b8d8b5d638627af12ad,B4X2500SPAN-20260730-8c1d375a01870c9bd943df56,B4X2500LIVE-20260729-001474,B4X2500SRD-20260730-d1c59217b9bcdfd2a3b6,B4X2500LIVE-20260729-001474,LaGrange,NY,Northeast,civil_service_or_hr_pay_plan,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,non_base_compensation,https://perb.ny.gov/impasse-between-town-lagrange-and-civil-service-employees-association-inc,https://perb.ny.gov/system/files/documents/2024/05/m2010-241.pdf,,,5805,5979,84,189,"employee of $55,000, including overtime, the increase in the pension rate of contribution has caused an additional cost going into 2012 of $6,930 per employee compared with","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","employee of $55,000, including overtime, the increase in the pension rate of contribution has caused an additional cost going into 2012 of $6,930 per employee compared with","$55,000.00; $6,930.00",hourly_rate,2012,,,base,"Impasse Between Town of LaGrange and Civil Service Employees Association, Inc. — Fact-Finding Report (PERB Case No. M2010-241);",55000.0,,,,,,,,,,,,,,,2012-01-01,,2012,,2012,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,2012-01-01,,B4X2500MC-9a3b863393682a250a5bd51c,2012,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Impasse Between Town of LaGrange and Civil Service Employees Association, Inc. — Fact-Finding Report (PERB Case No. M2010-241)","[""hourly_rate""]","[""base_wage_direct_value""]",neutral_or_general,downstream_normalization_needed,061a5804ae282ae339791d79941471c41e031e6a8d3e6c91633adc101ec57125,B4X2500-20260729-01303,B4X2500V-20260730-01018,B4X2500SRD-20260730-d1c59217b9bcdfd2a3b6,B4X2500RDY-20260730-0bcebc5a81827c5a611f,B4X2500TXT-20260730-a01336d2a3bf2cbfe156,2026-07-30T22:04:39Z
B4X2500NORM-0a4f06cbf6b50d02b49884dc,B4X2500COD-20260730-be420c74b0940ad186a5def6,B4X2500-RATING-20260730-4a60c06bd2cb4a58bbcd4bad,B4X2500SPAN-20260730-b37f97eae9ecabad4806c619,B4X2500LIVE-20260729-006406,B4X2500SRD-20260730-7ef9a5a6768a6d15c733,B4X2500LIVE-20260729-006406,Colonie,NY,Northeast,arbitration_award,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://perb.ny.gov/system/files/documents/2024/03/ia83-041-award-7-18-84.pdf,https://perb.ny.gov/system/files/documents/2024/03/ia83-041-award-7-18-84.pdf,,,21042,21122,41,425,"A step 5 police officer's salary of $21,630, for example, will be increased on","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","A step 5 police officer's salary of $21,630, for example, will be increased on","$21,630.00",step_schedule,,police,police officer; step 5,base,Compulsory Interest Arbitration Award (IA83-041): Town of Colonie and Colonie Police Benevolent Association (PBA) — salaries issue arbitration (received 7/18/1984);,21630.0,,,,,,,,,,,,,21630.0,,,,,,,unknown,,,not_safe_to_annualize,,,step_progression,base,,police,police,police,police officer,5,,,,,B4X2500MC-7c8a67aa6390dd7e55a4543c,undated-source-B4X2500LIVE-20260729-006406,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Compulsory Interest Arbitration Award (IA83-041): Town of Colonie and Colonie Police Benevolent Association (PBA) — salaries issue arbitration (received 7/18/1984),"[""step_schedule""]","[""rank_or_specialization_premium""]",not_applicable,pi_report_context_only,5bc80d0ada1bfd5c72bf6af1628bb39dfddddec795e47bba6ffe9de32791606f,B4X2500-20260729-06276,B4X2500V-20260730-03850,B4X2500SRD-20260730-7ef9a5a6768a6d15c733,B4X2500RDY-20260730-8be56aa11e013e90d085,B4X2500TXT-20260730-c64d899bd73ebb405082,2026-07-30T22:04:38Z
B4X2500NORM-0b1ac5ba5df59d415ddaa405,B4X2500COD-20260730-3b6d8324e4772eed41907419,B4X2500-RATING-20260730-17cf598944f51799bcc0d5fe,B4X2500SPAN-20260730-2660de0c2a9c3c28ec20b457,B4X2500LIVE-20260729-002180,B4X2500SRD-20260730-2d1f8074c8d345de246d,B4X2500LIVE-20260729-002180,Buda,TX,South,budget_or_pay_plan,non_cba_or_other_hint,medium_priority_verification_ready,quantitative_compensation,non_base_compensation,https://d3n9y02raazwpg.cloudfront.net/buda-tx/61e21b07-7d89-11ed-9024-0050569183fa-a02f6f73-e553-4ab0-ae02-e59e7e8f6d42-1740761144.pdf,https://d3n9y02raazwpg.cloudfront.net/buda-tx/61e21b07-7d89-11ed-9024-0050569183fa-a02f6f73-e553-4ab0-ae02-e59e7e8f6d42-1740761144.pdf,,,183507,183784,1018,4015,"• Up to $400 will be reimbursed of applicable tuition, books, and fees for credit courses with a passing grade of an A or B in undergraduate or graduate courses. • Up to $300 will be reimbursed of applicable tuition, books, and fees for credit courses with a passing grade of","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","• Up to $400 will be reimbursed of applicable tuition, books, and fees for credit courses with a passing grade of an A or B in undergraduate or graduate courses. • Up to $300 will be reimbursed of applicable tuition, books, and fees for credit courses with a passing grade of",$400.00; $300.00,step_schedule,,,grade of,base,Employee Handbook / Classification & Compensation Plan References (City of Buda);,400.0,,,,,,,,,,,,,400.0,,,,,,,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,,of,,,,B4X2500MC-bbc52573e33125358fbfb8e8,undated-source-B4X2500LIVE-20260729-002180,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Employee Handbook / Classification & Compensation Plan References (City of Buda),"[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,pi_report_context_only,09670eaae38b07748db647181a591f845526407d80120b7e683987950fc35a79,B4X2500-20260729-02207,B4X2500V-20260730-01261,B4X2500SRD-20260730-2d1f8074c8d345de246d,B4X2500RDY-20260730-bbdc60477d4a17562648,B4X2500TXT-20260730-57e32df6058e81b39d52,2026-07-30T22:04:38Z
