mixed_join_key,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,quantitative_observation_ids,qualitative_observation_ids,quantitative_observation_count,qualitative_observation_count,confidence,reason_codes,qa_status
mix_8d9605224a793114ded460fc,cex_55a4686f305f50ca82689d7b,doc_5c07cf7f3dc531cfe79427f2,ttd_726010162891f9249fa001eb,sr_276eadd5967a39a172cde88e,NSCQ-NE-20260720-0030,NE,La Vista,CITY OF LAVISTA,police,cba,qobs_0061e768a4924ce0613c5725|qobs_a4e52f92b603d10a4ae720e2|qobs_396bfd3863e6e4b863d82adf|qobs_58e50c2dd37dbd4de8b61849|qobs_6170f1389be1d3fc340a2022,lobs_0061e768a4924ce0613c5725|lobs_a4e52f92b603d10a4ae720e2|lobs_396bfd3863e6e4b863d82adf,5,3,medium,BASE_HOURLY_WAGE_PERCENT_INCREASES_FROM_,provisional_unverified
mix_bc98286a173b38bb98f84fff,cex_a02ff14c6dec91662c76afe7,doc_7edb93c0a3e256471f02cec0,ttd_1fedddec5406ca00cb97588e,sr_59aa0a3304588378022a35f0,NSCQ-NE-20260720-0005,NE,Lincoln,CITY OF LINCOLN,fire,cba,qobs_db0ea1cb4c5c8fc309ad6143|qobs_dd6ac7c753c6a5d1210c69e9|qobs_62c2a46baee083c82e9c90ba,lobs_db0ea1cb4c5c8fc309ad6143,3,1,medium,ONCALL_AND_OVERTIME_MULTIPLIERS_VISIBLE|TEMP_ASSIGNMENT_BASE_PAY_RETENTION_RELEV,provisional_unverified
mix_085f05135b68818bb60a4f98,cex_e41c7293b5969c7e91e1d912,doc_b16241db28589c4e765c0ab2,ttd_21eba94afa5e8a2f7ff8dc3b,sr_9d36d1f7ba0c515cd33376e1,NSCQ-NE-20260720-0006,NE,Lincoln,CITY OF LINCOLN,non_safety,cba,qobs_c4c2d92e68a5109406c2be0a|qobs_002c1605061ebac04849affa,lobs_c4c2d92e68a5109406c2be0a|lobs_002c1605061ebac04849affa|lobs_ca6b23e956cab0bcd1fbed75|lobs_b8a263a2cfb998e582e1f087,2,4,medium,PAGE11A8B17|PAGE11A100HOURS|PAGE11AELIG_NEGOT_PAY|PAGE11AUG31FORFEIT|PAGE11AMEETING_WITHOUT_LOSS|PAGE11ANO_OVERTIME_COMPUTATION|PAGE11LEAVE_WITHOUT_PAY_AFTER_100HOURS|PAGE10UNION_TIME_BANK_TRUNCATED,provisional_unverified
mix_a3f19ec33d7e263f9b9f6399,cex_f87cadbd70fb03e0654f6397,doc_b221a3452660b978c7cf7163,ttd_29b26b5204b822f09ed55ed0,sr_e9d48148f319262a34283bad,NSCQ-NE-20260720-0003,NE,Lincoln,CITY OF LINCOLN,police,cba,qobs_b66ce28bf3d8d679c8ba30f7|qobs_93d6ce69432b927fb0d3e271|qobs_ca88aa74aff24e218118af30|qobs_47c47503d0674442bbc22d89|qobs_85f62fa212cc4facd7b3e82c,lobs_b66ce28bf3d8d679c8ba30f7|lobs_93d6ce69432b927fb0d3e271,5,2,medium,PPTA_PROMOTION_PAY_DISPERSAL_RULE|PPTA_MERIT_ADVANCE_UNTIL_STEP_H|PPTA_STEP_H_SIX_MONTH_PERIOD_IN_HIGHER|HOLIDAY_ALLOWANCE_HOURS_APPLY_TO_WEEKLY_|HOLIDAY_WORKED_HOURS_WEEKLY_OVERTIME_AND,provisional_unverified
mix_c368d46b7150eeab4bcf506c,cex_0c0babde88704f9779512216,doc_2feffae88b65c2dd5141b102,ttd_523538ddd922654cd599ccd6,sr_91cf92dd468b323ebd5ea0a7,NSCQ-NE-20260720-0004,NE,Lincoln,CITY OF LINCOLN,police,cba,qobs_7016b8926e21eb57843aedf1|qobs_359797a1f95444df0f34d9fb,lobs_7016b8926e21eb57843aedf1|lobs_359797a1f95444df0f34d9fb,2,2,medium,CBA11E4AI_9_3_SALARY_AND_FRINGE_BENEFITS|CBA11E5AI_10_7_NEGOTIATION_TIME_PAY_AT|CBA11E5AI_10_4_UNION_MEETING_LEAVE_WITHO,provisional_unverified
mix_d51e41a98d50bbf31c48e6e3,cex_578cdbc3b7c824de35d07436,doc_87a467a6941b9b6b2d92bd45,ttd_4b9d9630998bb66bf89f7e78,sr_2b50aa9260bba21d78b8a93f,NSCQ-NE-20260720-0021,NE,Papillion,CITY OF PAPILLION,fire,cba,qobs_30accc6cdc19d75ec00d37fb|qobs_59eef1485b4bb4bb0c63a9a9|qobs_4d701ae99d4c63d418431ca0|qobs_933d06927f220f9402d5ed5e|qobs_9a71e926e8bfcf4f9a49c9f4,lobs_30accc6cdc19d75ec00d37fb|lobs_59eef1485b4bb4bb0c63a9a9|lobs_4d701ae99d4c63d418431ca0|lobs_933d06927f220f9402d5ed5e,5,4,medium,EFFECTIVE_DATE_BACKPAY_FROM_SUMMARY|WORKERS_COMP_SUPPLEMENTAL_LEAVE_LIMIT_1Y|INSURANCE_CONTINUES_WHEN_SUPPLEMENTING|LIFE_INSURANCE_INCREASE_TOKEN_FROM_SUMMM,provisional_unverified
mix_29f52b763378c836b5792eb7,cex_cee255168d800981c6d73c2c,doc_aead81821093ef1cd4b055b4,ttd_a37465f3ec6e7cc30df42632,sr_7ebc1637b23126b4385ddffb,NSCQ-NE-20260720-0022,NE,Papillion,CITY OF PAPILLION,non_safety,cba,qobs_4a3de13b5fb7f05ac75fb3d5|qobs_d6af0550806e19d2ed366dde|qobs_d3b829b3b7531334cbec2405|qobs_985ddb7a53fed53c92361fdb|qobs_443497d509eb8f225658b2c9,lobs_4a3de13b5fb7f05ac75fb3d5|lobs_d6af0550806e19d2ed366dde|lobs_d3b829b3b7531334cbec2405|lobs_985ddb7a53fed53c92361fdb,5,4,medium,FISCAL_IMPACT_WAGES_PERCENT_INCREASES|PCEA_PAY_SCALE_TABLE_PRESENT|MERIT_PAYMENT_STEP_8_UP_TO_4_PERCENT_LOG|EFFECTIVE_DATE_TIMING_FIRST_FULL_PAY_PER,provisional_unverified
mix_3afd86b1a9902e078100125f,cex_2a698c93cb3561f914731b47,doc_71d06f612a5c10486b861d30,ttd_47f8e70350f3951ca597143e,sr_09e203b068f93a9f90405a6e,NSCQ-NE-20260720-0019,NE,Papillion,CITY OF PAPILLION,police,cba,qobs_c770117fdae7b5e930769b82|qobs_c4553bdc85d670b308953d7b|qobs_da3c19498c26b3821f3f5f4d|qobs_d0f3ee587578804115787dcc|qobs_089cef51be334070e8a52bc7,lobs_c770117fdae7b5e930769b82|lobs_c4553bdc85d670b308953d7b|lobs_da3c19498c26b3821f3f5f4d|lobs_d0f3ee587578804115787dcc|lobs_089cef51be334070e8a52bc7,5,5,medium,WAGES_PERCENT_INCREASE_AND_EFFECTIVE_DTS|FISCAL_IMPACT_WAGES_DOLLAR_TOKEN|NON_BASE_UNIFORM_STIPEND_AND_OTHER_PAY_T|EFFECTIVE_DATE_LOGIC_FOR_INCREASES,provisional_unverified
mix_2ea5bec72b6b0306e777b7dd,cex_f7e1ffb88a98dca15b3b31ed,doc_20cebb821e53a7b2d18c037d,ttd_bd3711b6fcca034fd7440c04,sr_beca2c6f925f1f106b4960f9,NSCQ-NH-20260720-0016,NH,Dover,CITY OF DOVER,fire,cba,qobs_ea30b5d6065f6ed3014628f2|qobs_ffe9fe8ce2b09823a474bf2f|qobs_7da3cc43db3dd7ea01f6f05a|qobs_d61f4a8a1ef50a2cb97e8b60|qobs_5ff95cd62e0697f5a1e9973c,lobs_ea30b5d6065f6ed3014628f2|lobs_ffe9fe8ce2b09823a474bf2f|lobs_7da3cc43db3dd7ea01f6f05a|lobs_d61f4a8a1ef50a2cb97e8b60|lobs_5ff95cd62e0697f5a1e9973c,5,5,medium,CPI_COLA_AND_STEP_TOKENS_VISIBLE|CALLBACK_SECTION_PRESENT_BUT_RATE_NOT_EX,provisional_unverified
mix_e7d7e87f16dddbe1116d7bfa,cex_b57cdda4f0119a7aef3c0107,doc_0325899cb21bd9f00b728eb8,ttd_d91e66364052f0c0ae10c962,sr_5e79d0a78c7dc124f2fa368b,NSCQ-NH-20260720-0019,NH,Dover,CITY OF DOVER,non_safety,cba,qobs_b2319be8f13942ef2682a440,lobs_b2319be8f13942ef2682a440,1,1,medium,OT_RATE_1_5_OF_BASE_HOURLY|OT_ASSIGN_BY_DIVISION_CLASS|CERT_REQ_HEAVY_EQUIP_OP_I|A1FSCME_LOCAL_LOCAL572_FY22_FY24_P5_1DOL,provisional_unverified
mix_04f7f688f7a2a8531036d7bd,cex_2be6e05fcb95f380bab53b06,doc_45832ee7139ea623695f1eb5,ttd_b02f9557a3d91468073b494d,sr_d76be50469b0a9eecb9181fb,NSCQ-NH-20260720-0015,NH,Dover,CITY OF DOVER,police,cba,qobs_9c39f50ba59e2d9c914219c8,lobs_9c39f50ba59e2d9c914219c8|lobs_bd72d67fbfe67266bfbc20ed,1,2,medium,P9_CONTAINS_EXPLICIT_PAY_DIFFERENTIAL_DX|P10_REFERS_TO_WAGE_SCHEDULE_EFFECTIVE_MO,provisional_unverified
mix_b3e67ed5c199d9c8aa851864,cex_0d1666d1a4f2e5dd7d830c97,doc_30ea8d7d8c0088f8105e2a1a,ttd_a6febd4668dafae0582e571b,sr_138c67caf868e8c3927ac58f,NSCQ-NH-20260720-0014,NH,Dover,CITY OF DOVER,police,cba,qobs_11cd817869938fca85992ea3|qobs_769218db5127dfe44e862256|qobs_ff3723e913cd4bea08c4c705|qobs_f24fc6115f3a807bcd18a00b|qobs_42244273ba84135437cd50dc,lobs_11cd817869938fca85992ea3|lobs_769218db5127dfe44e862256|lobs_ff3723e913cd4bea08c4c705|lobs_f24fc6115f3a807bcd18a00b|lobs_42244273ba84135437cd50dc,5,5,medium,STEP_INCREASE_TOKENS_VISIBLE_ON_P13_P14|COLA_REFERENCE_VISIBLE_ON_P13|PERFORMANCE_BONUS_VALUE_AND_CONDITIONS_Y|PROBATION_NO_STEP_INCREASE_RULE_ON_P14|MAX_STEP_RATE_CAP_RULE_ON_P14,provisional_unverified
mix_a35710a4cc88f4a9df562b5d,cex_2e048800601acc453024b3e7,doc_b9c48021291b612feb71c84a,ttd_8ee56f8152aec155d8345233,sr_706af965822e7f82aa1e1c54,NSCQ-NJ-20260720-0076,NJ,Hammonton,TOWN OF HAMMONTON,police,ordinance_or_policy,qobs_52aa1cb02fd1639b929bfec1|qobs_d0fbce2d1ae42636ed956807|qobs_3e19fecbec89e20e874ae66d|qobs_769f409681d506e6f083939c|qobs_2234a3a7a973820c155d8c0c,lobs_52aa1cb02fd1639b929bfec1|lobs_d0fbce2d1ae42636ed956807,5,2,high,WTOCLERK_TOWN_CLERK_REPORT_2_HOURLY_RATE|WTOCLERK_TOWN_CLERK_REPORT_2_HOURS_PER_W|WTOCLERK_TOWN_CLERK_REPORT_3_ANNUAL_SAL|WTOCLERK_TOWN_CLERK_REPORT_4_CLASS_II_HO|WTOCLERK_TOWN_CLERK_REPORT_4_HOURS_PER_W|TOWN_CLERK_REPORT_EFFECTIVE_AS_OF_DATES|CONTINGENT_UPON_CIVIL_SERVICES_RULES_AND|TOWN_CLERK_REPORT_2_NO_BENEFITS,provisional_unverified
mix_9b2da9690bb73b08d3632711,cex_10855ba19f6e947b9db9c091,doc_7ec134cf6ccf57582a1fd43c,ttd_e3310bdfe3a4f06b80b836bc,sr_98454e9a5a4bca35a65a2ea8,NSCQ-NM-20260720-0001,NM,Albuquerque,CITY OF ALBUQUERQUE,police,cba,qobs_d9ee2f8ac030e1fe2e5db877|qobs_9f183479ac1fe57b9d6dc0a5|qobs_6b37272ad92474a850fa9b3b|qobs_a046d25c848ce606c20d5520|qobs_4b3926e277f60dacfee93bd8,lobs_d9ee2f8ac030e1fe2e5db877|lobs_9f183479ac1fe57b9d6dc0a5|lobs_6b37272ad92474a850fa9b3b|lobs_a046d25c848ce606c20d5520|lobs_4b3926e277f60dacfee93bd8,5,5,medium,P7_SALARY_SCHEDULE_HOURLY_TOKENS_CAPTURE|P8_BILINGUAL_AND_SPECIAL_SKILLS_NUMERICS|P9_LONGETIVITY_SCALE_NUMERICS_PRESENT_BW|P15_LEAVE_WITHOUT_PAY_HOURS_PRESENT,provisional_unverified
mix_63718875feff4d9f4626da7e,cex_96041e6bf3594bd45a314de4,doc_981ad42751d37f410842cbbe,ttd_cb7453ce0fc096ab96a728ed,sr_5519ee2a1f3da9a74d6740f2,NSCQ-NM-20260720-0009,NM,Las Cruces,CITY OF LAS CRUCES,non_safety,cba,qobs_a94d220c662616359f2f75ef|qobs_a6edecae7597c060fc9d7c1d|qobs_9335869ecb0a91f3cbe2e17c,lobs_a94d220c662616359f2f75ef|lobs_a6edecae7597c060fc9d7c1d|lobs_9335869ecb0a91f3cbe2e17c|lobs_930462feb2036b16a82b4097|lobs_533c83537a8f96cd966775cc,3,5,medium,SHIFT_PREMIUM_HOURLY_AMOUNT_TOKEN_FOUND|HOLIDAY_PAY_MULTIPLIER_TOKEN_FOUND|OVERTIME_RATE_REFERENCE_TOKEN_FOUND|LWOP_BENEFIT_CONTRIB_SUSPENSION_TOKEN_TA,provisional_unverified
mix_8ff0a2e3d533f93b4e194819,cex_77ffcd4d041b6c73434fb34f,doc_52cfeb45fa33df8d1fe41709,ttd_a4943a9dee83aa452432990c,sr_6a86aa2e010e34bbf01b3910,NSCQ-NM-20260720-0007,NM,Las Cruces,CITY OF LAS CRUCES,police,cba,qobs_c4ec31482b3bed212f29dbdd|qobs_02338ebf1002459acdf5f17a|qobs_751ff507291eb55fc18c2636,lobs_c4ec31482b3bed212f29dbdd|lobs_02338ebf1002459acdf5f17a|lobs_751ff507291eb55fc18c2636|lobs_1e4d88e96933543304c73a84|lobs_6c725c7b5860046d89fe82a8,3,5,medium,UNIFORM_EQUIPMENT_ALLOWANCE_VALUES_EXACT|UNIFORM_ALLOWANCE_TIMING_AND_NO_ROLLOVER|REIMBURSEMENT_RULE_FRAGMENT_WITHOUT_MAX|RESTRICTIONS_ON_ALLOWANCE_USE,provisional_unverified
mix_bbaf6bb8c430b4c298e49e92,cex_ba95127c5b7fe60b82867d85,doc_187ef571c29597e64967bcfc,ttd_51c81e66701e4c081685b546,sr_01a6ca1e036caa63d95335f7,NSCQ-NM-20260720-0012,NM,Santa Fe,CITY OF SANTA FE,non_safety,wage_schedule_or_compensation_plan,qobs_db6cedbb35372f43a6aab9b0|qobs_accd219a6e69307ecfc2e7cf|qobs_72654539f45d350da3772979|qobs_db0133a7ce5fe1b737a391ac|qobs_13ef7af45d858a0b18c0fe1e,lobs_db6cedbb35372f43a6aab9b0|lobs_accd219a6e69307ecfc2e7cf|lobs_72654539f45d350da3772979,5,3,medium,EXHIBIT_A_PAY_PLAN_TABLE_TOKENS_USED|PAGE_2_AROUND_THE_BOARD_2PCT_AND_EFFECTI,provisional_unverified
mix_4d1993929a7a1e848e9eace4,cex_2a51ac62e4ed6a1c2984049f,doc_a35ca912f6449f3d29b315d0,ttd_2ed8eb6e700586da5ef533c7,sr_9bb881d253327e22a8b6eed9,NSCQ-NV-20260720-0029,NV,Fallon,CITY OF FALLON,non_safety,wage_schedule_or_compensation_plan,qobs_2aff590e78d72d7c409aac93|qobs_3d840fdc3f95bc0c39af8d89|qobs_3634324e5cf1aabbe85af7ef|qobs_d6f39640c4aed18a697d3f6a|qobs_778cafef26338040d9708272,lobs_2aff590e78d72d7c409aac93,5,1,medium,R4E2,provisional_unverified
mix_8727e96b7dba872b1b5353b6,cex_42b38a2933292e51aaf1293f,doc_9f5df26fd6220962bfec4faa,ttd_c7864ace54a3321c1367651c,sr_f0ffc45302a01aeb99cd5274,NSCQ-NV-20260720-0003,NV,Henderson,CITY OF HENDERSON,fire,cba,qobs_a39d433bab78034c4f990291|qobs_d23bc4e01a61ee93173f5074|qobs_877aeb89fda8d1167cd6c9db|qobs_41b86413bd4b30d4b8e84b83|qobs_224b64dd87d211132fad53a7,lobs_a39d433bab78034c4f990291|lobs_d23bc4e01a61ee93173f5074|lobs_877aeb89fda8d1167cd6c9db|lobs_41b86413bd4b30d4b8e84b83|lobs_224b64dd87d211132fad53a7,5,5,medium,SLAIAFF1200720|SLAIAFF1200DEDUCTIONEXAMPLE|HOLIDAY_PAY_AT_56HOUR_RATE|SICK_LEAVE_PAID_ON_DEATH_RETIREMENT_CAPS|MODIFIED_DUTY_PREMIUM_PAY_EXCLUSION_EXEM,provisional_unverified
mix_abef07fe82da2b4b5afcacec,cex_59f1c48c93bdeb5e4962dae2,doc_e10b1b08039dae6bd0cffc44,ttd_8aa86e232e1137f8773dec2b,sr_4a31f627aa2e40254f3adfc3,NSCQ-NV-20260720-0001,NV,Henderson,CITY OF HENDERSON,police,cba,qobs_0912218197a95dea9d8ad4dd|qobs_ccb4dc18d02f940e81ad45a1|qobs_c229dbf911f4d6488a45073f|qobs_c62efa0620306e7ca2942b22|qobs_bb34abc06402ff1212c123ac,lobs_0912218197a95dea9d8ad4dd|lobs_ccb4dc18d02f940e81ad45a1,5,2,medium,ADP_8PCT_TOKENS_PRESENT|SHIFT_DIFF_4_6_AND_51PCT_RULE_PRESENT|BILINGUAL_PAY_80_MONTHLY_TOKEN_PRESENT,provisional_unverified
mix_d31c3bf671480ae6c8049500,cex_4675cf470065f15c432e11e4,doc_da677fe6834726dd69991080,ttd_398b8d405d2bf353dbc904de,sr_e21422fb95315559eebd6a71,NSCQ-NV-20260720-0002,NV,Henderson,CITY OF HENDERSON,police,cba,qobs_be24264fcc0ec9f928548336|qobs_f8f3d8a7ec54f2336c34197c|qobs_8d066dfd4a51ac0fc4e149a0|qobs_fa792b6309499632ca20b24e|qobs_882e277a1c3e8c05cdd0fdb1,lobs_be24264fcc0ec9f928548336|lobs_f8f3d8a7ec54f2336c34197c|lobs_8d066dfd4a51ac0fc4e149a0|lobs_fa792b6309499632ca20b24e,5,4,medium,ADP_PERCENT_DIFFERENTIALS_VISIBLE|SHIFT_DIFFERENTIAL_THRESHOLDS_VISIBLE|K9_HANDLER_HOURS_VISIBLE|LEAVE_CONTINUATION_OF_DIFFERENTIAL_REFER,provisional_unverified
mix_4bc8fa35a129cf2ea2cc6a7e,cex_bfdc42924c7f5a79c445e581,doc_736e7b31382f6f90cd6c8cb2,ttd_b909ab3d8e9cf244b0394a43,sr_686d9d15b5e1ad7bd1e10a9d,NSCQ-NY-20260720-0033,NY,Ithaca,CITY OF ITHACA,fire,cba,qobs_10c6eeb6700cce34bb7f2a17|qobs_850c41de0c6719b9c0935b05|qobs_ac159d1e6f029781583b1bc4|qobs_18068778c289a3bb8b395cf4|qobs_c2c9b92f80cbf0140095413f,lobs_10c6eeb6700cce34bb7f2a17|lobs_850c41de0c6719b9c0935b05|lobs_ac159d1e6f029781583b1bc4|lobs_18068778c289a3bb8b395cf4|lobs_c2c9b92f80cbf0140095413f,5,5,medium,OVERTIME_EXPLICIT_ONE_AND_ONE_HALF_TOKES|OVERTIME_MINIMUM_THREE_HOURS_TOKENS|EDUCATION_INCENTIVE_CREDIT_HOUR_TOKENS|SCHOOLING_COST_AND_MILEAGE_MEALS_TOKENS|LEAVE_BUYOUT_CAP_AND_EXAMPLE_TOKENS,provisional_unverified
mix_b5b1618df9d4159d8f3634b3,cex_438e41bde2151f5a83518d6e,doc_fcba290c7cedfe7a193ceca4,ttd_979323bf26bbf6793d6e454a,sr_c0eded8c3eb0e30b912518c2,NSCQ-NY-20260720-0034,NY,Ithaca,CITY OF ITHACA,non_safety,cba,qobs_3d89c63e2bd7cbca4297cc8b|qobs_7bd08f73810a06a5ae49f311|qobs_dc69a2f035e157e6976e7f04,lobs_3d89c63e2bd7cbca4297cc8b,3,1,medium,LON_VALUE_BY_YEARS_SERVICE_VISIBLE|PROMOTION_DEMOTION_STEP_PLACEMENT_AND_AN|OVERTIME_MULTIPLIER_THRESHOLDS_VISIBLE|SHIFT_DIFF_AMOUNTS_AND_TIME_WINDOWS_SHOW|CALL_IN_MINIMUM_GUARANTEE_VISIBLE,provisional_unverified
mix_65abe2ab72de34f9f43c2a00,cex_995a391a0e1cd96a38427d0c,doc_a7d82a759b99e4e1f1e259c9,ttd_0e5fc009bb62adee9e43d9fe,sr_ab020d2123019581b612bdc6,NSCQ-NY-20260720-0066,NY,Long Beach,CITY OF LONG BEACH,police,cba,qobs_4917b6e99309266ef7a6dee3|qobs_bf626ad61c78b170a00f609e|qobs_25483f7c98b248266bd5479a|qobs_2d75e2647fe72a0255be3171|qobs_423c40e65ab5d9b5af30cd73,lobs_4917b6e99309266ef7a6dee3|lobs_bf626ad61c78b170a00f609e|lobs_25483f7c98b248266bd5479a|lobs_2d75e2647fe72a0255be3171|lobs_423c40e65ab5d9b5af30cd73,5,5,medium,PAGE_7_BASE_PAY_RATES_TOKENS_VISIBLE|PAGE_7_REOPENER_AND_STEP_RULES_TOKENS_YE|PAGE_8_LONGEVITY_AMOUNTS_TOKENS_VISIBLE,provisional_unverified
mix_bbf53af5d089d9f3767f7193,cex_7c74ec0fd84ce36dfdcc5beb,doc_e8f257335ab36a9fa4ec6fac,ttd_5bba2242b08015d7e14b7f1b,sr_9394110e2c6a238467797d2c,NSCQ-NY-20260720-0006,NY,Rochester,CITY OF ROCHESTER,non_safety,cba,qobs_6b5024097b5351fb5ca97613|qobs_9e7fd98b086eb06ffb573446|qobs_fdbf8168a0ae50a81a75a34b|qobs_7bfe2929fa8258550898a0a8,lobs_6b5024097b5351fb5ca97613|lobs_9e7fd98b086eb06ffb573446,4,2,medium,STEP_DENIAL_NOTICE_RULE|ADDITIONAL_STEP_EFFECTIVE_BY_HIRE_DATE|WAGE_SCHEDULE_INCREASE|LONGEVITY_SERVICE_PAY_AMOUNT,provisional_unverified
mix_94db29ee89be1ddaf0bfaff3,cex_9985ede67b2639c278d2d3a7,doc_13175eb574089c5db32a4f92,ttd_3020dc8abb7df01ba7bb8406,sr_8ac316491a1151b601723e83,NSCQ-NY-20260720-0040,NY,Watertown,CITY OF WATERTOWN,police,cba,qobs_445487d0f116898851b9de17|qobs_b9885f9aa8e74b4d09fb7b7d|qobs_f553ee57adb487d8d5d5a90d,lobs_445487d0f116898851b9de17,3,1,medium,ONLY_PROVISIONAL_VALUE_TOKENS_VISIBLE_IN,provisional_unverified
mix_796d81923e7210b913048f81,cex_15258af7f54fe009feab2bf0,doc_b4f3548ed7ff2fc681643ef2,ttd_54dbf6d9585c01ecdf3d622f,sr_9e5ccfe3872f02a4de9ef717,NSCQ-OH-20260720-0050,OH,Elyria,CITY OF ELYRIA,police,cba,qobs_aabf6c2f7bf2186f47d35070,lobs_aabf6c2f7bf2186f47d35070|lobs_e8fafaf9958f9d21240787ed|lobs_6fda79bef427bbe304764ad4,1,3,medium,CBA4U1B5O2E2S1_ON_11_12_5_CASHOUT_RATE_D|CBA4U1B5O2E2S1_ON_11_12_6_ALERT_ONCALL_4,provisional_unverified
mix_7fa3e6dc28945caf674f844c,cex_f29d2546f93175dd68d1e47c,doc_59deaad69d09489a66ac49c2,ttd_83a0cafd791866503e6a829a,sr_80ba5555547a58755347b8c2,NSCQ-OH-20260720-0736,OH,Highland Heights,CITY OF HIGHLAND HEIGHTS,non_safety,cba,qobs_2349941f482b77e940c0d402|qobs_b824e748a3b16afd9fbef48c|qobs_c46e4c66d9fcc925fb5bf37a|qobs_2441804f5e6f0b56b1c77e33|qobs_352101014f4e231430df1c12,lobs_2349941f482b77e940c0d402,5,1,medium,HOURLY_RATES_PRESENT_ON_CANDIDATE_PAGE_8|LONGEVITY_MECHANISM_PRESENT_ON_ARTICLE_,provisional_unverified
mix_f2bf4f96b3e931ae1525bc30,cex_3ce1d0c0e1be6d3e8febc163,doc_ee916f3476eae3c85d139c1c,ttd_99265c3f37849b787faf69d6,sr_cdaa3ebbdfb12156f9eab9f2,NSCQ-OH-20260720-0684,OH,Huron,CITY OF HURON,non_safety,cba,qobs_947fdf39bd4d9cd60b0c961c|qobs_b06b4d4e233e8872d1a94249,lobs_947fdf39bd4d9cd60b0c961c|lobs_b06b4d4e233e8872d1a94249,2,2,medium,A12_03_UNUSED_VACATION_PAYOUT_TIMING|A16_07_VACATION_CARRYOVER_160_HOURS_CAP|A7_17_03_ACTIVE_PAYROLL_ELIGIBILITY|A7_17_04_HOLIDAY_SHIFT_PAY_RULE,provisional_unverified
mix_5b099ecdcc007f1028fbd232,cex_2725ce85072faaaec2cdbad1,doc_4ef1dddf54658d924a13968c,ttd_9ff20391828f4d5b3546def7,sr_823d9d4ff628a0e6c71b1587,NSCQ-OH-20260720-0016,OH,Middletown,CITY OF MIDDLETOWN,non_safety,cba,qobs_9fcb94e9597ebf527d924ee1|qobs_12c1b866c367938eef5b86ab,lobs_9fcb94e9597ebf527d924ee1,2,1,medium,PROMOTIONS_SECTION_CONTAINS_PERCENTAGE_T,provisional_unverified
mix_250380a1cfc18d16d1106dca,cex_c2202928f4164b05bc2cba18,doc_3a3c94e63f3c1053fee3e66c,ttd_dcfe7f727ec893c4e50f4146,sr_956ef9bd3d574810f518107e,NSCQ-OH-20260720-0015,OH,Middletown,CITY OF MIDDLETOWN,police,factfinding,qobs_76f6113ce66cf0a3b66330c2|qobs_269fa51bf23f971ac587d529,lobs_76f6113ce66cf0a3b66330c2|lobs_269fa51bf23f971ac587d529|lobs_496921498ac40fb538d495ed|lobs_2cff25bdd93013dab4a12807|lobs_29898ac0c42b9bd35f2522f9,2,5,medium,WAGE_REOPENER_CITY_ZERO_PERCENT_PROPOSAL|WAGE_REOPENER_UNION_THREE_PERCENT_PROPOS|CITY_REPRESENTATION_OF_ONE_TIME_EMPLOYEE,provisional_unverified
mix_5e82ae7fe66bb155c02b9d86,cex_bce54a6ed6fbde3936a25b34,doc_e358e873324d39490156f068,ttd_95b7408b7787391caf6f612f,sr_2b3a82b7b544b4209b2f3552,NSCQ-OH-20260720-0543,OH,Montgomery,CITY OF MONTGOMERY,non_safety,cba,qobs_84cba40a4dbef515570f06d0|qobs_48c8fd64e0e546212ff08832|qobs_e6cf90cd584cb56fa4ea3151|qobs_9dc5522168ed379822fe1777|qobs_7465c728e3b44704879e48d9,lobs_84cba40a4dbef515570f06d0|lobs_48c8fd64e0e546212ff08832|lobs_e6cf90cd584cb56fa4ea3151|lobs_9dc5522168ed379822fe1777|lobs_7465c728e3b44704879e48d9,5,5,medium,ARTICLE_17_CASH_OUT_AND_BALANCE_MECHANIC|ARTICLE_17_COMP_TIME_TO_OVERTIME_EXCH_RE|ARTICLE_16_OVERTIME_THRESHOLD_AND_RATE_B|ARTICLE_16_AUTHORIZATION_AND_OVERTIME_RE|ARTICLE_16_CALLOUT_MINIMUM_PAY_FLOOR|ARTICLE_18_PERSONAL_DAYS_PAID_LEAVE_RULE,provisional_unverified
mix_ce104e5f17917ca63fe17c63,cex_6bd8c381f21501066f23241d,doc_0bf71de5a7b8c012570209b4,ttd_ad806deec82f98211d9523c9,sr_cff2f5cf629ccd10c0e046e1,NSCQ-OH-20260720-0539,OH,Montgomery,CITY OF MONTGOMERY,police,cba,qobs_0a3b64a5bbeccf71dc9353b9|qobs_c2de4cddcf4504a4bd17141f|qobs_ce7c596a60f689f926a70952|qobs_7941c9ed53c1302c890f1742|qobs_a52701b2b034fb49644c4c38,lobs_0a3b64a5bbeccf71dc9353b9|lobs_c2de4cddcf4504a4bd17141f|lobs_ce7c596a60f689f926a70952|lobs_7941c9ed53c1302c890f1742|lobs_a52701b2b034fb49644c4c38,5,5,medium,L11_5|L12_1|L12_2|L12_3|L12_4|LUMP_SUM_1500,provisional_unverified
